*telnum      csinum        Par0     errPar0        Par1    errPar1
    5           0  0.00766153  5.36669e-05    0.95625   0.0019027
    5           1  0.00906794  6.08997e-05   0.950583  0.00193101
    5           2  0.00942447  6.26098e-05   0.955789  0.00191889
    5           3   0.0112946  7.75148e-05    1.00179  0.00219703
