Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   2  3 24       33.6901         0.1443       221.895        0.271
   2  3 25       33.4980         0.1438       221.380        0.272
   2  3 26       33.3082         0.1434       220.860        0.273
   2  3 27       33.1206         0.1428       220.335        0.274
   2  3 28       32.9354         0.1423       219.805        0.275
   2  3 29       32.7525         0.1417       219.270        0.275
   2  3 30       32.5720         0.1411       218.730        0.276
   2  3 31       32.3940         0.1404       218.186        0.277
   2  4  0       39.0882         0.1454       232.398        0.239
   2  4  1       38.8590         0.1456       232.000        0.241
   2  4  2       38.6308         0.1458       231.598        0.242
   2  4  3       38.4038         0.1460       231.191        0.243
   2  4  4       38.1779         0.1461       230.780        0.245
   2  4  5       37.9532         0.1463       230.364        0.246
   2  4  6       37.7297         0.1464       229.943        0.248
   2  4  7       37.5075         0.1464       229.518        0.249
   2  4  8       37.2866         0.1465       229.088        0.250
   2  4  9       37.0672         0.1465       228.653        0.252
   2  4 10       36.8491         0.1465       228.214        0.253
   2  4 11       36.6325         0.1465       227.770        0.254
   2  4 12       36.4175         0.1464       227.320        0.255
   2  4 13       36.2040         0.1463       226.866        0.257
   2  4 14       35.9922         0.1462       226.408        0.258
   2  4 15       35.7820         0.1460       225.944        0.259
   2  4 16       35.5735         0.1459       225.475        0.260
   2  4 17       35.3669         0.1457       225.002        0.262
   2  4 18       35.1620         0.1454       224.523        0.263
   2  4 19       34.9590         0.1452       224.040        0.264
   2  4 20       34.7579         0.1449       223.552        0.265
   2  4 21       34.5588         0.1445       223.059        0.266
   2  4 22       34.3617         0.1442       222.560        0.267
   2  4 23       34.1667         0.1438       222.057        0.268
   2  4 24       33.9738         0.1434       221.549        0.269
   2  4 25       33.7830         0.1429       221.036        0.270
   2  4 26       33.5945         0.1424       220.518        0.271
   2  4 27       33.4082         0.1419       219.995        0.272
   2  4 28       33.2242         0.1414       219.468        0.272
   2  4 29       33.0426         0.1408       218.935        0.273
   2  4 30       32.8634         0.1402       218.398        0.274
   2  4 31       32.6866         0.1395       217.856        0.275
   2  5  0       39.3414         0.1446       232.037        0.238
   2  5  1       39.1135         0.1448       231.639        0.239
   2  5  2       38.8866         0.1450       231.237        0.241
   2  5  3       38.6609         0.1452       230.831        0.242
   2  5  4       38.4363         0.1453       230.419        0.243
   2  5  5       38.2129         0.1454       230.004        0.245
   2  5  6       37.9908         0.1455       229.583        0.246
   2  5  7       37.7699         0.1456       229.158        0.247
   2  5  8       37.5504         0.1456       228.729        0.249
   2  5  9       37.3322         0.1457       228.295        0.250
   2  5 10       37.1155         0.1456       227.856        0.251
   2  5 11       36.9003         0.1456       227.412        0.253
   2  5 12       36.6866         0.1455       226.964        0.254
   2  5 13       36.4744         0.1454       226.511        0.255
   2  5 14       36.2639         0.1453       226.053        0.256
   2  5 15       36.0551         0.1452       225.590        0.257
   2  5 16       35.8480         0.1450       225.122        0.259
   2  5 17       35.6426         0.1448       224.650        0.260
   2  5 18       35.4391         0.1445       224.173        0.261
   2  5 19       35.2374         0.1443       223.691        0.262
   2  5 20       35.0376         0.1440       223.204        0.263
   2  5 21       34.8398         0.1436       222.712        0.264
   2  5 22       34.6440         0.1433       222.216        0.265
   2  5 23       34.4503         0.1429       221.714        0.266
   2  5 24       34.2587         0.1425       221.208        0.267
   2  5 25       34.0692         0.1420       220.697        0.268
   2  5 26       33.8820         0.1415       220.181        0.269
   2  5 27       33.6970         0.1410       219.661        0.269
   2  5 28       33.5142         0.1404       219.135        0.270
   2  5 29       33.3339         0.1399       218.605        0.271
   2  5 30       33.1559         0.1392       218.070        0.272
   2  5 31       32.9803         0.1386       217.531        0.272
   2  6  0       39.5958         0.1438       231.680        0.237
   2  6  1       39.3693         0.1440       231.282        0.238
   2  6  2       39.1437         0.1442       230.880        0.240
   2  6  3       38.9193         0.1444       230.474        0.241
   2  6  4       38.6960         0.1445       230.063        0.242
   2  6  5       38.4740         0.1446       229.647        0.244
   2  6  6       38.2531         0.1447       229.227        0.245
   2  6  7       38.0336         0.1448       228.803        0.246
   2  6  8       37.8154         0.1448       228.374        0.247
   2  6  9       37.5986         0.1448       227.940        0.249
   2  6 10       37.3832         0.1448       227.502        0.250
   2  6 11       37.1693         0.1447       227.059        0.251
   2  6 12       36.9569         0.1447       226.611        0.252
   2  6 13       36.7461         0.1446       226.159        0.253
   2  6 14       36.5369         0.1444       225.702        0.255
   2  6 15       36.3294         0.1443       225.240        0.256
   2  6 16       36.1236         0.1441       224.774        0.257
   2  6 17       35.9196         0.1439       224.303        0.258
   2  6 18       35.7173         0.1436       223.827        0.259
   2  6 19       35.5170         0.1434       223.346        0.260
   2  6 20       35.3185         0.1431       222.861        0.261
   2  6 21       35.1220         0.1427       222.371        0.262
   2  6 22       34.9275         0.1424       221.876        0.263
   2  6 23       34.7351         0.1420       221.376        0.264
   2  6 24       34.5448         0.1415       220.872        0.265
   2  6 25       34.3566         0.1411       220.363        0.266
   2  6 26       34.1706         0.1406       219.849        0.266
   2  6 27       33.9868         0.1401       219.331        0.267
   2  6 28       33.8053         0.1395       218.807        0.268
   2  6 29       33.6262         0.1389       218.280        0.269
   2  6 30       33.4494         0.1383       217.747        0.269
   2  6 31       33.2751         0.1376       217.210        0.270
   2  7  0       39.8516         0.1430       231.326        0.236
   2  7  1       39.6263         0.1432       230.929        0.237
   2  7  2       39.4021         0.1434       230.527        0.238
   2  7  3       39.1790         0.1435       230.120        0.240
   2  7  4       38.9570         0.1437       229.710        0.241
   2  7  5       38.7363         0.1438       229.295        0.242
   2  7  6       38.5168         0.1439       228.875        0.243
   2  7  7       38.2985         0.1439       228.451        0.245
   2  7  8       38.0817         0.1439       228.022        0.246
   2  7  9       37.8662         0.1439       227.589        0.247
   2  7 10       37.6521         0.1439       227.152        0.248
   2  7 11       37.4395         0.1439       226.710        0.250
   2  7 12       37.2285         0.1438       226.263        0.251
   2  7 13       37.0190         0.1437       225.811        0.252
   2  7 14       36.8111         0.1435       225.355        0.253
   2  7 15       36.6049         0.1434       224.895        0.254
   2  7 16       36.4004         0.1432       224.430        0.255
   2  7 17       36.1977         0.1430       223.960        0.256
   2  7 18       35.9968         0.1427       223.485        0.257
   2  7 19       35.7977         0.1424       223.006        0.258
   2  7 20       35.6006         0.1421       222.522        0.259
   2  7 21       35.4054         0.1418       222.034        0.260
   2  7 22       35.2122         0.1414       221.540        0.261
   2  7 23       35.0210         0.1410       221.043        0.262
   2  7 24       34.8319         0.1406       220.540        0.263
   2  7 25       34.6450         0.1401       220.033        0.263
   2  7 26       34.4603         0.1396       219.522        0.264
   2  7 27       34.2777         0.1391       219.005        0.265
   2  7 28       34.0975         0.1386       218.484        0.266
   2  7 29       33.9196         0.1380       217.959        0.266
   2  7 30       33.7440         0.1374       217.429        0.267
   2  7 31       33.5708         0.1367       216.895        0.267
   2  8  0       40.1085         0.1422       230.976        0.235
   2  8  1       39.8846         0.1424       230.579        0.236
   2  8  2       39.6617         0.1426       230.177        0.237
   2  8  3       39.4399         0.1427       229.771        0.238
   2  8  4       39.2192         0.1428       229.361        0.240
   2  8  5       38.9998         0.1429       228.946        0.241
   2  8  6       38.7816         0.1430       228.527        0.242
   2  8  7       38.5647         0.1430       228.103        0.243
   2  8  8       38.3491         0.1431       227.675        0.244
   2  8  9       38.1350         0.1431       227.243        0.246
   2  8 10       37.9222         0.1430       226.806        0.247
   2  8 11       37.7110         0.1430       226.364        0.248
   2  8 12       37.5012         0.1429       225.919        0.249
   2  8 13       37.2930         0.1428       225.468        0.250
   2  8 14       37.0865         0.1426       225.013        0.251
   2  8 15       36.8816         0.1425       224.554        0.252
   2  8 16       36.6784         0.1423       224.090        0.253
   2  8 17       36.4770         0.1421       223.621        0.254
   2  8 18       36.2774         0.1418       223.148        0.255
   2  8 19       36.0796         0.1415       222.670        0.256
   2  8 20       35.8838         0.1412       222.188        0.257
   2  8 21       35.6898         0.1409       221.701        0.258
   2  8 22       35.4979         0.1405       221.210        0.259
   2  8 23       35.3080         0.1401       220.714        0.260
   2  8 24       35.1202         0.1397       220.213        0.261
   2  8 25       34.9345         0.1392       219.708        0.261
   2  8 26       34.7510         0.1387       219.199        0.262
   2  8 27       34.5697         0.1382       218.685        0.263
   2  8 28       34.3907         0.1376       218.166        0.263
   2  8 29       34.2140         0.1370       217.643        0.264
   2  8 30       34.0396         0.1364       217.116        0.265
   2  8 31       33.8676         0.1358       216.584        0.265
   2  9  0       40.3667         0.1414       230.630        0.233
   2  9  1       40.1440         0.1416       230.232        0.235
   2  9  2       39.9224         0.1417       229.831        0.236
   2  9  3       39.7019         0.1419       229.425        0.237
   2  9  4       39.4826         0.1420       229.015        0.238
   2  9  5       39.2645         0.1421       228.601        0.240
   2  9  6       39.0476         0.1421       228.182        0.241
   2  9  7       38.8320         0.1422       227.759        0.242
   2  9  8       38.6178         0.1422       227.332        0.243
   2  9  9       38.4049         0.1422       226.900        0.244
   2  9 10       38.1935         0.1421       226.464        0.245
   2  9 11       37.9835         0.1421       226.023        0.246
   2  9 12       37.7751         0.1420       225.578        0.248
   2  9 13       37.5682         0.1419       225.129        0.249
   2  9 14       37.3630         0.1417       224.675        0.250
   2  9 15       37.1594         0.1416       224.217        0.251
   2  9 16       36.9575         0.1414       223.754        0.252
   2  9 17       36.7574         0.1411       223.287        0.253
   2  9 18       36.5591         0.1409       222.815        0.254
   2  9 19       36.3626         0.1406       222.339        0.254
   2  9 20       36.1680         0.1403       221.858        0.255
   2  9 21       35.9754         0.1399       221.373        0.256
   2  9 22       35.7847         0.1396       220.883        0.257
   2  9 23       35.5960         0.1392       220.389        0.258
   2  9 24       35.4095         0.1387       219.890        0.259
   2  9 25       35.2250         0.1383       219.387        0.259
   2  9 26       35.0427         0.1378       218.880        0.260
   2  9 27       34.8627         0.1372       218.368        0.261
   2  9 28       34.6848         0.1367       217.852        0.261
   2  9 29       34.5093         0.1361       217.332        0.262
   2  9 30       34.3361         0.1355       216.807        0.262
   2  9 31       34.1653         0.1348       216.278        0.263
   2 10  0       40.6260         0.1405       230.287        0.232
   2 10  1       40.4046         0.1407       229.890        0.233
   2 10  2       40.1843         0.1409       229.488        0.235
   2 10  3       39.9652         0.1410       229.083        0.236
   2 10  4       39.7471         0.1411       228.673        0.237
   2 10  5       39.5303         0.1412       228.259        0.238
   2 10  6       39.3148         0.1413       227.841        0.239
   2 10  7       39.1005         0.1413       227.419        0.240
   2 10  8       38.8876         0.1413       226.992        0.242
   2 10  9       38.6760         0.1413       226.561        0.243
   2 10 10       38.4659         0.1413       226.126        0.244
   2 10 11       38.2572         0.1412       225.686        0.245
   2 10 12       38.0501         0.1411       225.242        0.246
   2 10 13       37.8445         0.1410       224.794        0.247
   2 10 14       37.6406         0.1408       224.341        0.248
   2 10 15       37.4383         0.1407       223.884        0.249
   2 10 16       37.2377         0.1404       223.422        0.250
   2 10 17       37.0389         0.1402       222.956        0.251
   2 10 18       36.8418         0.1400       222.486        0.252
   2 10 19       36.6466         0.1397       222.011        0.253
   2 10 20       36.4533         0.1393       221.532        0.253
   2 10 21       36.2619         0.1390       221.049        0.254
   2 10 22       36.0725         0.1386       220.561        0.255
   2 10 23       35.8851         0.1382       220.069        0.256
   2 10 24       35.6998         0.1378       219.572        0.257
   2 10 25       35.5165         0.1373       219.071        0.257
   2 10 26       35.3355         0.1368       218.566        0.258
   2 10 27       35.1566         0.1363       218.057        0.258
   2 10 28       34.9800         0.1357       217.543        0.259
   2 10 29       34.8056         0.1351       217.025        0.260
   2 10 30       34.6336         0.1345       216.503        0.260
   2 10 31       34.4639         0.1339       215.977        0.260
   2 11  0       40.8864         0.1397       229.947        0.231
   2 11  1       40.6663         0.1399       229.550        0.232
   2 11  2       40.4474         0.1400       229.149        0.233
   2 11  3       40.2295         0.1401       228.744        0.235
   2 11  4       40.0128         0.1402       228.335        0.236
   2 11  5       39.7973         0.1403       227.922        0.237
   2 11  6       39.5830         0.1404       227.504        0.238
   2 11  7       39.3700         0.1404       227.082        0.239
   2 11  8       39.1584         0.1404       226.656        0.240
   2 11  9       38.9482         0.1404       226.226        0.241
   2 11 10       38.7393         0.1403       225.792        0.242
   2 11 11       38.5320         0.1403       225.353        0.243
   2 11 12       38.3262         0.1402       224.910        0.244
   2 11 13       38.1219         0.1401       224.463        0.245
   2 11 14       37.9192         0.1399       224.011        0.246
   2 11 15       37.7182         0.1397       223.555        0.247
   2 11 16       37.5189         0.1395       223.095        0.248
   2 11 17       37.3214         0.1393       222.630        0.249
   2 11 18       37.1256         0.1390       222.161        0.250
   2 11 19       36.9316         0.1387       221.688        0.251
   2 11 20       36.7396         0.1384       221.211        0.252
   2 11 21       36.5494         0.1381       220.729        0.252
   2 11 22       36.3613         0.1377       220.243        0.253
   2 11 23       36.1751         0.1373       219.753        0.254
   2 11 24       35.9910         0.1368       219.258        0.255
   2 11 25       35.8090         0.1364       218.759        0.255
   2 11 26       35.6291         0.1359       218.256        0.256
   2 11 27       35.4514         0.1353       217.749        0.256
   2 11 28       35.2760         0.1348       217.238        0.257
   2 11 29       35.1028         0.1342       216.722        0.257
   2 11 30       34.9319         0.1336       216.203        0.258
   2 11 31       34.7634         0.1329       215.679        0.258
   2 12  0       41.1479         0.1388       229.611        0.230
   2 12  1       40.9291         0.1390       229.214        0.231
   2 12  2       40.7114         0.1391       228.814        0.232
   2 12  3       40.4949         0.1393       228.409        0.233
   2 12  4       40.2795         0.1394       228.001        0.234
   2 12  5       40.0653         0.1394       227.588        0.236
   2 12  6       39.8523         0.1395       227.171        0.237
   2 12  7       39.6406         0.1395       226.750        0.238
   2 12  8       39.4303         0.1395       226.324        0.239
   2 12  9       39.2214         0.1395       225.895        0.240
   2 12 10       39.0138         0.1394       225.461        0.241
   2 12 11       38.8078         0.1394       225.024        0.242
   2 12 12       38.6033         0.1393       224.582        0.243
   2 12 13       38.4003         0.1391       224.135        0.244
   2 12 14       38.1989         0.1390       223.685        0.245
   2 12 15       37.9992         0.1388       223.230        0.246
   2 12 16       37.8011         0.1386       222.771        0.246
   2 12 17       37.6048         0.1383       222.308        0.247
   2 12 18       37.4103         0.1381       221.841        0.248
   2 12 19       37.2176         0.1378       221.369        0.249
   2 12 20       37.0268         0.1375       220.894        0.250
   2 12 21       36.8379         0.1371       220.414        0.251
   2 12 22       36.6510         0.1367       219.929        0.251
   2 12 23       36.4660         0.1363       219.441        0.252
   2 12 24       36.2831         0.1359       218.948        0.253
   2 12 25       36.1023         0.1354       218.452        0.253
   2 12 26       35.9236         0.1349       217.951        0.254
   2 12 27       35.7471         0.1344       217.446        0.254
   2 12 28       35.5728         0.1338       216.937        0.255
   2 12 29       35.4008         0.1332       216.424        0.255
   2 12 30       35.2310         0.1326       215.907        0.256
   2 12 31       35.0636         0.1319       215.386        0.256
   2 13  0       41.4104         0.1380       229.278        0.229
   2 13  1       41.1930         0.1381       228.882        0.230
   2 13  2       40.9766         0.1383       228.482        0.231
   2 13  3       40.7613         0.1384       228.078        0.232
   2 13  4       40.5472         0.1385       227.670        0.233
   2 13  5       40.3343         0.1385       227.257        0.234
   2 13  6       40.1226         0.1386       226.841        0.235
   2 13  7       39.9123         0.1386       226.421        0.236
   2 13  8       39.7032         0.1386       225.996        0.237
   2 13  9       39.4956         0.1386       225.568        0.238
   2 13 10       39.2893         0.1385       225.135        0.239
   2 13 11       39.0846         0.1384       224.698        0.240
   2 13 12       38.8813         0.1383       224.257        0.241
   2 13 13       38.6796         0.1382       223.812        0.242
   2 13 14       38.4795         0.1380       223.363        0.243
   2 13 15       38.2811         0.1379       222.909        0.244
   2 13 16       38.0843         0.1376       222.452        0.245
   2 13 17       37.8893         0.1374       221.990        0.246
   2 13 18       37.6960         0.1371       221.524        0.246
   2 13 19       37.5046         0.1368       221.054        0.247
   2 13 20       37.3150         0.1365       220.580        0.248
   2 13 21       37.1273         0.1362       220.102        0.249
   2 13 22       36.9416         0.1358       219.620        0.249
   2 13 23       36.7578         0.1354       219.133        0.250
   2 13 24       36.5761         0.1349       218.643        0.251
   2 13 25       36.3965         0.1344       218.148        0.251
   2 13 26       36.2190         0.1339       217.650        0.252
   2 13 27       36.0437         0.1334       217.147        0.252
   2 13 28       35.8705         0.1328       216.641        0.253
   2 13 29       35.6996         0.1323       216.130        0.253
   2 13 30       35.5310         0.1316       215.616        0.253
   2 13 31       35.3647         0.1310       215.098        0.254
   2 14  0       41.6740         0.1371       228.949        0.227
   2 14  1       41.4578         0.1372       228.553        0.229
   2 14  2       41.2427         0.1374       228.153        0.230
   2 14  3       41.0287         0.1375       227.750        0.231
   2 14  4       40.8159         0.1376       227.342        0.232
   2 14  5       40.6043         0.1376       226.930        0.233
   2 14  6       40.3939         0.1377       226.515        0.234
   2 14  7       40.1849         0.1377       226.095        0.235
   2 14  8       39.9771         0.1377       225.672        0.236
   2 14  9       39.7708         0.1377       225.244        0.237
   2 14 10       39.5658         0.1376       224.812        0.238
   2 14 11       39.3623         0.1375       224.376        0.239
   2 14 12       39.1603         0.1374       223.937        0.240
   2 14 13       38.9599         0.1373       223.493        0.241
   2 14 14       38.7611         0.1371       223.045        0.241
   2 14 15       38.5639         0.1369       222.593        0.242
   2 14 16       38.3684         0.1367       222.136        0.243
   2 14 17       38.1746         0.1364       221.676        0.244
   2 14 18       37.9826         0.1362       221.212        0.245
   2 14 19       37.7924         0.1359       220.744        0.245
   2 14 20       37.6040         0.1355       220.271        0.246
   2 14 21       37.4175         0.1352       219.795        0.247
   2 14 22       37.2330         0.1348       219.314        0.247
   2 14 23       37.0505         0.1344       218.830        0.248
   2 14 24       36.8700         0.1339       218.342        0.249
   2 14 25       36.6915         0.1335       217.849        0.249
   2 14 26       36.5152         0.1330       217.353        0.250
   2 14 27       36.3410         0.1324       216.853        0.250
   2 14 28       36.1690         0.1319       216.349        0.251
   2 14 29       35.9992         0.1313       215.841        0.251
   2 14 30       35.8317         0.1307       215.329        0.251
   2 14 31       35.6665         0.1300       214.813        0.252
   2 15  0       41.9385         0.1362       228.623        0.226
   2 15  1       41.7236         0.1364       228.227        0.227
   2 15  2       41.5098         0.1365       227.828        0.228
   2 15  3       41.2971         0.1366       227.425        0.229
   2 15  4       41.0856         0.1367       227.018        0.230
   2 15  5       40.8753         0.1367       226.607        0.231
   2 15  6       40.6662         0.1368       226.192        0.232
   2 15  7       40.4584         0.1368       225.773        0.233
   2 15  8       40.2519         0.1368       225.351        0.234
   2 15  9       40.0469         0.1367       224.924        0.235
   2 15 10       39.8432         0.1367       224.493        0.236
   2 15 11       39.6410         0.1366       224.058        0.237
   2 15 12       39.4403         0.1365       223.620        0.238
   2 15 13       39.2411         0.1363       223.177        0.239
   2 15 14       39.0435         0.1362       222.730        0.240
   2 15 15       38.8476         0.1360       222.280        0.241
   2 15 16       38.6533         0.1357       221.825        0.241
   2 15 17       38.4608         0.1355       221.366        0.242
   2 15 18       38.2700         0.1352       220.903        0.243
   2 15 19       38.0810         0.1349       220.437        0.244
   2 15 20       37.8939         0.1346       219.966        0.244
   2 15 21       37.7086         0.1342       219.492        0.245
   2 15 22       37.5253         0.1338       219.013        0.246
   2 15 23       37.3440         0.1334       218.531        0.246
   2 15 24       37.1646         0.1330       218.044        0.247
   2 15 25       36.9873         0.1325       217.554        0.247
   2 15 26       36.8121         0.1320       217.060        0.248
   2 15 27       36.6391         0.1315       216.562        0.248
   2 15 28       36.4682         0.1309       216.060        0.248
   2 15 29       36.2995         0.1303       215.555        0.249
   2 15 30       36.1331         0.1297       215.046        0.249
   2 15 31       35.9690         0.1291       214.533        0.249
   2 16  0       42.2039         0.1353       228.300        0.225
   2 16  1       41.9903         0.1355       227.905        0.226
   2 16  2       41.7778         0.1356       227.506        0.227
   2 16  3       41.5664         0.1357       227.104        0.228
   2 16  4       41.3562         0.1358       226.698        0.229
   2 16  5       41.1471         0.1358       226.287        0.230
   2 16  6       40.9394         0.1358       225.873        0.231
   2 16  7       40.7328         0.1358       225.455        0.232
   2 16  8       40.5277         0.1358       225.033        0.233
   2 16  9       40.3239         0.1358       224.608        0.234
   2 16 10       40.1215         0.1357       224.178        0.235
   2 16 11       39.9205         0.1356       223.744        0.236
   2 16 12       39.7211         0.1355       223.307        0.237
   2 16 13       39.5232         0.1354       222.865        0.237
   2 16 14       39.3268         0.1352       222.420        0.238
   2 16 15       39.1321         0.1350       221.970        0.239
   2 16 16       38.9391         0.1348       221.517        0.240
   2 16 17       38.7478         0.1345       221.060        0.240
   2 16 18       38.5582         0.1343       220.599        0.241
   2 16 19       38.3705         0.1339       220.134        0.242
   2 16 20       38.1845         0.1336       219.665        0.242
   2 16 21       38.0005         0.1333       219.192        0.243
   2 16 22       37.8184         0.1329       218.716        0.244
   2 16 23       37.6382         0.1325       218.235        0.244
   2 16 24       37.4600         0.1320       217.751        0.245
   2 16 25       37.2839         0.1315       217.263        0.245
   2 16 26       37.1098         0.1310       216.771        0.246
   2 16 27       36.9379         0.1305       216.276        0.246
   2 16 28       36.7681         0.1299       215.776        0.246
   2 16 29       36.6006         0.1294       215.274        0.247
   2 16 30       36.4352         0.1287       214.767        0.247
   2 16 31       36.2721         0.1281       214.257        0.247
   2 17  0       42.4702         0.1344       227.981        0.224
   2 17  1       42.2579         0.1346       227.586        0.225
   2 17  2       42.0467         0.1347       227.188        0.226
   2 17  3       41.8366         0.1348       226.786        0.227
   2 17  4       41.6277         0.1348       226.381        0.228
   2 17  5       41.4199         0.1349       225.971        0.229
   2 17  6       41.2134         0.1349       225.558        0.230
   2 17  7       41.0081         0.1349       225.141        0.231
   2 17  8       40.8042         0.1349       224.720        0.232
   2 17  9       40.6017         0.1348       224.295        0.232
   2 17 10       40.4006         0.1348       223.866        0.233
   2 17 11       40.2009         0.1347       223.434        0.234
   2 17 12       40.0027         0.1346       222.997        0.235
   2 17 13       39.8060         0.1344       222.557        0.236
   2 17 14       39.6110         0.1342       222.113        0.237
   2 17 15       39.4175         0.1340       221.665        0.237
   2 17 16       39.2257         0.1338       221.213        0.238
   2 17 17       39.0356         0.1336       220.757        0.239
   2 17 18       38.8473         0.1333       220.298        0.239
   2 17 19       38.6607         0.1330       219.835        0.240
   2 17 20       38.4760         0.1326       219.368        0.241
   2 17 21       38.2931         0.1323       218.897        0.241
   2 17 22       38.1121         0.1319       218.422        0.242
   2 17 23       37.9331         0.1315       217.944        0.242
   2 17 24       37.7561         0.1310       217.462        0.243
   2 17 25       37.5811         0.1306       216.976        0.243
   2 17 26       37.4082         0.1301       216.486        0.244
   2 17 27       37.2374         0.1295       215.993        0.244
   2 17 28       37.0687         0.1290       215.496        0.244
   2 17 29       36.9022         0.1284       214.996        0.245
   2 17 30       36.7379         0.1278       214.492        0.245
   2 17 31       36.5759         0.1271       213.985        0.245
   2 18  0       42.7374         0.1335       227.664        0.223
   2 18  1       42.5264         0.1336       227.271        0.224
   2 18  2       42.3165         0.1338       226.873        0.225
   2 18  3       42.1076         0.1338       226.472        0.226
   2 18  4       41.9000         0.1339       226.067        0.227
   2 18  5       41.6935         0.1340       225.658        0.227
   2 18  6       41.4882         0.1340       225.246        0.228
   2 18  7       41.2843         0.1340       224.829        0.229
   2 18  8       41.0816         0.1339       224.409        0.230
   2 18  9       40.8804         0.1339       223.986        0.231
   2 18 10       40.6805         0.1338       223.558        0.232
   2 18 11       40.4821         0.1337       223.127        0.233
   2 18 12       40.2851         0.1336       222.691        0.233
   2 18 13       40.0897         0.1335       222.252        0.234
   2 18 14       39.8959         0.1333       221.810        0.235
   2 18 15       39.7036         0.1331       221.363        0.236
   2 18 16       39.5131         0.1328       220.913        0.236
   2 18 17       39.3242         0.1326       220.459        0.237
   2 18 18       39.1370         0.1323       220.001        0.238
   2 18 19       38.9517         0.1320       219.539        0.238
   2 18 20       38.7681         0.1317       219.074        0.239
   2 18 21       38.5864         0.1313       218.605        0.239
   2 18 22       38.4066         0.1309       218.132        0.240
   2 18 23       38.2288         0.1305       217.656        0.240
   2 18 24       38.0529         0.1301       217.176        0.241
   2 18 25       37.8790         0.1296       216.692        0.241
   2 18 26       37.7072         0.1291       216.205        0.242
   2 18 27       37.5375         0.1286       215.714        0.242
   2 18 28       37.3699         0.1280       215.220        0.242
   2 18 29       37.2045         0.1274       214.722        0.243
   2 18 30       37.0413         0.1268       214.221        0.243
   2 18 31       36.8803         0.1262       213.716        0.243
   2 19  0       43.0055         0.1326       227.351        0.222
   2 19  1       42.7957         0.1327       226.958        0.222
   2 19  2       42.5870         0.1328       226.561        0.223
   2 19  3       42.3795         0.1329       226.161        0.224
   2 19  4       42.1731         0.1330       225.756        0.225
   2 19  5       41.9679         0.1330       225.349        0.226
   2 19  6       41.7639         0.1330       224.937        0.227
   2 19  7       41.5612         0.1330       224.522        0.228
   2 19  8       41.3598         0.1330       224.103        0.229
   2 19  9       41.1598         0.1329       223.680        0.230
   2 19 10       40.9612         0.1329       223.253        0.230
   2 19 11       40.7640         0.1328       222.823        0.231
   2 19 12       40.5683         0.1326       222.389        0.232
   2 19 13       40.3741         0.1325       221.951        0.233
   2 19 14       40.1815         0.1323       221.510        0.233
   2 19 15       39.9905         0.1321       221.065        0.234
   2 19 16       39.8011         0.1319       220.616        0.235
   2 19 17       39.6134         0.1316       220.164        0.235
   2 19 18       39.4275         0.1313       219.708        0.236
   2 19 19       39.2433         0.1310       219.248        0.237
   2 19 20       39.0609         0.1307       218.784        0.237
   2 19 21       38.8804         0.1303       218.317        0.238
   2 19 22       38.7018         0.1299       217.846        0.238
   2 19 23       38.5251         0.1295       217.372        0.239
   2 19 24       38.3503         0.1291       216.894        0.239
   2 19 25       38.1776         0.1286       216.413        0.239
   2 19 26       38.0069         0.1281       215.928        0.240
   2 19 27       37.8382         0.1276       215.439        0.240
   2 19 28       37.6717         0.1270       214.948        0.240
   2 19 29       37.5074         0.1264       214.452        0.241
   2 19 30       37.3452         0.1258       213.954        0.241
   2 19 31       37.1852         0.1252       213.452        0.241
   2 20  0       43.2743         0.1317       227.042        0.220
   2 20  1       43.0658         0.1318       226.649        0.221
   2 20  2       42.8584         0.1319       226.253        0.222
   2 20  3       42.6521         0.1320       225.853        0.223
   2 20  4       42.4470         0.1320       225.449        0.224
   2 20  5       42.2430         0.1321       225.042        0.225
   2 20  6       42.0403         0.1321       224.632        0.226
   2 20  7       41.8389         0.1321       224.217        0.227
   2 20  8       41.6387         0.1320       223.799        0.227
   2 20  9       41.4400         0.1320       223.377        0.228
   2 20 10       41.2426         0.1319       222.952        0.229
   2 20 11       41.0466         0.1318       222.523        0.230
   2 20 12       40.8522         0.1317       222.090        0.230
   2 20 13       40.6592         0.1315       221.654        0.231
   2 20 14       40.4678         0.1313       221.214        0.232
   2 20 15       40.2780         0.1311       220.771        0.232
   2 20 16       40.0899         0.1309       220.323        0.233
   2 20 17       39.9034         0.1306       219.872        0.234
   2 20 18       39.7186         0.1304       219.418        0.234
   2 20 19       39.5356         0.1300       218.960        0.235
   2 20 20       39.3544         0.1297       218.498        0.235
   2 20 21       39.1750         0.1293       218.033        0.236
   2 20 22       38.9975         0.1290       217.564        0.236
   2 20 23       38.8220         0.1285       217.092        0.237
   2 20 24       38.6483         0.1281       216.616        0.237
   2 20 25       38.4767         0.1276       216.137        0.238
   2 20 26       38.3071         0.1271       215.654        0.238
   2 20 27       38.1395         0.1266       215.168        0.238
   2 20 28       37.9741         0.1260       214.679        0.238
   2 20 29       37.8108         0.1255       214.186        0.239
   2 20 30       37.6496         0.1249       213.690        0.239
   2 20 31       37.4907         0.1242       213.191        0.239
   2 21  0       43.5438         0.1307       226.735        0.219
   2 21  1       43.3366         0.1309       226.343        0.220
   2 21  2       43.1305         0.1310       225.948        0.221
   2 21  3       42.9254         0.1310       225.548        0.222
   2 21  4       42.7216         0.1311       225.146        0.223
   2 21  5       42.5189         0.1311       224.740        0.223
