Tele EF EB theta(degree) phi(degree)
   3 12 14       46.6865     237.973
   3 12 15       46.4373     237.643
   3 12 16       46.1890     237.311
   3 12 17       45.9416     236.976
   3 12 18       45.6952     236.638
   3 12 19       45.4498     236.297
   3 12 20       45.2055     235.953
   3 12 21       44.9622     235.607
   3 12 22       44.7201     235.257
   3 12 23       44.4791     234.905
   3 12 24       44.2392     234.550
   3 12 25       44.0007     234.192
   3 12 26       43.7633     233.831
   3 12 27       43.5273     233.467
   3 12 28       43.2925     233.100
   3 12 29       43.0592     232.731
   3 12 30       42.8272     232.358
   3 12 31       42.5966     231.983
   3 13  0       50.4775     241.965
   3 13  1       50.2201     241.673
   3 13  2       49.9632     241.377
   3 13  3       49.7067     241.080
   3 13  4       49.4508     240.780
   3 13  5       49.1953     240.477
   3 13  6       48.9405     240.171
   3 13  7       48.6862     239.863
   3 13  8       48.4326     239.552
   3 13  9       48.1796     239.239
   3 13 10       47.9273     238.923
   3 13 11       47.6758     238.604
   3 13 12       47.4250     238.282
   3 13 13       47.1751     237.958
   3 13 14       46.9260     237.631
   3 13 15       46.6777     237.302
   3 13 16       46.4304     236.969
   3 13 17       46.1840     236.634
   3 13 18       45.9386     236.296
   3 13 19       45.6941     235.955
   3 13 20       45.4508     235.611
   3 13 21       45.2085     235.265
   3 13 22       44.9673     234.915
   3 13 23       44.7273     234.563
   3 13 24       44.4885     234.208
   3 13 25       44.2509     233.850
   3 13 26       44.0145     233.490
   3 13 27       43.7794     233.126
   3 13 28       43.5456     232.760
   3 13 29       43.3132     232.390
   3 13 30       43.0822     232.018
   3 13 31       42.8526     231.643
   3 14  0       50.7044     241.631
   3 14  1       50.4480     241.338
   3 14  2       50.1920     241.042
   3 14  3       49.9365     240.744
   3 14  4       49.6815     240.443
   3 14  5       49.4271     240.140
   3 14  6       49.1732     239.834
   3 14  7       48.9199     239.526
   3 14  8       48.6672     239.215
   3 14  9       48.4152     238.901
   3 14 10       48.1639     238.585
   3 14 11       47.9134     238.266
   3 14 12       47.6636     237.944
   3 14 13       47.4146     237.619
   3 14 14       47.1665     237.292
   3 14 15       46.9192     236.962
   3 14 16       46.6728     236.630
   3 14 17       46.4274     236.294
   3 14 18       46.1830     235.956
   3 14 19       45.9395     235.615
   3 14 20       45.6972     235.272
   3 14 21       45.4559     234.925
   3 14 22       45.2157     234.576
   3 14 23       44.9766     234.224
   3 14 24       44.7388     233.869
   3 14 25       44.5021     233.512
   3 14 26       44.2667     233.151
   3 14 27       44.0326     232.788
   3 14 28       43.7998     232.422
   3 14 29       43.5684     232.053
   3 14 30       43.3383     231.681
   3 14 31       43.1097     231.306
   3 15  0       50.9323     241.299
   3 15  1       50.6768     241.005
   3 15  2       50.4218     240.709
   3 15  3       50.1673     240.411
   3 15  4       49.9133     240.110
   3 15  5       49.6598     239.806
   3 15  6       49.4069     239.500
   3 15  7       49.1545     239.191
   3 15  8       48.9029     238.880
   3 15  9       48.6518     238.566
   3 15 10       48.4015     238.249
   3 15 11       48.1519     237.930
   3 15 12       47.9031     237.608
   3 15 13       47.6551     237.283
   3 15 14       47.4080     236.956
   3 15 15       47.1617     236.626
   3 15 16       46.9163     236.293
   3 15 17       46.6719     235.958
   3 15 18       46.4284     235.620
   3 15 19       46.1860     235.279
   3 15 20       45.9446     234.935
   3 15 21       45.7042     234.589
   3 15 22       45.4650     234.240
   3 15 23       45.2270     233.888
   3 15 24       44.9901     233.533
   3 15 25       44.7544     233.176
   3 15 26       44.5200     232.816
   3 15 27       44.2868     232.453
   3 15 28       44.0550     232.087
   3 15 29       43.8245     231.719
   3 15 30       43.5954     231.347
   3 15 31       43.3678     230.973
   3 16  0       51.1611     240.969
   3 16  1       50.9066     240.675
   3 16  2       50.6526     240.379
   3 16  3       50.3990     240.080
   3 16  4       50.1460     239.778
   3 16  5       49.8935     239.474
   3 16  6       49.6415     239.168
   3 16  7       49.3902     238.858
   3 16  8       49.1395     238.547
   3 16  9       48.8894     238.232
   3 16 10       48.6401     237.916
   3 16 11       48.3915     237.596
   3 16 12       48.1437     237.274
   3 16 13       47.8967     236.949
   3 16 14       47.6505     236.622
   3 16 15       47.4052     236.292
   3 16 16       47.1608     235.959
   3 16 17       46.9173     235.624
   3 16 18       46.6749     235.286
   3 16 19       46.4334     234.945
   3 16 20       46.1930     234.601
   3 16 21       45.9536     234.255
   3 16 22       45.7154     233.906
   3 16 23       45.4783     233.555
   3 16 24       45.2424     233.200
   3 16 25       45.0077     232.843
   3 16 26       44.7742     232.483
   3 16 27       44.5421     232.121
   3 16 28       44.3112     231.755
   3 16 29       44.0817     231.387
   3 16 30       43.8535     231.016
   3 16 31       43.6268     230.643
   3 17  0       51.3909     240.641
   3 17  1       51.1374     240.347
   3 17  2       50.8843     240.050
   3 17  3       50.6317     239.751
   3 17  4       50.3796     239.449
   3 17  5       50.1281     239.144
   3 17  6       49.8771     238.838
   3 17  7       49.6268     238.528
   3 17  8       49.3771     238.216
   3 17  9       49.1280     237.902
   3 17 10       48.8796     237.585
   3 17 11       48.6320     237.265
   3 17 12       48.3852     236.943
   3 17 13       48.1392     236.618
   3 17 14       47.8940     236.291
   3 17 15       47.6496     235.960
   3 17 16       47.4062     235.628
   3 17 17       47.1638     235.292
   3 17 18       46.9223     234.954
   3 17 19       46.6818     234.614
   3 17 20       46.4423     234.270
   3 17 21       46.2040     233.924
   3 17 22       45.9667     233.576
   3 17 23       45.7306     233.224
   3 17 24       45.4956     232.870
   3 17 25       45.2619     232.513
   3 17 26       45.0294     232.154
   3 17 27       44.7982     231.792
   3 17 28       44.5683     231.427
   3 17 29       44.3398     231.059
   3 17 30       44.1126     230.689
   3 17 31       43.8868     230.316
   3 18  0       51.6215     240.316
   3 18  1       51.3690     240.021
   3 18  2       51.1169     239.724
   3 18  3       50.8653     239.424
   3 18  4       50.6142     239.122
   3 18  5       50.3636     238.817
   3 18  6       50.1137     238.510
   3 18  7       49.8643     238.200
   3 18  8       49.6155     237.888
   3 18  9       49.3675     237.574
   3 18 10       49.1201     237.256
   3 18 11       48.8735     236.937
   3 18 12       48.6276     236.614
   3 18 13       48.3826     236.289
   3 18 14       48.1384     235.962
   3 18 15       47.8950     235.632
   3 18 16       47.6526     235.299
   3 18 17       47.4111     234.964
   3 18 18       47.1706     234.626
   3 18 19       46.9311     234.285
   3 18 20       46.6926     233.942
   3 18 21       46.4552     233.596
   3 18 22       46.2189     233.248
   3 18 23       45.9838     232.897
   3 18 24       45.7498     232.543
   3 18 25       45.5171     232.186
   3 18 26       45.2856     231.827
   3 18 27       45.0553     231.465
   3 18 28       44.8264     231.101
   3 18 29       44.5988     230.734
   3 18 30       44.3725     230.364
   3 18 31       44.1477     229.992
   3 19  0       51.8530     239.992
   3 19  1       51.6015     239.697
   3 19  2       51.3504     239.399
   3 19  3       51.0998     239.099
   3 19  4       50.8496     238.797
   3 19  5       50.6001     238.492
   3 19  6       50.3511     238.185
   3 19  7       50.1027     237.875
   3 19  8       49.8549     237.563
   3 19  9       49.6078     237.248
   3 19 10       49.3615     236.930
   3 19 11       49.1158     236.610
   3 19 12       48.8709     236.288
   3 19 13       48.6269     235.963
   3 19 14       48.3837     235.636
   3 19 15       48.1413     235.305
   3 19 16       47.8999     234.973
   3 19 17       47.6594     234.638
   3 19 18       47.4198     234.300
   3 19 19       47.1813     233.959
   3 19 20       46.9438     233.616
   3 19 21       46.7074     233.271
   3 19 22       46.4721     232.923
   3 19 23       46.2379     232.572
   3 19 24       46.0049     232.218
   3 19 25       45.7731     231.862
   3 19 26       45.5426     231.504
   3 19 27       45.3133     231.142
   3 19 28       45.0853     230.778
   3 19 29       44.8586     230.412
   3 19 30       44.6333     230.043
   3 19 31       44.4095     229.671
   3 20  0       52.0854     239.671
   3 20  1       51.8348     239.375
   3 20  2       51.5847     239.077
   3 20  3       51.3351     238.777
   3 20  4       51.0859     238.474
   3 20  5       50.8373     238.169
   3 20  6       50.5893     237.862
   3 20  7       50.3419     237.552
   3 20  8       50.0951     237.239
   3 20  9       49.8490     236.924
   3 20 10       49.6037     236.607
   3 20 11       49.3590     236.287
   3 20 12       49.1151     235.964
   3 20 13       48.8720     235.639
   3 20 14       48.6298     235.312
   3 20 15       48.3884     234.982
   3 20 16       48.1480     234.649
   3 20 17       47.9085     234.314
   3 20 18       47.6699     233.977
   3 20 19       47.4324     233.636
   3 20 20       47.1958     233.294
   3 20 21       46.9604     232.948
   3 20 22       46.7261     232.600
   3 20 23       46.4929     232.250
   3 20 24       46.2608     231.897
   3 20 25       46.0300     231.541
   3 20 26       45.8004     231.183
   3 20 27       45.5721     230.822
   3 20 28       45.3450     230.459
   3 20 29       45.1193     230.093
   3 20 30       44.8950     229.724
   3 20 31       44.6720     229.353
   3 21  0       52.3185     239.351
   3 21  1       52.0689     239.056
   3 21  2       51.8198     238.758
   3 21  3       51.5712     238.457
   3 21  4       51.3230     238.154
   3 21  5       51.0754     237.849
   3 21  6       50.8284     237.541
   3 21  7       50.5820     237.231
   3 21  8       50.3362     236.918
   3 21  9       50.0911     236.603
   3 21 10       49.8467     236.286
   3 21 11       49.6030     235.966
   3 21 12       49.3601     235.643
   3 21 13       49.1180     235.318
   3 21 14       48.8768     234.991
   3 21 15       48.6364     234.661
   3 21 16       48.3969     234.328
   3 21 17       48.1584     233.993
   3 21 18       47.9208     233.656
   3 21 19       47.6843     233.316
   3 21 20       47.4487     232.973
   3 21 21       47.2142     232.628
   3 21 22       46.9809     232.281
   3 21 23       46.7486     231.931
   3 21 24       46.5176     231.578
   3 21 25       46.2877     231.223
   3 21 26       46.0591     230.865
   3 21 27       45.8317     230.505
   3 21 28       45.6056     230.142
   3 21 29       45.3809     229.777
   3 21 30       45.1574     229.409
   3 21 31       44.9354     229.038
   3 22  0       52.5524     239.034
   3 22  1       52.3038     238.738
   3 22  2       52.0557     238.440
   3 22  3       51.8080     238.139
   3 22  4       51.5609     237.836
   3 22  5       51.3143     237.530
   3 22  6       51.0682     237.223
   3 22  7       50.8228     236.912
   3 22  8       50.5780     236.600
   3 22  9       50.3339     236.284
   3 22 10       50.0905     235.967
   3 22 11       49.8478     235.647
   3 22 12       49.6059     235.325
   3 22 13       49.3648     235.000
   3 22 14       49.1246     234.672
   3 22 15       48.8852     234.342
   3 22 16       48.6467     234.010
   3 22 17       48.4091     233.675
   3 22 18       48.1725     233.338
   3 22 19       47.9369     232.998
   3 22 20       47.7024     232.656
   3 22 21       47.4689     232.311
   3 22 22       47.2365     231.964
   3 22 23       47.0052     231.614
   3 22 24       46.7751     231.262
   3 22 25       46.5462     230.907
   3 22 26       46.3185     230.550
   3 22 27       46.0921     230.190
   3 22 28       45.8669     229.828
   3 22 29       45.6431     229.464
   3 22 30       45.4207     229.096
   3 22 31       45.1996     228.727
   3 23  0       52.7871     238.719
   3 23  1       52.5395     238.423
   3 23  2       52.2923     238.124
   3 23  3       52.0457     237.823
   3 23  4       51.7995     237.520
   3 23  5       51.5539     237.214
   3 23  6       51.3088     236.906
   3 23  7       51.0644     236.596
   3 23  8       50.8206     236.283
   3 23  9       50.5775     235.968
   3 23 10       50.3351     235.651
   3 23 11       50.0934     235.331
   3 23 12       49.8525     235.008
   3 23 13       49.6124     234.683
   3 23 14       49.3731     234.356
   3 23 15       49.1347     234.027
   3 23 16       48.8972     233.694
   3 23 17       48.6606     233.360
   3 23 18       48.4250     233.023
   3 23 19       48.1904     232.683
   3 23 20       47.9568     232.341
   3 23 21       47.7243     231.997
   3 23 22       47.4928     231.650
   3 23 23       47.2625     231.301
   3 23 24       47.0334     230.949
   3 23 25       46.8054     230.595
   3 23 26       46.5787     230.238
   3 23 27       46.3532     229.879
   3 23 28       46.1290     229.517
   3 23 29       45.9061     229.153
   3 23 30       45.6846     228.787
   3 23 31       45.4644     228.418
   3 24  0       53.0224     238.406
   3 24  1       52.7758     238.110
   3 24  2       52.5297     237.811
   3 24  3       52.2840     237.510
   3 24  4       52.0388     237.206
   3 24  5       51.7942     236.901
   3 24  6       51.5502     236.593
   3 24  7       51.3067     236.282
   3 24  8       51.0639     235.969
   3 24  9       50.8218     235.654
   3 24 10       50.5804     235.337
   3 24 11       50.3397     235.017
   3 24 12       50.0998     234.694
   3 24 13       49.8606     234.370
   3 24 14       49.6223     234.043
   3 24 15       49.3849     233.713
   3 24 16       49.1484     233.381
   3 24 17       48.9128     233.047
   3 24 18       48.6782     232.710
   3 24 19       48.4445     232.371
   3 24 20       48.2119     232.029
   3 24 21       47.9804     231.685
   3 24 22       47.7499     231.339
   3 24 23       47.5206     230.990
   3 24 24       47.2924     230.639
   3 24 25       47.0654     230.285
   3 24 26       46.8396     229.929
   3 24 27       46.6151     229.570
   3 24 28       46.3918     229.209
   3 24 29       46.1698     228.846
   3 24 30       45.9492     228.480
   3 24 31       45.7300     228.112
   3 25  0       53.2585     238.095
   3 25  1       53.0129     237.799
   3 25  2       52.7677     237.500
   3 25  3       52.5230     237.199
   3 25  4       52.2788     236.895
   3 25  5       52.0352     236.589
   3 25  6       51.7922     236.281
   3 25  7       51.5497     235.971
   3 25  8       51.3079     235.658
   3 25  9       51.0668     235.343
   3 25 10       50.8264     235.025
   3 25 11       50.5867     234.705
   3 25 12       50.3477     234.383
   3 25 13       50.1096     234.059
   3 25 14       49.8723     233.732
   3 25 15       49.6359     233.402
   3 25 16       49.4003     233.071
   3 25 17       49.1657     232.737
   3 25 18       48.9320     232.400
   3 25 19       48.6994     232.061
   3 25 20       48.4677     231.720
   3 25 21       48.2371     231.376
   3 25 22       48.0076     231.030
   3 25 23       47.7793     230.682
   3 25 24       47.5520     230.331
   3 25 25       47.3260     229.978
   3 25 26       47.1011     229.622
   3 25 27       46.8776     229.265
   3 25 28       46.6552     228.904
   3 25 29       46.4342     228.542
   3 25 30       46.2145     228.177
   3 25 31       45.9962     227.809
   3 26  0       53.4952     237.787
   3 26  1       53.2506     237.490
   3 26  2       53.0064     237.191
   3 26  3       52.7627     236.889
   3 26  4       52.5195     236.586
   3 26  5       52.2769     236.280
   3 26  6       52.0348     235.972
   3 26  7       51.7934     235.661
   3 26  8       51.5526     235.349
   3 26  9       51.3124     235.033
   3 26 10       51.0730     234.716
   3 26 11       50.8343     234.396
   3 26 12       50.5964     234.074
   3 26 13       50.3592     233.750
   3 26 14       50.1229     233.423
   3 26 15       49.8874     233.094
   3 26 16       49.6529     232.763
   3 26 17       49.4192     232.429
   3 26 18       49.1866     232.093
   3 26 19       48.9549     231.754
   3 26 20       48.7242     231.413
   3 26 21       48.4946     231.070
   3 26 22       48.2660     230.725
   3 26 23       48.0386     230.377
   3 26 24       47.8123     230.026
   3 26 25       47.5872     229.674
   3 26 26       47.3633     229.319
   3 26 27       47.1407     228.962
   3 26 28       46.9193     228.602
   3 26 29       46.6992     228.240
   3 26 30       46.4804     227.876
   3 26 31       46.2630     227.509
   3 27  0       53.7325     237.480
   3 27  1       53.4889     237.183
   3 27  2       53.2457     236.884
   3 27  3       53.0030     236.583
   3 27  4       52.7608     236.279
   3 27  5       52.5192     235.973
   3 27  6       52.2781     235.665
   3 27  7       52.0377     235.354
   3 27  8       51.7979     235.042
   3 27  9       51.5587     234.727
   3 27 10       51.3203     234.409
   3 27 11       51.0826     234.090
   3 27 12       50.8456     233.768
   3 27 13       50.6095     233.443
   3 27 14       50.3741     233.117
   3 27 15       50.1397     232.788
   3 27 16       49.9061     232.457
   3 27 17       49.6734     232.123
   3 27 18       49.4417     231.788
   3 27 19       49.2110     231.450
   3 27 20       48.9813     231.109
   3 27 21       48.7526     230.766
   3 27 22       48.5251     230.421
   3 27 23       48.2986     230.074
   3 27 24       48.0733     229.724
   3 27 25       47.8491     229.372
   3 27 26       47.6261     229.018
   3 27 27       47.4044     228.661
   3 27 28       47.1840     228.302
   3 27 29       46.9648     227.941
   3 27 30       46.7469     227.578
   3 27 31       46.5304     227.212
   3 28  0       53.9704     237.176
   3 28  1       53.7278     236.879
   3 28  2       53.4856     236.579
   3 28  3       53.2439     236.278
   3 28  4       53.0027     235.974
   3 28  5       52.7621     235.668
   3 28  6       52.5220     235.360
   3 28  7       52.2826     235.050
   3 28  8       52.0438     234.737
   3 28  9       51.8056     234.422
   3 28 10       51.5682     234.105
   3 28 11       51.3314     233.785
   3 28 12       51.0955     233.464
   3 28 13       50.8603     233.140
   3 28 14       50.6260     232.813
   3 28 15       50.3925     232.485
   3 28 16       50.1599     232.154
   3 28 17       49.9282     231.821
   3 28 18       49.6975     231.485
   3 28 19       49.4677     231.148
   3 28 20       49.2390     230.808
   3 28 21       49.0113     230.465
   3 28 22       48.7847     230.121
   3 28 23       48.5591     229.774
   3 28 24       48.3348     229.425
   3 28 25       48.1115     229.074
   3 28 26       47.8895     228.720
   3 28 27       47.6687     228.364
   3 28 28       47.4492     228.006
   3 28 29       47.2309     227.645
   3 28 30       47.0140     227.283
   3 28 31       46.7984     226.918
   3 29  0       54.2088     236.873
   3 29  1       53.9672     236.576
   3 29  2       53.7260     236.277
   3 29  3       53.4854     235.975
   3 29  4       53.2452     235.672
   3 29  5       53.0055     235.366
   3 29  6       52.7665     235.057
   3 29  7       52.5280     234.747
   3 29  8       52.2902     234.435
   3 29  9       52.0531     234.120
   3 29 10       51.8166     233.803
   3 29 11       51.5809     233.483
   3 29 12       51.3459     233.162
   3 29 13       51.1117     232.838
   3 29 14       50.8784     232.512
   3 29 15       50.6459     232.184
   3 29 16       50.4142     231.853
   3 29 17       50.1835     231.521
   3 29 18       49.9538     231.186
   3 29 19       49.7250     230.848
   3 29 20       49.4972     230.509
   3 29 21       49.2705     230.167
   3 29 22       49.0448     229.823
   3 29 23       48.8202     229.477
   3 29 24       48.5968     229.128
   3 29 25       48.3745     228.777
   3 29 26       48.1534     228.424
   3 29 27       47.9336     228.069
   3 29 28       47.7149     227.712
   3 29 29       47.4976     227.352
   3 29 30       47.2816     226.990
   3 29 31       47.0669     226.626
   3 30  0       54.4478     236.573
   3 30  1       54.2072     236.276
   3 30  2       53.9670     235.976
   3 30  3       53.7273     235.675
   3 30  4       53.4882     235.371
   3 30  5       53.2495     235.065
   3 30  6       53.0115     234.757
   3 30  7       52.7740     234.447
   3 30  8       52.5372     234.134
   3 30  9       52.3010     233.820
   3 30 10       52.0656     233.503
   3 30 11       51.8308     233.184
   3 30 12       51.5969     232.863
   3 30 13       51.3637     232.539
   3 30 14       51.1313     232.213
   3 30 15       50.8998     231.885
   3 30 16       50.6691     231.555
   3 30 17       50.4394     231.223
   3 30 18       50.2106     230.888
   3 30 19       49.9828     230.552
   3 30 20       49.7559     230.212
   3 30 21       49.5302     229.871
   3 30 22       49.3054     229.528
   3 30 23       49.0818     229.182
   3 30 24       48.8593     228.834
   3 30 25       48.6380     228.484
   3 30 26       48.4178     228.132
   3 30 27       48.1989     227.777
   3 30 28       47.9812     227.421
   3 30 29       47.7648     227.062
   3 30 30       47.5496     226.701
   3 30 31       47.3358     226.338
   3 31  0       54.6873     236.275
   3 31  1       54.4477     235.977
   3 31  2       54.2085     235.678
   3 31  3       53.9698     235.377
   3 31  4       53.7317     235.073
   3 31  5       53.4940     234.767
   3 31  6       53.2570     234.459
   3 31  7       53.0205     234.149
   3 31  8       52.7847     233.837
   3 31  9       52.5495     233.522
   3 31 10       52.3151     233.206
   3 31 11       52.0813     232.887
   3 31 12       51.8483     232.566
   3 31 13       51.6161     232.242
   3 31 14       51.3847     231.917
   3 31 15       51.1542     231.589
   3 31 16       50.9245     231.260
   3 31 17       50.6957     230.928
   3 31 18       50.4679     230.594
   3 31 19       50.2410     230.257
   3 31 20       50.0152     229.919
   3 31 21       49.7904     229.578
   3 31 22       49.5666     229.235
   3 31 23       49.3439     228.890
   3 31 24       49.1223     228.543
   3 31 25       48.9019     228.193
   3 31 26       48.6827     227.842
   3 31 27       48.4647     227.488
   3 31 28       48.2479     227.132
   3 31 29       48.0324     226.774
   3 31 30       47.8181     226.414
   3 31 31       47.6052     226.052
   4  0  0       45.2494     183.225
   4  0  1       45.2365     182.741
   4  0  2       45.2256     182.256
   4  0  3       45.2168     181.770
   4  0  4       45.2100     181.284
   4  0  5       45.2053     180.797
   4  0  6       45.2027     180.310
   4  0  7       45.2021     179.822
   4  0  8       45.2036     179.334
   4  0  9       45.2072     178.846
   4  0 10       45.2128     178.357
   4  0 11       45.2206     177.869
   4  0 12       45.2304     177.380
   4  0 13       45.2424     176.891
   4  0 14       45.2564     176.403
   4  0 15       45.2725     175.914
   4  0 16       45.2907     175.426
   4  0 17       45.3110     174.938
   4  0 18       45.3333     174.450
   4  0 19       45.3577     173.963
   4  0 20       45.3842     173.476
   4  0 21       45.4128     172.990
   4  0 22       45.4434     172.504
   4  0 23       45.4760     172.019
   4  0 24       45.5107     171.535
   4  0 25       45.5474     171.052
   4  0 26       45.5861     170.569
   4  0 27       45.6268     170.088
   4  0 28       45.6695     169.608
   4  0 29       45.7142     169.128
   4  0 30       45.7608     168.650
   4  0 31       45.8094     168.173
   4  1  0       45.5935     183.210
   4  1  1       45.5808     182.728
   4  1  2       45.5702     182.246
   4  1  3       45.5616     181.763
   4  1  4       45.5550     181.280
   4  1  5       45.5505     180.795
   4  1  6       45.5480     180.311
   4  1  7       45.5475     179.826
   4  1  8       45.5491     179.340
   4  1  9       45.5528     178.855
   4  1 10       45.5585     178.369
   4  1 11       45.5663     177.883
   4  1 12       45.5762     177.397
   4  1 13       45.5881     176.911
   4  1 14       45.6021     176.424
   4  1 15       45.6181     175.939
   4  1 16       45.6362     175.453
   4  1 17       45.6564     174.967
   4  1 18       45.6786     174.482
   4  1 19       45.7029     173.998
   4  1 20       45.7292     173.513
   4  1 21       45.7576     173.030
   4  1 22       45.7880     172.547
   4  1 23       45.8204     172.064
   4  1 24       45.8548     171.583
   4  1 25       45.8912     171.102
   4  1 26       45.9296     170.622
   4  1 27       45.9700     170.143
   4  1 28       46.0124     169.665
   4  1 29       46.0567     169.188
   4  1 30       46.1029     168.713
   4  1 31       46.1511     168.238
   4  2  0       45.9380     183.195
   4  2  1       45.9256     182.716
   4  2  2       45.9152     182.237
   4  2  3       45.9068     181.756
   4  2  4       45.9004     181.275
   4  2  5       45.8960     180.794
   4  2  6       45.8937     180.312
   4  2  7       45.8933     179.829
   4  2  8       45.8951     179.346
   4  2  9       45.8988     178.863
   4  2 10       45.9046     178.380
   4  2 11       45.9124     177.897
   4  2 12       45.9223     177.413
   4  2 13       45.9342     176.930
   4  2 14       45.9481     176.446
   4  2 15       45.9641     175.963
   4  2 16       45.9822     175.480
   4  2 17       46.0022     174.997
   4  2 18       46.0243     174.514
   4  2 19       46.0485     174.032
   4  2 20       46.0746     173.550
   4  2 21       46.1028     173.069
   4  2 22       46.1330     172.589
   4  2 23       46.1652     172.109
   4  2 24       46.1993     171.630
   4  2 25       46.2355     171.152
   4  2 26       46.2736     170.674
   4  2 27       46.3137     170.198
   4  2 28       46.3557     169.722
   4  2 29       46.3996     169.248
   4  2 30       46.4455     168.774
   4  2 31       46.4933     168.302
   4  3  0       46.2828     183.181
   4  3  1       46.2706     182.705
   4  3  2       46.2605     182.227
   4  3  3       46.2523     181.750
   4  3  4       46.2461     181.271
   4  3  5       46.2419     180.792
   4  3  6       46.2397     180.313
   4  3  7       46.2395     179.833
   4  3  8       46.2413     179.352
   4  3  9       46.2451     178.872
   4  3 10       46.2510     178.391
   4  3 11       46.2589     177.910
   4  3 12       46.2687     177.429
   4  3 13       46.2806     176.948
   4  3 14       46.2946     176.468
   4  3 15       46.3105     175.987
   4  3 16       46.3285     175.506
   4  3 17       46.3484     175.026
   4  3 18       46.3704     174.546
   4  3 19       46.3944     174.066
   4  3 20       46.4204     173.587
   4  3 21       46.4484     173.109
   4  3 22       46.4783     172.631
   4  3 23       46.5103     172.153
   4  3 24       46.5442     171.677
   4  3 25       46.5801     171.201
   4  3 26       46.6179     170.726
   4  3 27       46.6577     170.252
   4  3 28       46.6993     169.779
   4  3 29       46.7429     169.307
   4  3 30       46.7884     168.836
   4  3 31       46.8358     168.366
   4  4  0       46.6279     183.167
   4  4  1       46.6160     182.693
   4  4  2       46.6061     182.218
   4  4  3       46.5982     181.743
   4  4  4       46.5922     181.267
   4  4  5       46.5881     180.790
   4  4  6       46.5861     180.313
   4  4  7       46.5860     179.836
   4  4  8       46.5879     179.358
   4  4  9       46.5918     178.880
   4  4 10       46.5977     178.402
   4  4 11       46.6056     177.924
   4  4 12       46.6155     177.446
   4  4 13       46.6274     176.967
   4  4 14       46.6413     176.489
   4  4 15       46.6572     176.011
   4  4 16       46.6751     175.532
   4  4 17       46.6950     175.055
   4  4 18       46.7168     174.577
   4  4 19       46.7407     174.100
   4  4 20       46.7665     173.624
   4  4 21       46.7943     173.147
   4  4 22       46.8241     172.672
   4  4 23       46.8558     172.197
   4  4 24       46.8894     171.723
   4  4 25       46.9250     171.249
   4  4 26       46.9626     170.777
   4  4 27       47.0020     170.305
   4  4 28       47.0433     169.834
   4  4 29       47.0866     169.365
   4  4 30       47.1317     168.896
   4  4 31       47.1787     168.429
   4  5  0       46.9734     183.153
   4  5  1       46.9617     182.681
   4  5  2       46.9521     182.209
   4  5  3       46.9443     181.736
   4  5  4       46.9385     181.263
   4  5  5       46.9346     180.789
   4  5  6       46.9327     180.314
   4  5  7       46.9328     179.840
   4  5  8       46.9348     179.364
   4  5  9       46.9388     178.889
   4  5 10       46.9448     178.413
   4  5 11       46.9527     177.937
   4  5 12       46.9626     177.462
   4  5 13       46.9745     176.986
   4  5 14       46.9884     176.510
   4  5 15       47.0042     176.034
   4  5 16       47.0220     175.558
   4  5 17       47.0418     175.083
   4  5 18       47.0636     174.608
   4  5 19       47.0873     174.134
   4  5 20       47.1129     173.659
   4  5 21       47.1405     173.186
   4  5 22       47.1701     172.713
   4  5 23       47.2016     172.240
   4  5 24       47.2350     171.769
   4  5 25       47.2703     171.298
   4  5 26       47.3075     170.827
   4  5 27       47.3467     170.358
   4  5 28       47.3877     169.890
   4  5 29       47.4306     169.422
   4  5 30       47.4753     168.956
   4  5 31       47.5219     168.491
   4  6  0       47.3191     183.139
   4  6  1       47.3077     182.670
   4  6  2       47.2983     182.200
   4  6  3       47.2907     181.730
   4  6  4       47.2851     181.259
   4  6  5       47.2814     180.787
   4  6  6       47.2797     180.315
   4  6  7       47.2799     179.843
   4  6  8       47.2820     179.370
   4  6  9       47.2861     178.897
   4  6 10       47.2921     178.424
   4  6 11       47.3001     177.951
   4  6 12       47.3100     177.477
   4  6 13       47.3219     177.004
   4  6 14       47.3357     176.531
   4  6 15       47.3515     176.057
   4  6 16       47.3693     175.584
   4  6 17       47.3889     175.111
   4  6 18       47.4106     174.639
   4  6 19       47.4341     174.167
   4  6 20       47.4596     173.695
   4  6 21       47.4871     173.224
   4  6 22       47.5164     172.753
   4  6 23       47.5477     172.283
   4  6 24       47.5808     171.814
   4  6 25       47.6159     171.345
   4  6 26       47.6528     170.877
   4  6 27       47.6916     170.410
   4  6 28       47.7323     169.944
   4  6 29       47.7749     169.479
   4  6 30       47.8192     169.015
   4  6 31       47.8654     168.553
   4  7  0       47.6650     183.125
   4  7  1       47.6539     182.658
   4  7  2       47.6447     182.191
   4  7  3       47.6374     181.723
   4  7  4       47.6320     181.255
   4  7  5       47.6285     180.786
   4  7  6       47.6269     180.316
   4  7  7       47.6272     179.846
   4  7  8       47.6294     179.376
   4  7  9       47.6336     178.905
   4  7 10       47.6397     178.435
   4  7 11       47.6477     177.964
   4  7 12       47.6576     177.493
   4  7 13       47.6695     177.022
   4  7 14       47.6833     176.551
   4  7 15       47.6991     176.080
   4  7 16       47.7167     175.610
   4  7 17       47.7363     175.139
   4  7 18       47.7578     174.669
   4  7 19       47.7813     174.200
   4  7 20       47.8066     173.730
   4  7 21       47.8338     173.261
   4  7 22       47.8630     172.793
