*telnum      csinum        Par0     errPar0        Par1    errPar1
    5           0  0.00824055  0.000108109    0.95032  0.00345425
    5           1   0.0094686  0.000129713   0.952177  0.00380114
    5           2   0.0100531  0.000131329   0.951305  0.00359551
    5           3   0.0129731  0.000558023   0.970091   0.0131671
