      *tel    numcsi               AZ2/E               Leff
         0         3           0.0552722          0.00651652
         0         3           0.0515566          0.00630581
         0         3           0.0483091          0.00626546
         0         3           0.0454464          0.00639746
         0         3            0.042904           0.0064327
         0         3            0.040631          0.00630111
         0         3           0.0385867          0.00617921
         0         3           0.0367383          0.00618753
         0         3           0.0350589          0.00626945
         0         3           0.0335263          0.00631198
         1         0            0.540608          0.00872692
         1         0             0.33172          0.00830277
         1         0            0.239268           0.0075956
         1         0            0.187118          0.00711199
         1         0            0.153632          0.00686228
         1         0            0.130312          0.00671052
         1         0            0.113139           0.0066379
         1         0            0.099965          0.00660135
         1         0            0.089539           0.0065907
         1         0           0.0810824          0.00657282
         1         0           0.0740853          0.00652903
         1         0           0.0681999          0.00648835
         1         0           0.0631808          0.00649898
         1         0           0.0588498          0.00653947
         1         0           0.0550745          0.00649871
         1         0           0.0517543          0.00636646
         1         0           0.0488118          0.00629242
         1         0           0.0461858          0.00634628
         1         0           0.0438279          0.00645918
         1         0           0.0416991           0.0065165
         1         1            0.441221          0.00739985
         1         1            0.288627          0.00715293
         1         1            0.214458          0.00670611
         1         1            0.170615          0.00645235
         1         1            0.141656           0.0064704
         1         1              0.1211          0.00654816
         1         1            0.105755          0.00659836
         1         1           0.0938608          0.00659069
         1         1           0.0843717           0.0064958
         1         1           0.0766252          0.00638264
         1         1           0.0701815          0.00640716
         1         1           0.0647374          0.00653985
         1         1           0.0600772          0.00659427
         1         1           0.0560429          0.00654768
         1         1           0.0525163          0.00647342
         1         1           0.0494072          0.00639793
         1         1           0.0466457          0.00635792
         1         1           0.0441766           0.0063856
         1         1           0.0419557          0.00645076
         1         1           0.0399475          0.00648467
         1         2            0.329738          0.00780728
         1         2            0.234545          0.00744444
         1         2            0.182002          0.00680324
         1         2            0.148692          0.00650584
         1         2            0.125689          0.00664878
         1         2            0.108849          0.00675389
         1         2           0.0959887          0.00665335
         1         2            0.085846           0.0065596
         1         2            0.077642          0.00663381
         1         2           0.0708693           0.0067476
         1         2           0.0651833          0.00667991
         1         2            0.060342          0.00649428
         1         2             0.05617          0.00645429
         1         2           0.0525377          0.00656617
         1         2           0.0493466          0.00659814
         1         2            0.046521          0.00648601
         1         2           0.0440014          0.00638564
         1         2           0.0417407          0.00640862
         1         2            0.039701          0.00650004
         1         2           0.0378514          0.00654743
         1         3             0.53075          0.00758059
         1         3             0.31829           0.0073801
         1         3            0.227301          0.00701245
         1         3            0.176769          0.00670829
         1         3            0.144618          0.00651334
         1         3            0.122362          0.00644714
         1         3            0.106043          0.00651244
         1         3           0.0935649          0.00654303
         1         3            0.083714          0.00644247
         1         3           0.0757398          0.00632738
         1         3           0.0691526          0.00635331
         1         3           0.0636196          0.00646189
         1         3           0.0589064          0.00647095
         1         3           0.0548433          0.00638041
         1         3           0.0513046          0.00629849
         1         3           0.0481949          0.00624975
         1         3           0.0454406          0.00622669
         1         3           0.0429841          0.00622472
         1         3           0.0407796          0.00623484
         1         3           0.0387902           0.0062401
         2         0              0.2917           0.0073805
         2         0            0.214858          0.00718027
         2         0            0.170059          0.00682547
         2         0            0.140719          0.00656121
         2         0            0.120013          0.00641774
         2         0            0.104619          0.00632894
         2         0           0.0927251          0.00627716
         2         0           0.0832596          0.00628267
         2         0           0.0755476          0.00635796
         2         0           0.0691431          0.00642888
         2         0           0.0637396          0.00638259
         2         0           0.0591195          0.00625765
         2         0           0.0551239          0.00620069
         2         0           0.0516342          0.00622129
         2         0             0.04856          0.00627381
         2         0           0.0458313          0.00634512
         2         0            0.043393          0.00636497
         2         0            0.041201          0.00628225
         2         0           0.0392198          0.00615087
         2         0           0.0374204          0.00608342
         2         1            0.492781          0.00802991
         2         1            0.296074          0.00759785
         2         1            0.211606          0.00689286
         2         1            0.164636           0.0064336
         2         1            0.134731          0.00622394
         2         1            0.114019          0.00614492
         2         1           0.0988271          0.00616031
         2         1           0.0872074           0.0061036
         2         1           0.0780327          0.00595384
         2         1           0.0706046          0.00586654
         2         1           0.0644679          0.00590299
         2         1           0.0593126          0.00596088
         2         1           0.0549207          0.00593003
         2         1           0.0511344           0.0058345
         2         1           0.0478365          0.00575434
         2         1           0.0449382          0.00569608
         2         1           0.0423711          0.00566251
         2         1           0.0400814          0.00565454
         2         1           0.0380265           0.0056602
         2         1            0.036172          0.00566308
         2         2            0.305734          0.00715315
         2         2            0.222131          0.00707663
         2         2            0.174432          0.00692963
         2         2            0.143597           0.0067584
         2         2            0.122026          0.00657744
         2         2            0.106089          0.00647215
         2         2           0.0938345          0.00647357
         2         2           0.0841178          0.00652917
         2         2           0.0762245          0.00659857
         2         2           0.0696856          0.00663041
         2         2           0.0641798          0.00653616
         2         2           0.0594804          0.00637015
         2         2           0.0554222          0.00634859
         2         2           0.0518825          0.00647157
         2         2           0.0487677          0.00650052
         2         2           0.0460057          0.00637056
         2         2           0.0435399          0.00625654
         2         2           0.0413249          0.00628196
         2         2           0.0393243          0.00638451
         2         2           0.0375086          0.00643764
         2         3            0.469792          0.00862022
         2         3             0.29389          0.00795767
         2         3            0.213827          0.00694068
         2         3            0.168047          0.00643834
         2         3            0.138413          0.00638646
         2         3            0.117664          0.00638384
         2         3            0.102325          0.00638816
         2         3           0.0905237          0.00632858
         2         3           0.0811632           0.0061918
         2         3            0.073557          0.00610799
         2         3           0.0672544          0.00615106
         2         3           0.0619465          0.00624029
         2         3           0.0574152          0.00623975
         2         3           0.0535016          0.00616473
         2         3           0.0500875          0.00610388
         2         3            0.047083          0.00606923
         2         3           0.0444185          0.00605099
         2         3           0.0420395          0.00604457
         2         3           0.0399023          0.00604541
         2         3            0.037972          0.00604589
         3         0            0.320348          0.00805811
         3         0            0.231903          0.00758015
         3         0            0.181729          0.00677777
         3         0            0.149404          0.00644165
         3         0            0.126842          0.00661595
         3         0            0.110201           0.0066931
         3         0           0.0974194          0.00653606
         3         0           0.0872948          0.00642902
         3         0           0.0790764          0.00652133
         3         0           0.0722724          0.00665006
         3         0           0.0665465          0.00660887
         3         0           0.0616613          0.00645654
         3         0           0.0574442          0.00637889
         3         0           0.0537671          0.00638495
         3         0           0.0505324          0.00643468
         3         0           0.0476648          0.00651745
         3         0           0.0451052          0.00654418
         3         0           0.0428065          0.00645651
         3         0           0.0407307          0.00631592
         3         0            0.038847          0.00624399
         3         1            0.557861          0.00768077
         3         1            0.335399          0.00751684
         3         1             0.23978          0.00721217
         3         1            0.186587           0.0070275
         3         1            0.152709          0.00703016
         3         1            0.129243          0.00707937
         3         1            0.112028          0.00711372
         3         1           0.0988603          0.00708522
         3         1           0.0884623          0.00695609
         3         1           0.0800435          0.00682325
         3         1           0.0730878          0.00684267
         3         1           0.0672444          0.00695113
         3         1           0.0622661          0.00693205
         3         1           0.0579742          0.00678918
         3         1           0.0542358           0.0067015
         3         1           0.0509503          0.00670843
         3         1           0.0480401          0.00671265
         3         1           0.0454444          0.00665625
         3         1           0.0431149          0.00657473
         3         1           0.0410125          0.00653326
         3         2            0.353298          0.00534767
         3         2            0.217795          0.00513727
         3         2            0.157419          0.00477464
         3         2            0.123252          0.00460693
         3         2            0.101271          0.00466951
         3         2            0.085944          0.00473425
         3         2           0.0746465          0.00474107
         3         2            0.065974          0.00468714
         3         2            0.059107          0.00457122
         3         2           0.0535347          0.00448074
         3         2           0.0489225          0.00449582
         3         2            0.045042          0.00455893
         3         2           0.0417319          0.00454754
         3         2            0.038875          0.00447187
         3         2           0.0363842          0.00441022
         3         2           0.0341933          0.00437394
         3         2           0.0322513          0.00434602
         3         2            0.030518          0.00431869
         3         2           0.0289616           0.0042961
         3         2           0.0275562          0.00428476
         3         3            0.329413          0.00814867
         3         3             0.23743          0.00767822
         3         3            0.185603          0.00687788
         3         3            0.152349          0.00654218
         3         3              0.1292          0.00673774
         3         3            0.112158          0.00684043
         3         3           0.0990877          0.00668501
         3         3           0.0887458          0.00656537
         3         3           0.0803587          0.00665949
         3         3             0.07342          0.00680858
         3         3           0.0675844          0.00678394
         3         3           0.0626081          0.00663656
         3         3           0.0583143          0.00654668
         3         3           0.0545717          0.00652778
         3         3           0.0512806          0.00656518
         3         3           0.0483638          0.00665414
         3         3            0.045761          0.00669033
         3         3            0.043424           0.0066036
         3         3           0.0413141           0.0064587
         3         3           0.0393998          0.00638448
         4         0            0.947046          0.00730255
         4         0            0.491296           0.0071341
         4         0            0.331681          0.00682298
         4         0            0.250346          0.00659905
         4         0            0.201046          0.00650986
         4         0            0.167968          0.00644461
         4         0            0.144237          0.00636463
         4         0            0.126382          0.00629988
         4         0             0.11246            0.006271
         4         0            0.101301          0.00627107
         4         0           0.0921567          0.00628792
         4         0           0.0845265          0.00631471
         4         0           0.0780633          0.00632276
         4         0           0.0725182          0.00630834
         4         0           0.0677087          0.00626585
         4         0           0.0634974           0.0061937
         4         0           0.0597793          0.00614623
         4         0           0.0564726          0.00616711
         4         0           0.0535125          0.00622608
         4         0           0.0508473          0.00625674
         4         1            0.382562            0.007778
         4         1            0.281148          0.00750399
         4         1            0.222236          0.00703537
         4         1            0.183735          0.00673809
         4         1            0.156605          0.00662541
         4         1            0.136456          0.00651002
         4         1            0.120901          0.00636599
         4         1            0.108529          0.00624971
         4         1            0.098454          0.00617898
         4         1           0.0900908          0.00615027
         4         1           0.0830372           0.0061607
         4         1           0.0770079          0.00619343
         4         1           0.0717949          0.00621177
         4         1           0.0672429          0.00621454
         4         1           0.0632338          0.00620228
         4         1           0.0596758          0.00617538
         4         1           0.0564968          0.00614831
         4         1           0.0536395          0.00612886
         4         1           0.0510572          0.00611652
         4         1           0.0487122          0.00611036
         4         2            0.654474          0.00827018
         4         2            0.392055           0.0081541
         4         2            0.279847          0.00793483
         4         2            0.217576          0.00769615
         4         2            0.177974          0.00745315
         4         2            0.150568          0.00720564
         4         2            0.130476          0.00696365
         4         2            0.115115          0.00686968
         4         2             0.10299          0.00696905
         4         2           0.0931759          0.00707358
         4         2           0.0850695          0.00704173
         4         2           0.0782606          0.00693313
         4         2            0.072461          0.00686588
         4         2           0.0674616          0.00683223
         4         2           0.0631076          0.00677107
         4         2           0.0592815          0.00667542
         4         2           0.0558928          0.00662683
         4         2           0.0528706          0.00666491
         4         2           0.0501584          0.00674302
         4         2            0.047711           0.0067827
         4         3            0.539162           0.0084925
         4         3            0.349514          0.00816187
         4         3            0.258565           0.0076026
         4         3            0.205175          0.00726494
         4         3             0.17006          0.00715327
         4         3            0.145208          0.00701543
         4         3            0.126694           0.0068237
         4         3            0.112367          0.00666897
         4         3            0.100951          0.00657669
         4         3           0.0916405          0.00655214
         4         3           0.0839025          0.00659902
         4         3           0.0773696          0.00667408
         4         3           0.0717805          0.00669308
         4         3           0.0669445          0.00665587
         4         3            0.062719          0.00657386
         4         3           0.0589952          0.00645158
         4         3           0.0556889          0.00638417
         4         3           0.0527334          0.00641881
         4         3           0.0500759          0.00650265
         4         3           0.0476734          0.00654533
         5         0            0.457563           0.0080455
         5         0            0.315048          0.00774374
         5         0            0.240226          0.00721949
         5         0            0.194123           0.0069122
         5         0            0.162867           0.0068577
         5         0             0.14028          0.00677215
         5         0            0.123194          0.00659273
         5         0            0.109819          0.00647905
         5         0           0.0990638          0.00651075
         5         0           0.0902272          0.00660298
         5         0            0.082838          0.00664024
         5         0           0.0765675          0.00663478
         5         0           0.0711794          0.00663013
         5         0           0.0664998          0.00662576
         5         0           0.0623976          0.00658066
         5         0           0.0587721          0.00648479
         5         0           0.0555447          0.00642112
         5         0           0.0526534          0.00644757
         5         0           0.0500481          0.00652267
         5         0           0.0476886          0.00656148
         5         1            0.588521          0.00868855
         5         1            0.396687          0.00851307
         5         1             0.29917          0.00818509
         5         1            0.240137          0.00795759
         5         1            0.200562          0.00789669
         5         1            0.172186          0.00789134
         5         1            0.150843          0.00788963
         5         1            0.134209           0.0078488
         5         1            0.120878           0.0077278
         5         1            0.109957          0.00760048
         5         1            0.100845           0.0076322
         5         1           0.0931281          0.00779032
         5         1           0.0865082          0.00786201
         5         1           0.0807669          0.00782177
         5         1           0.0757403          0.00778666
         5         1           0.0713027          0.00779891
         5         1           0.0673564          0.00779497
         5         1           0.0638239          0.00772002
         5         1           0.0606435          0.00761217
         5         1            0.057765          0.00755667
         5         2             0.44279          0.00979758
         5         2            0.325207           0.0095233
         5         2            0.256968          0.00902571
         5         2              0.2124          0.00862042
         5         2            0.181007           0.0083583
         5         2            0.157698          0.00819923
         5         2            0.139708          0.00813143
         5         2            0.125402          0.00813972
         5         2            0.113754          0.00821462
         5         2            0.104086          0.00829516
         5         2           0.0959322          0.00827731
         5         2           0.0889633          0.00818591
         5         2           0.0829383          0.00813771
         5         2           0.0776777          0.00814482
         5         2           0.0730446          0.00818488
         5         2            0.068933          0.00825056
         5         2           0.0652597          0.00829293
         5         2            0.061958          0.00827212
         5         2           0.0589744          0.00821622
         5         2           0.0562649          0.00818716
         5         3            0.810168           0.0137783
         5         3            0.571024           0.0134477
         5         3            0.440884            0.012855
         5         3            0.359054           0.0125013
         5         3            0.302844           0.0124511
         5         3            0.261852           0.0123532
         5         3            0.230633           0.0121263
         5         3            0.206066           0.0119383
         5         3            0.186229           0.0118563
         5         3            0.169875           0.0117726
         5         3            0.156162           0.0115992
         5         3            0.144498           0.0113876
         5         3            0.134454           0.0112476
         5         3            0.125717           0.0111839
         5         3            0.118045           0.0112051
         5         3            0.111256           0.0113105
         5         3            0.105206           0.0114046
         5         3           0.0997794           0.0114343
         5         3           0.0948853            0.011423
         5         3           0.0904489           0.0114168
         6         0            0.332105           0.0075575
         6         0             0.24744          0.00730616
         6         0            0.197174          0.00685996
         6         0            0.163882          0.00653349
         6         0            0.140208           0.0063672
         6         0            0.122511          0.00628217
         6         0            0.108781          0.00625797
         6         0           0.0978177          0.00626803
         6         0           0.0888622          0.00629801
         6         0           0.0814089          0.00632695
         6         0           0.0751092          0.00632657
         6         0           0.0697144          0.00630466
         6         0           0.0650427          0.00628724
         6         0           0.0609577           0.0062727
         6         0           0.0573556          0.00622548
         6         0           0.0541554          0.00613734
         6         0           0.0512935          0.00608388
         6         0           0.0487188          0.00611606
         6         0           0.0463903            0.006193
         6         0           0.0442742          0.00623263
         6         1            0.352886           0.0080248
         6         1            0.263318          0.00776014
         6         1            0.210013           0.0072869
         6         1            0.174657          0.00698785
         6         1             0.14949          0.00692128
         6         1            0.130662          0.00689134
         6         1            0.116046          0.00683533
         6         1            0.104371          0.00681693
         6         1           0.0948309          0.00688011
         6         1           0.0868885          0.00695802
         6         1           0.0801737          0.00693443
         6         1           0.0744223          0.00683282
         6         1           0.0694409          0.00675613
         6         1           0.0650844          0.00671619
         6         1           0.0612423          0.00672477
         6         1           0.0578286          0.00678492
         6         1           0.0547753          0.00683011
         6         1           0.0520283          0.00681122
         6         1           0.0495436          0.00675742
         6         1           0.0472855          0.00672958
         6         2            0.413526          0.00722559
         6         2            0.295746          0.00712326
         6         2            0.230185          0.00693367
         6         2            0.188417          0.00680196
         6         2            0.159478          0.00676017
         6         2            0.138246          0.00671972
         6         2            0.122003          0.00664603
         6         2            0.109175          0.00657236
         6         2           0.0987883          0.00652268
         6         2           0.0902062          0.00650271
         6         2           0.0829961          0.00652162
         6         2           0.0768532          0.00655919
         6         2            0.071557          0.00654812
         6         2           0.0669437          0.00649065
         6         2           0.0628892           0.0064508
         6         2           0.0592978          0.00644211
         6         2           0.0560944          0.00640762
         6         2           0.0532194          0.00631402
         6         2           0.0506247          0.00620211
         6         2           0.0482713          0.00614541
         6         3            0.432211          0.00735431
         6         3            0.299399          0.00717055
         6         3            0.229024          0.00684075
         6         3            0.185436          0.00660748
         6         3            0.155787          0.00650314
         6         3            0.134311          0.00641819
         6         3             0.11804          0.00632451
         6         3            0.105285          0.00623174
         6         3           0.0950173          0.00614491
         6         3           0.0865746          0.00609859
         6         3           0.0795097          0.00613915
         6         3           0.0735109          0.00623136
         6         3           0.0683538          0.00625866
         6         3           0.0638729          0.00621998
         6         3           0.0599433          0.00619379
         6         3           0.0564692          0.00619948
         6         3           0.0533757          0.00618976
         6         3           0.0506036          0.00613254
         6         3           0.0481052          0.00605596
         6         3           0.0458418          0.00601686
         7         0            0.643525          0.00734625
         7         0            0.393714          0.00720319
         7         0            0.283616          0.00693881
         7         0            0.221638          0.00678505
         7         0            0.181889          0.00679759
         7         0             0.15423          0.00680004
         7         0            0.133872          0.00671558
         7         0            0.118262          0.00661062
         7         0            0.105913          0.00654342
         7         0           0.0958982          0.00652119
         7         0            0.087614          0.00655926
         7         0           0.0806473          0.00663873
         7         0           0.0747069           0.0066678
         7         0           0.0695816          0.00663925
         7         0           0.0651143          0.00661672
         7         0           0.0611861          0.00662048
         7         0           0.0577049          0.00660438
         7         0           0.0545985          0.00653241
         7         0           0.0518094          0.00643731
         7         0           0.0492915          0.00638862
         7         1            0.501473          0.00802653
         7         1            0.342347           0.0078182
         7         1            0.259882          0.00744051
         7         1            0.209433          0.00719853
         7         1            0.175387          0.00714486
         7         1            0.150862          0.00709596
         7         1            0.132354          0.00699118
         7         1            0.117892           0.0068876
         7         1            0.106278          0.00682245
         7         1           0.0967479          0.00680651
         7         1            0.088786          0.00685732
         7         1           0.0820349          0.00694462
         7         1            0.076238          0.00695618
         7         1           0.0712063          0.00689146
         7         1           0.0667976          0.00685253
         7         1            0.062903           0.0068656
         7         1           0.0594375          0.00685614
         7         1            0.056334          0.00677387
         7         1           0.0535385          0.00666169
         7         1           0.0510073          0.00660446
         7         2            0.783889          0.00775723
         7         2            0.453652          0.00765618
         7         2            0.319186          0.00746853
         7         2            0.246207          0.00729473
         7         2             0.20039          0.00715196
         7         2             0.16895          0.00702066
         7         2            0.146038          0.00689744
         7         2            0.128598          0.00682187
         7         2            0.114879          0.00681173
         7         2            0.103805          0.00681459
         7         2           0.0946781          0.00677276
         7         2           0.0870265          0.00670358
         7         2           0.0805193          0.00665721
         7         2           0.0749174          0.00663758
         7         2           0.0700443          0.00665119
         7         2           0.0657665          0.00669881
         7         2           0.0619811           0.0067285
         7         2           0.0586077          0.00670805
         7         2           0.0555826          0.00666226
         7         2           0.0528545          0.00663878
         7         3            0.414934          0.00808132
         7         3            0.294479          0.00789788
         7         3            0.228225          0.00756506
         7         3            0.186308          0.00727464
         7         3              0.1574          0.00705543
         7         3            0.136257          0.00689845
         7         3            0.120122           0.0068023
         7         3            0.107404           0.0067765
         7         3           0.0971206          0.00682473
         7         3           0.0886345          0.00686789
         7         3           0.0815122          0.00683399
         7         3           0.0754495          0.00675759
         7         3           0.0702261          0.00671616
         7         3           0.0656792          0.00670074
         7         3           0.0616853          0.00663877
         7         3           0.0581492          0.00652073
         7         3           0.0549966          0.00645102
         7         3           0.0521682          0.00648247
         7         3           0.0496166          0.00656306
         7         3           0.0473029           0.0066041
         8         0            0.630417          0.00646334
         8         0            0.407301          0.00653198
         8         0            0.300832          0.00665984
         8         0             0.23849          0.00671293
         8         0            0.197551          0.00665024
         8         0            0.168608           0.0065613
         8         0            0.147062          0.00649052
         8         0            0.130399          0.00643815
         8         0            0.117127           0.0064044
         8         0            0.106308           0.0064115
         8         0            0.097318          0.00650143
         8         0           0.0897301          0.00663864
         8         0             0.08324          0.00666955
         8         0           0.0776253          0.00658819
         8         0           0.0727202          0.00652302
         8         0           0.0683982          0.00651027
         8         0           0.0645611          0.00649746
         8         0           0.0611317          0.00644767
         8         0           0.0580482           0.0063836
         8         0           0.0552608          0.00635092
         8         1          0.00318554                -nan
         8         1          0.00334775                -nan
         8         1          0.00352737                -nan
         8         1          0.00372736                -nan
         8         1          0.00395138                -nan
         8         1          0.00420406                -nan
         8         1          0.00449126                -nan
         8         1          0.00482058                -nan
         8         1          0.00520202                -nan
         8         1            0.005649                -nan
         8         1          0.00618002                -nan
         8         1          0.00682124                -nan
         8         1          0.00761091                -nan
         8         1          0.00860736                -nan
         8         1          0.00990404                -nan
         8         1           0.0116607                -nan
         8         1           0.0141748                -nan
         8         1           0.0180711                -nan
         8         1           0.0249214                -nan
         8         1           0.0401357                -nan
         8         2            0.826744          0.00683396
         8         2            0.468741           0.0068279
         8         2            0.327099          0.00681335
         8         2            0.251194          0.00676075
         8         2            0.203882          0.00666413
         8         2            0.171568          0.00663997
         8         2            0.148095          0.00675009
         8         2            0.130272          0.00683414
         8         2            0.116279          0.00670944
         8         2               0.105          0.00650806
         8         2           0.0957153          0.00657459
         8         2           0.0879395          0.00685949
         8         2           0.0813321           0.0069524
         8         2           0.0756482           0.0067964
         8         2           0.0707069          0.00663487
         8         2           0.0663716          0.00656189
         8         2           0.0625371          0.00655363
         8         2           0.0591215          0.00658858
         8         2           0.0560597          0.00664519
         8         2           0.0532994          0.00667444
         8         3            0.835702          0.00676968
         8         3            0.445487          0.00672704
         8         3            0.303686          0.00664488
         8         3            0.230361          0.00655255
         8         3            0.185558          0.00645882
         8         3            0.155345          0.00640025
         8         3            0.133593          0.00639218
         8         3            0.117184          0.00640154
         8         3            0.104366          0.00639904
         8         3           0.0940749          0.00639548
         8         3           0.0856313          0.00641463
         8         3           0.0785786           0.0064495
         8         3           0.0725993          0.00646173
         8         3           0.0674656          0.00644832
         8         3           0.0630099          0.00644147
         8         3           0.0591064          0.00645175
         8         3           0.0556583          0.00643762
         8         3           0.0525903           0.0063657
         8         3           0.0498428          0.00626917
         8         3           0.0473682          0.00621968
         9         0             1.03388          0.00701979
         9         0            0.528499          0.00707086
         9         0            0.354979          0.00716436
         9         0            0.267238          0.00717641
         9         0            0.214275          0.00706966
         9         0            0.178833          0.00698825
         9         0            0.153451          0.00701092
         9         0            0.134379          0.00693248
         9         0            0.119523          0.00652045
         9         0            0.107625          0.00600257
         9         0           0.0978817           0.0059645
         9         0           0.0897559          0.00633769
         9         0           0.0828758          0.00651845
         9         0           0.0769754          0.00641647
         9         0           0.0718593          0.00629269
         9         0           0.0673809          0.00624951
         9         0           0.0634279          0.00624924
         9         0           0.0599131          0.00625716
         9         0           0.0567674          0.00626905
         9         0           0.0539355           0.0062752
         9         1            0.581443          0.00635201
         9         1            0.373577          0.00633828
         9         1            0.275195          0.00630934
         9         1             0.21783          0.00624854
         9         1            0.180255          0.00615416
         9         1            0.153736          0.00613806
         9         1            0.134019          0.00625696
         9         1            0.118785          0.00632534
         9         1             0.10666          0.00614343
         9         1           0.0967819          0.00588059
         9         1           0.0885781          0.00596122
         9         1           0.0816564          0.00631208
         9         1           0.0757381          0.00641891
         9         1           0.0706197          0.00622253
         9         1           0.0661493           0.0060418
         9         1           0.0622112          0.00599001
         9         1           0.0587156           0.0060013
         9         1            0.055592          0.00602037
         9         1           0.0527839          0.00604153
         9         1           0.0502459          0.00605233
         9         2             1.16895          0.00785088
         9         2            0.573552          0.00753765
         9         2            0.380001          0.00699971
         9         2            0.284122          0.00671724
         9         2            0.226877          0.00674418
         9         2            0.188832          0.00681754
         9         2            0.161714          0.00685048
         9         2            0.141406           0.0067696
         9         2             0.12563           0.0065211
         9         2            0.113021          0.00625859
         9         2            0.102712          0.00627191
         9         2           0.0941264          0.00650019
         9         2           0.0868654          0.00661149
         9         2           0.0806444          0.00657002
         9         2            0.075255          0.00651097
         9         2           0.0705407          0.00648028
         9         2           0.0663823          0.00646551
         9         2           0.0626868          0.00645629
         9         2           0.0593812          0.00645164
         9         2           0.0564066          0.00644935
         9         3            0.967437          0.00684827
         9         3            0.504001          0.00690142
         9         3            0.340763           0.0070022
         9         3            0.257397          0.00704406
         9         3            0.206803          0.00698677
         9         3            0.172831          0.00694099
         9         3            0.148446          0.00698787
         9         3            0.130091          0.00704286
         9         3            0.115776          0.00697075
         9         3            0.104299           0.0068274
         9         3           0.0948919          0.00681622
         9         3           0.0870415          0.00693076
         9         3           0.0803907          0.00696699
         9         3           0.0746842          0.00688368
         9         3           0.0697342          0.00683472
         9         3           0.0653995          0.00689359
         9         3           0.0615722          0.00697114
         9         3            0.058168          0.00697144
         9         3           0.0551206          0.00692323
         9         3           0.0523766          0.00689748
        10         0              1.1971          0.00613027
        10         0            0.602739          0.00622325
        10         0            0.402765          0.00640714
        10         0            0.302427          0.00654845
        10         0            0.242112          0.00656716
        10         0            0.201854          0.00655898
        10         0            0.173076          0.00666784
        10         0             0.15148          0.00681544
        10         0            0.134675           0.0067456
        10         0            0.121226          0.00649304
        10         0             0.11022          0.00645551
        10         0            0.101046          0.00670075
        10         0           0.0932813           0.0068994
        10         0            0.086625          0.00690569
        10         0           0.0808555          0.00684054
        10         0           0.0758064           0.0068059
        10         0           0.0713509          0.00679678
        10         0           0.0673901          0.00680491
        10         0           0.0638459          0.00682378
        10         0           0.0606558          0.00683389
        10         1            0.984404          0.00743711
        10         1            0.536228          0.00742022
        10         1            0.368472          0.00738409
        10         1            0.280667          0.00730435
        10         1            0.226656          0.00717935
        10         1            0.190078          0.00714164
        10         1            0.163665          0.00725095
        10         1            0.143697          0.00731215
        10         1            0.128072          0.00714508
        10         1            0.115512          0.00690862
        10         1            0.105195          0.00695231
        10         1           0.0965697          0.00722227
        10         1           0.0892519          0.00734115
        10         1            0.082965            0.007258
        10         1           0.0775055          0.00713413
        10         1           0.0727201          0.00703045
        10         1           0.0684914          0.00698384
        10         1           0.0647274          0.00702764
        10         1           0.0613555          0.00712091
        10         1           0.0583176          0.00716942
        10         2             2.57333           0.0083957
        10         2            0.857778          0.00846537
        10         2            0.514667           0.0086014
        10         2            0.367619          0.00871827
        10         2            0.285926          0.00877844
        10         2             0.23394          0.00879645
        10         2            0.197949          0.00878556
