      *tel    numcsi         Z         A               AZ2/E               Leff
         0         2         1         2           0.0211091          0.00599072
         0         2         1         2           0.0197031          0.00614536
         0         2         1         2           0.0184727          0.00611917
         0         2         1         2            0.017387          0.00584311
         0         2         1         2           0.0164218          0.00586275
         0         2         1         2           0.0155581          0.00590193
         0         2         1         2           0.0147807          0.00571025
         0         3         1         2            0.273186          0.00845844
         0         3         1         2            0.132803          0.00720083
         0         3         1         2           0.0877237          0.00669546
         0         3         1         2           0.0654926          0.00668352
         0         3         1         2           0.0522511          0.00637183
         0         3         1         2           0.0434635          0.00641843
         0         3         1         2           0.0372062          0.00642247
         0         3         1         2           0.0325238          0.00608932
         0         3         1         2           0.0288882          0.00624692
         0         3         1         2           0.0259837          0.00599354
         0         3         1         2           0.0236099          0.00604264
         0         3         1         2           0.0216335          0.00592497
         0         3         1         2           0.0199625          0.00585043
         0         3         1         2            0.018531          0.00592882
         0         3         1         2           0.0172912          0.00575358
         0         3         1         2           0.0162068          0.00562195
         0         3         1         2           0.0152504          0.00572572
         0         3         1         2           0.0144006          0.00551024
         0         3         1         2           0.0136406          0.00564265
         0         3         1         2           0.0129567          0.00564728
         1         0         1         2            0.287415          0.00781652
         1         0         1         2            0.149285          0.00707958
         1         0         1         2            0.100828          0.00687265
         1         0         1         2           0.0761195          0.00651253
         1         0         1         2           0.0611375          0.00662929
         1         0         1         2           0.0510833          0.00641205
         1         0         1         2           0.0438689          0.00637474
         1         0         1         2           0.0384401          0.00639611
         1         0         1         2           0.0342069          0.00624358
         1         0         1         2           0.0308136          0.00613789
         1         0         1         2           0.0280328          0.00630195
         1         0         1         2           0.0257124          0.00624841
         1         0         1         2           0.0237467          0.00601267
         1         0         1         2           0.0220602          0.00605871
         1         0         1         2           0.0205974          0.00615619
         1         0         1         2           0.0193166          0.00601778
         1         0         1         2           0.0181857          0.00589799
         1         0         1         2           0.0171799          0.00601271
         1         0         1         2           0.0162795          0.00591479
         1         0         1         2           0.0154688          0.00579341
         1         1         1         2            0.303356          0.00704431
         1         1         1         2            0.151364          0.00649634
         1         1         1         2             0.10084          0.00652015
         1         1         1         2           0.0756038           0.0066501
         1         1         1         2           0.0604705          0.00658175
         1         1         1         2           0.0503852          0.00633626
         1         1         1         2            0.043183          0.00642402
         1         1         1         2           0.0377824           0.0064753
         1         1         1         2           0.0335824          0.00626715
         1         1         1         2           0.0302228          0.00616821
         1         1         1         2           0.0274742          0.00631397
         1         1         1         2           0.0251839          0.00605802
         1         1         1         2           0.0232461          0.00613695
         1         1         1         2           0.0215851          0.00617643
         1         1         1         2           0.0201457          0.00598578
         1         1         1         2           0.0188863          0.00584632
         1         1         1         2           0.0177751          0.00599833
         1         1         1         2           0.0167873          0.00593502
         1         1         1         2           0.0159036          0.00572474
         1         1         1         2           0.0151083          0.00572545
         1         2         1         2            0.295166           0.0074927
         1         2         1         2            0.145159          0.00816122
         1         2         1         2           0.0962456          0.00655618
         1         2         1         2           0.0719882          0.00681772
         1         2         1         2           0.0574969          0.00649652
         1         2         1         2           0.0478622          0.00666411
         1         2         1         2            0.040993          0.00647744
         1         2         1         2           0.0358481          0.00629255
         1         2         1         2           0.0318506          0.00641879
         1         2         1         2           0.0286552          0.00615247
         1         2         1         2           0.0260425          0.00623421
         1         2         1         2           0.0238665          0.00625767
         1         2         1         2            0.022026          0.00599702
         1         2         1         2           0.0204491          0.00598486
         1         2         1         2           0.0190829          0.00597597
         1         2         1         2           0.0178878          0.00575199
         1         2         1         2           0.0168335          0.00589007
         1         2         1         2           0.0158967          0.00582203
         1         2         1         2           0.0150586          0.00563522
         1         2         1         2           0.0143044          0.00565373
         1         3         1         2            0.269906          0.00723864
         1         3         1         2            0.138747          0.00676013
         1         3         1         2           0.0933732          0.00673173
         1         3         1         2           0.0703627          0.00644259
         1         3         1         2           0.0564512          0.00649981
         1         3         1         2           0.0471325          0.00622011
         1         3         1         2           0.0404545          0.00635385
         1         3         1         2            0.035434          0.00623018
         1         3         1         2            0.031522          0.00598437
         1         3         1         2           0.0283879          0.00610496
         1         3         1         2           0.0258207          0.00593705
         1         3         1         2           0.0236793           0.0058116
         1         3         1         2           0.0218659          0.00591901
         1         3         1         2           0.0203105          0.00581209
         1         3         1         2           0.0189617          0.00557202
         1         3         1         2           0.0177808          0.00567431
         1         3         1         2           0.0167384          0.00554614
         1         3         1         2           0.0158115          0.00539997
         1         3         1         2           0.0149818          0.00549971
         1         3         1         2           0.0142349          0.00549067
         2         0         1         2            0.265663          0.00787773
         2         0         1         2            0.138388          0.00670658
         2         0         1         2           0.0935633          0.00659714
         2         0         1         2           0.0706722          0.00635426
         2         0         1         2           0.0567803          0.00614176
         2         0         1         2           0.0474527          0.00628658
         2         0         1         2           0.0407573          0.00621725
         2         0         1         2           0.0357176          0.00601309
         2         0         1         2           0.0317871          0.00609188
         2         0         1         2           0.0286359          0.00616202
         2         0         1         2           0.0260532          0.00598535
         2         0         1         2           0.0238977          0.00589714
         2         0         1         2           0.0220717          0.00605311
         2         0         1         2           0.0205049           0.0057917
         2         0         1         2           0.0191459          0.00589563
         2         0         1         2           0.0179557          0.00595301
         2         0         1         2           0.0169049          0.00580329
         2         0         1         2           0.0159703          0.00570915
         2         0         1         2           0.0151336          0.00584619
         2         0         1         2           0.0143802          0.00583688
         2         1         1         2            0.268333           0.0073458
         2         1         1         2            0.130771           0.0063674
         2         1         1         2           0.0864517          0.00615762
         2         1         1         2           0.0645687          0.00593518
         2         1         1         2           0.0515262          0.00582155
         2         1         1         2           0.0428673          0.00562677
         2         1         1         2           0.0366999          0.00569874
         2         1         1         2           0.0320839          0.00554243
         2         1         1         2           0.0284994          0.00530203
         2         1         1         2           0.0256353          0.00545982
         2         1         1         2           0.0232943          0.00521673
         2         1         1         2           0.0213451          0.00519509
         2         1         1         2           0.0196969          0.00524218
         2         1         1         2            0.018285          0.00509884
         2         1         1         2            0.017062          0.00491967
         2         1         1         2           0.0159923          0.00504739
         2         1         1         2           0.0150489          0.00485448
         2         1         1         2           0.0142105          0.00478388
         2         1         1         2           0.0134606          0.00489227
         2         1         1         2           0.0127859          0.00485219
         2         2         1         2            0.298531          0.00747976
         2         2         1         2            0.145875          0.00685166
         2         2         1         2           0.0965192           0.0068989
         2         2         1         2           0.0721184          0.00659691
         2         2         1         2           0.0575654          0.00644259
         2         2         1         2           0.0478996          0.00656852
         2         2         1         2           0.0410131          0.00639544
         2         2         1         2           0.0358579          0.00619937
         2         2         1         2           0.0318539          0.00636246
         2         2         1         2           0.0286543          0.00607906
         2         2         1         2           0.0260388           0.0061569
         2         2         1         2           0.0238608          0.00620228
         2         2         1         2           0.0220191          0.00598165
         2         2         1         2           0.0204413          0.00589578
         2         2         1         2           0.0190745           0.0059878
         2         2         1         2            0.017879          0.00574406
         2         2         1         2           0.0168246          0.00584976
         2         2         1         2           0.0158875          0.00586533
         2         2         1         2           0.0150494          0.00569554
         2         2         1         2           0.0142953          0.00561315
         2         3         1         2            0.276472          0.00807052
         2         3         1         2            0.139059          0.00664944
         2         3         1         2           0.0928905          0.00636549
         2         3         1         2           0.0697372           0.0063192
         2         3         1         2           0.0558231          0.00616853
         2         3         1         2           0.0465378          0.00596533
         2         3         1         2           0.0399009          0.00606932
         2         3         1         2           0.0349208          0.00603227
         2         3         1         2           0.0310458          0.00578428
         2         3         1         2            0.027945             0.00591
         2         3         1         2           0.0254073          0.00580029
         2         3         1         2           0.0232921          0.00567917
         2         3         1         2           0.0215021          0.00583433
         2         3         1         2           0.0199675          0.00576403
         2         3         1         2           0.0186374          0.00553237
         2         3         1         2           0.0174734          0.00566747
         2         3         1         2           0.0164463          0.00557534
         2         3         1         2           0.0155332          0.00544315
         2         3         1         2           0.0147162          0.00557031
         2         3         1         2           0.0139808          0.00559527
         3         0         1         2             0.29114          0.00781715
         3         0         1         2            0.146692          0.00797847
         3         0         1         2           0.0980468          0.00633391
         3         0         1         2             0.07363          0.00669633
         3         0         1         2           0.0589496          0.00629646
         3         0         1         2             0.04915          0.00650388
         3         0         1         2           0.0421442          0.00639906
         3         0         1         2           0.0368864          0.00617872
         3         0         1         2           0.0327949          0.00627051
         3         0         1         2           0.0295205          0.00632797
         3         0         1         2           0.0268406          0.00613317
         3         0         1         2           0.0246068          0.00604148
         3         0         1         2           0.0227162          0.00619806
         3         0         1         2           0.0210954          0.00594551
         3         0         1         2           0.0196905          0.00601746
         3         0         1         2           0.0184611          0.00607317
         3         0         1         2           0.0173761          0.00593429
         3         0         1         2           0.0164116          0.00582755
         3         0         1         2           0.0155486          0.00595407
         3         0         1         2           0.0147717          0.00595948
         3         1         1         2            0.295571          0.00764165
         3         1         1         2             0.14884          0.00713661
         3         1         1         2           0.0994637          0.00686989
         3         1         1         2           0.0746868          0.00700275
         3         1         1         2           0.0597923          0.00675103
         3         1         1         2           0.0498508            0.006526
         3         1         1         2           0.0427438          0.00664001
         3         1         1         2           0.0374104          0.00646835
         3         1         1         2           0.0332603          0.00631122
         3         1         1         2           0.0299391          0.00640182
         3         1         1         2           0.0272209          0.00619172
         3         1         1         2           0.0249552          0.00612328
         3         1         1         2           0.0230377          0.00626806
         3         1         1         2           0.0213938          0.00613304
         3         1         1         2           0.0199689          0.00593701
         3         1         1         2            0.018722          0.00610054
         3         1         1         2           0.0176216          0.00597254
         3         1         1         2           0.0166434          0.00586136
         3         1         1         2           0.0157681          0.00598352
         3         1         1         2           0.0149803          0.00599002
         3         2         1         2            0.209243          0.00508408
         3         2         1         2            0.100869          0.00482874
         3         2         1         2           0.0664512          0.00465039
         3         2         1         2           0.0495456          0.00467753
         3         2         1         2           0.0394973          0.00448486
         3         2         1         2           0.0328376          0.00434567
         3         2         1         2           0.0280996          0.00439024
         3         2         1         2           0.0245565          0.00427288
         3         2         1         2           0.0218068          0.00409836
         3         2         1         2           0.0196109          0.00416759
         3         2         1         2           0.0178168           0.0039608
         3         2         1         2           0.0163235          0.00396214
         3         2         1         2           0.0150611          0.00397346
         3         2         1         2           0.0139799          0.00384704
         3         2         1         2           0.0130436          0.00370438
         3         2         1         2           0.0122249          0.00377586
         3         2         1         2           0.0115028          0.00362493
         3         2         1         2           0.0108613          0.00354735
         3         2         1         2           0.0102876          0.00360561
         3         2         1         2          0.00977139          0.00357079
         3         3         1         2            0.306928          0.00767694
         3         3         1         2            0.150522          0.00823211
         3         3         1         2           0.0997108          0.00627823
         3         3         1         2           0.0745464          0.00682036
         3         3         1         2           0.0595241          0.00640269
         3         3         1         2           0.0495408          0.00658965
         3         3         1         2           0.0424253          0.00653657
         3         3         1         2           0.0370971          0.00624723
         3         3         1         2           0.0329579          0.00635912
         3         3         1         2           0.0296497           0.0063961
         3         3         1         2            0.026945          0.00617797
         3         3         1         2           0.0246925          0.00611382
         3         3         1         2           0.0227876          0.00619917
         3         3         1         2           0.0211555          0.00595579
         3         3         1         2           0.0197416           0.0060348
         3         3         1         2           0.0185048           0.0060818
         3         3         1         2           0.0174139          0.00589211
         3         3         1         2           0.0164444          0.00579233
         3         3         1         2           0.0155772          0.00591034
         3         3         1         2           0.0147969          0.00587471
         4         0         1         2            0.391605          0.00744748
         4         0         1         2            0.192676           0.0067251
         4         0         1         2            0.127771          0.00636906
         4         0         1         2           0.0955752          0.00636772
         4         0         1         2           0.0763393           0.0062265
         4         0         1         2            0.063549           0.0061745
         4         0         1         2           0.0544297          0.00616234
         4         0         1         2           0.0475991          0.00614102
         4         0         1         2           0.0422918          0.00601502
         4         0         1         2           0.0380493           0.0059451
         4         0         1         2           0.0345803          0.00600942
         4         0         1         2           0.0316911          0.00600984
         4         0         1         2           0.0292474          0.00596748
         4         0         1         2           0.0271536           0.0059381
         4         0         1         2           0.0253396          0.00592399
         4         0         1         2           0.0237527          0.00588294
         4         0         1         2           0.0223529          0.00575731
         4         0         1         2           0.0211089          0.00572568
         4         0         1         2           0.0199961          0.00579904
         4         0         1         2           0.0189947          0.00579934
         4         1         1         2             0.35612           0.0074645
         4         1         1         2            0.183624          0.00756005
         4         1         1         2            0.123704           0.0065819
         4         1         1         2           0.0932692          0.00647466
         4         1         1         2            0.074853          0.00630936
         4         1         1         2           0.0625102          0.00609435
         4         1         1         2           0.0536617          0.00604959
         4         1         1         2           0.0470077          0.00612044
         4         1         1         2           0.0418218          0.00609637
         4         1         1         2           0.0376664          0.00604646
         4         1         1         2           0.0342621          0.00600807
         4         1         1         2           0.0314222          0.00599319
         4         1         1         2           0.0290171          0.00598671
         4         1         1         2           0.0269539          0.00595882
         4         1         1         2           0.0251647          0.00585227
         4         1         1         2           0.0235982          0.00581489
         4         1         1         2           0.0222153          0.00591335
         4         1         1         2           0.0209856          0.00592166
         4         1         1         2           0.0198848          0.00588089
         4         1         1         2           0.0188937          0.00588331
         4         2         1         2            0.345548          0.00820868
         4         2         1         2            0.174136          0.00767561
         4         2         1         2            0.116397          0.00728954
         4         2         1         2           0.0874129          0.00689681
         4         2         1         2           0.0699857          0.00693314
         4         2         1         2           0.0583523          0.00688639
         4         2         1         2           0.0500351          0.00673866
         4         2         1         2           0.0437931          0.00666055
         4         2         1         2           0.0389358          0.00643751
         4         2         1         2           0.0350484          0.00645079
         4         2         1         2           0.0318668          0.00651105
         4         2         1         2           0.0292147          0.00641727
         4         2         1         2           0.0269702          0.00620151
         4         2         1         2           0.0250459            0.006208
         4         2         1         2            0.023378          0.00628977
         4         2         1         2           0.0219183          0.00623617
         4         2         1         2           0.0206302          0.00603229
         4         2         1         2           0.0194851          0.00600101
         4         2         1         2           0.0184604          0.00610808
         4         2         1         2           0.0175381           0.0060825
         4         3         1         2            0.330156          0.00823242
         4         3         1         2            0.171019            0.007384
         4         3         1         2            0.115397          0.00692849
         4         3         1         2           0.0870767          0.00682649
         4         3         1         2           0.0699176          0.00653775
         4         3         1         2           0.0584079          0.00637402
         4         3         1         2            0.050152          0.00647677
         4         3         1         2            0.043941          0.00644858
         4         3         1         2           0.0390988          0.00626197
         4         3         1         2           0.0352179          0.00614754
         4         3         1         2           0.0320379          0.00625999
         4         3         1         2           0.0293846          0.00622062
         4         3         1         2           0.0271371          0.00617302
         4         3         1         2           0.0252091          0.00613236
         4         3         1         2           0.0235368          0.00595898
         4         3         1         2           0.0220726          0.00595147
         4         3         1         2           0.0207799           0.0060424
         4         3         1         2           0.0196302          0.00600848
         4         3         1         2           0.0186011          0.00585816
         4         3         1         2           0.0176745          0.00579662
         5         0         1         2             0.33457          0.00777609
         5         0         1         2            0.174439          0.00681345
         5         0         1         2            0.117974          0.00680761
         5         0         1         2           0.0891253          0.00666759
         5         0         1         2           0.0716132          0.00650428
         5         0         1         2           0.0598528          0.00649775
         5         0         1         2           0.0514102           0.0065086
         5         0         1         2           0.0450549          0.00649503
         5         0         1         2            0.040098           0.0063989
         5         0         1         2           0.0361237          0.00624566
         5         0         1         2           0.0328662          0.00631991
         5         0         1         2           0.0301476          0.00635275
         5         0         1         2           0.0278444          0.00628766
         5         0         1         2           0.0258681          0.00626471
         5         0         1         2           0.0241538          0.00614106
         5         0         1         2           0.0226526          0.00604994
         5         0         1         2            0.021327          0.00614807
         5         0         1         2            0.020148          0.00613788
         5         0         1         2           0.0190926          0.00609535
         5         0         1         2           0.0181422           0.0060992
         5         1         1         2             0.46787          0.00855757
         5         1         1         2            0.226516          0.00918408
         5         1         1         2            0.149431          0.00799111
         5         1         1         2             0.11149          0.00784886
         5         1         1         2           0.0889142          0.00796066
         5         1         1         2           0.0739418          0.00773707
         5         1         1         2           0.0632851          0.00774611
         5         1         1         2           0.0553132          0.00778629
         5         1         1         2            0.049125          0.00769256
         5         1         1         2           0.0441821          0.00766185
         5         1         1         2            0.040143          0.00749617
         5         1         1         2           0.0367805          0.00731762
         5         1         1         2           0.0339378          0.00741344
         5         1         1         2            0.031503          0.00738425
         5         1         1         2           0.0293941          0.00726946
         5         1         1         2           0.0275499          0.00721764
         5         1         1         2           0.0259234          0.00713023
         5         1         1         2           0.0244783          0.00701475
         5         1         1         2           0.0231858          0.00691583
         5         1         1         2           0.0220229          0.00690545
         5         2         1         2            0.393725          0.00973885
         5         2         1         2            0.205786          0.00971749
         5         2         1         2            0.139295          0.00842677
         5         2         1         2            0.105279          0.00799248
         5         2         1         2           0.0846155          0.00806637
         5         2         1         2           0.0707326          0.00820379
         5         2         1         2           0.0607632          0.00811559
         5         2         1         2           0.0532569          0.00787781
         5         2         1         2           0.0474013          0.00795489
         5         2         1         2           0.0427057          0.00801379
         5         2         1         2           0.0388566          0.00784048
         5         2         1         2            0.035644          0.00790603
         5         2         1         2            0.032922          0.00768121
         5         2         1         2           0.0305863          0.00749804
         5         2         1         2             0.02856          0.00764523
         5         2         1         2           0.0267856          0.00758256
         5         2         1         2           0.0252187          0.00745682
         5         2         1         2            0.023825          0.00735745
         5         2         1         2           0.0225773          0.00730176
         5         2         1         2           0.0214538          0.00728162
         5         3         1         2             0.56251            0.012933
         5         3         1         2             0.31305            0.011985
         5         3         1         2            0.216872           0.0119065
         5         3         1         2            0.165902           0.0115731
         5         3         1         2            0.134331            0.011387
         5         3         1         2            0.112855           0.0113248
         5         3         1         2           0.0972995           0.0113435
         5         3         1         2           0.0855126           0.0110084
         5         3         1         2           0.0762729           0.0111439
         5         3         1         2           0.0688352           0.0113272
         5         3         1         2           0.0627192           0.0111844
         5         3         1         2           0.0576013           0.0111147
         5         3         1         2           0.0532557           0.0111268
         5         3         1         2           0.0495197           0.0111229
         5         3         1         2           0.0462736           0.0109791
         5         3         1         2           0.0434268           0.0107962
         5         3         1         2             0.04091           0.0108572
         5         3         1         2            0.038669           0.0108973
         5         3         1         2           0.0366607           0.0108241
         5         3         1         2           0.0348508           0.0108087
         6         0         1         2            0.347038          0.00763678
         6         0         1         2            0.172149           0.0071388
         6         0         1         2            0.114465          0.00643116
         6         0         1         2           0.0857362          0.00624416
         6         0         1         2           0.0685351          0.00611055
         6         0         1         2           0.0570827           0.0061862
         6         0         1         2           0.0489097          0.00611599
         6         0         1         2            0.042784          0.00611016
         6         0         1         2            0.038022          0.00605078
         6         0         1         2           0.0342138           0.0058759
         6         0         1         2            0.031099          0.00595395
         6         0         1         2            0.028504          0.00598015
         6         0         1         2           0.0263088          0.00591261
         6         0         1         2           0.0244275          0.00593874
         6         0         1         2           0.0227973          0.00580757
         6         0         1         2            0.021371          0.00571129
         6         0         1         2           0.0201128          0.00583528
         6         0         1         2           0.0189944          0.00581904
         6         0         1         2           0.0179939          0.00579967
         6         0         1         2           0.0170935          0.00582087
         6         1         1         2            0.324911          0.00795075
         6         1         1         2            0.171052          0.00771014
         6         1         1         2            0.116082          0.00685037
         6         1         1         2             0.08785          0.00676833
         6         1         1         2           0.0706641          0.00671067
         6         1         1         2           0.0591021          0.00674436
         6         1         1         2           0.0507916          0.00670188
         6         1         1         2           0.0445301          0.00647581
         6         1         1         2            0.039643          0.00647863
         6         1         1         2           0.0357225          0.00655147
         6         1         1         2           0.0325077          0.00644813
         6         1         1         2           0.0298237          0.00644649
         6         1         1         2           0.0275491          0.00632046
         6         1         1         2           0.0255969          0.00616218
         6         1         1         2            0.023903           0.0062385
         6         1         1         2           0.0224195          0.00622412
         6         1         1         2           0.0211093          0.00617372
         6         1         1         2           0.0199438          0.00616971
         6         1         1         2           0.0189002          0.00599288
         6         1         1         2           0.0179605          0.00591557
         6         2         1         2            0.351304          0.00731405
         6         2         1         2            0.177027          0.00670048
         6         2         1         2            0.118327          0.00655583
         6         2         1         2           0.0888616          0.00655599
         6         2         1         2           0.0711452          0.00645502
         6         2         1         2           0.0593188          0.00625847
         6         2         1         2           0.0508637          0.00627547
         6         2         1         2           0.0445183          0.00623384
         6         2         1         2           0.0395805          0.00612837
         6         2         1         2           0.0356287          0.00607447
         6         2         1         2           0.0323943          0.00588758
         6         2         1         2           0.0296984          0.00575331
         6         2         1         2           0.0274166           0.0058093
         6         2         1         2           0.0254605          0.00577226
         6         2         1         2           0.0237649          0.00567321
         6         2         1         2           0.0222811          0.00560339
         6         2         1         2           0.0209716          0.00555373
         6         2         1         2           0.0198076          0.00547684
         6         2         1         2           0.0187659           0.0053297
         6         2         1         2           0.0178284          0.00528273
         6         3         1         2            0.352858          0.00717873
         6         3         1         2            0.175774          0.00698042
         6         3         1         2            0.117038            0.006415
         6         3         1         2            0.087724          0.00636869
         6         3         1         2           0.0701532          0.00623603
         6         3         1         2           0.0584466          0.00601624
         6         3         1         2           0.0500882          0.00609333
         6         3         1         2           0.0438214          0.00613152
         6         3         1         2           0.0389484          0.00605109
         6         3         1         2           0.0350506          0.00603441
         6         3         1         2           0.0318621          0.00591433
         6         3         1         2           0.0292053          0.00582131
         6         3         1         2           0.0269574          0.00591515
         6         3         1         2           0.0250309          0.00588178
         6         3         1         2           0.0233613          0.00581985
         6         3         1         2           0.0219006          0.00582684
         6         3         1         2           0.0206117          0.00569319
         6         3         1         2           0.0194662          0.00561549
         6         3         1         2           0.0184412          0.00570481
         6         3         1         2           0.0175188           0.0056894
         7         0         1         2            0.375737          0.00730268
         7         0         1         2            0.185163           0.0067713
         7         0         1         2            0.122852          0.00672522
         7         0         1         2           0.0919197          0.00678443
         7         0         1         2           0.0734308          0.00659091
         7         0         1         2           0.0611341          0.00640106
         7         0         1         2           0.0523651          0.00646298
         7         0         1         2           0.0457962          0.00645225
         7         0         1         2           0.0406916          0.00635215
         7         0         1         2           0.0366108          0.00632259
         7         0         1         2            0.033274           0.0061412
         7         0         1         2           0.0304946          0.00602036
         7         0         1         2           0.0281437          0.00610747
         7         0         1         2           0.0261293           0.0060653
         7         0         1         2           0.0243841          0.00598098
         7         0         1         2           0.0228574          0.00591022
         7         0         1         2           0.0215106          0.00577266
         7         0         1         2           0.0203137          0.00569837
         7         0         1         2           0.0192429          0.00574713
         7         0         1         2           0.0182794          0.00571635
         7         1         1         2            0.358655          0.00809826
         7         1         1         2            0.185303          0.00736878
         7         1         1         2            0.124923          0.00717113
         7         1         1         2           0.0942212          0.00704484
         7         1         1         2           0.0756333          0.00679823
         7         1         1         2           0.0631709          0.00658346
         7         1         1         2           0.0542345          0.00665543
         7         1         1         2           0.0475131          0.00660814
         7         1         1         2            0.042274          0.00650963
         7         1         1         2           0.0380756          0.00649724
         7         1         1         2           0.0346357          0.00631766
         7         1         1         2           0.0317659          0.00621774
         7         1         1         2           0.0293352          0.00633424
         7         1         1         2           0.0272501          0.00628292
         7         1         1         2           0.0254418          0.00620709
         7         1         1         2           0.0238585           0.0061958
         7         1         1         2           0.0224607          0.00605164
         7         1         1         2           0.0212177          0.00595825
         7         1         1         2            0.020105          0.00604946
         7         1         1         2           0.0191032          0.00605395
         7         2         1         2            0.365679          0.00744408
         7         2         1         2            0.189063          0.00699719
         7         2         1         2            0.127488          0.00687198
         7         2         1         2           0.0961681          0.00675117
         7         2         1         2           0.0772018          0.00667514
         7         2         1         2           0.0644842          0.00662617
         7         2         1         2            0.055364          0.00646781
         7         2         1         2           0.0485039          0.00636045
         7         2         1         2           0.0431565           0.0064452
         7         2         1         2            0.038871          0.00643117
         7         2         1         2           0.0353598          0.00636964
         7         2         1         2           0.0324303          0.00634376
         7         2         1         2           0.0299491          0.00631359
         7         2         1         2           0.0278206          0.00625557
         7         2         1         2           0.0259746          0.00616848
         7         2         1         2           0.0243583          0.00617076
         7         2         1         2           0.0229314           0.0062118
         7         2         1         2           0.0216624          0.00618582
         7         2         1         2           0.0205265          0.00617993
         7         2         1         2           0.0195037          0.00616856
         7         3         1         2            0.369511          0.00791201
         7         3         1         2            0.179509          0.00817415
         7         3         1         2             0.11855          0.00696334
         7         3         1         2           0.0884979          0.00663165
         7         3         1         2           0.0706007          0.00656557
         7         3         1         2           0.0587246          0.00656668
         7         3         1         2           0.0502686          0.00641065
         7         3         1         2           0.0439414          0.00641344
         7         3         1         2           0.0390289          0.00624565
         7         3         1         2           0.0351043          0.00611189
         7         3         1         2           0.0318969          0.00621922
         7         3         1         2           0.0292265          0.00621264
         7         3         1         2           0.0269687          0.00607088
         7         3         1         2           0.0250348          0.00593513
         7         3         1         2           0.0233596          0.00601455
         7         3         1         2           0.0218946          0.00602726
         7         3         1         2           0.0206025          0.00599205
         7         3         1         2           0.0194544          0.00597786
         7         3         1         2           0.0184275          0.00582837
         7         3         1         2           0.0175036          0.00579361
         8         0         1         2            0.387454          0.00651232
         8         0         1         2            0.199888          0.00639877
         8         0         1         2            0.134687          0.00625451
         8         0         1         2            0.101559          0.00618669
         8         0         1         2           0.0815108          0.00616058
         8         0         1         2           0.0680728          0.00613626
         8         0         1         2           0.0584386          0.00631512
         8         0         1         2           0.0511933          0.00626204
         8         0         1         2           0.0455463          0.00618747
         8         0         1         2           0.0410214          0.00616285
         8         0         1         2           0.0373144          0.00608592
         8         0         1         2           0.0342218           0.0060055
         8         0         1         2           0.0316026          0.00600162
         8         0         1         2           0.0293558          0.00601301
         8         0         1         2           0.0274073          0.00601428
         8         0         1         2           0.0257013          0.00599165
         8         0         1         2           0.0241953           0.0059574
         8         0         1         2            0.022856          0.00593792
         8         0         1         2           0.0216572            0.005927
         8         0         1         2           0.0205779          0.00592024
         8         1         1         2            0.431438          0.00643345
         8         1         1         2            0.216642          0.00675489
         8         1         1         2            0.144634          0.00686399
         8         1         1         2            0.108553          0.00683849
         8         1         1         2           0.0868798          0.00687521
         8         1         1         2           0.0724206           0.0068123
         8         1         1         2           0.0620875          0.00673475
         8         1         1         2           0.0543349          0.00665537
         8         1         1         2           0.0483034           0.0065763
         8         1         1         2           0.0434772          0.00650653
         8         1         1         2           0.0395278           0.0064434
