      *tel    numcsi               AZ2/E               Leff
         1         0           0.0463355          0.00635054
         1         0           0.0431915          0.00637857
         1         0            0.040447          0.00639276
         1         0           0.0380305          0.00638315
         1         0           0.0358865          0.00633741
         1         0           0.0339713          0.00625054
         1         0           0.0322502          0.00615713
         1         0            0.030695          0.00611014
         1         1            0.273558           0.0074128
         1         1            0.189951           0.0071413
         1         1            0.145486          0.00665328
         1         1             0.11789          0.00640979
         1         1           0.0990937          0.00650074
         1         1           0.0854668          0.00662863
         1         1           0.0751347          0.00667341
         1         1           0.0670313          0.00664677
         1         1           0.0605056           0.0065577
         1         1           0.0551378          0.00644491
         1         1           0.0506448          0.00637362
         1         1           0.0468289          0.00634897
         1         1           0.0435477          0.00638621
         1         1           0.0406962          0.00647464
         1         1           0.0381952          0.00648827
         1         1           0.0359838          0.00639457
         1         1           0.0340145          0.00628606
         1         1           0.0322495          0.00622532
         1         1           0.0306586          0.00620056
         1         1           0.0292174          0.00618849
         1         2            0.211891          0.00770396
         1         2            0.156852          0.00737974
         1         2            0.124511          0.00681295
         1         2            0.103226          0.00660088
         1         2           0.0881564          0.00682276
         1         2           0.0769261          0.00690714
         1         2           0.0682337          0.00667624
         1         2           0.0613063          0.00648302
         1         2           0.0556559          0.00652718
         1         2           0.0509591          0.00664981
         1         2           0.0469934          0.00666142
         1         2           0.0436003          0.00658139
         1         2           0.0406643          0.00646277
         1         2           0.0380987          0.00632555
         1         2           0.0358376          0.00629066
         1         2           0.0338299           0.0063781
         1         2           0.0320352          0.00642286
         1         2           0.0304213          0.00633563
         1         2           0.0289622          0.00619042
         1         2           0.0276367          0.00611663
         1         3             0.33709          0.00763754
         1         3            0.214947          0.00739732
         1         3            0.157777          0.00697313
         1         3            0.124629          0.00672557
         1         3            0.102991          0.00669616
         1         3           0.0877553          0.00665348
         1         3           0.0764464          0.00654064
         1         3           0.0677194          0.00645951
         1         3           0.0607808          0.00645554
         1         3           0.0551319          0.00644588
         1         3           0.0504437          0.00635654
         1         3           0.0464904           0.0062495
         1         3           0.0431117          0.00625528
         1         3           0.0401908          0.00634513
         1         3           0.0376406          0.00633751
         1         3           0.0353947          0.00620916
         1         3           0.0334017          0.00608965
         1         3           0.0316212          0.00603874
         1         3           0.0300209          0.00603151
         1         3           0.0285748          0.00602815
         2         0            0.190252          0.00706416
         2         0            0.144415          0.00691816
         2         0            0.116376          0.00666088
         2         0            0.097455          0.00651226
         2         0            0.083826          0.00649598
         2         0           0.0735414          0.00642615
         2         0           0.0655046          0.00625025
         2         0           0.0590513          0.00613387
         2         0           0.0537555          0.00617177
         2         0           0.0493314          0.00626778
         2         0           0.0455801          0.00629508
         2         0           0.0423591          0.00625817
         2         0           0.0395632          0.00617279
         2         0           0.0371136          0.00605225
         2         0           0.0349496          0.00600403
         2         0            0.033024          0.00605234
         2         0           0.0312996          0.00611323
         2         0           0.0297463          0.00613349
         2         0           0.0283399          0.00612782
         2         0           0.0270605          0.00612462
         2         1            0.339339          0.00789359
         2         1            0.208527          0.00740709
         2         1            0.150508           0.0066485
         2         1            0.117747           0.0063008
         2         1           0.0966985          0.00628378
         2         1           0.0820341          0.00617758
         2         1           0.0712317          0.00598528
         2         1           0.0629433          0.00587987
         2         1           0.0563827          0.00587411
         2         1           0.0510606          0.00583255
         2         1           0.0466566          0.00571518
         2         1           0.0429519          0.00562595
         2         1           0.0397923          0.00564413
         2         1           0.0370657          0.00570923
         2         1           0.0346888          0.00567137
         2         1           0.0325984          0.00553551
         2         1           0.0307456          0.00542731
         2         1           0.0290921          0.00538036
         2         1           0.0276073          0.00536914
         2         1           0.0262668          0.00536356
         2         2            0.193922          0.00710566
         2         2            0.146866            0.007038
         2         2            0.118187           0.0069134
         2         2           0.0988792          0.00681352
         2         2           0.0849938          0.00675068
         2         2            0.074528          0.00665546
         2         2            0.066357          0.00650672
         2         2           0.0598007            0.006425
         2         2           0.0544235          0.00648095
         2         2           0.0499335          0.00656865
         2         2           0.0461279          0.00655665
         2         2           0.0428613          0.00646471
         2         2           0.0400268          0.00634904
         2         2           0.0375439          0.00622737
         2         2            0.035351          0.00620677
         2         2           0.0334002          0.00630576
         2         2           0.0316534          0.00635564
         2         2           0.0300803          0.00626195
         2         2           0.0286561          0.00610402
         2         2           0.0273607          0.00602365
         2         3            0.317734          0.00840975
         2         3            0.204964          0.00777625
         2         3            0.151275           0.0067923
         2         3            0.119874          0.00633215
         2         3           0.0992684          0.00633979
         2         3           0.0847077           0.0063608
         2         3           0.0738721          0.00634884
         2         3           0.0654943          0.00629416
         2         3           0.0588231          0.00619596
         2         3           0.0533854          0.00609755
         2         3           0.0488679          0.00602007
         2         3           0.0450553          0.00598364
         2         3           0.0417946          0.00601602
         2         3            0.038974          0.00608711
         2         3             0.03651            0.006072
         2         3           0.0343391          0.00596248
         2         3           0.0324118          0.00587037
         2         3           0.0306894          0.00584044
         2         3           0.0291408          0.00584677
         2         3            0.027741          0.00585013
         3         0            0.211378          0.00772746
         3         0            0.157521          0.00734451
         3         0            0.125536          0.00669385
         3         0            0.104347          0.00644456
         3         0           0.0892787          0.00664687
         3         0            0.078013          0.00671321
         3         0           0.0692718           0.0064999
         3         0           0.0622921          0.00632963
         3         0           0.0565902          0.00635851
         3         0           0.0518446           0.0064596
         3         0           0.0478334          0.00649528
         3         0           0.0443983           0.0064663
         3         0           0.0414235          0.00637483
         3         0           0.0388223          0.00623765
         3         0           0.0365284          0.00617745
         3         0           0.0344906          0.00621742
         3         0           0.0326681          0.00627357
         3         0           0.0310285          0.00629809
         3         0           0.0295456          0.00630149
         3         0            0.028198          0.00630299
         3         1            0.371125          0.00789978
         3         1            0.231481           0.0076414
         3         1            0.168194          0.00717539
         3         1            0.132083          0.00688892
         3         1            0.108737          0.00685025
         3         1           0.0924044          0.00690107
         3         1           0.0803375          0.00698949
         3         1           0.0710581          0.00699024
         3         1           0.0637004          0.00684112
         3         1           0.0577235          0.00666584
         3         1           0.0527719          0.00658146
         3         1           0.0486027          0.00656802
         3         1           0.0450441          0.00658282
         3         1            0.041971           0.0066096
         3         1           0.0392905          0.00656635
         3         1           0.0369318          0.00644421
         3         1           0.0348402          0.00634999
         3         1           0.0329729          0.00633303
         3         1           0.0312955          0.00635885
         3         1           0.0297806          0.00637212
         3         2            0.226424          0.00529302
         3         2            0.146987          0.00513252
         3         2            0.108812           0.0048538
         3         2           0.0863785          0.00468686
         3         2           0.0716139          0.00465368
         3         2           0.0611599          0.00466276
         3         2           0.0533692          0.00469027
         3         2            0.047339          0.00466224
         3         2           0.0425332          0.00455705
         3         2           0.0386132          0.00444949
         3         2           0.0353548          0.00438243
         3         2           0.0326035          0.00435506
         3         2           0.0302496          0.00436625
         3         2           0.0282126          0.00439442
         3         2           0.0264327          0.00436184
         3         2            0.024864          0.00426662
         3         2           0.0234711          0.00418606
         3         2            0.022226          0.00414621
         3         2           0.0211063          0.00413251
         3         2            0.020094           0.0041257
         3         3            0.221022           0.0077134
         3         3            0.163042          0.00738892
         3         3             0.12916          0.00682867
         3         3            0.106937          0.00658423
         3         3           0.0912385          0.00671251
         3         3           0.0795593          0.00676256
         3         3           0.0705308          0.00660931
         3         3           0.0633426          0.00647146
         3         3            0.057484          0.00646529
         3         3           0.0526175          0.00652731
         3         3           0.0485106          0.00658282
         3         3           0.0449984          0.00660456
         3         3           0.0419604           0.0065178
         3         3           0.0393067          0.00634196
         3         3           0.0369687          0.00625509
         3         3           0.0348932           0.0062918
         3         3           0.0330384          0.00635051
         3         3           0.0313708          0.00637356
         3         3           0.0298634          0.00637355
         3         3           0.0284943          0.00637331
         4         0             0.55983          0.00748021
         4         0            0.323478          0.00726219
         4         0            0.227451          0.00686316
         4         0            0.175386          0.00657567
         4         0            0.142718          0.00645641
         4         0            0.120308           0.0064193
         4         0            0.103981          0.00643554
         4         0            0.091556          0.00644182
         4         0           0.0817834          0.00639814
         4         0           0.0738958          0.00633617
         4         0           0.0673958          0.00630076
         4         0           0.0619469          0.00628794
         4         0           0.0573131          0.00628375
         4         0           0.0533244           0.0062844
         4         0           0.0498547          0.00626535
         4         0           0.0468089          0.00622086
         4         0           0.0441139          0.00616453
         4         0           0.0417123          0.00610505
         4         0           0.0395587          0.00605238
         4         0           0.0376166          0.00602579
         4         1            0.256074          0.00759021
         4         1            0.193105          0.00731468
         4         1            0.154992          0.00683848
         4         1            0.129444          0.00655751
         4         1            0.111127          0.00650305
         4         1           0.0973505          0.00647211
         4         1           0.0866133          0.00642202
         4         1           0.0780094          0.00634574
         4         1           0.0709603           0.0062406
         4         1           0.0650797          0.00614068
         4         1           0.0600991          0.00607512
         4         1           0.0558266          0.00604614
         4         1           0.0521213          0.00605866
         4         1           0.0488773          0.00610401
         4         1           0.0460134          0.00612582
         4         1           0.0434665          0.00611461
         4         1           0.0411868          0.00609013
         4         1           0.0391343          0.00606295
         4         1           0.0372767          0.00603841
         4         1           0.0355874          0.00602604
         4         2            0.433658          0.00833558
         4         2            0.271321           0.0081642
         4         2            0.197418          0.00785467
         4         2            0.155157          0.00759433
         4         2            0.127799          0.00740077
         4         2            0.108642          0.00720046
         4         2           0.0944803          0.00698988
         4         2           0.0835846          0.00688227
         4         2           0.0749421          0.00690882
         4         2           0.0679193          0.00694423
         4         2              0.0621          0.00691559
         4         2           0.0571992            0.006853
         4         2           0.0530153          0.00680151
         4         2           0.0494018          0.00675623
         4         2           0.0462494           0.0066949
         4         2           0.0434752          0.00661605
         4         2            0.041015          0.00654061
         4         2           0.0388183          0.00647688
         4         2            0.036845          0.00642963
         4         2           0.0350626          0.00640597
         4         3            0.361033          0.00837767
         4         3            0.241482          0.00801103
         4         3            0.181411          0.00739248
         4         3            0.145272          0.00703277
         4         3             0.12114          0.00694999
         4         3            0.103884          0.00690864
         4         3           0.0909305          0.00686789
         4         3           0.0808494          0.00676831
         4         3           0.0727806          0.00659432
         4         3           0.0661761          0.00644875
         4         3           0.0606706          0.00639423
         4         3           0.0560107          0.00640501
         4         3           0.0520157          0.00643911
         4         3           0.0485525            0.006483
         4         3           0.0455218          0.00647654
         4         3           0.0428472          0.00641364
         4         3           0.0404694          0.00633078
         4         3           0.0383417          0.00624363
         4         3           0.0364265          0.00616843
         4         3           0.0346935          0.00613067
         5         0            0.302298          0.00789404
         5         0            0.215282          0.00759577
         5         0            0.167165          0.00707752
         5         0            0.136627          0.00679669
         5         0            0.115523          0.00679761
         5         0            0.100067          0.00677772
         5         0           0.0882583          0.00666107
         5         0           0.0789425          0.00655226
         5         0           0.0714056          0.00650506
         5         0           0.0651824           0.0064956
         5         0           0.0599569          0.00649567
         5         0           0.0555071           0.0065025
         5         0           0.0516722          0.00650828
         5         0           0.0483329          0.00651081
         5         0            0.045399          0.00649636
         5         0            0.042801          0.00646193
         5         0           0.0404841          0.00640873
         5         0           0.0384053          0.00633749
         5         0           0.0365295          0.00626658
         5         0           0.0348284          0.00623071
         5         1            0.363607          0.00875847
         5         1            0.260185          0.00858256
         5         1            0.202568           0.0082532
         5         1            0.165842          0.00799972
         5         1             0.14039          0.00788091
         5         1             0.12171          0.00786166
         5         1            0.107418           0.0079259
         5         1           0.0961297           0.0079784
         5         1           0.0869882          0.00792894
         5         1           0.0794343           0.0078229
         5         1           0.0730876          0.00775181
         5         1             0.06768          0.00771939
         5         1           0.0630175          0.00773049
         5         1            0.058956          0.00777953
         5         1           0.0553863          0.00779298
         5         1           0.0522242          0.00774967
         5         1           0.0494037          0.00769534
         5         1           0.0468722          0.00766271
         5         1           0.0445875          0.00764721
         5         1           0.0425152          0.00763959
         5         2            0.296545          0.00953164
         5         2            0.222909          0.00924287
         5         2            0.178568          0.00872067
         5         2            0.148941          0.00835242
         5         2            0.127746          0.00820291
         5         2            0.111832          0.00812071
         5         2           0.0994435          0.00805493
         5         2           0.0895261          0.00803952
         5         2           0.0814074          0.00809902
         5         2           0.0746388          0.00818363
         5         2           0.0689093          0.00821039
         5         2           0.0639968          0.00817767
         5         2            0.059738          0.00808418
         5         2           0.0560107          0.00794113
         5         2           0.0527212          0.00787264
         5         2           0.0497967           0.0079121
         5         2           0.0471796          0.00797023
         5         2           0.0448238           0.0079846
         5         2           0.0426921          0.00797168
         5         2           0.0407539          0.00796475
         5         3            0.558237           0.0130368
         5         3            0.400046            0.012794
         5         3            0.311714           0.0123463
         5         3            0.255335           0.0120335
         5         3            0.216226           0.0119246
         5         3            0.187507           0.0118265
         5         3            0.165522           0.0116721
         5         3            0.148151           0.0115274
         5         3             0.13408           0.0114335
         5         3             0.12245           0.0113866
         5         3            0.112677           0.0113812
         5         3            0.104348           0.0113876
         5         3           0.0971661              0.0113
         5         3           0.0909089           0.0111247
         5         3           0.0854089           0.0110356
         5         3           0.0805365           0.0110799
         5         3           0.0761899             0.01117
         5         3           0.0722885           0.0112426
         5         3           0.0687672           0.0112951
         5         3            0.065573           0.0113214
         6         0             0.22277          0.00722453
         6         0            0.169532            0.007008
         6         0            0.136831          0.00662449
         6         0            0.114706          0.00639264
         6         0           0.0987402          0.00635291
         6         0           0.0866758          0.00630141
         6         0           0.0772385          0.00617928
         6         0           0.0696545          0.00610073
         6         0           0.0634267          0.00613004
         6         0           0.0582211          0.00618908
         6         0           0.0538052          0.00617759
         6         0            0.050012          0.00612191
         6         0           0.0467183          0.00610332
         6         0           0.0438317          0.00612017
         6         0            0.041281          0.00610953
         6         0           0.0390109          0.00605725
         6         0           0.0369774          0.00599386
         6         0           0.0351454          0.00593856
         6         0           0.0334864          0.00589584
         6         0            0.031977          0.00587437
         6         1            0.237139          0.00764753
         6         1             0.18052          0.00743867
         6         1            0.145727          0.00706279
         6         1            0.122178          0.00684075
         6         1            0.105181          0.00682831
         6         1           0.0923359          0.00682589
         6         1           0.0822866          0.00676087
         6         1           0.0742101          0.00670406
         6         1           0.0675772          0.00670556
         6         1           0.0620328          0.00673699
         6         1           0.0573292          0.00675396
         6         1           0.0532886           0.0067452
         6         1           0.0497801          0.00667322
         6         1            0.046705          0.00654565
         6         1           0.0439878          0.00646783
         6         1           0.0415693          0.00646578
         6         1           0.0394029          0.00649085
         6         1           0.0374511          0.00651123
         6         1           0.0356836          0.00652601
         6         1           0.0340754          0.00653342
         6         2            0.269409          0.00722677
         6         2             0.19881          0.00706078
         6         2             0.15753          0.00675965
         6         2            0.130444          0.00658701
         6         2            0.111307          0.00659367
         6         2           0.0970658          0.00662274
         6         2           0.0860556          0.00661854
         6         2           0.0772888          0.00656746
         6         2           0.0701431          0.00646145
         6         2           0.0642068          0.00635044
         6         2            0.059197          0.00629067
         6         2           0.0549123          0.00627148
         6         2            0.051206           0.0062673
         6         2           0.0479684          0.00627079
         6         2           0.0451159          0.00624534
         6         2           0.0425836          0.00618608
         6         2           0.0403204          0.00612625
         6         2           0.0382857          0.00608136
         6         2           0.0364465          0.00605143
         6         2           0.0347758          0.00603646
         6         3            0.295266           0.0071842
         6         3            0.209615          0.00701929
         6         3            0.162483           0.0067211
         6         3            0.132655          0.00651045
         6         3             0.11208          0.00642403
         6         3             0.09703          0.00638833
         6         3           0.0855435          0.00637999
         6         3           0.0764887          0.00633774
         6         3           0.0691674          0.00622626
         6         3           0.0631252          0.00610527
         6         3           0.0580538          0.00605247
         6         3           0.0537367          0.00605837
         6         3           0.0500172          0.00609296
         6         3           0.0467793          0.00614719
         6         3           0.0439351          0.00616112
         6         3           0.0414169          0.00612163
         6         3           0.0391718          0.00607532
         6         3           0.0371575           0.0060512
         6         3           0.0353403          0.00604308
         6         3           0.0336925          0.00603917
         7         0            0.400611          0.00741456
         7         0             0.26178          0.00726404
         7         0            0.194408          0.00698698
         7         0            0.154616          0.00679539
         7         0            0.128346          0.00673533
         7         0            0.109706          0.00673764
         7         0            0.095794          0.00677573
         7         0           0.0850132          0.00677569
         7         0           0.0764135          0.00668478
         7         0           0.0693938          0.00655928
         7         0           0.0635553          0.00648265
         7         0           0.0586231          0.00645473
         7         0           0.0544012          0.00647253
         7         0           0.0507466          0.00652614
         7         0           0.0475521          0.00653499
         7         0           0.0447359          0.00648198
         7         0           0.0422347          0.00642164
         7         0           0.0399984          0.00638593
         7         0            0.037987          0.00636913
         7         0           0.0361681          0.00636084
         7         1            0.337746          0.00794977
         7         1            0.236761          0.00772586
         7         1            0.182265          0.00732231
         7         1            0.148162          0.00705593
         7         1            0.124809          0.00697957
         7         1            0.107815          0.00696646
         7         1           0.0948949          0.00697593
         7         1           0.0847398          0.00694483
         7         1            0.076548           0.0068359
         7         1           0.0698004          0.00671398
         7         1           0.0641461          0.00665969
         7         1           0.0593392          0.00666086
         7         1           0.0552024          0.00668306
         7         1           0.0516049          0.00671666
         7         1           0.0484476          0.00670595
         7         1           0.0456543          0.00664096
         7         1           0.0431656          0.00657855
         7         1           0.0409342          0.00655004
         7         1           0.0389222          0.00654427
         7         1           0.0370986          0.00654157
         7         2            0.524066          0.00772174
         7         2            0.314772          0.00753499
         7         2            0.224939          0.00720214
         7         2            0.174997          0.00698745
         7         2            0.143202          0.00692355
         7         2            0.121184          0.00686719
         7         2            0.105035          0.00678424
         7         2           0.0926837          0.00672268
         7         2           0.0829316           0.0067049
         7         2           0.0750364          0.00670228
         7         2           0.0685137           0.0066852
         7         2           0.0630344          0.00664631
         7         2           0.0583665          0.00656718
         7         2           0.0543424          0.00645864
         7         2           0.0508373          0.00640226
         7         2            0.047757          0.00641269
         7         2           0.0450286          0.00644015
         7         2           0.0425952          0.00645714
         7         2           0.0404113          0.00646585
         7         2           0.0384404          0.00647016
         7         3            0.276768          0.00780397
         7         3            0.200975          0.00761987
         7         3             0.15777          0.00729258
         7         3            0.129854            0.007046
         7         3            0.110332          0.00690247
         7         3           0.0959129          0.00677158
         7         3           0.0848268          0.00663823
         7         3            0.076038           0.0065749
         7         3           0.0688994          0.00660783
         7         3           0.0629861          0.00663363
         7         3           0.0580076           0.0065754
         7         3           0.0537585          0.00648128
         7         3           0.0500894          0.00644062
         7         3           0.0468891           0.0064414
         7         3           0.0440732          0.00641293
         7         3           0.0415764          0.00634646
         7         3           0.0393473           0.0062706
         7         3           0.0373451          0.00619808
         7         3           0.0355367            0.006139
         7         3           0.0338954          0.00610935
         8         0            0.439008          0.00635753
         8         0            0.286939          0.00637115
         8         0            0.213117          0.00639372
         8         0            0.169507          0.00637203
         8         0            0.140713          0.00629383
         8         0            0.120281          0.00623622
         8         0             0.10503          0.00623417
         8         0           0.0932116          0.00623007
         8         0           0.0837838          0.00617419
         8         0            0.076088          0.00611733
         8         0            0.069687          0.00614931
         8         0           0.0642794          0.00624438
         8         0           0.0596506          0.00629978
         8         0           0.0556437          0.00630739
         8         0           0.0521412          0.00628393
         8         0           0.0490535          0.00623406
         8         0           0.0463111          0.00618667
         8         0           0.0438591            0.006161
         8         0           0.0416537          0.00615138
         8         0           0.0396594          0.00614672
         8         1          0.00317976          0.00658404
         8         1          0.00333816          0.00658404
         8         1          0.00351318          0.00658404
         8         1          0.00370756          0.00658404
         8         1          0.00392471          0.00658404
         8         1          0.00416888          0.00658404
         8         1          0.00444545          0.00658404
         8         1          0.00476132          0.00658404
         8         1          0.00512551          0.00658404
         8         1          0.00555004          0.00658404
         8         1          0.00605123          0.00658404
         8         1          0.00665193          0.00658404
         8         1          0.00738504          0.00658404
         8         1          0.00829975          0.00658404
         8         1          0.00947309          0.00658404
         8         1           0.0110328          0.00658404
         8         1           0.0132074          0.00658404
         8         1           0.0164495          0.00658404
         8         1           0.0218014          0.00658404
         8         1           0.0323151          0.00658404
         8         2            0.572799          0.00675036
         8         2            0.332852          0.00671442
         8         2            0.234584          0.00664598
         8         2            0.181114          0.00658391
         8         2            0.147494          0.00653904
         8         2            0.124402          0.00650884
         8         2            0.107562          0.00649198
         8         2           0.0947373          0.00650805
         8         2           0.0846451          0.00657907
         8         2           0.0764961           0.0066649
         8         2           0.0697784          0.00667202
         8         2           0.0641453          0.00661939
         8         2           0.0593537          0.00661876
         8         2           0.0552283          0.00667584
         8         2            0.051639          0.00666123
         8         2           0.0484878          0.00653394
         8         2           0.0456991            0.006397
         8         2           0.0432138          0.00632902
         8         2           0.0409848          0.00631078
         8         2           0.0389744          0.00630228
         8         3            0.580017          0.00654604
         8         3            0.316035          0.00649341
         8         3            0.217187          0.00639418
         8         3            0.165441          0.00630793
         8         3            0.133609          0.00624984
         8         3            0.112049          0.00622045
         8         3           0.0964805             0.00622
         8         3           0.0847106          0.00625277
         8         3           0.0755001          0.00632296
         8         3           0.0680961          0.00637777
         8         3           0.0620146          0.00630834
         8         3           0.0569302          0.00615714
         8         3           0.0526164          0.00612637
         8         3           0.0489103          0.00622577
         8         3           0.0456919          0.00627893
         8         3           0.0428709          0.00623366
         8         3            0.040378          0.00616951
         8         3           0.0381591          0.00614452
         8         3           0.0361714          0.00614574
         8         3           0.0343805          0.00614674
         9         0            0.681027          0.00694622
         9         0            0.366255          0.00695478
         9         0            0.250482          0.00696819
         9         0            0.190322          0.00693851
         9         0            0.153463          0.00685304
         9         0            0.128565          0.00680405
         9         0            0.110618           0.0068419
         9         0           0.0970675          0.00685516
         9         0           0.0864747          0.00671313
         9         0           0.0779664          0.00645663
         9         0           0.0709824          0.00618578
         9         0           0.0651467          0.00594574
         9         0           0.0601977          0.00594751
         9         0           0.0559475          0.00619702
         9         0           0.0522579          0.00632916
         9         0           0.0490249          0.00622198
         9         0           0.0461685          0.00606361
         9         0           0.0436267          0.00600327
         9         0           0.0413502            0.006009
         9         0           0.0392994          0.00601297
         9         1            0.383005          0.00612316
         9         1            0.254385          0.00609388
         9         1            0.190434          0.00603827
         9         1            0.152177           0.0059918
         9         1             0.12672          0.00596479
         9         1             0.10856          0.00595533
         9         1           0.0949519          0.00596235
         9         1           0.0843756          0.00597311
         9         1           0.0759193          0.00597249
         9         1           0.0690036          0.00596518
         9         1           0.0632426          0.00596237
         9         1           0.0583695          0.00596848
         9         1           0.0541936          0.00600316
         9         1           0.0505754          0.00606206
         9         1             0.04741          0.00604463
         9         1           0.0446175          0.00591846
         9         1           0.0421357          0.00578741
         9         1           0.0399155          0.00573233
         9         1           0.0379175          0.00572949
         9         1             0.03611          0.00572888
         9         2            0.846193          0.00763036
         9         2            0.418349           0.0073408
         9         2             0.27786          0.00683962
         9         2            0.208007          0.00657418
         9         2             0.16622          0.00659988
         9         2            0.138414          0.00665704
         9         2            0.118578          0.00665441
         9         2            0.103714          0.00663234
         9         2            0.092162          0.00662348
         9         2           0.0829253          0.00658379
         9         2           0.0753714          0.00642652
         9         2           0.0690788          0.00620794
         9         2            0.063756          0.00618773
         9         2           0.0591948          0.00637432
         9         2           0.0552426           0.0064783
         9         2           0.0517851          0.00641179
         9         2            0.048735          0.00630595
         9         2           0.0460241           0.0062592
         9         2            0.043599          0.00625346
         9         2           0.0414166          0.00625118
         9         3            0.638276          0.00681777
         9         3            0.349782          0.00682331
         9         3            0.240899          0.00683337
         9         3            0.183711          0.00683079
         9         3            0.148466          0.00680958
         9         3            0.124568          0.00678749
         9         3            0.107297          0.00677739
         9         3           0.0942318          0.00677961
         9         3            0.084003          0.00679476
         9         3           0.0757775          0.00682896
         9         3           0.0690191          0.00690233
         9         3           0.0633676          0.00699485
         9         3           0.0585715           0.0069547
         9         3           0.0544504          0.00676164
         9         3           0.0508711          0.00662509
         9         3           0.0477333          0.00663184
         9         3           0.0449601          0.00669158
         9         3           0.0424915          0.00671952
         9         3           0.0402798          0.00672442
         9         3            0.038287          0.00672646
        10         0             0.68784          0.00609026
        10         0            0.387809          0.00613673
        10         0            0.270026          0.00622857
        10         0             0.20712          0.00631476
        10         0            0.167986          0.00636736
        10         0             0.14129          0.00638804
        10         0            0.121915          0.00637932
        10         0            0.107214          0.00637935
        10         0           0.0956761          0.00651821
        10         0           0.0863805          0.00676336
        10         0           0.0787311          0.00678315
        10         0           0.0723264          0.00652785
        10         0           0.0668853          0.00640837
        10         0           0.0622055          0.00658778
        10         0           0.0581378          0.00677406
        10         0           0.0545695          0.00674882
        10         0           0.0514138          0.00662541
        10         0           0.0486032          0.00657291
        10         0           0.0460839          0.00657446
        10         0           0.0438129          0.00657689
        10         1            0.678823          0.00718299
        10         1            0.378747          0.00714506
        10         1            0.262644           0.0070729
        10         1            0.201022          0.00700777
        10         1            0.162821          0.00696032
        10         1             0.13682          0.00689975
        10         1             0.11798           0.0068103
        10         1              0.1037          0.00678109
        10         1           0.0925043          0.00691356
        10         1           0.0834902          0.00711118
        10         1           0.0760768          0.00712943
        10         1           0.0698726          0.00699845
        10         1           0.0646041          0.00695547
        10         1           0.0600743          0.00702849
        10         1           0.0561382          0.00705695
        10         1           0.0526861          0.00698204
        10         1            0.049634          0.00687453
        10         1           0.0469161          0.00679603
