      *tel    numcsi         Z         A               AZ2/E               Leff
         1         2         4        10             2.83004          0.00537854
         1         2         4        10              2.4961          0.00529041
         1         2         4        10             2.23265          0.00557535
         1         2         4        10              2.0195          0.00568537
         1         2         4        10              1.8435          0.00557538
         1         2         4        10             1.69572          0.00587467
         1         2         4        10             1.56988          0.00582687
         1         2         4        10             1.46142          0.00585329
         1         2         4        10             1.36698          0.00629257
         1         2         4        10             1.28401           0.0062037
         1         2         4        10             1.21053          0.00612207
         1         2         4        10             1.14501          0.00635822
         1         2         4        10             1.08621          0.00630996
         1         2         4        10             1.03316          0.00660659
         1         2         4        10            0.985049           0.0065585
         1         2         4        10             0.94122          0.00662336
         1         3         4        10             7.26191           0.0039021
         1         3         4        10             5.38302          0.00487221
         1         3         4        10             4.27654          0.00452804
         1         3         4        10             3.54738          0.00482047
         1         3         4        10             3.03065          0.00481797
         1         3         4        10             2.64531          0.00512335
         1         3         4        10             2.34691          0.00517009
         1         3         4        10             2.10901           0.0052662
         1         3         4        10              1.9149          0.00557039
         1         3         4        10             1.75351          0.00557792
         1         3         4        10             1.61721          0.00561515
         1         3         4        10             1.50057          0.00585842
         1         3         4        10             1.39962          0.00574768
         1         3         4        10              1.3114           0.0059975
         1         3         4        10             1.23364          0.00613897
         1         3         4        10             1.16459          0.00611948
         1         3         4        10             1.10286          0.00636072
         1         3         4        10             1.04734          0.00632164
         1         3         4        10            0.997142          0.00646093
         1         3         4        10            0.951538          0.00671377
         2         0         4        10             7.32013          0.00319064
         2         0         4        10             5.38804          0.00379458
         2         0         4        10             4.26288          0.00424434
         2         0         4        10             3.52647           0.0046928
         2         0         4        10             3.00701          0.00503308
         2         0         4        10             2.62094          0.00507832
         2         0         4        10             2.32272          0.00526607
         2         0         4        10             2.08543          0.00550693
         2         0         4        10             1.89214          0.00553977
         2         0         4        10             1.73163          0.00551953
         2         0         4        10             1.59623          0.00582518
         2         0         4        10             1.48047          0.00592912
         2         0         4        10             1.38036          0.00580763
         2         0         4        10             1.29293           0.0059756
         2         0         4        10             1.21592          0.00572833
         2         0         4        10             1.14757          0.00611643
         2         0         4        10             1.08649          0.00628559
         2         0         4        10             1.03158          0.00616624
         2         0         4        10            0.981961          0.00636025
         2         0         4        10            0.936894          0.00654834
         2         1         4        10             8.21376          0.00334211
         2         1         4        10             5.75292          0.00362545
         2         1         4        10             4.42669          0.00382141
         2         1         4        10             3.59738          0.00418852
         2         1         4        10             3.02977          0.00434157
         2         1         4        10             2.61687          0.00458941
         2         1         4        10             2.30302          0.00488959
         2         1         4        10             2.05638          0.00492002
         2         1         4        10             1.85746           0.0052448
         2         1         4        10             1.69363          0.00543828
         2         1         4        10             1.55636          0.00532171
         2         1         4        10             1.43967          0.00562101
         2         1         4        10             1.33926          0.00561093
         2         1         4        10             1.25194          0.00584062
         2         1         4        10             1.17532          0.00597423
         2         1         4        10             1.10753          0.00587226
         2         1         4        10             1.04713          0.00610812
         2         1         4        10            0.992981           0.0060551
         2         1         4        10            0.944157          0.00622577
         2         1         4        10            0.899909          0.00645462
         2         2         4        10              7.0215          0.00470919
         2         2         4        10             5.27418          0.00479105
         2         2         4        10             4.22322          0.00483888
         2         2         4        10              3.5215          0.00505606
         2         2         4        10             3.01975          0.00509284
         2         2         4        10             2.64315          0.00512485
         2         2         4        10             2.35007          0.00543642
         2         2         4        10             2.11549          0.00558599
         2         2         4        10              1.9235          0.00555435
         2         2         4        10             1.76345          0.00572566
         2         2         4        10             1.62799           0.0059778
         2         2         4        10             1.51186          0.00591806
         2         2         4        10              1.4112          0.00636074
         2         2         4        10              1.3231          0.00639106
         2         2         4        10             1.24535          0.00611393
         2         2         4        10             1.17624          0.00657981
         2         2         4        10             1.11439          0.00646073
         2         2         4        10             1.05872          0.00679349
         2         2         4        10             1.00835          0.00686344
         2         2         4        10            0.962555           0.0068026
         2         3         4        10             9.15398          0.00330885
         2         3         4        10             6.26891          0.00339551
         2         3         4        10             4.76661          0.00389102
         2         3         4        10             3.84514          0.00421099
         2         3         4        10             3.22223          0.00459297
         2         3         4        10             2.77301          0.00493873
         2         3         4        10             2.43371          0.00511907
         2         3         4        10              2.1684          0.00517603
         2         3         4        10             1.95524          0.00543778
         2         3         4        10             1.78024          0.00562354
         2         3         4        10               1.634          0.00552947
         2         3         4        10             1.50995          0.00582851
         2         3         4        10             1.40342          0.00583362
         2         3         4        10             1.31092          0.00598855
         2         3         4        10             1.22986          0.00617833
         2         3         4        10             1.15825          0.00603547
         2         3         4        10             1.09451          0.00625597
         2         3         4        10             1.03743          0.00623376
         2         3         4        10            0.985999          0.00637018
         2         3         4        10             0.93943          0.00662627
         3         0         4        10             6.69691          0.00343359
         3         0         4        10             5.07404          0.00372729
         3         0         4        10             4.08429          0.00426468
         3         0         4        10             3.41764          0.00429464
         3         0         4        10             2.93807          0.00477772
         3         0         4        10             2.57654          0.00515147
         3         0         4        10             2.29422          0.00518676
         3         0         4        10             2.06767          0.00559691
         3         0         4        10             1.88184          0.00569705
         3         0         4        10             1.72665          0.00571886
         3         0         4        10             1.59512          0.00603968
         3         0         4        10              1.4822          0.00617229
         3         0         4        10             1.38421          0.00606054
         3         0         4        10             1.29838          0.00622396
         3         0         4        10             1.22257          0.00624151
         3         0         4        10             1.15512          0.00640155
         3         0         4        10             1.09473          0.00663486
         3         0         4        10             1.04034          0.00653129
         3         0         4        10            0.991094          0.00670775
         3         0         4        10            0.946302          0.00691548
         3         1         4        10             5.77379          0.00429644
         3         1         4        10              4.5365          0.00470399
         3         1         4        10             3.73592          0.00443721
         3         1         4        10             3.17552          0.00453768
         3         1         4        10             2.76131          0.00486749
         3         1         4        10             2.44269          0.00502907
         3         1         4        10             2.18999          0.00502679
         3         1         4        10             1.98468          0.00523889
         3         1         4        10             1.81456          0.00552126
         3         1         4        10              1.6713            0.005614
         3         1         4        10             1.54901          0.00571506
         3         1         4        10              1.4434           0.0060613
         3         1         4        10             1.35126          0.00597319
         3         1         4        10             1.27019          0.00619603
         3         1         4        10             1.19829          0.00644915
         3         1         4        10             1.13409          0.00637321
         3         1         4        10             1.07643          0.00669613
         3         1         4        10             1.02434          0.00667497
         3         1         4        10            0.977064          0.00685478
         3         1         4        10            0.933958          0.00713494
         3         2         4        10             6.02109          0.00311379
         3         2         4        10              4.4344          0.00305399
         3         2         4        10             3.50955          0.00335438
         3         2         4        10             2.90391          0.00344174
         3         2         4        10             2.47653          0.00371482
         3         2         4        10             2.15882          0.00392909
         3         2         4        10             1.91335          0.00405099
         3         2         4        10               1.718          0.00411071
         3         2         4        10             1.55885           0.0044379
         3         2         4        10             1.42669          0.00465665
         3         2         4        10             1.31518          0.00461303
         3         2         4        10             1.21984          0.00476274
         3         2         4        10             1.13739          0.00488744
         3         2         4        10             1.06538          0.00498187
         3         2         4        10             1.00195          0.00521553
         3         2         4        10            0.945639          0.00518155
         3         2         4        10            0.895325          0.00531814
         3         2         4        10            0.850095          0.00535951
         3         2         4        10            0.809215          0.00544607
         3         2         4        10            0.772086          0.00566453
         3         3         4        10             7.42936          0.00334746
         3         3         4        10             5.50065          0.00383142
         3         3         4        10             4.36695          0.00397593
         3         3         4        10             3.62072          0.00438086
         3         3         4        10              3.0923          0.00462377
         3         3         4        10             2.69847          0.00512529
         3         3         4        10             2.39363          0.00509382
         3         3         4        10             2.15067          0.00548043
         3         3         4        10             1.95249          0.00573851
         3         3         4        10             1.78775          0.00566005
         3         3         4        10             1.64864          0.00594297
         3         3         4        10             1.52963          0.00620434
         3         3         4        10             1.42663          0.00639758
         3         3         4        10             1.33664          0.00641269
         3         3         4        10             1.25732          0.00648092
         3         3         4        10             1.18689          0.00663777
         3         3         4        10             1.12393          0.00696797
         3         3         4        10             1.06732          0.00692044
         3         3         4        10             1.01613          0.00711484
         3         3         4        10             0.96963          0.00735407
         4         0         4        10             9.56684          0.00274913
         4         0         4        10             6.85092          0.00331155
         4         0         4        10             5.33607          0.00334191
         4         0         4        10             4.36983          0.00362976
         4         0         4        10             3.69987          0.00398219
         4         0         4        10             3.20803          0.00429759
         4         0         4        10             2.83161          0.00452256
         4         0         4        10             2.53425          0.00472425
         4         0         4        10             2.29341          0.00493517
         4         0         4        10             2.09437          0.00508818
         4         0         4        10             1.92712          0.00517842
         4         0         4        10             1.78461          0.00525291
         4         0         4        10             1.66173          0.00545736
         4         0         4        10             1.55467           0.0055986
         4         0         4        10             1.46058          0.00570421
         4         0         4        10             1.37723          0.00581443
         4         0         4        10             1.30287          0.00592455
         4         0         4        10             1.23613          0.00585777
         4         0         4        10              1.1759          0.00606339
         4         0         4        10             1.12127          0.00622504
         4         1         4        10             8.65775          0.00293849
         4         1         4        10             6.39589          0.00325573
         4         1         4        10             5.07106          0.00379709
         4         1         4        10              4.2009          0.00371852
         4         1         4        10             3.58563          0.00399357
         4         1         4        10             3.12756          0.00428842
         4         1         4        10             2.77327          0.00454073
         4         1         4        10             2.49108          0.00468024
         4         1         4        10             2.26102          0.00486501
         4         1         4        10             2.06985          0.00515114
         4         1         4        10              1.9085          0.00537533
         4         1         4        10             1.77048          0.00549679
         4         1         4        10             1.65107           0.0056074
         4         1         4        10             1.54676          0.00577377
         4         1         4        10             1.45484          0.00583906
         4         1         4        10             1.37323          0.00594196
         4         1         4        10              1.3003          0.00604535
         4         1         4        10             1.23472          0.00608047
         4         1         4        10             1.17544          0.00619677
         4         1         4        10             1.12159          0.00627366
         4         2         4        10             9.65407          0.00350279
         4         2         4        10             6.83598          0.00386718
         4         2         4        10             5.29139          0.00398013
         4         2         4        10             4.31615           0.0043239
         4         2         4        10             3.64446          0.00455227
         4         2         4        10             3.15367          0.00468826
         4         2         4        10             2.77938           0.0050313
         4         2         4        10             2.48451          0.00533125
         4         2         4        10             2.24621          0.00548174
         4         2         4        10             2.04961          0.00564621
         4         2         4        10             1.88467           0.0057341
         4         2         4        10             1.74429          0.00584871
         4         2         4        10             1.62337          0.00623674
         4         2         4        10             1.51814          0.00633459
         4         2         4        10             1.42571           0.0062258
         4         2         4        10              1.3439          0.00650064
         4         2         4        10             1.27096           0.0068374
         4         2         4        10             1.20553          0.00649368
         4         2         4        10             1.14651          0.00680278
         4         2         4        10               1.093          0.00700896
         4         3         4        10             9.44814          0.00312325
         4         3         4        10              6.6677          0.00334234
         4         3         4        10             5.15165          0.00368143
         4         3         4        10              4.1973          0.00396884
         4         3         4        10             3.54128          0.00429085
         4         3         4        10              3.0626          0.00454853
         4         3         4        10             2.69792          0.00468265
         4         3         4        10             2.41085          0.00477911
         4         3         4        10               2.179          0.00508223
         4         3         4        10             1.98782          0.00528247
         4         3         4        10             1.82749          0.00534132
         4         3         4        10             1.69109          0.00542683
         4         3         4        10             1.57364           0.0057745
         4         3         4        10             1.47144          0.00590121
         4         3         4        10             1.38171           0.0059457
         4         3         4        10             1.30229          0.00614531
         4         3         4        10             1.23151          0.00599601
         4         3         4        10             1.16802          0.00626822
         4         3         4        10             1.11076          0.00632808
         4         3         4        10             1.05885          0.00628408
         5         0         4        10             6.83192          0.00345195
         5         0         4        10             5.33702          0.00387801
         5         0         4        10             4.37888           0.0040444
         5         0         4        10              3.7124          0.00439371
         5         0         4        10               3.222          0.00470444
         5         0         4        10             2.84605          0.00483142
         5         0         4        10             2.54866          0.00499875
         5         0         4        10             2.30754          0.00520196
         5         0         4        10              2.1081          0.00540645
         5         0         4        10              1.9404          0.00553873
         5         0         4        10             1.79741           0.0055897
         5         0         4        10             1.67404          0.00561232
         5         0         4        10             1.56653          0.00585282
         5         0         4        10             1.47199          0.00603641
         5         0         4        10             1.38821          0.00609397
         5         0         4        10             1.31346          0.00608447
         5         0         4        10             1.24634          0.00627766
         5         0         4        10             1.18575           0.0064485
         5         0         4        10             1.13078          0.00652543
         5         0         4        10             1.08068          0.00667382
         5         1         4        10             9.05312          0.00431017
         5         1         4        10             6.89417          0.00447554
         5         1         4        10             5.56666          0.00501602
         5         1         4        10             4.66784          0.00480627
         5         1         4        10             4.01893          0.00499228
         5         1         4        10             3.52841          0.00528847
         5         1         4        10             3.14461          0.00555649
         5         1         4        10             2.83611          0.00566363
         5         1         4        10             2.58274          0.00591704
         5         1         4        10             2.37092          0.00623391
         5         1         4        10             2.19121          0.00644121
         5         1         4        10             2.03683          0.00670058
         5         1         4        10             1.90277          0.00676752
         5         1         4        10             1.78527          0.00692774
         5         1         4        10             1.68143          0.00727991
         5         1         4        10             1.58901          0.00735995
         5         1         4        10             1.50622          0.00765405
         5         1         4        10             1.43163          0.00780615
         5         1         4        10             1.36408          0.00785389
         5         1         4        10             1.30262          0.00813895
         5         2         4        10             6.74279          0.00361957
         5         2         4        10             5.43144          0.00423108
         5         2         4        10             4.54711           0.0051054
         5         2         4        10             3.91043          0.00522804
         5         2         4        10             3.43014          0.00548769
         5         2         4        10             3.05493           0.0056172
         5         2         4        10             2.75371          0.00590684
         5         2         4        10             2.50656          0.00623707
         5         2         4        10             2.30012          0.00638616
         5         2         4        10              2.1251           0.0064401
         5         2         4        10             1.97483          0.00671827
         5         2         4        10              1.8444          0.00698825
         5         2         4        10             1.73014          0.00701913
         5         2         4        10             1.62921          0.00740542
         5         2         4        10             1.53941          0.00722688
         5         2         4        10             1.45899          0.00765198
         5         2         4        10             1.38655          0.00789212
         5         2         4        10             1.32097           0.0077205
         5         2         4        10             1.26131          0.00808745
         5         2         4        10             1.20681           0.0084669
         5         3         4        10              6.9092          0.00447025
         5         3         4        10             5.87502          0.00495508
         5         3         4        10             5.11013          0.00575149
         5         3         4        10             4.52146          0.00567837
         5         3         4        10              4.0544          0.00626124
         5         3         4        10             3.67481          0.00670328
         5         3         4        10             3.36021          0.00711974
         5         3         4        10             3.09522          0.00753463
         5         3         4        10             2.86898          0.00787322
         5         3         4        10             2.67355          0.00797688
         5         3         4        10             2.50306          0.00832985
         5         3         4        10               2.353          0.00879983
         5         3         4        10             2.21992           0.0089151
         5         3         4        10             2.10108          0.00914993
         5         3         4        10             1.99433          0.00944095
         5         3         4        10             1.89789          0.00954065
         5         3         4        10             1.81035          0.00954512
         5         3         4        10             1.73054           0.0100462
         5         3         4        10             1.65746            0.010212
         5         3         4        10              1.5903           0.0103856
         6         0         4        10             7.17006          0.00270417
         6         0         4        10             5.42258          0.00309241
         6         0         4        10             4.35997          0.00334132
         6         0         4        10             3.64558          0.00376948
         6         0         4        10             3.13235          0.00402481
         6         0         4        10             2.74578          0.00424627
         6         0         4        10             2.44415          0.00442177
         6         0         4        10             2.20223          0.00473057
         6         0         4        10             2.00389          0.00493637
         6         0         4        10             1.83832          0.00509238
         6         0         4        10             1.69802          0.00530259
         6         0         4        10             1.57762          0.00535016
         6         0         4        10             1.47316          0.00561288
         6         0         4        10             1.38168          0.00581452
         6         0         4        10              1.3009          0.00579675
         6         0         4        10             1.22903          0.00599916
         6         0         4        10              1.1647           0.0059693
         6         0         4        10             1.10676          0.00625798
         6         0         4        10             1.05432          0.00633808
         6         0         4        10             1.00662          0.00651338
         6         1         4        10             6.58691          0.00306942
         6         1         4        10             5.19629          0.00357569
         6         1         4        10             4.29049          0.00379991
         6         1         4        10             3.65361          0.00407233
         6         1         4        10             3.18136          0.00446237
         6         1         4        10             2.81722          0.00467836
         6         1         4        10             2.52788          0.00489428
         6         1         4        10             2.29244          0.00520229
         6         1         4        10             2.09712           0.0054688
         6         1         4        10             1.93246          0.00556045
         6         1         4        10             1.79178          0.00567799
         6         1         4        10              1.6702          0.00604204
         6         1         4        10             1.56406            0.006137
         6         1         4        10             1.47061          0.00636545
         6         1         4        10              1.3877          0.00651301
         6         1         4        10             1.31364          0.00664122
         6         1         4        10             1.24708          0.00689181
         6         1         4        10             1.18694          0.00702067
         6         1         4        10             1.13233          0.00718852
         6         1         4        10             1.08253          0.00713407
         6         2         4        10             6.67766          0.00359307
         6         2         4        10             5.25638          0.00350412
         6         2         4        10             4.33393          0.00370328
         6         2         4        10             3.68692          0.00373192
         6         2         4        10             3.20799           0.0039381
         6         2         4        10             2.83919          0.00418044
         6         2         4        10             2.54643          0.00442857
         6         2         4        10             2.30841          0.00460142
         6         2         4        10             2.11108          0.00483804
         6         2         4        10             1.94484          0.00516998
         6         2         4        10             1.80286          0.00542604
         6         2         4        10              1.6802          0.00560334
         6         2         4        10             1.57317          0.00583179
         6         2         4        10             1.47896          0.00589219
         6         2         4        10             1.39539          0.00628382
         6         2         4        10             1.32077          0.00632448
         6         2         4        10             1.25372          0.00655284
         6         2         4        10             1.19315          0.00679853
         6         2         4        10             1.13816          0.00691528
         6         2         4        10             1.08802          0.00694724
         6         3         4        10             6.90674          0.00273638
         6         3         4        10             5.33715           0.0030927
         6         3         4        10             4.34885          0.00369908
         6         3         4        10             3.66938          0.00380452
         6         3         4        10             3.17354          0.00410735
         6         3         4        10             2.79575          0.00445409
         6         3         4        10             2.49834          0.00471757
         6         3         4        10             2.25812          0.00482752
         6         3         4        10             2.06005          0.00507342
         6         3         4        10             1.89392          0.00537657
         6         3         4        10             1.75259          0.00547677
         6         3         4        10             1.63088          0.00567059
         6         3         4        10             1.52498          0.00574121
         6         3         4        10               1.432          0.00589823
         6         3         4        10              1.3497          0.00592876
         6         3         4        10             1.27635          0.00599891
         6         3         4        10             1.21056          0.00631329
         6         3         4        10             1.15122          0.00614562
         6         3         4        10             1.09743          0.00626574
         6         3         4        10             1.04843          0.00643128
         7         0         4        10             8.52915           0.0029538
         7         0         4        10             6.31189          0.00364885
         7         0         4        10             5.00959          0.00389285
         7         0         4        10             4.15276          0.00419657
         7         0         4        10             3.54623          0.00452759
         7         0         4        10             3.09429          0.00471975
         7         0         4        10             2.74452          0.00482746
         7         0         4        10              2.4658          0.00490885
         7         0         4        10             2.23847          0.00517582
         7         0         4        10             2.04951          0.00535112
         7         0         4        10             1.88998          0.00545016
         7         0         4        10             1.75349          0.00565215
         7         0         4        10             1.63538          0.00564348
         7         0         4        10             1.53218          0.00583786
         7         0         4        10             1.44123          0.00587622
         7         0         4        10             1.36048          0.00602851
         7         0         4        10             1.28829          0.00613223
         7         0         4        10             1.22338           0.0061223
         7         0         4        10             1.16469          0.00636234
         7         0         4        10             1.11138          0.00657962
         7         1         4        10             8.38448          0.00321018
         7         1         4        10             6.28203          0.00353466
         7         1         4        10              5.0226          0.00406712
         7         1         4        10             4.18382          0.00399731
         7         1         4        10              3.5851           0.0042791
         7         1         4        10             3.13629          0.00457372
         7         1         4        10             2.78734          0.00481384
         7         1         4        10             2.50827          0.00497795
         7         1         4        10                2.28          0.00525015
         7         1         4        10             2.08981          0.00555949
         7         1         4        10             1.92891          0.00570269
         7         1         4        10             1.79101          0.00590307
         7         1         4        10             1.67151          0.00607168
         7         1         4        10             1.56696          0.00615146
         7         1         4        10             1.47472          0.00640385
         7         1         4        10             1.39274           0.0064302
         7         1         4        10             1.31939          0.00658427
         7         1         4        10             1.25338          0.00644185
         7         1         4        10             1.19366          0.00672853
         7         1         4        10             1.13938          0.00697414
         7         2         4        10             8.92016          0.00291114
         7         2         4        10             6.54229          0.00371634
         7         2         4        10             5.16534          0.00352177
         7         2         4        10             4.26723          0.00382658
         7         2         4        10             3.63517          0.00409339
         7         2         4        10             3.16619          0.00433422
         7         2         4        10              2.8044          0.00457926
         7         2         4        10             2.51681          0.00480928
         7         2         4        10             2.28271          0.00498314
         7         2         4        10             2.08846           0.0050405
         7         2         4        10             1.92468          0.00531492
         7         2         4        10             1.78471          0.00551996
         7         2         4        10             1.66373          0.00556216
         7         2         4        10              1.5581           0.0059294
         7         2         4        10             1.46509          0.00594736
         7         2         4        10             1.38256           0.0060808
         7         2         4        10             1.30882          0.00622233
         7         2         4        10             1.24256          0.00641294
         7         2         4        10             1.18268          0.00654796
         7         2         4        10             1.12831          0.00671947
         7         3         4        10             9.14696          0.00303468
         7         3         4        10             6.54224          0.00344446
         7         3         4        10             5.09218          0.00374042
         7         3         4        10             4.16829          0.00405312
         7         3         4        10             3.52817          0.00429015
         7         3         4        10             3.05848          0.00443751
         7         3         4        10             2.69915          0.00465556
         7         3         4        10             2.41538          0.00498714
         7         3         4        10              2.1856          0.00514156
         7         3         4        10             1.99574          0.00536976
         7         3         4        10             1.83623          0.00552028
         7         3         4        10             1.70033          0.00548347
         7         3         4        10             1.58316          0.00590264
         7         3         4        10              1.4811          0.00609875
         7         3         4        10              1.3914          0.00618196
         7         3         4        10             1.31194          0.00618093
         7         3         4        10             1.24107          0.00647495
         7         3         4        10             1.17746          0.00657914
         7         3         4        10             1.12006           0.0066824
         7         3         4        10             1.06799          0.00668079
         8         0         4        10             7.78241           0.0022375
         8         0         4        10             6.05801          0.00254175
         8         0         4        10             4.95917          0.00284518
         8         0         4        10             4.19776          0.00314913
         8         0         4        10             3.63903          0.00345586
         8         0         4        10             3.21157          0.00375646
         8         0         4        10             2.87397          0.00405508
         8         0         4        10              2.6006          0.00435651
         8         0         4        10             2.37472          0.00467367
         8         0         4        10             2.18494          0.00515013
         8         0         4        10             2.02325          0.00544298
         8         0         4        10             1.88384          0.00569724
         8         0         4        10             1.76241          0.00596884
         8         0         4        10             1.65568          0.00607963
         8         0         4        10             1.56114          0.00647736
         8         0         4        10             1.47681          0.00682755
         8         0         4        10             1.40113          0.00708263
         8         0         4        10             1.33283          0.00729947
         8         0         4        10             1.27087          0.00759119
         8         0         4        10             1.21442           0.0074795
         8         1         4        10              7.1821          0.00375841
         8         1         4        10             5.75564          0.00392046
         8         1         4        10             4.80192          0.00408004
         8         1         4        10             4.11934          0.00424024
         8         1         4        10             3.60666           0.0044077
         8         1         4        10             3.20747           0.0045748
         8         1         4        10             2.88784             0.00473
         8         1         4        10             2.62614          0.00491012
         8         1         4        10             2.40793          0.00508799
         8         1         4        10              2.2232          0.00527272
         8         1         4        10             2.06479          0.00540569
         8         1         4        10             1.92746          0.00563584
         8         1         4        10             1.80726          0.00578587
         8         1         4        10             1.70116          0.00595235
         8         1         4        10             1.60684          0.00620794
         8         1         4        10             1.52242          0.00631224
         8         1         4        10             1.44643          0.00625085
         8         1         4        10             1.37767          0.00682636
         8         1         4        10             1.31515          0.00671793
         8         1         4        10             1.25806          0.00700476
         8         2         4        10             7.63907          0.00285796
         8         2         4        10               6.023          0.00307303
         8         2         4        10              4.9713            0.003363
         8         2         4        10             4.23228          0.00368381
         8         2         4        10             3.68455          0.00402031
         8         2         4        10             3.26235          0.00436208
         8         2         4        10             2.92695          0.00471812
         8         2         4        10             2.65409          0.00549413
         8         2         4        10             2.42777          0.00539445
         8         2         4        10             2.23701          0.00596024
         8         2         4        10             2.07404          0.00607406
         8         2         4        10             1.93321          0.00621124
         8         2         4        10             1.81029          0.00657727
         8         2         4        10             1.70206          0.00692071
         8         2         4        10             1.60605          0.00703064
         8         2         4        10             1.52028          0.00751135
         8         2         4        10             1.44322          0.00733189
         8         2         4        10             1.37359          0.00778046
