      *tel    numcsi               AZ2/E               Leff
         2         2             0.33121          0.00735755
         2         2            0.287956          0.00740704
         2         2            0.254695          0.00745834
         2         2            0.228321          0.00750272
         2         2            0.206897          0.00751637
         2         2            0.189149          0.00750425
         2         2            0.174205          0.00750149
         2         2             0.16145           0.0075119
         2         2            0.150435          0.00751395
         2         2            0.140827          0.00750124
         2         2            0.132372          0.00750245
         2         2            0.124876          0.00753514
         2         2            0.118183          0.00758487
         2         2             0.11217          0.00763294
         2         2             0.10674          0.00767424
         2         2            0.101812          0.00769526
         2         3              1.0326          0.00707172
         2         3            0.691211          0.00708873
         2         3            0.519468          0.00712189
         2         3            0.416085          0.00715374
         2         3            0.347022          0.00717733
         2         3            0.297622           0.0071763
         2         3            0.260534          0.00713699
         2         3            0.231665          0.00709794
         2         3            0.208555          0.00713148
         2         3            0.189638          0.00720909
         2         3            0.173867           0.0072102
         2         3            0.160518          0.00713607
         2         3            0.149073          0.00711923
         2         3            0.139151          0.00719011
         2         3            0.130468          0.00723613
         2         3            0.122804          0.00719818
         2         3            0.115991           0.0071618
         2         3            0.109894          0.00722737
         2         3            0.104406          0.00735016
         2         3           0.0994403           0.0074145
         3         0            0.850866          0.00729961
         3         0            0.617182          0.00731331
         3         0              0.4842          0.00733989
         3         0            0.398365          0.00736126
         3         0             0.33838          0.00736997
         3         0            0.294096          0.00737887
         3         0            0.260061          0.00739975
         3         0            0.233087          0.00742405
         3         0            0.211183          0.00743422
         3         0            0.193041          0.00743267
         3         0            0.177771          0.00743207
         3         0            0.164739          0.00743507
         3         0            0.153487          0.00745433
         3         0            0.143674          0.00749234
         3         0             0.13504           0.0075079
         3         0            0.127385           0.0074784
         3         0            0.120552          0.00745855
         3         0            0.114414          0.00751483
         3         0            0.108871          0.00761337
         3         0             0.10384          0.00766498
         3         1              1.1303          0.00687445
         3         1            0.743591          0.00695761
         3         1            0.554038          0.00712331
         3         1            0.441495          0.00731063
         3         1            0.366954          0.00747918
         3         1            0.313948          0.00760592
         3         1            0.274322          0.00765087
         3         1            0.243579          0.00764163
         3         1            0.219032          0.00767025
         3         1            0.198979          0.00772756
         3         1             0.18229          0.00771878
         3         1            0.168184          0.00763761
         3         1            0.156104          0.00759396
         3         1            0.145644          0.00761831
         3         1            0.136497          0.00762758
         3         1            0.128431          0.00757732
         3         1            0.121265          0.00752821
         3         1            0.114857          0.00754734
         3         1            0.109092          0.00760664
         3         1            0.103878          0.00763782
         3         2            0.784097          0.00497936
         3         2            0.518331          0.00504452
         3         2            0.387119          0.00517185
         3         2            0.308918          0.00528464
         3         2            0.257002           0.0053492
         3         2            0.220025          0.00536575
         3         2             0.19235          0.00533449
         3         2            0.170859          0.00529404
         3         2            0.153688          0.00529866
         3         2            0.139653          0.00531691
         3         2            0.127967          0.00527265
         3         2            0.118085          0.00518426
         3         2            0.109621          0.00514755
         3         2            0.102288           0.0051658
         3         2           0.0958754          0.00515347
         3         2           0.0902192          0.00508842
         3         2           0.0851931          0.00503777
         3         2           0.0806975          0.00504359
         3         2           0.0766526          0.00507967
         3         2           0.0729938          0.00509821
         3         3            0.876537          0.00715649
         3         3            0.630931          0.00718659
         3         3            0.492837          0.00724619
         3         3            0.404339          0.00731231
         3         3            0.342785          0.00737314
         3         3            0.297496          0.00743147
         3         3            0.262778          0.00749108
         3         3            0.235316          0.00754385
         3         3            0.213051          0.00756606
         3         3            0.194635          0.00756186
         3         3             0.17915          0.00756614
         3         3            0.165947           0.0075842
         3         3            0.154556          0.00760665
         3         3            0.144629          0.00763007
         3         3              0.1359          0.00763522
         3         3            0.128165          0.00760956
         3         3            0.121263          0.00759514
         3         3            0.115066          0.00764859
         3         3            0.109472          0.00774024
         3         3            0.104396          0.00778838
         4         0             1.33822          0.00653523
         4         0            0.890851          0.00655812
         4         0            0.667653          0.00660391
         4         0             0.53389          0.00667308
         4         0            0.444779          0.00676594
         4         0             0.38116          0.00685842
         4         0            0.333463          0.00690089
         4         0            0.296376          0.00690728
         4         0            0.266712          0.00695531
         4         0            0.242447          0.00704889
         4         0            0.222228          0.00709561
         4         0            0.205122           0.0070677
         4         0            0.190461          0.00705119
         4         0            0.177757          0.00709833
         4         0            0.166641          0.00716741
         4         0            0.156833          0.00720981
         4         0            0.148116          0.00722072
         4         0            0.140317          0.00719034
         4         0            0.133298          0.00713349
         4         0            0.126948          0.00710282
         4         1             1.00148          0.00664775
         4         1            0.736606          0.00673123
         4         1            0.582535          0.00689656
         4         1            0.481767          0.00705119
         4         1             0.41072          0.00714161
         4         1            0.357935          0.00718044
         4         1            0.317172          0.00718322
         4         1            0.284745           0.0071604
         4         1            0.258333          0.00713605
         4         1            0.236405          0.00711027
         4         1            0.217908          0.00707906
         4         1            0.202096          0.00704471
         4         1            0.188423          0.00703594
         4         1            0.176483          0.00705923
         4         1            0.165966          0.00706547
         4         1            0.156633          0.00702825
         4         1            0.148293          0.00698434
         4         1            0.140796          0.00697759
         4         1            0.134021          0.00699547
         4         1            0.127867          0.00700527
         4         2             1.30229          0.00698787
         4         2            0.862235          0.00711312
         4         2            0.644465          0.00736337
         4         2            0.514517          0.00761383
         4         2             0.42818          0.00776024
         4         2            0.366654          0.00782768
         4         2            0.320589          0.00786688
         4         2            0.284806          0.00787855
         4         2            0.256209          0.00785972
         4         2            0.232831          0.00781615
         4         2            0.213363          0.00779598
         4         2            0.196899          0.00780877
         4         2            0.182794          0.00783774
         4         2            0.170574          0.00787593
         4         2            0.159886          0.00789215
         4         2            0.150459          0.00786281
         4         2            0.142081          0.00781884
         4         2            0.134587            0.007807
         4         2            0.127844          0.00781825
         4         2            0.121744          0.00782476
         4         3              1.2003           0.0068797
         4         3            0.819548          0.00694873
         4         3            0.622182          0.00708652
         4         3            0.501427          0.00724506
         4         3            0.419927          0.00738875
         4         3            0.361216          0.00749533
         4         3            0.316908          0.00752143
         4         3            0.282282          0.00749022
         4         3            0.254478          0.00750057
         4         3             0.23166          0.00755566
         4         3            0.212597           0.0075895
         4         3            0.196433          0.00758702
         4         3            0.182553           0.0075636
         4         3            0.170505          0.00752621
         4         3            0.159949          0.00751631
         4         3            0.150624          0.00756887
         4         3            0.142326          0.00763118
         4         3            0.134895          0.00761664
         4         3            0.128201          0.00755079
         4         3            0.122141          0.00751505
         5         0              1.1041          0.00714617
         5         0            0.781002          0.00713855
         5         0            0.604195           0.0071244
         5         0            0.492664          0.00715946
         5         0            0.415892          0.00727484
         5         0            0.359821          0.00740115
         5         0            0.317073          0.00743012
         5         0            0.283404          0.00739536
         5         0            0.256199           0.0074201
         5         0            0.233759          0.00750191
         5         0            0.214934          0.00753262
         5         0            0.198915          0.00749226
         5         0            0.185118          0.00748283
         5         0            0.173111           0.0075492
         5         0            0.162566          0.00760264
         5         0            0.153232           0.0075672
         5         0            0.144912          0.00750596
         5         0            0.137449          0.00752523
         5         0            0.130717          0.00759851
         5         0            0.124614          0.00763828
         5         1             1.29657          0.00763439
         5         1            0.920826          0.00771062
         5         1            0.713929           0.0078631
         5         1            0.582949          0.00805684
         5         1            0.492579          0.00825858
         5         1            0.426466          0.00844813
         5         1            0.376001          0.00856239
         5         1            0.336215          0.00860813
         5         1            0.304044          0.00867422
         5         1            0.277491          0.00877681
         5         1            0.255204          0.00885357
         5         1             0.23623          0.00887909
         5         1            0.219883           0.0088712
         5         1            0.205652          0.00884254
         5         1            0.193151          0.00882566
         5         1            0.182082          0.00886088
         5         1            0.172214           0.0089065
         5         1             0.16336          0.00887653
         5         1            0.155372          0.00879468
         5         1            0.148129          0.00875009
         5         2             1.10011          0.00846994
         5         2            0.817137          0.00848453
         5         2            0.649955          0.00851373
         5         2            0.539564          0.00855975
         5         2            0.461227          0.00862413
         5         2            0.402753          0.00871961
         5         2            0.357437          0.00887769
         5         2            0.321288          0.00907786
         5         2            0.291778          0.00916901
         5         2            0.267234          0.00912954
         5         2            0.246498          0.00912674
         5         2            0.228749          0.00923085
         5         2            0.213384          0.00934502
         5         2            0.199953          0.00939071
         5         2            0.188113          0.00939314
         5         2            0.177597          0.00938972
         5         2            0.168194          0.00939752
         5         2            0.159737          0.00945694
         5         2            0.152089          0.00954963
         5         2            0.145141          0.00959963
         5         3             1.68527           0.0103428
         5         3             1.24587           0.0106606
         5         3            0.988213           0.0112963
         5         3            0.818864           0.0119348
         5         3            0.699066           0.0121501
         5         3            0.609847           0.0120604
         5         3            0.540823           0.0120995
         5         3            0.485836            0.012287
         5         3            0.440998           0.0124513
         5         3            0.403737            0.012552
         5         3            0.372282           0.0125824
         5         3            0.345374           0.0125392
         5         3            0.322093           0.0125137
         5         3            0.301753           0.0125852
         5         3            0.283829           0.0127024
         5         3            0.267916           0.0127853
         5         3            0.253691           0.0128249
         5         3            0.240902           0.0128015
         5         3            0.229339           0.0127333
         5         3            0.218836           0.0126955
         6         0             0.87062           0.0066499
         6         0            0.650695           0.0066942
         6         0            0.519472           0.0067825
         6         0            0.432293          0.00689108
         6         0            0.370171          0.00700515
         6         0            0.323659          0.00709999
         6         0            0.287531          0.00713386
         6         0            0.258659          0.00712604
         6         0            0.235056          0.00714826
         6         0              0.2154          0.00719841
         6         0            0.198778          0.00721044
         6         0            0.184538          0.00717392
         6         0            0.172201          0.00716412
         6         0            0.161411          0.00721113
         6         0            0.151893          0.00724078
         6         0            0.143435          0.00719656
         6         0            0.135869           0.0071345
         6         0            0.129062          0.00713979
         6         0            0.122904          0.00719002
         6         0            0.117307           0.0072173
         6         1            0.932075          0.00689269
         6         1            0.690006           0.0069589
         6         1             0.54775          0.00709051
         6         1            0.454125          0.00721378
         6         1            0.387833          0.00728044
         6         1            0.338431          0.00733059
         6         1            0.300192          0.00743954
         6         1            0.269717          0.00757403
         6         1            0.244859          0.00759395
         6         1            0.224197          0.00750656
         6         1             0.20675          0.00749808
         6         1            0.191823          0.00760353
         6         1            0.178906          0.00764838
         6         1            0.167619          0.00755985
         6         1            0.157671          0.00748018
         6         1            0.148838          0.00751878
         6         1            0.140943          0.00759083
         6         1            0.133843          0.00756857
         6         1            0.127423          0.00748532
         6         1            0.121592          0.00744059
         6         2             1.01361          0.00626224
         6         2            0.737709          0.00638252
         6         2            0.579871          0.00662309
         6         2             0.47767          0.00690976
         6         2            0.406096           0.0071627
         6         2            0.353177          0.00736015
         6         2            0.312459          0.00744115
         6         2             0.28016          0.00742611
         6         2            0.253913          0.00743574
         6         2            0.232162          0.00748016
         6         2            0.213844          0.00750272
         6         2            0.198205          0.00748943
         6         2            0.184697          0.00742479
         6         2            0.172914          0.00730457
         6         2            0.162543            0.007227
         6         2            0.153346          0.00725184
         6         2            0.145135          0.00727871
         6         2            0.137758          0.00718955
         6         2            0.131094          0.00703868
         6         2            0.125046          0.00696017
         6         3             1.03369          0.00659082
         6         3            0.736001          0.00665607
         6         3            0.571436          0.00678556
         6         3            0.467015          0.00692119
         6         3             0.39486          0.00702932
         6         3            0.342017          0.00708465
         6         3            0.301649          0.00705486
         6         3            0.269804          0.00698436
         6         3            0.244041          0.00698416
         6         3            0.222769          0.00703768
         6         3            0.204908          0.00703685
         6         3            0.189698          0.00697515
         6         3            0.176591          0.00694885
         6         3            0.165177          0.00698437
         6         3             0.15515          0.00700429
         6         3             0.14627          0.00696384
         6         3            0.138352          0.00691451
         6         3            0.131247            0.006921
         6         3            0.124836           0.0069629
         6         3            0.119022          0.00698533
         7         0             1.18287          0.00635986
         7         0            0.818728          0.00644444
         7         0            0.626011           0.0066136
         7         0            0.506734          0.00683067
         7         0            0.425635          0.00705279
         7         0            0.366913          0.00725925
         7         0             0.32243          0.00737038
         7         0            0.287566          0.00739044
         7         0            0.259507          0.00743834
         7         0            0.236436          0.00754096
         7         0            0.217133          0.00759851
         7         0            0.200743          0.00756466
         7         0            0.186654          0.00753348
         7         0            0.174413          0.00757949
         7         0            0.163679           0.0076347
         7         0             0.15419          0.00760787
         7         0             0.14574          0.00754502
         7         0            0.138168          0.00754624
         7         0            0.131345          0.00759501
         7         0            0.125163          0.00762233
         7         1             1.16355          0.00679949
         7         1            0.823231          0.00686928
         7         1            0.636937          0.00700884
         7         1            0.519399          0.00720155
         7         1            0.438483          0.00743115
         7         1             0.37938          0.00765694
         7         1            0.334317           0.0077579
         7         1            0.298823          0.00775008
         7         1            0.270143          0.00778784
         7         1            0.246485          0.00788955
         7         1            0.226638          0.00792855
         7         1            0.209749           0.0078667
         7         1            0.195202          0.00781966
         7         1            0.182542           0.0078491
         7         1            0.171424          0.00788015
         7         1            0.161583          0.00784481
         7         1             0.15281          0.00777733
         7         1            0.144941          0.00773364
         7         1            0.137843          0.00771125
         7         1            0.131407          0.00770038
         7         2             1.40788          0.00642423
         7         2            0.936355          0.00658335
         7         2            0.701432           0.0069016
         7         2            0.560746          0.00722281
         7         2            0.467066          0.00736413
         7         2            0.400207          0.00738177
         7         2            0.350092          0.00746787
         7         2            0.311132          0.00762195
         7         2            0.279974          0.00771214
         7         2            0.254489          0.00771325
         7         2            0.233256          0.00770368
         7         2            0.215294           0.0077156
         7         2              0.1999          0.00773995
         7         2            0.186561           0.0077703
         7         2            0.174891          0.00778826
         7         2            0.164594          0.00777073
         7         2            0.155443          0.00773943
         7         2            0.147256          0.00773982
         7         2            0.139888          0.00776352
         7         2            0.133222          0.00777679
         7         3             1.02027          0.00692912
         7         3            0.738117          0.00701497
         7         3            0.578213          0.00718635
         7         3            0.475255          0.00737523
         7         3            0.403421          0.00753014
         7         3            0.350451          0.00764814
         7         3            0.309777          0.00772324
         7         3            0.277562          0.00775452
         7         3            0.251417          0.00773894
         7         3            0.229773          0.00768891
         7         3             0.21156          0.00770324
         7         3            0.196022          0.00779504
         7         3            0.182611          0.00781892
         7         3            0.170917          0.00772109
         7         3            0.160631          0.00763776
         7         3            0.151512          0.00766162
         7         3            0.143373          0.00771068
         7         3            0.136064          0.00767364
         7         3            0.129464          0.00758458
         7         3            0.123475          0.00753742
         8         0             1.22394            0.005722
         8         0            0.866591          0.00592499
         8         0            0.670753          0.00633095
         8         0            0.547113          0.00681169
         8         0            0.461959          0.00719454
         8         0            0.399743          0.00746239
         8         0            0.352296          0.00756703
         8         0            0.314917          0.00753513
         8         0            0.284709          0.00750724
         8         0             0.25979          0.00749773
         8         0            0.238881          0.00748117
         8         0            0.221087          0.00745263
         8         0            0.205761          0.00741334
         8         0            0.192421          0.00736351
         8         0            0.180706          0.00729726
         8         0            0.170336          0.00721162
         8         0            0.161091          0.00712457
         8         0            0.152798          0.00705412
         8         0            0.145317          0.00700297
         8         0            0.138535          0.00697727
         8         1             1.71274          0.00671516
         8         1             1.09898          0.00690064
         8         1            0.809056          0.00727059
         8         1            0.640171          0.00758789
         8         1            0.529617          0.00767045
         8         1            0.451624          0.00762578
         8         1            0.393653          0.00763752
         8         1            0.348872          0.00768824
         8         1            0.313239          0.00771099
         8         1             0.28421          0.00770205
         8         1            0.260105          0.00767029
         8         1            0.239769           0.0076204
         8         1            0.222383          0.00759697
         8         1            0.207347          0.00761367
         8         1            0.194216          0.00762548
         8         1            0.182649          0.00760534
         8         1            0.172383          0.00756768
         8         1            0.163209          0.00753059
         8         1            0.154962          0.00749833
         8         1            0.147508          0.00748191
         8         2             1.43697          0.00589913
         8         2            0.949255          0.00608006
         8         2            0.708714          0.00644192
         8         2            0.565433          0.00686902
         8         2            0.470343          0.00719038
         8         2            0.402632          0.00740344
         8         2            0.351963            0.007504
         8         2            0.312622          0.00750538
         8         2            0.281191          0.00753522
         8         2            0.255503          0.00761973
         8         2            0.234115          0.00765689
         8         2            0.216032          0.00760719
         8         2            0.200541          0.00756187
         8         2            0.187124          0.00757779
         8         2            0.175389           0.0075946
         8         2             0.16504          0.00755059
         8         2            0.155843          0.00748209
         8         2            0.147618          0.00745227
         8         2            0.140217          0.00745263
         8         2            0.133523          0.00745382
         8         3             1.35546          0.00599454
         8         3            0.881778          0.00617249
         8         3            0.653429           0.0065284
         8         3            0.519021          0.00691864
         8         3            0.430474          0.00717792
         8         3            0.367736          0.00731853
         8         3             0.32096          0.00737772
         8         3             0.28474          0.00737553
         8         3            0.255866          0.00741062
         8         3            0.232309          0.00748753
         8         3            0.212724          0.00749037
         8         3            0.196185          0.00739328
         8         3            0.182031          0.00733465
         8         3            0.169783          0.00737446
         8         3            0.159079           0.0073996
         8         3            0.149644          0.00732631
         8         3            0.141266          0.00722733
         8         3            0.133777          0.00720476
         8         3            0.127041          0.00723503
         8         3            0.120951          0.00725202
         9         0             1.45032          0.00655818
         9         0            0.960493            0.006664
         9         0            0.717999          0.00687562
         9         0            0.573267          0.00707928
         9         0            0.477096          0.00714423
         9         0            0.408556          0.00711953
         9         0            0.357236          0.00714489
         9         0             0.31737          0.00720986
         9         0            0.285508           0.0072103
         9         0             0.25946          0.00714148
         9         0            0.237768          0.00712433
         9         0            0.219423          0.00718854
         9         0            0.203706          0.00723657
         9         0             0.19009           0.0072237
         9         0             0.17818          0.00717485
         9         0            0.167675          0.00710988
         9         0            0.158339          0.00705343
         9         0            0.149988          0.00704269
         9         0            0.142474           0.0070637
         9         0            0.135677          0.00707547
         9         1             1.19175          0.00559237
         9         1            0.835171          0.00575539
         9         1             0.64283          0.00608144
         9         1            0.522498          0.00648288
         9         1            0.440113          0.00681956
         9         1             0.38017          0.00707551
         9         1            0.334598          0.00718631
         9         1            0.298782          0.00716143
         9         1            0.269892          0.00716309
         9         1            0.246096          0.00722737
         9         1            0.226157          0.00728325
         9         1            0.209206          0.00730307
         9         1             0.19462          0.00726794
         9         1            0.181934           0.0071669
         9         1            0.170801          0.00708166
         9         1            0.160952          0.00708837
         9         1            0.152177          0.00712634
         9         1             0.14431          0.00709746
         9         1            0.137216          0.00702636
         9         1            0.130786          0.00698842
         9         2             1.76297          0.00596283
         9         2             1.10057          0.00614311
         9         2            0.799986          0.00650368
         9         2             0.62837          0.00691948
         9         2            0.517379           0.0071558
         9         2            0.439712          0.00723563
         9         2            0.382319          0.00731483
         9         2            0.338179          0.00741289
         9         2            0.303176          0.00747626
         9         2            0.274739          0.00748954
         9         2             0.25118          0.00748307
         9         2            0.231342          0.00747158
         9         2            0.214408          0.00746344
         9         2            0.199784          0.00746486
         9         2            0.187028          0.00747111
         9         2            0.175802          0.00747658
         9         2            0.165848          0.00746166
         9         2            0.156961          0.00738879
         9         2            0.148978          0.00728291
         9         2            0.141768          0.00722685
         9         3             1.48442            0.006226
         9         3            0.967568          0.00647458
         9         3            0.717681          0.00697176
         9         3            0.570375          0.00750165
         9         3             0.47324          0.00773806
         9         3            0.404376          0.00775749
         9         3            0.353007          0.00784595
         9         3            0.313218          0.00799983
         9         3             0.28149          0.00802416
         9         3            0.255599          0.00790076
         9         3             0.23407          0.00785941
         9         3            0.215885          0.00796396
         9         3            0.200323          0.00800617
         9         3            0.186853          0.00788532
         9         3             0.17508          0.00776893
         9         3            0.164703          0.00779326
         9         3            0.155488          0.00785684
         9         3            0.147249          0.00780696
         9         3            0.139839          0.00768686
         9         3            0.133139          0.00762298
        10         0             1.58477          0.00563153
        10         0             1.06962          0.00586664
        10         0            0.807221          0.00633685
        10         0            0.648204          0.00693118
        10         0            0.541526          0.00732726
        10         0               0.465          0.00751763
        10         0            0.407424            0.007654
        10         0            0.362535          0.00777943
        10         0            0.326556          0.00787269
        10         0            0.297074          0.00792143
        10         0            0.272474          0.00796182
        10         0            0.251637          0.00802897
        10         0             0.23376           0.0080739
        10         0            0.218255          0.00802501
        10         0            0.204679          0.00794375
        10         0            0.192693          0.00795687
        10         0            0.182033          0.00802791
        10         0            0.172491           0.0080439
        10         0            0.163899          0.00801298
        10         0            0.156122          0.00799444
        10         1             1.53919          0.00643544
        10         1             1.02586          0.00661398
        10         1            0.769293          0.00697105
        10         1            0.615385          0.00738563
        10         1            0.512794          0.00768394
        10         1            0.439521          0.00787209
        10         1             0.38457          0.00798415
        10         1            0.341833          0.00803154
        10         1            0.307644           0.0080997
        10         1            0.279672          0.00821074
        10         1            0.256363          0.00827289
        10         1            0.236641          0.00824064
        10         1            0.219736          0.00820122
        10         1            0.205085          0.00822474
        10         1            0.192266          0.00827107
        10         1            0.180955          0.00828755
        10         1            0.170901          0.00826869
        10         1            0.161906          0.00820359
        10         1             0.15381          0.00811235
        10         1            0.146485          0.00806393
        10         2             1.99122           0.0075338
        10         2             1.23899          0.00766864
        10         2            0.899272          0.00793831
        10         2            0.705759          0.00821184
        10         2            0.580782          0.00825835
        10         2            0.493408          0.00813117
        10         2            0.428886          0.00814721
        10         2            0.379287          0.00833863
        10         2            0.339971          0.00848207
        10         2             0.30804          0.00850802
        10         2            0.281592           0.0084923
        10         2            0.259327          0.00847298
        10         2            0.240325          0.00846176
        10         2            0.223917          0.00846731
        10         2            0.209606          0.00847088
        10         2            0.197015          0.00845083
        10         2            0.185851          0.00839851
        10         2            0.175884          0.00829811
        10         2            0.166932          0.00817538
        10         2            0.158847          0.00811115
        10         3             1.28508          0.00650158
        10         3            0.883146          0.00667247
        10         3            0.672734          0.00701289
        10         3            0.543293          0.00730208
        10         3            0.455626          0.00737949
        10         3            0.392321          0.00735484
        10         3             0.34446          0.00744041
        10         3            0.307008          0.00759544
        10         3            0.276901          0.00763481
        10         3            0.252171          0.00755906
        10         3            0.231497          0.00753509
        10         3            0.213956          0.00759615
