*tel  numcsi      CsIV    errCsIV        CsIE    errCsIE
    0      0      0.0569289         0     28.2964           0
    0      0       0.189623         0     55.0566           0
    0      0       0.321988         0     77.8337           0
    0      0       0.454948         0     99.1951           0
    0      0       0.588382         0     119.818           0
    0      0       0.721194         0     139.899           0
    0      0       0.854301         0     159.538           0
    0      0       0.988924         0     178.798           0
    0      0        1.12552         0      197.73           0
    0      0         1.2659         0     216.375           0
    0      1      0.0750385         0     32.6119           0
    0      1       0.213513         0     58.1654           0
    0      1       0.351916         0      81.944           0
    0      1       0.489966         0     104.394           0
    0      1       0.628986         0     125.891           0
    0      1       0.768122         0     146.635           0
    0      1       0.906786         0     166.776           0
    0      1        1.04807         0     186.427           0
    0      1        1.19231         0     205.674           0
    0      1        1.34095         0     224.585           0
    0      2      0.0608259         0     29.5671           0
    0      2       0.200331         0     54.5046           0
    0      2       0.339538         0     77.7489           0
    0      2       0.479286         0     99.8029           0
    0      2       0.618173         0     120.983           0
    0      2       0.757981         0     141.459           0
    0      2        0.89718         0     161.355           0
    0      2        1.03897         0     180.766           0
    0      2          1.184         0     199.767           0
    0      2        1.33321         0     218.417           0
    0      3       0.121455         0     42.6141           0
    0      3       0.265123         0     67.0923           0
    0      3       0.409145         0     90.0985           0
    0      3       0.552539         0     112.093           0
    0      3       0.696937         0     133.315           0
    0      3       0.841129         0     153.912           0
    0      3       0.986762         0     173.995           0
    0      3        1.13356         0     193.652           0
    0      3        1.28648         0      212.95           0
    0      3        1.44348         0     231.945           0
    1      0       0.044639         0     22.0782           0
    1      0       0.180004         0     50.3419           0
    1      0       0.314194         0     73.3558           0
    1      0       0.448495         0     94.5479           0
    1      0       0.583606         0     114.862           0
    1      0       0.718675         0     134.581           0
    1      0       0.853287         0      153.83           0
    1      0       0.989766         0      172.68           0
    1      0        1.12838         0     191.185           0
    1      0        1.27109         0     209.385           0
    1      1      0.0606827         0     29.4925           0
    1      1       0.195048         0     52.7675           0
    1      1       0.328659         0     74.9337           0
    1      1       0.462622         0     96.1728           0
    1      1       0.596884         0     116.706           0
    1      1       0.730828         0     136.657           0
    1      1       0.865112         0     156.117           0
    1      1         1.0007         0      175.16           0
    1      1         1.1384         0     193.844           0
    1      1        1.28011         0     212.217           0
    1      2      0.0789252         0     33.7278           0
    1      2       0.219721         0     57.9309           0
    1      2       0.359375         0     80.8169           0
    1      2       0.498539         0      102.66           0
    1      2          0.639         0     123.723           0
    1      2       0.779058         0     144.149           0
    1      2        0.91991         0     164.051           0
    1      2        1.06283         0     183.513           0
    1      2        1.20813         0     202.603           0
    1      2        1.35832         0     221.377           0
    1      3       0.047036         0     25.7532           0
    1      3       0.187605         0     52.9188           0
    1      3       0.326505         0     77.0529           0
    1      3       0.466086         0     99.6031           0
    1      3       0.605928         0     121.113           0
    1      3        0.74532         0      141.84           0
    1      3       0.885457         0     161.955           0
    1      3        1.02585         0      181.58           0
    1      3        1.17028         0     200.806           0
    1      3        1.31919         0     219.705           0
    2      0      0.0843587         0      29.873           0
    2      0       0.219097         0     56.2837           0
    2      0       0.353312         0     79.4942           0
    2      0       0.487934         0     101.492           0
    2      0       0.621657         0     122.713           0
    2      0       0.756395         0      143.28           0
    2      0       0.891567         0     163.275           0
    2      0        1.02685         0     182.771           0
    2      0         1.1661         0     201.828           0
    2      0        1.30891         0     220.503           0
    2      1      0.0458943         0     20.7369           0
    2      1       0.187515         0     52.2586           0
    2      1       0.327913         0     78.4811           0
    2      1       0.469104         0     102.597           0
    2      1       0.610568         0     125.548           0
    2      1       0.751333         0     147.699           0
    2      1       0.893147         0     169.244           0
    2      1        1.03538         0     190.311           0
    2      1        1.18169         0     210.991           0
    2      1        1.33277         0     231.355           0
    2      2      0.0846009         0     33.0894           0
    2      2       0.221874         0      57.744           0
    2      2       0.359345         0     80.4721           0
    2      2       0.496164         0     101.762           0
    2      2       0.634122         0     122.024           0
    2      2        0.77152         0     141.486           0
    2      2       0.909567         0     160.317           0
    2      2        1.04974         0     178.642           0
    2      2        1.19279         0     196.553           0
    2      2        1.34006         0     214.125           0
    2      3      0.0514835         0     20.9643           0
    2      3       0.191146         0     51.0995           0
    2      3       0.330467         0     75.8881           0
    2      3       0.470281         0     98.8642           0
    2      3       0.610301         0     120.831           0
    2      3       0.749794         0     142.041           0
    2      3       0.890169         0     162.629           0
    2      3        1.03063         0      182.69           0
    2      3        1.17558         0     202.301           0
    2      3          1.325         0     221.526           0
    3      0      0.0788151         0     31.7239           0
    3      0       0.213376         0     58.1426           0
    3      0        0.34778         0     80.7079           0
    3      0       0.482777         0     101.773           0
    3      0       0.616994         0      121.94           0
    3      0       0.751951         0     141.445           0
    3      0       0.887387         0     160.409           0
    3      0        1.02308         0     178.917           0
    3      0        1.16247         0     197.035           0
    3      0        1.30541         0     214.819           0
    3      1      0.0513803         0     26.7793           0
    3      1       0.192062         0     53.6855           0
    3      1       0.332017         0     77.8523           0
    3      1       0.472706         0     100.128           0
    3      1       0.613447         0     121.072           0
    3      1       0.753755         0     141.063           0
    3      1       0.894931         0     160.344           0
    3      1        1.03664         0     179.086           0
    3      1        1.18272         0     197.412           0
    3      1        1.33326         0     215.416           0
    3      2      0.0565185         0     32.7591           0
    3      2       0.194114         0     68.2023           0
    3      2       0.331615         0     98.5542           0
    3      2       0.469831         0     126.192           0
    3      2       0.608048         0     152.193           0
    3      2       0.745933         0     177.136           0
    3      2       0.884479         0     201.371           0
    3      2        1.02337         0     225.128           0
    3      2        1.16635         0     248.563           0
    3      2        1.31308         0      271.79           0
    3      3       0.075762         0      28.507           0
    3      3        0.21158         0     55.3717           0
    3      3       0.347104         0     78.3322           0
    3      3       0.482937         0     99.3628           0
    3      3       0.618101         0     119.105           0
