      *tel    numcsi         Z         A               AZ2/E               Leff
         2         1         3         7             3.03059          0.00506465
         2         1         3         7             2.26303          0.00484961
         2         1         3         7              1.8057          0.00546847
         2         1         3         7             1.50214          0.00551085
         2         1         3         7             1.28595          0.00586277
         2         1         3         7             1.12416          0.00594448
         2         1         3         7            0.998533          0.00605437
         2         1         3         7            0.898161          0.00635589
         2         1         3         7            0.816125          0.00632098
         2         1         3         7             0.74782          0.00628661
         2         1         3         7            0.690066          0.00660075
         2         1         3         7            0.640593          0.00641134
         2         1         3         7            0.597739          0.00667156
         2         1         3         7             0.56026          0.00672557
         2         1         3         7            0.527203          0.00654976
         2         1         3         7            0.497829          0.00686173
         2         1         3         7            0.471556          0.00664947
         2         1         3         7            0.447918          0.00688365
         2         1         3         7            0.426536           0.0070367
         2         2         3         7             4.17799          0.00577755
         2         2         3         7             2.92266           0.0058035
         2         2         3         7              2.2474          0.00593064
         2         2         3         7             1.82561          0.00614446
         2         2         3         7             1.53712          0.00614349
         2         2         3         7             1.32737          0.00620909
         2         2         3         7             1.16799          0.00647248
         2         2         3         7             1.04278          0.00659787
         2         2         3         7            0.941812          0.00652804
         2         2         3         7            0.858673          0.00686952
         2         2         3         7            0.789022           0.0068732
         2         2         3         7            0.729823            0.006937
         2         2         3         7            0.678887          0.00724767
         2         2         3         7            0.634597          0.00719138
         2         2         3         7            0.595731           0.0071723
         2         2         3         7            0.561352          0.00742079
         2         2         3         7            0.530724          0.00727905
         2         2         3         7            0.503266          0.00760426
         2         2         3         7            0.478509          0.00760215
         2         2         3         7            0.456073          0.00752871
         2         3         3         7              4.7836          0.00435519
         2         3         3         7             3.16606          0.00491494
         2         3         3         7             2.36602          0.00524185
         2         3         3         7             1.88874          0.00563214
         2         3         3         7              1.5717          0.00603018
         2         3         3         7             1.34579          0.00625505
         2         3         3         7             1.17667          0.00622326
         2         3         3         7              1.0453          0.00636317
         2         3         3         7            0.940325           0.0065866
         2         3         3         7            0.854508          0.00659355
         2         3         3         7            0.783045          0.00655667
         2         3         3         7            0.722613          0.00683279
         2         3         3         7             0.67084          0.00664842
         2         3         3         7            0.625989          0.00696616
         2         3         3         7            0.586761          0.00701486
         2         3         3         7            0.552158          0.00683808
         2         3         3         7             0.52141          0.00715505
         2         3         3         7            0.493906          0.00698367
         2         3         3         7            0.469158          0.00719312
         2         3         3         7            0.446771          0.00739811
         3         0         3         7             4.11234          0.00453278
         3         0         3         7             2.89538          0.00498108
         3         0         3         7             2.23421          0.00625284
         3         0         3         7             1.81886          0.00547627
         3         0         3         7             1.53374          0.00632852
         3         0         3         7             1.32589          0.00624836
         3         0         3         7             1.16766           0.0064796
         3         0         3         7             1.04316          0.00675834
         3         0         3         7            0.942656          0.00669834
         3         0         3         7            0.859815          0.00677898
         3         0         3         7            0.790359          0.00705462
         3         0         3         7            0.731285          0.00707238
         3         0         3         7            0.680428          0.00693968
         3         0         3         7            0.636184          0.00728707
         3         0         3         7            0.597343          0.00709012
         3         0         3         7            0.562972          0.00731522
         3         0         3         7            0.532341          0.00745017
         3         0         3         7            0.504871          0.00728523
         3         0         3         7            0.480097          0.00750525
         3         0         3         7            0.457641          0.00766929
         3         1         3         7             3.75905          0.00529497
         3         1         3         7             2.72573          0.00552625
         3         1         3         7             2.13802          0.00546879
         3         1         3         7             1.75879          0.00562299
         3         1         3         7             1.49383          0.00600545
         3         1         3         7             1.29824          0.00608716
         3         1         3         7             1.14795          0.00604078
         3         1         3         7             1.02884          0.00643164
         3         1         3         7            0.932123          0.00669306
         3         1         3         7            0.852029          0.00676109
         3         1         3         7             0.78461          0.00689448
         3         1         3         7            0.727078           0.0071642
         3         1         3         7            0.677407          0.00702997
         3         1         3         7            0.634089          0.00741781
         3         1         3         7            0.595977          0.00748361
         3         1         3         7            0.562188          0.00735566
         3         1         3         7            0.532024          0.00771827
         3         1         3         7            0.504932          0.00755657
         3         1         3         7            0.480466          0.00778136
         3         1         3         7            0.458261           0.0079781
         3         2         3         7              3.4704          0.00385813
         3         2         3         7             2.37216          0.00393504
         3         2         3         7             1.80193          0.00412319
         3         2         3         7             1.45272          0.00424984
         3         2         3         7             1.21689          0.00457837
         3         2         3         7             1.04693          0.00474328
         3         2         3         7            0.918629          0.00476297
         3         2         3         7            0.818342          0.00493591
         3         2         3         7            0.737796          0.00517404
         3         2         3         7            0.671685          0.00520724
         3         2         3         7            0.616448           0.0052062
         3         2         3         7            0.569605          0.00544614
         3         2         3         7            0.529379          0.00531099
         3         2         3         7             0.49446          0.00555868
         3         2         3         7            0.463862          0.00561038
         3         2         3         7             0.43683          0.00548093
         3         2         3         7            0.412776          0.00570249
         3         2         3         7            0.391232          0.00556418
         3         2         3         7            0.371826          0.00568823
         3         2         3         7            0.354253            0.005825
         3         3         3         7             4.41457          0.00457699
         3         3         3         7             3.05142          0.00519474
         3         3         3         7             2.33149           0.0064054
         3         3         3         7             1.88642          0.00537716
         3         3         3         7             1.58403          0.00616291
         3         3         3         7              1.3652          0.00620736
         3         3         3         7             1.19949          0.00636558
         3         3         3         7             1.06965          0.00671605
         3         3         3         7             0.96518          0.00676324
         3         3         3         7            0.879298           0.0067708
         3         3         3         7            0.807451          0.00713648
         3         3         3         7            0.746459          0.00725286
         3         3         3         7            0.694033          0.00713606
         3         3         3         7            0.648489           0.0074826
         3         3         3         7            0.608553          0.00737471
         3         3         3         7            0.573251          0.00757472
         3         3         3         7             0.54182          0.00778493
         3         3         3         7            0.513657          0.00761911
         3         3         3         7            0.488277          0.00786143
         3         3         3         7            0.465287          0.00802207
         4         0         3         7             5.81307          0.00365022
         4         0         3         7             3.86774          0.00471969
         4         0         3         7             2.89795          0.00451472
         4         0         3         7             2.31699          0.00492468
         4         0         3         7             1.93006           0.0053362
         4         0         3         7             1.65388          0.00560252
         4         0         3         7             1.44684          0.00575569
         4         0         3         7             1.28587          0.00590446
         4         0         3         7             1.15713          0.00603292
         4         0         3         7             1.05182          0.00617047
         4         0         3         7            0.964083          0.00615178
         4         0         3         7            0.889856          0.00632819
         4         0         3         7            0.826241          0.00649765
         4         0         3         7            0.771115           0.0065722
         4         0         3         7            0.722885          0.00665286
         4         0         3         7            0.680333          0.00674586
         4         0         3         7            0.642512          0.00679123
         4         0         3         7            0.608674          0.00674426
         4         0         3         7            0.578223          0.00691612
         4         0         3         7            0.550673          0.00704417
         4         1         3         7             5.22407           0.0037185
         4         1         3         7             3.60946          0.00421138
         4         1         3         7             2.75726          0.00502533
         4         1         3         7             2.23062          0.00489807
         4         1         3         7             1.87289          0.00527668
         4         1         3         7             1.61404          0.00562329
         4         1         3         7             1.41805           0.0058269
         4         1         3         7             1.26451          0.00595582
         4         1         3         7             1.14097          0.00612783
         4         1         3         7             1.03942          0.00640714
         4         1         3         7            0.954467           0.0065086
         4         1         3         7            0.882353          0.00662444
         4         1         3         7             0.82037          0.00668643
         4         1         3         7            0.766524          0.00676917
         4         1         3         7            0.719311          0.00682588
         4         1         3         7            0.677577          0.00675543
         4         1         3         7             0.64042          0.00680876
         4         1         3         7            0.607126          0.00698818
         4         1         3         7            0.577123          0.00700095
         4         1         3         7            0.549946          0.00703541
         4         2         3         7             5.46777          0.00441918
         4         2         3         7             3.66764          0.00510774
         4         2         3         7             2.75923          0.00517189
         4         2         3         7             2.21149          0.00560339
         4         2         3         7             1.84519           0.0058234
         4         2         3         7               1.583          0.00602741
         4         2         3         7             1.38604           0.0064278
         4         2         3         7             1.23268          0.00665856
         4         2         3         7             1.10987          0.00674579
         4         2         3         7             1.00931          0.00691156
         4         2         3         7            0.925466          0.00690054
         4         2         3         7            0.854481          0.00718881
         4         2         3         7            0.793609          0.00736614
         4         2         3         7            0.740833          0.00731846
         4         2         3         7            0.694639          0.00731782
         4         2         3         7            0.653868          0.00759937
         4         2         3         7            0.617617          0.00766016
         4         2         3         7            0.585175          0.00751811
         4         2         3         7            0.555971           0.0077486
         4         2         3         7            0.529543          0.00790635
         4         3         3         7             5.29471          0.00406123
         4         3         3         7             3.57045          0.00452936
         4         3         3         7             2.69334          0.00497351
         4         3         3         7             2.16219          0.00529216
         4         3         3         7             1.80602          0.00564718
         4         3         3         7              1.5506          0.00588191
         4         3         3         7             1.35847          0.00590654
         4         3         3         7             1.20871          0.00616089
         4         3         3         7             1.08868          0.00632318
         4         3         3         7            0.990345          0.00653211
         4         3         3         7              0.9083          0.00651798
         4         3         3         7            0.838808          0.00665895
         4         3         3         7            0.779195          0.00690169
         4         3         3         7            0.727492          0.00696101
         4         3         3         7            0.682224           0.0070694
         4         3         3         7            0.642259          0.00698521
         4         3         3         7            0.606718          0.00710668
         4         3         3         7            0.574904          0.00732599
         4         3         3         7             0.54626          0.00730542
         4         3         3         7            0.520335          0.00724254
         5         0         3         7             4.33345          0.00455301
         5         0         3         7             3.14909          0.00504395
         5         0         3         7             2.47315          0.00526488
         5         0         3         7             2.03611          0.00573694
         5         0         3         7             1.73034          0.00595665
         5         0         3         7             1.50441           0.0060048
         5         0         3         7             1.33067          0.00623561
         5         0         3         7             1.19291          0.00630926
         5         0         3         7             1.08099          0.00653678
         5         0         3         7             0.98827          0.00662882
         5         0         3         7            0.910201          0.00662695
         5         0         3         7            0.843563          0.00675831
         5         0         3         7            0.786017          0.00697428
         5         0         3         7            0.735821          0.00703329
         5         0         3         7            0.691651          0.00712364
         5         0         3         7            0.652483          0.00707412
         5         0         3         7            0.617514          0.00712852
         5         0         3         7            0.586103            0.007366
         5         0         3         7            0.557732          0.00739041
         5         0         3         7            0.531982          0.00751923
         5         1         3         7             5.74938          0.00555673
         5         1         3         7             4.03534          0.00570286
         5         1         3         7             3.10859          0.00587594
         5         1         3         7             2.52801          0.00612102
         5         1         3         7             2.13016          0.00633923
         5         1         3         7             1.84051          0.00667895
         5         1         3         7             1.62021           0.0068658
         5         1         3         7               1.447          0.00697427
         5         1         3         7             1.30725          0.00731152
         5         1         3         7             1.19212          0.00759193
         5         1         3         7             1.09562          0.00772483
         5         1         3         7             1.01358          0.00790465
         5         1         3         7             0.94297           0.0078885
         5         1         3         7            0.881556            0.008132
         5         1         3         7            0.827652          0.00842134
         5         1         3         7            0.779961          0.00848178
         5         1         3         7            0.737466           0.0086192
         5         1         3         7            0.699362          0.00867965
         5         1         3         7            0.665003          0.00870318
         5         1         3         7            0.633861          0.00882825
         5         2         3         7             4.33858          0.00502593
         5         2         3         7             3.26793          0.00585467
         5         2         3         7              2.6211          0.00691928
         5         2         3         7             2.18803          0.00682125
         5         2         3         7             1.87777           0.0069134
         5         2         3         7             1.64457          0.00704675
         5         2         3         7              1.4629          0.00742931
         5         2         3         7             1.31737           0.0076643
         5         2         3         7             1.19817          0.00766159
         5         2         3         7             1.09876          0.00754973
         5         2         3         7             1.01458          0.00807183
         5         2         3         7            0.942378           0.0081758
         5         2         3         7            0.879771          0.00837981
         5         2         3         7            0.824964          0.00854208
         5         2         3         7            0.776586            0.008397
         5         2         3         7            0.733567          0.00877278
         5         2         3         7            0.695064          0.00890889
         5         2         3         7            0.660401          0.00894505
         5         2         3         7            0.629032          0.00903731
         5         2         3         7            0.600507          0.00921845
         5         3         3         7              4.8986          0.00612823
         5         3         3         7             3.90754          0.00673624
         5         3         3         7             3.25002          0.00730698
         5         3         3         7              2.7819          0.00784938
         5         3         3         7             2.43166          0.00844993
         5         3         3         7             2.15975          0.00890502
         5         3         3         7             1.94253          0.00935253
         5         3         3         7             1.76502          0.00973956
         5         3         3         7             1.61723          0.00990436
         5         3         3         7             1.49227           0.0100114
         5         3         3         7             1.38525           0.0104194
         5         3         3         7             1.29254           0.0108697
         5         3         3         7             1.21147           0.0109303
         5         3         3         7             1.13997           0.0108426
         5         3         3         7             1.07643           0.0112835
         5         3         3         7             1.01961           0.0113266
         5         3         3         7            0.968481           0.0113219
         5         3         3         7            0.922237           0.0116843
         5         3         3         7            0.880207           0.0118826
         5         3         3         7            0.841842           0.0120316
         6         0         3         7             4.42804          0.00357114
         6         0         3         7             3.13135          0.00418429
         6         0         3         7             2.42208          0.00461558
         6         0         3         7             1.97478           0.0049417
         6         0         3         7             1.66693          0.00534545
         6         0         3         7             1.44212          0.00548553
         6         0         3         7             1.27075          0.00572076
         6         0         3         7             1.13577          0.00593086
         6         0         3         7             1.02672          0.00613337
         6         0         3         7            0.936775          0.00633818
         6         0         3         7            0.861319          0.00642819
         6         0         3         7            0.797112           0.0064315
         6         0         3         7            0.741815          0.00671101
         6         0         3         7            0.693691          0.00677934
         6         0         3         7            0.651431          0.00692297
         6         0         3         7            0.614025           0.0069133
         6         0         3         7            0.580681          0.00690415
         6         0         3         7            0.550772          0.00718003
         6         0         3         7            0.523793          0.00720981
         6         0         3         7            0.499333          0.00734961
         6         1         3         7             4.07595          0.00423617
         6         1         3         7             3.01278          0.00483239
         6         1         3         7              2.3895          0.00557028
         6         1         3         7              1.9799          0.00544721
         6         1         3         7             1.69017          0.00575865
         6         1         3         7             1.47442          0.00592571
         6         1         3         7             1.30751          0.00622845
         6         1         3         7             1.17455          0.00640478
         6         1         3         7             1.06613            0.006617
         6         1         3         7            0.976042          0.00660474
         6         1         3         7            0.899989          0.00692216
         6         1         3         7            0.834931            0.007145
         6         1         3         7            0.778645          0.00722723
         6         1         3         7            0.729469          0.00739816
         6         1         3         7            0.686135          0.00730991
         6         1         3         7            0.647661          0.00751632
         6         1         3         7            0.613273          0.00767836
         6         1         3         7            0.582352          0.00778514
         6         1         3         7              0.5544          0.00783782
         6         1         3         7            0.529008          0.00773153
         6         2         3         7              4.3145           0.0045744
         6         2         3         7             3.15209          0.00453512
         6         2         3         7              2.4831          0.00448741
         6         2         3         7             2.04835          0.00491623
         6         2         3         7             1.74316          0.00518344
         6         2         3         7             1.51712          0.00549666
         6         2         3         7             1.34297          0.00569297
         6         2         3         7             1.20469          0.00582134
         6         2         3         7             1.09222          0.00620814
         6         2         3         7            0.998964           0.0064259
         6         2         3         7            0.920378          0.00662271
         6         2         3         7            0.853254          0.00686049
         6         2         3         7            0.795256          0.00687715
         6         2         3         7             0.74464          0.00697799
         6         2         3         7            0.700082          0.00727817
         6         2         3         7            0.660555          0.00737148
         6         2         3         7            0.625254          0.00745232
         6         2         3         7            0.593534          0.00755635
         6         2         3         7            0.564877           0.0075516
         6         2         3         7             0.53886          0.00751399
         6         3         3         7             4.50944          0.00357357
         6         3         3         7             3.19887          0.00416562
         6         3         3         7             2.47854           0.0050419
         6         3         3         7             2.02299          0.00503686
         6         3         3         7              1.7089          0.00545873
         6         3         3         7             1.47924          0.00576392
         6         3         3         7             1.30399          0.00592285
         6         3         3         7             1.16587          0.00590719
         6         3         3         7              1.0542          0.00628125
         6         3         3         7            0.962059          0.00640099
         6         3         3         7            0.884729          0.00652315
         6         3         3         7            0.818905          0.00658537
         6         3         3         7            0.762197          0.00651814
         6         3         3         7            0.712835          0.00669645
         6         3         3         7            0.669477          0.00680496
         6         3         3         7            0.631091          0.00681991
         6         3         3         7            0.596869          0.00691725
         6         3         3         7            0.566167          0.00679747
         6         3         3         7            0.538469          0.00694102
         6         3         3         7            0.513355          0.00706132
         7         0         3         7             4.81038          0.00404631
         7         0         3         7             3.38618          0.00471035
         7         0         3         7             2.61265          0.00505937
         7         0         3         7             2.12681          0.00537347
         7         0         3         7             1.79333          0.00568057
         7         0         3         7             1.55025           0.0058248
         7         0         3         7              1.3652          0.00587907
         7         0         3         7             1.21962          0.00598299
         7         0         3         7              1.1021          0.00625224
         7         0         3         7             1.00523          0.00638786
         7         0         3         7            0.924019           0.0065305
         7         0         3         7            0.854947          0.00666708
         7         0         3         7            0.795483          0.00659339
         7         0         3         7            0.743753          0.00679984
         7         0         3         7             0.69834          0.00699254
         7         0         3         7            0.658154           0.0070411
         7         0         3         7            0.622341          0.00709745
         7         0         3         7            0.590224           0.0070673
         7         0         3         7             0.56126          0.00720947
         7         0         3         7            0.535005          0.00738273
         7         1         3         7             5.05607          0.00410901
         7         1         3         7             3.55372          0.00453551
         7         1         3         7             2.73966          0.00492882
         7         1         3         7             2.22905          0.00527105
         7         1         3         7             1.87887          0.00563788
         7         1         3         7             1.62378          0.00596875
         7         1         3         7             1.42967          0.00613635
         7         1         3         7             1.27702          0.00633633
         7         1         3         7             1.15382          0.00662323
         7         1         3         7              1.0523          0.00684101
         7         1         3         7            0.967199          0.00694585
         7         1         3         7            0.894833          0.00715607
         7         1         3         7            0.832543          0.00707168
         7         1         3         7             0.77836          0.00725656
         7         1         3         7            0.730799          0.00746535
         7         1         3         7            0.688715          0.00747067
         7         1         3         7            0.651215          0.00758038
         7         1         3         7            0.617587          0.00746827
         7         1         3         7            0.587262          0.00761857
         7         1         3         7            0.559775           0.0077989
         7         2         3         7             5.20104          0.00385783
         7         2         3         7             3.62434          0.00531221
         7         2         3         7             2.78121          0.00464389
         7         2         3         7             2.25632          0.00515002
         7         2         3         7              1.8981          0.00541202
         7         2         3         7             1.63804          0.00567216
         7         2         3         7             1.44065          0.00594442
         7         2         3         7             1.28572          0.00607695
         7         2         3         7             1.16088          0.00621878
         7         2         3         7             1.05813          0.00635216
         7         2         3         7            0.972097          0.00663598
         7         2         3         7               0.899          0.00683164
         7         2         3         7            0.836127          0.00694927
         7         2         3         7            0.781473          0.00707903
         7         2         3         7            0.733526          0.00718553
         7         2         3         7            0.691122          0.00721485
         7         2         3         7            0.653353           0.0073589
         7         2         3         7            0.619499           0.0075271
         7         2         3         7            0.588979          0.00761177
         7         2         3         7            0.561326          0.00773146
         7         3         3         7             5.34572           0.0039812
         7         3         3         7             3.60984          0.00454664
         7         3         3         7             2.72497          0.00539802
         7         3         3         7             2.18851          0.00538057
         7         3         3         7             1.82853          0.00560875
         7         3         3         7             1.57025           0.0057507
         7         3         3         7              1.3759          0.00601707
         7         3         3         7             1.22436          0.00634578
         7         3         3         7             1.10289          0.00640664
         7         3         3         7             1.00335          0.00667929
         7         3         3         7            0.920288          0.00672871
         7         3         3         7            0.849927          0.00683914
         7         3         3         7            0.789561          0.00714251
         7         3         3         7            0.737201          0.00725431
         7         3         3         7            0.691354          0.00717488
         7         3         3         7            0.650875          0.00737032
         7         3         3         7            0.614875          0.00754264
         7         3         3         7            0.582648          0.00765142
         7         3         3         7            0.553631          0.00768277
         7         3         3         7            0.527367          0.00762908
         8         0         3         7             4.79081          0.00313557
         8         0         3         7             3.50886           0.0035789
         8         0         3         7             2.76815           0.0040006
         8         0         3         7             2.28565           0.0043994
         8         0         3         7             1.94639          0.00476198
         8         0         3         7             1.69483          0.00511236
         8         0         3         7             1.50085          0.00542382
         8         0         3         7             1.34671          0.00570071
         8         0         3         7             1.22129          0.00630237
         8         0         3         7             1.11723          0.00657939
         8         0         3         7             1.02952          0.00675106
         8         0         3         7            0.954574          0.00698407
         8         0         3         7            0.889801          0.00717662
         8         0         3         7            0.833259          0.00728975
         8         0         3         7            0.783474          0.00749212
         8         0         3         7            0.739303          0.00768735
         8         0         3         7            0.699846            0.007813
         8         0         3         7            0.664388          0.00789944
         8         0         3         7            0.632349          0.00798691
         8         0         3         7            0.603259          0.00808315
         8         1         3         7             4.90017          0.00457871
         8         1         3         7             3.59862          0.00478241
         8         1         3         7             2.84338          0.00497869
         8         1         3         7             2.35015          0.00518343
         8         1         3         7             2.00275          0.00539279
         8         1         3         7             1.74482          0.00558593
         8         1         3         7             1.54575          0.00575479
         8         1         3         7             1.38746          0.00591598
         8         1         3         7             1.25857          0.00619439
         8         1         3         7             1.15159          0.00638417
         8         1         3         7             1.06138           0.0065455
         8         1         3         7            0.984269          0.00672093
         8         1         3         7            0.917606          0.00692637
         8         1         3         7            0.859401          0.00713117
         8         1         3         7            0.808139          0.00727252
         8         1         3         7            0.762648          0.00728092
         8         1         3         7            0.722006          0.00740631
         8         1         3         7            0.685476          0.00769389
         8         1         3         7            0.652464          0.00777833
         8         1         3         7            0.622487          0.00783096
         8         2         3         7             4.84116          0.00377992
         8         2         3         7             3.52977           0.0041227
         8         2         3         7             2.77741          0.00452693
         8         2         3         7             2.28943          0.00494214
         8         2         3         7             1.94729          0.00533282
         8         2         3         7             1.69412          0.00567876
         8         2         3         7             1.49921          0.00643293
         8         2         3         7             1.34452          0.00617881
         8         2         3         7             1.21876          0.00696069
         8         2         3         7             1.11452          0.00697243
         8         2         3         7              1.0267          0.00703917
         8         2         3         7            0.951716          0.00722531
         8         2         3         7            0.886937          0.00760517
         8         2         3         7            0.830414          0.00771338
         8         2         3         7            0.780663           0.0078972
         8         2         3         7            0.736537          0.00794806
         8         2         3         7            0.697132           0.0078863
         8         2         3         7             0.66173          0.00821429
