      *tel    numcsi         Z         A               AZ2/E               Leff
         7         2         2         6             1.85213          0.00568223
         7         2         2         6              1.3668          0.00614948
         7         2         2         6             1.08301          0.00665832
         7         2         2         6            0.896806          0.00683472
         7         2         2         6            0.765236           0.0070192
         7         2         2         6            0.667333          0.00716399
         7         2         2         6            0.591639          0.00717389
         7         2         2         6            0.531368          0.00714241
         7         2         2         6            0.482241          0.00734161
         7         2         2         6            0.441429          0.00746406
         7         2         2         6            0.406986          0.00753724
         7         2         2         6            0.377529          0.00765615
         7         2         2         6            0.352048          0.00769013
         7         2         2         6             0.32979          0.00770233
         7         2         2         6            0.310178          0.00768176
         7         2         2         6            0.292768          0.00781275
         7         2         2         6            0.277209          0.00788752
         7         2         2         6             0.26322          0.00792029
         7         2         2         6            0.250575          0.00797517
         7         3         2         6              2.9676          0.00526487
         7         3         2         6             1.83453          0.00609215
         7         3         2         6             1.32763          0.00650711
         7         3         2         6             1.04021          0.00690601
         7         3         2         6            0.855085          0.00692936
         7         3         2         6              0.7259          0.00705558
         7         3         2         6            0.630627          0.00732343
         7         3         2         6             0.55746          0.00733297
         7         3         2         6            0.499507          0.00745622
         7         3         2         6            0.452468          0.00748484
         7         3         2         6            0.413526          0.00738771
         7         3         2         6            0.380756          0.00770496
         7         3         2         6            0.352799          0.00780004
         7         3         2         6            0.328666           0.0077169
         7         3         2         6            0.307623          0.00764734
         7         3         2         6            0.289113          0.00785461
         7         3         2         6            0.272704          0.00789842
         7         3         2         6            0.258058          0.00794568
         7         3         2         6            0.244904          0.00786016
         7         3         2         6            0.233027          0.00778792
         8         0         2         6             2.65876          0.00453984
         8         0         2         6             1.79892          0.00511989
         8         0         2         6             1.35932          0.00558902
         8         0         2         6             1.09238           0.0059677
         8         0         2         6            0.913072          0.00623373
         8         0         2         6            0.784329           0.0064863
         8         0         2         6            0.687404          0.00661148
         8         0         2         6              0.6118          0.00708641
         8         0         2         6            0.551179          0.00726588
         8         0         2         6            0.501488          0.00730744
         8         0         2         6            0.460016          0.00740967
         8         0         2         6             0.42488          0.00741777
         8         0         2         6             0.39473          0.00749445
         8         0         2         6            0.368575          0.00757351
         8         0         2         6            0.345671          0.00764283
         8         0         2         6            0.325447          0.00769841
         8         0         2         6            0.307459          0.00769061
         8         0         2         6            0.291355          0.00768736
         8         0         2         6            0.276854          0.00769358
         8         0         2         6            0.263728          0.00769597
         8         1         2         6             3.29237          0.00515263
         8         1         2         6              2.0831          0.00544239
         8         1         2         6             1.52352          0.00567407
         8         1         2         6             1.20092          0.00596923
         8         1         2         6            0.991061          0.00615379
         8         1         2         6            0.843639          0.00644689
         8         1         2         6            0.734396          0.00667209
         8         1         2         6            0.650201          0.00686899
         8         1         2         6            0.583326          0.00704503
         8         1         2         6            0.528924          0.00719522
         8         1         2         6            0.483804          0.00732217
         8         1         2         6            0.445777          0.00743435
         8         1         2         6            0.413292          0.00755289
         8         1         2         6             0.38522          0.00773078
         8         1         2         6            0.360719           0.0077387
         8         1         2         6            0.339149          0.00763737
         8         1         2         6            0.320012           0.0077508
         8         1         2         6             0.30292          0.00792556
         8         1         2         6            0.287561          0.00790862
         8         1         2         6            0.273684          0.00790068
         8         2         2         6             2.81844          0.00506821
         8         2         2         6             1.83839           0.0054586
         8         2         2         6             1.36407          0.00587858
         8         2         2         6             1.08431          0.00625763
         8         2         2         6            0.899771          0.00648139
         8         2         2         6            0.768911          0.00671155
         8         2         2         6            0.671281          0.00660299
         8         2         2         6            0.595651          0.00734257
         8         2         2         6            0.535337          0.00735513
         8         2         2         6            0.486114          0.00725915
         8         2         2         6            0.445181          0.00729746
         8         2         2         6            0.410606          0.00754853
         8         2         2         6            0.381015          0.00766268
