      *tel    numcsi               AZ2/E               Leff
         2         0             1.57991          0.00608884
         2         0             1.25997          0.00625288
         2         0             1.04779          0.00643954
         2         0            0.896768           0.0065748
         2         0            0.783798          0.00666691
         2         0            0.696107          0.00675929
         2         0            0.626063          0.00685799
         2         0            0.568826          0.00695901
         2         0            0.521178          0.00706054
         2         0            0.480896          0.00715293
         2         0            0.446394          0.00722525
         2         0            0.416511          0.00730788
         2         0            0.390378          0.00746692
         2         0            0.367331          0.00768597
         2         0            0.346853          0.00790159
         2         0            0.328538          0.00810766
         2         0             0.31206          0.00830025
         2         0            0.297156          0.00846881
         2         0            0.283611          0.00855739
         2         1             2.74559          0.00503896
         2         1             1.83544          0.00521715
         2         1             1.37848          0.00557352
         2         1              1.1037          0.00601135
         2         1            0.920254          0.00626893
         2         1            0.789101          0.00634543
         2         1            0.690668          0.00641877
         2         1            0.614068          0.00654328
         2         1            0.552763          0.00667397
         2         1            0.502588          0.00677735
         2         1            0.460764          0.00685188
         2         1            0.425366          0.00689524
         2         1            0.395018          0.00694392
         2         1            0.368713          0.00708499
         2         1            0.345692          0.00728778
         2         1            0.325377          0.00743752
         2         1            0.307317          0.00754495
         2         1            0.291157          0.00769573
         2         1            0.276611          0.00787767
         2         1             0.26345          0.00797679
         2         2             2.23257          0.00596723
         2         2             1.64967           0.0060615
         2         2             1.30813          0.00625006
         2         2             1.08376          0.00649251
         2         2            0.925086           0.0067169
         2         2            0.806942          0.00691891
         2         2            0.715557          0.00706907
         2         2            0.642764           0.0071599
         2         2            0.583415          0.00724646
         2         2            0.534099          0.00737156
         2         2             0.49247          0.00752093
         2         2            0.456862          0.00766956
         2         2            0.426055          0.00781638
         2         2            0.399141          0.00795952
         2         2            0.375425          0.00810687
         2         2             0.35437          0.00829112
         2         2             0.33555          0.00850741
         2         2            0.318629          0.00871278
         2         2            0.303333          0.00889119
         2         2            0.289437          0.00898501
         2         3             2.74079          0.00539041
         2         3             1.87204          0.00556226
         2         3             1.42148          0.00590597
         2         3             1.14573          0.00631967
         2         3            0.959576          0.00654986
         2         3            0.825462          0.00660033
         2         3            0.724239          0.00666528
         2         3            0.645129           0.0068024
         2         3              0.5816          0.00695566
         2         3            0.529462          0.00707906
         2         3            0.485902          0.00717112
         2         3            0.448965          0.00722912
         2         3            0.417247          0.00728889
         2         3            0.389715          0.00746072
         2         3            0.365591          0.00771706
         2         3             0.34428          0.00790326
         2         3            0.325316          0.00802802
         2         3            0.308333           0.0082383
         2         3            0.293035          0.00852319
         2         3            0.279183          0.00868244
         3         0             2.13105          0.00581677
         3         0             1.59902          0.00596289
         3         0             1.27957          0.00625514
         3         0             1.06651          0.00660254
         3         0            0.914269          0.00683143
         3         0            0.800064          0.00694898
         3         0            0.711223          0.00705154
         3         0             0.64014          0.00716085
         3         0            0.581975          0.00726894
         3         0            0.533499          0.00737083
         3         0            0.492478           0.0074611
         3         0            0.457315          0.00753202
         3         0            0.426839          0.00760995
         3         0             0.40017           0.0077604
         3         0            0.376639          0.00797034
         3         0            0.355721          0.00818102
         3         0            0.337004           0.0083848
         3         0            0.320158          0.00857097
         3         0            0.304917          0.00872959
         3         0             0.29106          0.00881263
         3         1             2.64118          0.00556602
         3         1             1.85182          0.00568554
         3         1             1.42572           0.0059246
         3         1             1.15903          0.00624761
         3         1            0.976391          0.00653325
         3         1            0.843476          0.00677185
         3         1            0.742412          0.00699237
         3         1            0.662976           0.0072125
         3         1            0.598895          0.00742043
         3         1             0.54611          0.00759379
         3         1            0.501876          0.00773013
         3         1            0.464271          0.00782272
         3         1            0.431909          0.00789413
         3         1            0.403764          0.00806185
         3         1            0.379063          0.00831818
         3         1             0.35721          0.00851488
         3         1            0.337739          0.00864367
         3         1            0.320281            0.008817
         3         1             0.30454          0.00903375
         3         1            0.290273          0.00915457
         3         2             2.10626           0.0041892
         3         2              1.4497          0.00431377
         3         2             1.10519           0.0045629
         3         2            0.892985          0.00487464
         3         2            0.749141          0.00509295
         3         2             0.64521          0.00521682
         3         2            0.566603          0.00533031
         3         2            0.505069          0.00545895
         3         2            0.455592           0.0055726
         3         2            0.414943          0.00565022
         3         2            0.380954          0.00569682
         3         2            0.352111          0.00571869
         3         2            0.327328          0.00574539
         3         2            0.305805          0.00583158
         3         2            0.286938          0.00595686
         3         2            0.270263          0.00606753
         3         2             0.25542          0.00616246
         3         2            0.242122          0.00624621
         3         2            0.230141          0.00631488
         3         2            0.219289          0.00635026
         3         3             2.22437           0.0057679
         3         3             1.66087           0.0059022
         3         3             1.32516          0.00617081
         3         3             1.10235          0.00652142
         3         3            0.943676          0.00680811
         3         3            0.824935          0.00702372
         3         3            0.732737          0.00720538
         3         3            0.659076          0.00736937
         3         3            0.598872          0.00751943
         3         3            0.548746          0.00766067
         3         3            0.506363          0.00778846
         3         3            0.470058          0.00788995
         3         3             0.43861          0.00798299
         3         3            0.411107          0.00814753
         3         3            0.386849           0.0083799
         3         3            0.365294          0.00860759
         3         3            0.346015          0.00881974
         3         3            0.328669          0.00901952
         3         3            0.312978           0.0091979
         3         3            0.298718          0.00929268
         4         0             3.47816           0.0052979
         4         0             2.36149          0.00538999
         4         0             1.78759          0.00557416
         4         0             1.43809          0.00580492
         4         0             1.20291          0.00597662
         4         0             1.03384          0.00608914
         4         0            0.906434           0.0062209
         4         0            0.806987          0.00640158
         4         0            0.727204          0.00657686
         4         0            0.661777          0.00667574
         4         0            0.607151          0.00673247
         4         0            0.560856          0.00684713
         4         0            0.521121          0.00700505
         4         0            0.486643          0.00710366
         4         0            0.456444          0.00714145
         4         0            0.429775          0.00720039
         4         0             0.40605           0.0072981
         4         0            0.384807          0.00745249
         4         0            0.365676          0.00764963
         4         0            0.348358          0.00776104
         4         1             2.56647          0.00499195
         4         1             1.92551          0.00515982
         4         1             1.54072          0.00549555
         4         1             1.28411          0.00594264
         4         1             1.10078          0.00628872
         4         1            0.963249          0.00651468
         4         1             0.85627          0.00665402
         4         1            0.770678          0.00672176
         4         1            0.700643          0.00677437
         4         1            0.642276          0.00687337
         4         1            0.592885          0.00698389
         4         1            0.550549            0.007036
         4         1            0.513856          0.00705209
         4         1            0.481748          0.00710621
         4         1            0.453417          0.00719299
         4         1            0.428233          0.00726925
         4         1            0.405699          0.00733453
         4         1            0.385418          0.00741039
         4         1            0.367068          0.00749228
         4         1            0.350387           0.0075367
         4         2             3.36658           0.0052174
         4         2             2.27908          0.00541672
         4         2             1.72263          0.00581536
         4         2             1.38458          0.00636072
         4         2             1.15744          0.00676289
         4         2            0.994319          0.00697787
         4         2            0.871499          0.00711644
         4         2            0.775685          0.00726869
         4         2            0.698852           0.0074235
         4         2            0.635868          0.00755616
         4         2            0.583298          0.00766789
         4         2            0.538757          0.00776729
         4         2            0.500536          0.00785899
         4         2            0.467378          0.00796531
         4         2            0.438341          0.00808846
         4         2              0.4127          0.00821752
         4         2            0.389894          0.00835684
         4         2            0.369476          0.00855804
         4         2             0.35109          0.00880989
         4         2            0.334448          0.00895174
         4         3             3.08375          0.00509518
         4         3             2.14453          0.00524936
         4         3             1.64386          0.00555773
         4         3             1.33272             0.00598
         4         3             1.12061          0.00631197
         4         3            0.966751          0.00652539
         4         3            0.850041          0.00668442
         4         3            0.758474          0.00683972
         4         3            0.684716          0.00698559
         4         3            0.624032          0.00710873
         4         3            0.573229          0.00721709
         4         3            0.530075          0.00734916
         4         3            0.492964           0.0075012
         4         3            0.460709          0.00761383
         4         3            0.432415          0.00768268
         4         3            0.407396          0.00777148
         4         3            0.385114          0.00789761
         4         3            0.365142          0.00808245
         4         3             0.34714          0.00831267
         4         3             0.33083          0.00844323
         5         0             2.63732           0.0055519
         5         0             1.94738          0.00568212
         5         0             1.54358          0.00594256
         5         0             1.27848          0.00627486
         5         0             1.09109          0.00651818
         5         0            0.951607          0.00666634
         5         0            0.843746          0.00678904
         5         0            0.757847          0.00691503
         5         0            0.687823          0.00705179
         5         0            0.629644          0.00720911
         5         0             0.58054          0.00736508
         5         0             0.53854          0.00745831
         5         0            0.502208          0.00750244
         5         0            0.470468           0.0075771
         5         0            0.442501          0.00769103
         5         0            0.417673          0.00783678
         5         0            0.395483          0.00800987
         5         0            0.375532          0.00818727
         5         0            0.357497          0.00835482
         5         0            0.341115          0.00844511
         5         1             3.21948          0.00605323
         5         1             2.36617          0.00620382
         5         1             1.87043          0.00650498
         5         1             1.54643          0.00692148
         5         1              1.3181          0.00728023
         5         1             1.14853          0.00755798
         5         1             1.01761           0.0078119
         5         1            0.913484          0.00809707
         5         1             0.82869          0.00837994
         5         1            0.758301          0.00855888
         5         1            0.698933          0.00865013
         5         1            0.648186           0.0087876
         5         1             0.60431          0.00897951
         5         1            0.565996          0.00911404
         5         1            0.532252          0.00917358
         5         1            0.502305          0.00923321
         5         1            0.475548          0.00932007
         5         1            0.451497          0.00950972
         5         1            0.429762          0.00979286
         5         1            0.410024          0.00995674
         5         2             2.54079          0.00668093
         5         2             1.97608          0.00680997
         5         2             1.61674          0.00706805
         5         2             1.36799          0.00741818
         5         2             1.18557          0.00773662
         5         2             1.04608          0.00801333
         5         2            0.935958           0.0082436
         5         2            0.846813          0.00842443
         5         2            0.773173          0.00857847
         5         2            0.711315          0.00875932
         5         2            0.658622           0.0089599
         5         2            0.613198          0.00913072
         5         2            0.573635           0.0092728
         5         2            0.538868          0.00946064
         5         2            0.508074           0.0097035
         5         2            0.480609          0.00990003
         5         2            0.455962           0.0100341
         5         2            0.433719           0.0102552
         5         2            0.413545           0.0105787
         5         2            0.395165           0.0107682
         5         3             3.06925           0.0075002
         5         3             2.47351          0.00785159
         5         3             2.07145          0.00855435
         5         3             1.78182          0.00955869
         5         3             1.56325           0.0103559
         5         3             1.39244           0.0108128
         5         3             1.25528           0.0110561
         5         3             1.14272           0.0112413
         5         3             1.04868           0.0113892
         5         3            0.968949           0.0115604
         5         3            0.900482           0.0117537
         5         3            0.841052           0.0119426
         5         3            0.788982            0.012117
         5         3            0.742982           0.0122273
         5         3            0.702051           0.0122776
         5         3            0.665395             0.01241
         5         3            0.632376           0.0126494
         5         3            0.602479           0.0128864
         5         3            0.575282           0.0130862
         5         3            0.550434           0.0131923
         6         0             2.13909          0.00506638
         6         0             1.65294          0.00522433
         6         0             1.34684          0.00554024
         6         0             1.13639          0.00596061
         6         0            0.982827          0.00626974
         6         0            0.865824          0.00644583
         6         0            0.773715          0.00657257
         6         0            0.699319          0.00670452
         6         0            0.637975          0.00684828
         6         0            0.586526          0.00701715
         6         0            0.542755          0.00719149
         6         0            0.505064          0.00729233
         6         0            0.472267          0.00732745
         6         0            0.443471          0.00739421
         6         0            0.417984          0.00750657
         6         0            0.395267          0.00764425
         6         0            0.374893          0.00780138
         6         0            0.356516          0.00796487
         6         0            0.339856          0.00812283
         6         0            0.324684          0.00820857
         6         1             2.26921          0.00548561
         6         1              1.7533          0.00562672
         6         1             1.42852          0.00590896
         6         1             1.20526          0.00629635
         6         1             1.04235          0.00664138
         6         1            0.918238          0.00692812
         6         1            0.820537          0.00715345
         6         1            0.741627          0.00731515
         6         1            0.676563          0.00743683
         6         1            0.621995          0.00756962
         6         1            0.575572          0.00771323
         6         1            0.535597          0.00785931
         6         1            0.500815          0.00800044
         6         1            0.470274          0.00809789
         6         1            0.443245          0.00815397
         6         1            0.419153          0.00823169
         6         1            0.397546          0.00834556
         6         1            0.378057          0.00851074
         6         1            0.360389          0.00871231
         6         1            0.344299          0.00882509
         6         2             2.40377          0.00471514
         6         2             1.84552          0.00489103
         6         2             1.49769          0.00524283
         6         2             1.26019          0.00575986
         6         2              1.0877          0.00624756
         6         2            0.956743          0.00663331
         6         2            0.853933          0.00694062
         6         2            0.771074          0.00723348
         6         2            0.702873          0.00750518
         6         2            0.645756          0.00768238
         6         2            0.597225          0.00776174
         6         2            0.555478          0.00787681
         6         2            0.519186          0.00805668
         6         2            0.487346          0.00815729
         6         2            0.459185          0.00814491
         6         2            0.434101          0.00818715
         6         2            0.411616           0.0083234
         6         2            0.391345          0.00843544
         6         2            0.372977          0.00849516
         6         2            0.356256          0.00852288
         6         3             2.46467          0.00521744
         6         3             1.85355          0.00541102
         6         3             1.48528          0.00579817
         6         3             1.23909          0.00630205
         6         3             1.06291          0.00664287
         6         3            0.930591          0.00680193
         6         3            0.827571          0.00692297
         6         3            0.745087          0.00706331
         6         3            0.677554          0.00717817
         6         3            0.621247           0.0072271
         6         3             0.57358          0.00724095
         6         3            0.532706          0.00727123
         6         3            0.497271           0.0073261
         6         3            0.466255          0.00742432
         6         3            0.438882          0.00754085
         6         3            0.414544          0.00758545
         6         3            0.392764          0.00758265
         6         3            0.373158          0.00767469
         6         3            0.355417           0.0078486
         6         3            0.339286          0.00794702
         7         0             3.09385          0.00497467
         7         0             2.19424          0.00511746
         7         0             1.69994          0.00540305
         7         0              1.3874           0.0058115
         7         0             1.17194          0.00618245
         7         0              1.0144          0.00648092
         7         0            0.894196          0.00673469
         7         0            0.799463           0.0069902
         7         0            0.722879          0.00723676
         7         0            0.659685          0.00741738
         7         0            0.606652          0.00752989
         7         0            0.561511          0.00763101
         7         0            0.522623          0.00773749
         7         0            0.488772          0.00787959
         7         0             0.45904           0.0080603
         7         0            0.432718          0.00817327
         7         0             0.40925           0.0081967
         7         0            0.388197          0.00830425
         7         0            0.369204          0.00852485
         7         0            0.351983          0.00865855
         7         1             2.70312          0.00517783
         7         1             2.02345          0.00532378
         7         1             1.61689          0.00561567
         7         1             1.34638          0.00603691
         7         1             1.15341          0.00643161
         7         1             1.00882          0.00676139
         7         1             0.89644          0.00704972
         7         1             0.80659          0.00734333
         7         1            0.733111          0.00763061
         7         1            0.671901          0.00783388
         7         1            0.620125          0.00794769
         7         1            0.575758          0.00806272
         7         1            0.537316          0.00820382
         7         1            0.503685          0.00834045
         7         1            0.474017           0.0084608
         7         1            0.447649          0.00855084
         7         1             0.42406          0.00861344
         7         1            0.402833          0.00874713
         7         1            0.383629          0.00896236
         7         1            0.366173          0.00908977
         7         2             3.04772          0.00476245
         7         2             2.17937          0.00493506
         7         2             1.69612          0.00528026
         7         2             1.38828          0.00577644
         7         2             1.17502           0.0062086
         7         2             1.01856          0.00652159
         7         2            0.898865           0.0067435
         7         2            0.804345          0.00692339
         7         2            0.727812          0.00707286
         7         2            0.664578          0.00724675
         7         2            0.611454          0.00744572
         7         2            0.566194          0.00759337
         7         2            0.527172          0.00767289
         7         2            0.493183          0.00775247
         7         2             0.46331          0.00785709
         7         2             0.43685          0.00799391
         7         2            0.413249          0.00816321
         7         2            0.392068          0.00832928
         7         2            0.372952          0.00847542
         7         2            0.355613          0.00855445
         7         3             2.44093          0.00517719
         7         3             1.84037          0.00534106
         7         3             1.47697          0.00566878
         7         3             1.23343           0.0061256
         7         3             1.05883          0.00650331
         7         3            0.927532          0.00676728
         7         3            0.825205          0.00696581
         7         3            0.743213          0.00715434
         7         3            0.676041          0.00733144
         7         3            0.620005          0.00749213
         7         3            0.572548          0.00763889
         7         3            0.531839          0.00779009
         7         3            0.496534          0.00794494
         7         3            0.465625          0.00806582
         7         3            0.438339          0.00814738
         7         3            0.414074          0.00823134
         7         3            0.392354          0.00833384
         7         3            0.372799          0.00850297
         7         3            0.355101           0.0087315
         7         3            0.339007          0.00886276
         8         0             2.40851          0.00426576
         8         0             1.92815          0.00453488
         8         0             1.60754          0.00507313
         8         0             1.37834           0.0058805
         8         0             1.20635          0.00673739
         8         0             1.07252          0.00737416
         8         0            0.965416          0.00780504
         8         0            0.877762          0.00816008
         8         0              0.8047          0.00846913
         8         0            0.742866          0.00872382
         8         0            0.689857          0.00892014
         8         0            0.643909          0.00905234
         8         0              0.6037          0.00911862
         8         0            0.568217          0.00916872
         8         0            0.536674          0.00922765
         8         0            0.508449          0.00929354
         8         0            0.483044          0.00936356
         8         0            0.460057          0.00941099
         8         0            0.439159          0.00942966
         8         0            0.420076          0.00943702
         8         1             3.80426          0.00722454
         8         1             2.86152          0.00763116
         8         1             2.29323           0.0084444
         8         1             1.91326          0.00943119
         8         1             1.64131          0.00991616
         8         1             1.43704          0.00991717
         8         1               1.278          0.00988156
         8         1             1.15065          0.00989935
         8         1             1.04638          0.00996197
         8         1            0.959434           0.0100655
         8         1            0.885831           0.0101526
         8         1            0.822716           0.0101862
         8         1            0.767997           0.0101776
         8         1            0.720103           0.0101387
         8         1            0.677832           0.0101098
         8         1            0.640248           0.0101572
         8         1            0.606614           0.0102529
         8         1            0.576336           0.0103238
         8         1            0.548938           0.0103679
         8         1            0.524026           0.0103897
         8         2             3.28968          0.00452257
         8         2             2.35997          0.00477245
         8         2             1.83997          0.00527221
         8         2             1.50775          0.00601011
         8         2             1.27715           0.0066519
         8         2             1.10773           0.0070447
         8         2            0.977998          0.00725726
         8         2            0.875465          0.00749104
         8         2            0.792391          0.00775085
         8         2            0.723717          0.00797789
         8         2            0.665997           0.0081585
         8         2            0.616804          0.00826914
         8         2            0.574378          0.00831056
         8         2            0.537413          0.00838019
         8         2            0.504918          0.00849974
         8         2            0.476129          0.00856855
         8         2            0.450446          0.00857302
         8         2            0.427391          0.00866659
         8         2            0.406582          0.00886402
         8         2            0.387705          0.00898183
         8         3             2.98361          0.00475876
         8         3             2.15632          0.00501041
         8         3             1.68822          0.00551371
         8         3              1.3871          0.00624727
         8         3             1.17714          0.00686322
         8         3             1.02238          0.00723944
         8         3            0.903593          0.00746736
         8         3            0.809532          0.00772564
         8         3            0.733208          0.00799144
         8         3            0.670035            0.008148
         8         3            0.616885          0.00819934
         8         3            0.571548          0.00825364
         8         3            0.532418          0.00832675
         8         3            0.498303          0.00839596
         8         3            0.468296           0.0084598
         8         3            0.441698          0.00854222
         8         3             0.41796          0.00864853
         8         3            0.396642          0.00878114
         8         3            0.377394          0.00892823
         8         3            0.359927          0.00900911
         9         0             3.27723          0.00558347
         9         0             2.42114          0.00578614
         9         0             1.91968          0.00619148
         9         0             1.59029          0.00678193
         9         0             1.35739          0.00728771
         9         0             1.18399          0.00761705
         9         0             1.04988          0.00782688
         9         0            0.943053          0.00800304
         9         0             0.85596          0.00815484
         9         0            0.783594          0.00830804
         9         0             0.72251           0.0084488
         9         0             0.67026          0.00850987
         9         0            0.625058          0.00850494
         9         0            0.585568          0.00854574
         9         0            0.550771          0.00863684
         9         0            0.519878           0.0087124
         9         0            0.492266          0.00876267
         9         0            0.467439           0.0087916
         9         0            0.444997          0.00880192
         9         0             0.42461          0.00880605
         9         1              3.1481          0.00430522
         9         1             2.31497           0.0045383
         9         1             1.83053          0.00500446
         9         1             1.51376          0.00570271
         9         1             1.29044            0.006378
         9         1             1.12455          0.00683255
         9         1            0.996447          0.00710142
         9         1            0.894546          0.00739607
         9         1            0.811554          0.00774558
         9         1            0.742653          0.00801207
         9         1            0.684537          0.00814204
         9         1            0.634856          0.00825203
         9         1            0.591898          0.00840415
         9         1            0.554385          0.00854014
         9         1            0.521344          0.00862865
         9         1             0.49202           0.0086751
         9         1            0.465819          0.00868821
         9         1            0.442267          0.00876656
         9         1            0.420983          0.00892851
         9         1            0.401653          0.00902752
         9         2              4.3985          0.00457994
         9         2             2.94052          0.00480618
         9         2             2.20847          0.00525866
         9         2             1.76826          0.00593604
         9         2             1.47437          0.00659469
         9         2             1.26425          0.00705435
         9         2             1.10655          0.00734348
         9         2            0.983833          0.00758402
         9         2            0.885615          0.00779142
         9         2            0.805228          0.00798159
         9         2             0.73822          0.00815753
         9         2            0.681507          0.00829948
         9         2            0.632886          0.00839952
         9         2            0.590741          0.00843919
         9         2            0.553859          0.00842015
         9         2            0.521311          0.00845449
         9         2            0.492376          0.00856709
         9         2            0.466485          0.00864539
         9         2             0.44318          0.00866503
         9         2            0.422093          0.00867014
         9         3             4.29169          0.00483814
         9         3             2.86812          0.00517242
         9         3             2.15372          0.00584097
         9         3             1.72424          0.00683268
         9         3             1.43757          0.00768316
         9         3             1.23264          0.00814769
         9         3             1.07884          0.00834326
         9         3            0.959166          0.00851378
         9         3            0.863391          0.00866241
         9         3            0.785006          0.00877255
         9         3            0.719669          0.00885191
         9         3            0.664372          0.00894598
         9         3            0.616967          0.00904778
         9         3            0.575876          0.00908543
         9         3            0.539917          0.00906463
         9         3            0.508185          0.00908157
         9         3            0.479975          0.00915005
         9         3            0.454733          0.00926093
         9         3            0.432013          0.00939781
         9         3            0.411456          0.00947335
        10         0             4.65789           0.0041822
        10         0             3.17853          0.00447062
        10         0             2.41236          0.00504747
        10         0             1.94381          0.00591274
        10         0             1.62767          0.00682785
        10         0             1.39998          0.00742634
        10         0             1.22817          0.00773026
        10         0             1.09392          0.00799757
        10         0            0.986134          0.00829228
        10         0             0.89768          0.00853407
        10         0            0.823788          0.00868142
        10         0            0.761136          0.00880441
        10         0             0.70734          0.00894897
        10         0            0.660646          0.00907387
        10         0            0.619736          0.00915377
        10         0            0.583597          0.00921723
        10         0             0.55144          0.00927913
        10         0            0.522642          0.00934446
        10         0            0.496703          0.00941197
        10         0            0.473216          0.00944987
        10         1             2.96799          0.00502967
        10         1             2.23994          0.00527092
        10         1             1.79871          0.00575341
        10         1             1.50271          0.00645814
        10         1             1.29036          0.00705069
        10         1             1.13059          0.00740863
        10         1             1.00603          0.00761589
        10         1            0.906193          0.00790555
        10         1            0.824381          0.00826912
        10         1            0.756119          0.00852068
        10         1            0.698297           0.0086282
        10         1             0.64869          0.00875857
        10         1            0.605663          0.00896532
        10         1             0.56799          0.00910953
        10         1            0.534729          0.00914195
        10         1            0.505147           0.0092158
        10         1            0.478667          0.00938231
        10         1            0.454825          0.00953185
        10         1            0.433246          0.00962977
        10         1            0.413621          0.00967844
        10         2             2.77796          0.00608078
        10         2             2.18022          0.00622451
        10         2             1.79417          0.00651199
        10         2             1.52427          0.00694236
        10         2             1.32495          0.00740792
        10         2             1.17173          0.00783383
        10         2             1.05028          0.00821926
        10         2            0.951636           0.0085596
        10         2            0.869932          0.00885555
        10         2            0.801149          0.00913395
        10         2            0.742446          0.00940402
        10         2            0.691758          0.00962211
        10         2            0.647549          0.00976559
        10         2            0.608652          0.00983107
        10         2            0.574162          0.00982235
        10         2            0.543372          0.00986834
        10         2            0.515716           0.0100127
        10         2            0.490738           0.0101077
        10         2            0.468069            0.010115
        10         2            0.447401           0.0101098
        10         3             2.55916          0.00577205
        10         3             1.98409           0.0060355
        10         3             1.62005           0.0065624
        10         3             1.36888          0.00723598
        10         3             1.18514          0.00767925
        10         3             1.04489          0.00787403
        10         3            0.934324          0.00798753
        10         3            0.844917          0.00807773
        10         3            0.771126          0.00817651
        10         3            0.709189          0.00830872
        10         3            0.656462          0.00842152
        10         3            0.611032          0.00843971
