 *tel    numcsi   CsIInChannel     errCsIInChannel           CsIE       errCsIE
    3         1           1290            0.5        215.413        2.15413
    3         2             97            0.5        15.9062       0.159062
    3         2            127            0.5        25.2678       0.252678
    3         2            163            0.5        35.8072       0.358072
    3         2            199            0.5        45.7922       0.457922
    3         2            235            0.5        55.3464       0.553464
    3         2            274            0.5        65.3216       0.653216
    3         2            316            0.5        75.6424       0.756424
    3         2            358            0.5        85.6522       0.856522
    3         2            400            0.5        95.4152       0.954152
    3         2            445            0.5        105.659        1.05659
    3         2            490            0.5        115.722        1.15722
    3         2            535            0.5        125.639        1.25639
    3         2            580            0.5        135.437        1.35437
    3         2            628            0.5        145.783        1.45783
    3         2            673            0.5        155.402        1.55402
    3         2            721            0.5        165.593        1.65593
    3         2            769            0.5        175.729        1.75729
    3         2            817            0.5        185.821        1.85821
    3         2            865            0.5         195.88         1.9588
    3         2            913            0.5        205.914        2.05914
    3         2            961            0.5        215.933        2.15933
    3         2           1009            0.5        225.942        2.25942
    3         3             81            0.5         13.961        0.13961
    3         3            126            0.5          24.85         0.2485
    3         3            176            0.5        35.2466       0.352466
    3         3            236            0.5        46.7873       0.467873
    3         3            296            0.5         57.776        0.57776
    3         3            356            0.5        68.3513       0.683513
    3         3            421            0.5        79.3717       0.793717
    3         3            491            0.5        90.8904       0.908904
    3         3            556            0.5        101.314        1.01314
    3         3            626            0.5        112.294        1.12294
    3         3            701            0.5        123.824        1.23824
    3         3            771            0.5          134.4          1.344
    3         3            846            0.5        145.567        1.45567
    3         3            921            0.5        156.589        1.56589
    3         3            996            0.5        167.489        1.67489
    3         3           1071            0.5        178.288        1.78288
    3         3           1151            0.5        189.712        1.89712
    3         3           1226            0.5        200.349        2.00349
    3         3           1306            0.5        211.631        2.11631
    3         3           1386            0.5        222.858        2.22858
    3         3           1461            0.5        233.345        2.33345
    3         3           1541            0.5        244.497        2.44497
    4         0            111            0.5         10.937        0.10937
    4         0            156            0.5        21.3727       0.213727
    4         0            216            0.5         32.595        0.32595
    4         0            281            0.5        43.4227       0.434227
    4         0            351            0.5         54.413        0.54413
    4         0            426            0.5        65.7416       0.657416
    4         0            501            0.5        76.6569       0.766569
    4         0            581            0.5        87.9788       0.879788
    4         0            656            0.5        98.3385       0.983385
    4         0            741            0.5        109.825        1.09825
    4         0            821            0.5        120.422        1.20422
    4         0            906            0.5        131.483        1.31483
    4         0            991            0.5        142.366        1.42366
    4         0           1081            0.5        153.719        1.53719
    4         0           1171            0.5        164.922        1.64922
    4         0           1261            0.5        175.993        1.75993
    4         0           1351            0.5        186.951        1.86951
    4         0           1441            0.5        197.809        1.97809
    4         0           1531            0.5        208.582        2.08582
    4         0           1626            0.5        219.874        2.19874
    4         0           1716            0.5        230.506        2.30506
    4         1             78            0.5        10.9082       0.109082
    4         1            132            0.5        22.8975       0.228975
    4         1            192            0.5        33.8356       0.338356
    4         1            258            0.5        44.4131       0.444131
    4         1            336            0.5        55.9341       0.559341
    4         1            414            0.5        66.9191       0.669191
    4         1            492            0.5        77.5095       0.775095
    4         1            576            0.5        88.6747       0.886747
    4         1            660            0.5        99.6535       0.996535
    4         1            744            0.5        110.485        1.10485
    4         1            834            0.5        121.953        1.21953
    4         1            918            0.5        132.544        1.32544
    4         1           1008            0.5        143.787        1.43787
    4         1           1098            0.5        154.931        1.54931
    4         1           1188            0.5        165.989        1.65989
    4         1           1278            0.5        176.969        1.76969
    4         1           1368            0.5         187.88         1.8788
    4         1           1458            0.5        198.729        1.98729
    4         1           1548            0.5        209.523        2.09523
    4         1           1644            0.5        220.984        2.20984
    4         1           1734            0.5        231.685        2.31685
    4         1           1824            0.5        242.351        2.42351
    4         2            104            0.5        10.2825       0.102825
    4         2            152            0.5        21.4096       0.214096
    4         2            206            0.5        32.0711       0.320711
    4         2            272            0.5        43.7602       0.437602
    4         2            338            0.5        54.6463       0.546463
    4         2            410            0.5        65.9835       0.659835
    4         2            482            0.5        76.8569       0.768569
    4         2            554            0.5        87.4352       0.874352
    4         2            632            0.5        98.6356       0.986356
    4         2            710            0.5         109.62         1.0962
    4         2            788            0.5        120.424        1.20424
    4         2            872            0.5        131.889        1.31889
    4         2            950            0.5        142.399        1.42399
    4         2           1034            0.5        153.589        1.53589
    4         2           1118            0.5        164.663        1.64663
    4         2           1202            0.5        175.636        1.75636
    4         2           1286            0.5        186.522        1.86522
    4         2           1370            0.5         197.33         1.9733
    4         2           1460            0.5        208.836        2.08836
    4         2           1544            0.5        219.514        2.19514
    4         2           1634            0.5        230.899        2.30899
    4         2           1718            0.5         241.48         2.4148
    4         3            103            0.5        11.7314       0.117314
    4         3            143            0.5        21.1594       0.211594
    4         3            193            0.5        31.2208       0.312208
    4         3            248            0.5        41.1977       0.411977
    4         3            308            0.5        51.3826       0.513826
    4         3            373            0.5        61.9232       0.619232
    4         3            433            0.5        71.3069       0.713069
    4         3            503            0.5        81.9052       0.819052
    4         3            568            0.5        91.5073       0.915073
    4         3            638            0.5        101.632        1.01632
    4         3            708            0.5        111.562        1.11562
    4         3            778            0.5        121.325        1.21325
    4         3            853            0.5        131.622        1.31622
    4         3            928            0.5        141.771        1.41771
    4         3           1003            0.5        151.788        1.51788
    4         3           1078            0.5        161.689        1.61689
    4         3           1153            0.5        171.487        1.71487
    4         3           1233            0.5        181.838        1.81838
    4         3           1308            0.5        191.459        1.91459
    4         3           1388            0.5        201.642        2.01642
    4         3           1468            0.5        211.753        2.11753
    5         0             89            0.5        12.9887       0.129887
    5         0            139            0.5        23.3523       0.233523
    5         0            194            0.5         33.165        0.33165
    5         0            259            0.5        43.8714       0.438714
    5         0            319            0.5        53.3137       0.533137
    5         0            389            0.5        63.9599       0.639599
    5         0            454            0.5        73.5436       0.735436
    5         0            524            0.5        83.5946       0.835946
    5         0            594            0.5          93.42         0.9342
    5         0            669            0.5        103.732        1.03732
    5         0            744            0.5         113.85         1.1385
    5         0            819            0.5        123.796        1.23796
    5         0            894            0.5        133.591        1.33591
    5         0            974            0.5        143.891        1.43891
    5         0           1049            0.5        153.426        1.53426
    5         0           1129            0.5        163.482        1.63482
    5         0           1209            0.5        173.432        1.73432
    5         0           1294            0.5        183.903        1.83903
    5         0           1374            0.5        193.673        1.93673
    5         0           1459            0.5        203.976        2.03976
    5         0           1539            0.5        213.608        2.13608
    5         0           1624            0.5        223.781        2.23781
    5         1             86            0.5        9.95622      0.0995622
    5         1            149            0.5        20.8852       0.208852
    5         1            212            0.5        30.6403       0.306403
    5         1            282            0.5        40.6031       0.406031
    5         1            359            0.5        50.8341       0.508341
    5         1            436            0.5        60.5067       0.605067
    5         1            520            0.5        70.5904       0.705904
    5         1            604            0.5        80.2562       0.802562
    5         1            695            0.5        90.4146       0.904146
    5         1            786            0.5         100.32         1.0032
    5         1            884            0.5        110.772        1.10772
    5         1            975            0.5        120.321        1.20321
    5         1           1073            0.5        130.476        1.30476
    5         1           1171            0.5        140.527        1.40527
    5         1           1269            0.5        150.498        1.50498
    5         1           1367            0.5        160.408        1.60408
    5         1           1472            0.5        170.976        1.70976
    5         1           1570            0.5        180.806        1.80806
    5         1           1668            0.5        190.614        1.90614
    5         1           1766            0.5         200.41         2.0041
    5         1           1871            0.5        210.898        2.10898
    5         1           1969            0.5        220.689        2.20689
    5         2             79            0.5        12.0482       0.120482
    5         2            127            0.5        21.3914       0.213914
    5         2            187            0.5        30.9403       0.309403
    5         2            247            0.5        39.5597       0.395597
    5         2            313            0.5        48.5593       0.485593
    5         2            379            0.5        57.2834       0.572834
    5         2            451            0.5        66.5584       0.665584
    5         2            523            0.5        75.5762       0.755762
    5         2            595            0.5        84.4064       0.844064
    5         2            673            0.5        93.7766       0.937766
    5         2            751            0.5        102.967        1.02967
    5         2            829            0.5        111.993        1.11993
    5         2            907            0.5        120.872        1.20872
    5         2            985            0.5        129.616        1.29616
    5         2           1069            0.5        138.897        1.38897
    5         2           1147            0.5        147.402        1.47402
    5         2           1231            0.5        156.449        1.56449
    5         2           1315            0.5        165.393        1.65393
    5         2           1405            0.5        174.873        1.74873
    5         2           1489            0.5        183.634        1.83634
    5         2           1579            0.5        192.938        1.92938
    5         2           1663            0.5        201.551        2.01551
    5         3             99            0.5        11.7553       0.117553
    5         3            171            0.5         21.126        0.21126
    5         3            261            0.5        30.4574       0.304574
    5         3            360            0.5        39.6592       0.396592
    5         3            459            0.5        48.3702       0.483702
    5         3            567            0.5        57.5428       0.575428
    5         3            675            0.5         66.421        0.66421
    5         3            792            0.5        75.7256       0.757256
    5         3            909            0.5        84.7824       0.847824
    5         3           1026            0.5        93.6182       0.936182
    5         3           1152            0.5        102.922        1.02922
    5         3           1269            0.5        111.387        1.11387
    5         3           1404            0.5        120.974        1.20974
    5         3           1530            0.5        129.769        1.29769
    5         3           1656            0.5        138.434        1.38434
    5         3           1791            0.5        147.592        1.47592
    5         3           1926            0.5        156.635        1.56635
    5         3           2061            0.5        165.578        1.65578
    5         3           2196            0.5        174.434        1.74434
    5         3           2340            0.5        183.796        1.83796
    5         3           2475            0.5        192.504        1.92504
    5         3           2619            0.5        201.729        2.01729
    6         0             70            0.5        12.7648       0.127648
    6         0            115            0.5        24.0241       0.240241
    6         0            170            0.5        35.1668       0.351668
    6         0            235            0.5        46.7979       0.467979
    6         0            300            0.5        57.6133       0.576133
    6         0            370            0.5        68.7021       0.687021
    6         0            440            0.5        79.3068       0.793068
    6         0            515            0.5        90.3125       0.903125
    6         0            595            0.5         101.72         1.0172
    6         0            675            0.5        112.847        1.12847
    6         0            755            0.5        123.742        1.23742
    6         0            835            0.5        134.441        1.34441
    6         0            920            0.5        145.627        1.45627
    6         0           1005            0.5        156.654        1.56654
    6         0           1090            0.5        167.548        1.67548
    6         0           1180            0.5        178.958        1.78958
    6         0           1265            0.5        189.635        1.89635
    6         0           1355            0.5        200.852        2.00852
    6         0           1445            0.5        211.992        2.11992
    6         0           1530            0.5        222.455        2.22455
    6         0           1620            0.5        233.483        2.33483
    6         1             77            0.5        13.3321       0.133321
    6         1            131            0.5        24.8269       0.248269
    6         1            191            0.5        35.4395       0.354395
    6         1            257            0.5        46.1959       0.461959
    6         1            329            0.5        57.4481       0.574481
    6         1            401            0.5        68.3632       0.683632
    6         1            479            0.5        79.8464       0.798464
    6         1            551            0.5        90.2223       0.902223
    6         1            629            0.5        101.247        1.01247
    6         1            713            0.5        112.898        1.12898
    6         1            791            0.5        123.538        1.23538
    6         1            875            0.5        134.825        1.34825
    6         1            959            0.5        145.958        1.45958
    6         1           1043            0.5        156.956        1.56956
    6         1           1127            0.5        167.835        1.67835
    6         1           1211            0.5        178.611        1.78611
    6         1           1295            0.5        189.297        1.89297
    6         1           1385            0.5        200.659        2.00659
    6         1           1475            0.5        211.945        2.11945
    6         1           1559            0.5        222.419        2.22419
    6         1           1649            0.5        233.587        2.33587
    6         1           1739            0.5        244.708        2.44708
    6         2             86            0.5        13.9639       0.139639
    6         2            126            0.5        22.4217       0.224217
    6         2            171            0.5        31.3329       0.313329
    6         2            221            0.5        40.3912       0.403912
    6         2            276            0.5        49.5777       0.495777
    6         2            336            0.5        58.9151       0.589151
    6         2            396            0.5        67.7377       0.677377
    6         2            461            0.5        76.8012       0.768012
    6         2            526            0.5        85.5296       0.855296
    6         2            596            0.5        94.6392       0.946392
    6         2            666            0.5        103.525        1.03525
    6         2            741            0.5        112.857        1.12857
    6         2            811            0.5        121.435        1.21435
    6         2            886            0.5        130.518        1.30518
    6         2            961            0.5         139.52         1.3952
    6         2           1036            0.5        148.462        1.48462
    6         2           1116            0.5        157.955        1.57955
    6         2           1191            0.5        166.829        1.66829
    6         2           1266            0.5        175.689        1.75689
    6         2           1341            0.5        184.545        1.84545
    6         2           1421            0.5        193.996        1.93996
    6         3             92            0.5        13.9593       0.139593
    6         3            127            0.5        22.5907       0.225907
    6         3            172            0.5        31.8081       0.318081
    6         3            222            0.5        40.7779       0.407779
    6         3            277            0.5        49.8758       0.498758
    6         3            332            0.5        58.5385       0.585385
    6         3            392            0.5        67.7105       0.677105
    6         3            452            0.5        76.6214       0.766214
    6         3            512            0.5        85.3812       0.853812
    6         3            577            0.5        94.7215       0.947215
    6         3            642            0.5        103.932        1.03932
    6         3            702            0.5         112.33         1.1233
    6         3            767            0.5        121.327        1.21327
    6         3            837            0.5         130.91         1.3091
    6         3            902            0.5        139.718        1.39718
    6         3            967            0.5        148.446        1.48446
    6         3           1037            0.5        157.764        1.57764
    6         3           1102            0.5        166.348        1.66348
    6         3           1172            0.5        175.526        1.75526
    6         3           1242            0.5        184.639        1.84639
    6         3           1312            0.5        193.695        1.93695
    6         3           1382            0.5          202.7          2.027
    7         0             97            0.5        11.7712       0.117712
    7         0            142            0.5        21.5576       0.215576
    7         0            192            0.5        30.8175       0.308175
    7         0            242            0.5        39.4761       0.394761
    7         0            297            0.5        48.5678       0.485678
    7         0            352            0.5        57.3362       0.573362
    7         0            412            0.5        66.5882       0.665882
    7         0            472            0.5        75.5171       0.755171
    7         0            537            0.5        84.9336       0.849336
    7         0            597            0.5        93.4215       0.934215
    7         0            662            0.5        102.432        1.02432
    7         0            732            0.5        111.951        1.11951
    7         0            797            0.5        120.643        1.20643
    7         0            867            0.5        129.866        1.29866
    7         0            937            0.5        138.964        1.38964
    7         0           1007            0.5        147.954        1.47954
    7         0           1077            0.5        156.849        1.56849
    7         0           1147            0.5         165.66         1.6566
    7         0           1217            0.5        174.397        1.74397
    7         0           1292            0.5        183.686        1.83686
    7         0           1367            0.5         192.91         1.9291
    7         0           1437            0.5        201.467        2.01467
    7         1             90            0.5        11.1186       0.111186
    7         1            130            0.5        20.2631       0.202631
    7         1            180            0.5        29.8712       0.298712
    7         1            230            0.5        38.3553       0.383553
    7         1            290            0.5        47.7048       0.477048
    7         1            350            0.5        56.5094       0.565094
    7         1            415            0.5        65.6725       0.656725
    7         1            480            0.5        74.5021       0.745021
    7         1            550            0.5        83.7715       0.837715
    7         1            620            0.5        92.8496       0.928496
    7         1            690            0.5        101.776        1.01776
    7         1            760            0.5        110.574        1.10574
    7         1            835            0.5        119.879        1.19879
    7         1            905            0.5        128.466        1.28466
    7         1            980            0.5        137.573        1.37573
    7         1           1055            0.5        146.595        1.46595
    7         1           1130            0.5        155.543        1.55543
    7         1           1205            0.5        164.424        1.64424
    7         1           1285            0.5        173.833        1.73833
    7         1           1360            0.5        182.601        1.82601
    7         1           1440            0.5        191.902        1.91902
    7         2            110            0.5        11.5794       0.115794
    7         2            142            0.5        18.9971       0.189971
    7         2            174            0.5        25.4682       0.254682
    7         2            214            0.5        32.8056       0.328056
    7         2            254            0.5        39.6277       0.396277
    7         2            298            0.5        46.7367       0.467367
    7         2            342            0.5         53.541        0.53541
    7         2            390            0.5        60.7159       0.607159
    7         2            438            0.5        67.6582       0.676582
    7         2            490            0.5         74.921        0.74921
    7         2            538            0.5        81.4629       0.814629
    7         2            594            0.5        88.9192       0.889192
    7         2            646            0.5        95.6985       0.956985
    7         2            702            0.5        102.864        1.02864
    7         2            758            0.5        109.906        1.09906
    7         2            814            0.5        116.839        1.16839
    7         2            870            0.5        123.677        1.23677
    7         2            930            0.5        130.909        1.30909
    7         2            986            0.5         137.58         1.3758
    7         2           1046            0.5        144.652        1.44652
    7         2           1106            0.5        151.656        1.51656
    7         2           1166            0.5        158.598        1.58598
    7         2           1230            0.5        165.942        1.65942
    7         3             82            0.5        12.3981       0.123981
    7         3            130            0.5         21.964        0.21964
    7         3            182            0.5        30.9539       0.309539
