      *tel    numcsi         Z         A     -dE/dx (MeV/um)               Leff
         8         2         1         1          0.00160108             5.13219
         8         2         1         1          0.00150778              4.9822
         8         2         1         1          0.00142836             4.83647
         8         2         1         1          0.00135991             4.69858
         8         2         1         1          0.00130031             4.56389
         8         2         1         1          0.00124794             4.43481
         8         2         1         1          0.00120155             4.31011
         8         2         1         1          0.00116018             4.19074
         8         2         1         1          0.00112305             4.07517
         8         2         1         1          0.00108955             3.96394
         8         3         1         1           0.0101626             6.56609
         8         3         1         1          0.00580509             6.21792
         8         3         1         1          0.00415557             5.93152
         8         3         1         1          0.00329222             5.69082
         8         3         1         1          0.00275901              5.4707
         8         3         1         1           0.0023959             5.26346
         8         3         1         1          0.00213215             5.06623
         8         3         1         1           0.0019316             4.87736
         8         3         1         1          0.00177382             4.69688
         8         3         1         1          0.00164634               4.525
         8         3         1         1          0.00154116              4.3604
         8         3         1         1          0.00145285             4.20197
         8         3         1         1          0.00137763             4.05245
         8         3         1         1           0.0013128             3.90805
         8         3         1         1          0.00125633             3.77064
         8         3         1         1          0.00120669             3.63887
         8         3         1         1          0.00116271             3.51364
         8         3         1         1          0.00112349             3.39307
         8         3         1         1          0.00108829             3.27796
         8         3         1         1          0.00105652             3.16767
         9         0         1         1           0.0101757             7.64844
         9         0         1         1          0.00576457             7.07985
         9         0         1         1          0.00411586             6.64243
         9         0         1         1          0.00325714             6.30144
         9         0         1         1          0.00272818             6.00761
         9         0         1         1          0.00236853             5.74252
         9         0         1         1           0.0021076             5.49756
         9         0         1         1          0.00190937             5.26865
         9         0         1         1          0.00175351              5.0536
         9         0         1         1          0.00162765             4.85167
         9         0         1         1          0.00152384             4.66083
         9         0         1         1          0.00143673             4.47847
         9         0         1         1          0.00136255             4.30777
         9         0         1         1          0.00129863             4.14455
         9         0         1         1          0.00124296             3.98988
         9         0         1         1          0.00119405             3.84267
         9         0         1         1          0.00115072             3.70237
         9         0         1         1          0.00111209             3.56928
         9         0         1         1          0.00107742             3.44198
         9         0         1         1          0.00104614             3.32131
         9         1         1         1          0.00955219             7.19179
         9         1         1         1          0.00530296             6.76602
         9         1         1         1          0.00377584             6.42409
         9         1         1         1          0.00298801             6.13473
         9         1         1         1          0.00250504             5.87019
         9         1         1         1          0.00217767             5.62195
         9         1         1         1          0.00194064             5.38622
         9         1         1         1          0.00176087             5.16158
         9         1         1         1           0.0016197             4.94921
         9         1         1         1          0.00150584             4.74675
         9         1         1         1          0.00141202             4.55393
         9         1         1         1          0.00133335             4.37191
         9         1         1         1          0.00126644             4.19812
         9         1         1         1          0.00120881             4.03255
         9         1         1         1          0.00115866             3.87582
         9         1         1         1          0.00111463             3.72575
         9         1         1         1          0.00107567             3.58367
         9         1         1         1          0.00104093             3.44809
         9         1         1         1           0.0010098             3.31862
         9         1         1         1         0.000981729             3.19554
         9         2         1         1          0.00982588             7.88032
         9         2         1         1          0.00552866             7.36083
         9         2         1         1          0.00394636             6.95429
         9         2         1         1          0.00312455             6.62324
         9         2         1         1          0.00261898             6.32866
         9         2         1         1          0.00227555             6.05755
         9         2         1         1          0.00202652             5.80391
         9         2         1         1          0.00183741             5.56524
         9         2         1         1          0.00168878             5.33905
         9         2         1         1          0.00156881             5.12489
         9         2         1         1          0.00146988             4.92192
         9         2         1         1          0.00138688             4.72961
         9         2         1         1          0.00131624             4.54649
         9         2         1         1          0.00125538             4.37329
         9         2         1         1          0.00120239              4.2075
         9         2         1         1          0.00115584              4.0502
         9         2         1         1          0.00111462             3.90077
         9         2         1         1          0.00107788             3.75787
         9         2         1         1          0.00104491             3.62175
         9         2         1         1          0.00101519             3.49193
         9         3         1         1           0.0102014             7.38943
         9         3         1         1          0.00587311             7.03285
         9         3         1         1          0.00421482             6.70227
         9         3         1         1          0.00334256             6.42499
         9         3         1         1          0.00280241             6.17392
         9         3         1         1          0.00243395             5.93924
         9         3         1         1          0.00216602             5.71717
         9         3         1         1          0.00196211             5.50536
         9         3         1         1          0.00180158              5.3034
         9         3         1         1          0.00167182             5.11036
         9         3         1         1          0.00156469             4.92628
         9         3         1         1          0.00147472             4.74989
         9         3         1         1          0.00139806             4.58134
         9         3         1         1          0.00133196               4.421
         9         3         1         1          0.00127438             4.26783
         9         3         1         1          0.00122374             4.12102
         9         3         1         1          0.00117888             3.98052
         9         3         1         1          0.00113885             3.84614
         9         3         1         1          0.00110292             3.71799
         9         3         1         1          0.00107049             3.59416
        10         0         1         1           0.0110695             8.33611
        10         0         1         1          0.00604645             7.83801
        10         0         1         1          0.00427386             7.55587
        10         0         1         1          0.00336409             7.31867
        10         0         1         1          0.00280823             7.09845
        10         0         1         1          0.00243223             6.88932
        10         0         1         1          0.00216039             6.68966
        10         0         1         1           0.0019544              6.4978
        10         0         1         1          0.00179274             6.31354
        10         0         1         1          0.00166241             6.13716
        10         0         1         1          0.00155503             5.96709
        10         0         1         1          0.00146501             5.80276
        10         0         1         1          0.00138842             5.64532
        10         0         1         1          0.00132246              5.4939
        10         0         1         1          0.00126506             5.34698
        10         0         1         1          0.00121463             5.20611
        10         0         1         1          0.00116999             5.06948
        10         0         1         1           0.0011302             4.93763
        10         0         1         1           0.0010945              4.8093
        10         0         1         1           0.0010623             4.68574
        10         1         1         1              0.0108             8.08747
        10         1         1         1          0.00606086             7.76228
        10         1         1         1          0.00431813             7.44922
        10         1         1         1          0.00341131              7.1793
        10         1         1         1          0.00285315             6.92864
        10         1         1         1          0.00247385             6.68954
        10         1         1         1          0.00219877              6.4595
        10         1         1         1          0.00198983             6.23747
        10         1         1         1          0.00182556             6.02373
        10         1         1         1          0.00169293             5.81629
        10         1         1         1          0.00158354             5.61836
        10         1         1         1          0.00149174             5.42753
        10         1         1         1          0.00141357             5.24446
        10         1         1         1          0.00134621             5.06922
        10         1         1         1          0.00128753              4.9003
        10         1         1         1          0.00123597             4.73847
        10         1         1         1           0.0011903             4.58297
        10         1         1         1          0.00114956             4.43379
        10         1         1         1            0.001113             4.29062
        10         1         1         1          0.00108001             4.15256
        10         2         1         1           0.0128945             8.44935
        10         2         1         1           0.0071035             8.11015
        10         2         1         1          0.00505702             7.92604
        10         2         1         1          0.00398436             7.76562
        10         2         1         1          0.00332247             7.61865
        10         2         1         1          0.00287213             7.48133
        10         2         1         1          0.00254521             7.35204
        10         2         1         1          0.00229673             7.23008
        10         2         1         1          0.00210126             7.11397
        10         2         1         1          0.00194335             7.00304
        10         2         1         1          0.00181303               6.896
        10         2         1         1           0.0017036             6.79145
        10         2         1         1          0.00161037             6.69215
        10         2         1         1          0.00152998             6.59711
        10         2         1         1          0.00145993             6.50111
        10         2         1         1          0.00139832             6.40837
        10         2         1         1          0.00134373             6.31991
        10         2         1         1          0.00129499             6.23227
        10         2         1         1          0.00125123             6.14582
        10         2         1         1          0.00121171             6.06148
        10         3         1         1           0.0102952             7.28789
        10         3         1         1          0.00583937             6.95525
        10         3         1         1          0.00417132             6.66373
        10         3         1         1          0.00330117              6.3975
        10         3         1         1          0.00276474             6.14455
        10         3         1         1          0.00239985             5.90252
        10         3         1         1          0.00213502             5.67114
        10         3         1         1          0.00193378             5.44963
        10         3         1         1          0.00177551             5.23798
        10         3         1         1          0.00164769             5.03777
        10         3         1         1          0.00154225             4.84617
        10         3         1         1          0.00145375             4.66357
        10         3         1         1          0.00137838             4.49046
        10         3         1         1          0.00131343             4.32427
        10         3         1         1          0.00125686             4.16701
        10         3         1         1          0.00120714             4.01693
        10         3         1         1          0.00116311             3.87377
        10         3         1         1          0.00112383             3.73731
        10         3         1         1          0.00108859             3.60704
        10         3         1         1          0.00105678             3.48242
        11         0         1         1           0.0119224             7.28765
        11         0         1         1          0.00717877             6.87723
        11         0         1         1          0.00525487             6.68515
        11         0         1         1          0.00419651             6.59688
        11         0         1         1          0.00352579             6.56477
        11         0         1         1          0.00306163             6.56708
        11         0         1         1          0.00272074             6.59297
        11         0         1         1          0.00245938             6.63586
        11         0         1         1          0.00225242             6.69177
        11         0         1         1          0.00208433             6.75873
        11         0         1         1          0.00194502             6.83577
        11         0         1         1          0.00182762             6.92047
        11         0         1         1          0.00172729             7.01042
        11         0         1         1          0.00164054             7.11167
        11         0         1         1          0.00156477             7.21586
        11         0         1         1            0.001498             7.32665
        11         0         1         1          0.00143871             7.44559
        11         0         1         1           0.0013857             7.56952
        11         0         1         1          0.00133803             7.69955
        11         0         1         1          0.00129492             7.83483
        11         1         1         1           0.0118178             6.62523
        11         1         1         1           0.0068124              6.5563
        11         1         1         1          0.00490713             6.44442
        11         1         1         1          0.00389049             6.28236
        11         1         1         1           0.0032567             6.09949
        11         1         1         1          0.00282264             5.91148
        11         1         1         1           0.0025061             5.72547
        11         1         1         1          0.00226472             5.54448
        11         1         1         1          0.00207434             5.36985
        11         1         1         1          0.00192023             5.20225
        11         1         1         1          0.00179285             5.04091
        11         1         1         1          0.00168574             4.88587
        11         1         1         1          0.00159439             4.73715
        11         1         1         1          0.00151554             4.59532
        11         1         1         1          0.00144678             4.45803
        11         1         1         1          0.00138626             4.32683
        11         1         1         1           0.0013326             4.20054
        11         1         1         1          0.00128468             4.07897
        11         1         1         1          0.00124162             3.96241
        11         1         1         1          0.00120272             3.84977
        11         2         1         1           0.0120523             8.49648
        11         2         1         1          0.00714761             8.32041
        11         2         1         1          0.00520503             8.10099
        11         2         1         1          0.00414615             7.90986
        11         2         1         1          0.00347853             7.73096
        11         2         1         1          0.00301803             7.55562
        11         2         1         1          0.00268059             7.38293
        11         2         1         1          0.00242232              7.2119
        11         2         1         1          0.00221807             7.04204
        11         2         1         1          0.00205235             6.87384
        11         2         1         1          0.00191512             6.70933
        11         2         1         1          0.00179955             6.54785
        11         2         1         1          0.00170085             6.38847
        11         2         1         1          0.00161555             6.23296
        11         2         1         1          0.00154109             6.08349
        11         2         1         1          0.00147549             5.93359
        11         2         1         1          0.00141727             5.78861
        11         2         1         1          0.00136524             5.65022
        11         2         1         1          0.00131844              5.5123
        11         2         1         1          0.00127615             5.37881
        11         3         1         1           0.0129978             7.84587
        11         3         1         1          0.00752646              7.6048
        11         3         1         1          0.00545432             7.40013
        11         3         1         1          0.00433105             7.22793
        11         3         1         1          0.00362558             7.06841
        11         3         1         1          0.00314026             6.91317
        11         3         1         1           0.0027853             6.75911
        11         3         1         1          0.00251399             6.60594
        11         3         1         1          0.00229967             6.45396
        11         3         1         1          0.00212592             6.30435
        11         3         1         1          0.00198213             6.15623
        11         3         1         1          0.00186111             6.00993
        11         3         1         1          0.00175779             5.86618
        11         3         1         1          0.00166854             5.72736
        11         3         1         1          0.00159063             5.58948
        11         3         1         1          0.00152203             5.45694
        11         3         1         1          0.00146116             5.32591
        11         3         1         1          0.00140675             5.19748
        11         3         1         1          0.00135785             5.07583
        11         3         1         1          0.00131363             4.95476
