      *tel    numcsi         Z         A     -dE/dx (MeV/um)               Leff
         5         1         6        12            0.365241             5.06743
         5         1         6        12             0.35445             5.24149
         5         1         6        12            0.345814             5.39752
         5         1         6        12            0.336682             5.53021
         5         1         6        12            0.327674              5.6574
         5         1         6        12            0.319347             5.78532
         5         1         6        12            0.311522             5.89921
         5         1         6        12            0.304001             6.00676
         5         1         6        12            0.296794             6.10797
         5         1         6        12            0.289935             6.20249
         5         1         6        12              0.2834             6.29302
         5         1         6        12            0.277156             6.37646
         5         1         6        12            0.271185             6.45879
         5         1         6        12            0.265475             6.53691
         5         1         6        12            0.260012             6.61047
         5         1         6        12            0.254779               6.678
         5         1         6        12            0.249764             6.74444
         5         1         6        12            0.244953              6.8139
         5         1         6        12            0.240336             6.87545
         5         1         6        12            0.235901             6.94166
         5         1         6        12            0.231638             6.99739
         5         1         6        12            0.227538             7.06082
         5         1         6        12            0.223592             7.11153
         5         1         6        12            0.219791              7.1706
         5         1         6        12            0.216128             7.24468
         5         1         6        12            0.212595             7.27792
         5         1         6        12            0.209187             7.34392
         5         1         6        12            0.205896             7.39169
         5         1         6        12            0.202717             7.45377
         5         1         6        12            0.199643             7.51133
         5         1         6        12            0.196671             7.53678
         5         1         6        12            0.193795              7.6173
         5         1         6        12            0.191011             7.66769
         5         1         6        12            0.188314             7.68237
         5         1         6        12              0.1857              7.7901
         5         1         6        12            0.183165             7.81092
         5         2         6        12            0.614828             4.40559
         5         2         6        12            0.580605             4.46244
         5         2         6        12            0.550632             4.51935
         5         2         6        12            0.524081             4.57668
         5         2         6        12            0.500348             4.63403
         5         2         6        12            0.478977             4.69157
         5         2         6        12            0.459613              4.7502
         5         2         6        12            0.441972             4.80944
         5         2         6        12            0.425825             4.86954
         5         2         6        12            0.410988             4.93052
         5         2         6        12            0.397284             4.99157
         5         2         6        12            0.384611             5.05508
         5         2         6        12            0.372861             5.11681
         5         2         6        12            0.361656             5.18648
         5         2         6        12            0.352776             5.27088
         5         2         6        12            0.345069             5.33992
         5         2         6        12            0.336896              5.4006
         5         2         6        12            0.328806             5.46482
         5         2         6        12            0.321262             5.53629
         5         2         6        12            0.314169             5.60437
         5         2         6        12             0.30735             5.67508
         5         2         6        12            0.300766             5.74383
         5         2         6        12            0.294448             5.81148
         5         2         6        12            0.288406             5.88257
         5         2         6        12            0.282617             5.95376
         5         2         6        12            0.277057             6.01924
         5         2         6        12            0.271714             6.09271
         5         2         6        12            0.266581             6.15822
         5         2         6        12            0.261647             6.23417
         5         2         6        12            0.256901             6.29959
         5         2         6        12            0.252332             6.36406
         5         2         6        12            0.247932             6.43917
         5         2         6        12            0.243692             6.50666
         5         2         6        12            0.239603              6.5719
         5         2         6        12            0.235659             6.64251
         5         2         6        12            0.231851             6.70743
         5         2         6        12            0.228174              6.7744
         5         2         6        12            0.224621             6.83618
         5         2         6        12            0.221185             6.90192
         5         2         6        12            0.217862             6.96866
         5         2         6        12            0.214645             7.03382
         5         2         6        12             0.21153             7.09532
         5         2         6        12            0.208513             7.15836
         5         2         6        12            0.205589             7.22632
         5         2         6        12            0.202753             7.28147
         5         2         6        12            0.200001             7.35444
         5         2         6        12            0.197331             7.39598
         5         2         6        12            0.194739             7.46662
         5         2         6        12            0.192221             7.50252
         5         2         6        12            0.189774             7.58808
         5         3         6        12            0.718772              3.3855
         5         3         6        12            0.666482             3.69051
         5         3         6        12            0.622751             4.00585
         5         3         6        12            0.585548             4.32895
         5         3         6        12            0.553292             4.65678
         5         3         6        12            0.524952             4.98563
         5         3         6        12            0.499796             5.30845
         5         3         6        12            0.477281               5.622
         5         3         6        12            0.456989             5.92273
         5         3         6        12            0.438591             6.20734
         5         3         6        12            0.421824             6.47537
         5         3         6        12            0.406477             6.72676
         5         3         6        12            0.392342              6.9614
         5         3         6        12            0.379371             7.18207
         5         3         6        12            0.367137             7.38623
         5         3         6        12             0.35635             7.60283
         5         3         6        12            0.348082             7.80966
         5         3         6        12            0.339563             7.97967
         5         3         6        12              0.3309             8.14359
         5         3         6        12            0.322766             8.30947
         5         3         6        12            0.315183             8.47428
         5         3         6        12            0.307932             8.63246
         5         3         6        12            0.300942             8.78128
         5         3         6        12             0.29425             8.93476
         5         3         6        12            0.287868             9.08451
         5         3         6        12            0.281766             9.22904
         5         3         6        12            0.275918             9.37335
         5         3         6        12            0.270313             9.51736
         5         3         6        12             0.26494             9.65732
         5         3         6        12            0.259786             9.80134
         5         3         6        12            0.254838             9.93551
         5         3         6        12            0.250085             10.0755
         5         3         6        12            0.245516             10.2233
         5         3         6        12            0.241121             10.3548
         5         3         6        12            0.236891             10.4939
         5         3         6        12            0.232817              10.633
         5         3         6        12            0.228891             10.7684
         5         3         6        12            0.225105             10.8958
         5         3         6        12            0.221453             11.0415
         5         3         6        12            0.217927             11.1845
         5         3         6        12             0.21452              11.298
         5         3         6        12            0.211228             11.4517
         5         3         6        12            0.208045             11.5427
         5         3         6        12            0.204966             11.6902
         5         3         6        12            0.201984             11.8609
         5         3         6        12            0.199096             11.9281
         5         3         6        12            0.196298             12.0956
         5         3         6        12            0.193586             12.2272
         5         3         6        12            0.190955               12.32
         5         3         6        12            0.188403             12.4782
