      *tel    numcsi         Z         A     -dE/dx (MeV/um)               Leff
*         5         0         2         3           0.0925803             6.67834
*         5         0         2         3           0.0664453             7.21692
*         5         0         2         3           0.0530192              7.3923
*         5         0         2         3           0.0446968             7.44408
*         5         0         2         3           0.0392233             7.49573
*         5         0         2         3           0.0352993             7.52362
*         5         0         2         3           0.0321029             7.53529
*         5         0         2         3            0.029457             7.54273
         5         0         2         3           0.0272372             7.54753
         5         0         2         3           0.0253506             7.55011
         5         0         2         3           0.0237284              7.5502
         5         0         2         3           0.0223189             7.54822
         5         0         2         3           0.0210829             7.54388
         5         0         2         3           0.0199901             7.53688
         5         0         2         3            0.019017             7.52801
         5         0         2         3           0.0181449             7.51697
         5         0         2         3           0.0173586             7.50362
         5         0         2         3           0.0166461             7.48873
         5         0         2         3           0.0159973             7.47229
         5         0         2         3           0.0154038             7.45304
         5         0         2         3           0.0148591             7.43275
         5         0         2         3           0.0143571             7.41111
         5         0         2         3           0.0138929              7.3884
         5         0         2         3           0.0134624             7.36466
         5         0         2         3           0.0130621             7.33917
         5         0         2         3           0.0126889             7.31359
         5         0         2         3           0.0123399             7.28577
         5         0         2         3            0.012013             7.25788
         5         0         2         3            0.011706              7.2295
         5         0         2         3           0.0114172             7.19977
         5         0         2         3            0.011145             7.17049
         5         0         2         3            0.010888             7.13955
         5         0         2         3            0.010645              7.1087
         5         0         2         3           0.0104148             7.07731
         5         0         2         3           0.0101964             7.04619
         5         0         2         3          0.00998888             7.01319
         5         0         2         3          0.00979147              6.9813
         5         0         2         3          0.00960346             6.94864
         5         0         2         3          0.00942416             6.91536
         5         0         2         3          0.00925299             6.88361
         5         0         2         3           0.0090894             6.84989
         5         0         2         3          0.00893287             6.81649
         5         0         2         3          0.00878298             6.78334
         5         0         2         3          0.00863929             6.74933
         5         0         2         3          0.00850142             6.71603
         5         0         2         3          0.00836904             6.68241
         5         0         2         3           0.0082418             6.64902
         5         0         2         3           0.0081194             6.61533
         5         0         2         3          0.00800159             6.58189
         5         0         2         3           0.0078881             6.54859
         5         1         2         3            0.098976             7.72674
         5         1         2         3           0.0696535             8.13458
         5         1         2         3           0.0550708              8.4145
         5         1         2         3           0.0461862             8.62674
         5         1         2         3           0.0401548             8.81983
         5         1         2         3           0.0361983               8.984
         5         1         2         3            0.032906             9.08568
         5         1         2         3           0.0301749             9.15594
         5         1         2         3           0.0278845              9.2015
         5         1         2         3           0.0259392             9.22742
         5         1         2         3           0.0242675             9.23773
         5         1         2         3            0.022816             9.23607
         5         1         2         3           0.0215439             9.22469
         5         1         2         3             0.02042             9.20497
         5         1         2         3           0.0194195             9.17918
         5         1         2         3           0.0185233             9.14822
