 *tel    numcsi   CsIInChannel     errCsIInChannel           CsIE       errCsIE
    7         0           1327            0.5        191.556        1.91556
    7         0           1402            0.5        200.812        2.00812
    7         1             90            0.5        11.8612       0.118612
    7         1            130            0.5        21.4023       0.214023
    7         1            175            0.5        30.4344       0.304344
    7         1            225            0.5        39.2742       0.392742
    7         1            285            0.5        48.9359       0.489359
    7         1            345            0.5        57.9885       0.579885
    7         1            405            0.5        66.6785       0.666785
    7         1            470            0.5        75.7854       0.757854
    7         1            535            0.5        84.6064       0.846064
    7         1            605            0.5        93.8919       0.938919
    7         1            675            0.5        102.999        1.02999
    7         1            745            0.5        111.959        1.11959
    7         1            815            0.5         120.79         1.2079
    7         1            885            0.5        129.509        1.29509
    7         1            960            0.5        138.741        1.38741
    7         1           1035            0.5        147.872        1.47872
    7         1           1110            0.5        156.913        1.56913
    7         1           1185            0.5        165.874        1.65874
    7         1           1260            0.5        174.762        1.74762
    7         1           1335            0.5        183.584        1.83584
    7         1           1415            0.5        192.931        1.92931
    7         2            110            0.5         12.328        0.12328
    7         2            146            0.5        20.9061       0.209061
    7         2            182            0.5        28.2777       0.282777
    7         2            226            0.5        36.4052       0.364052
    7         2            274            0.5        44.6166       0.446166
    7         2            322            0.5        52.3752       0.523752
    7         2            374            0.5        60.4199       0.604199
    7         2            430            0.5        68.7698       0.687698
    7         2            486            0.5        76.8347       0.768347
    7         2            542            0.5        84.6145       0.846145
    7         2            602            0.5        92.7278       0.927278
    7         2            662            0.5        100.643        1.00643
    7         2            726            0.5        108.898        1.08898
    7         2            790            0.5        116.985        1.16985
    7         2            854            0.5        124.924        1.24924
    7         2            918            0.5        132.736        1.32736
    7         2            986            0.5        140.911        1.40911
    7         2           1054            0.5        148.972        1.48972
    7         2           1122            0.5        156.934        1.56934
    7         2           1190            0.5        164.807        1.64807
    7         3             82            0.5        11.8547       0.118547
    7         3            122            0.5        20.2919       0.202919
    7         3            174            0.5        29.7188       0.297188
    7         3            226            0.5        38.6143       0.386143
    7         3            282            0.5        47.8726       0.478726
    7         3            338            0.5        56.9016       0.569016
    7         3            394            0.5        65.7443       0.657443
    7         3            450            0.5        74.4173       0.744173
    7         3            510            0.5        83.5012       0.835012
    7         3            574            0.5        92.9973       0.929973
    7         3            634            0.5        101.755        1.01755
