 *tel    numcsi   CsIInVoltage     errCsIInVoltage           CsIE       errCsIE
    5         0       0.643768     0.00643768         113.76         1.1376
    5         0       0.723278     0.00723278        124.596        1.24596
    5         0       0.806377     0.00806377        135.892        1.35892
    5         0       0.890996     0.00890996         146.99         1.4699
    5         0       0.974901     0.00974901        157.915        1.57915
    5         0        1.06038      0.0106038        168.688        1.68688
    5         0        1.15177      0.0115177        179.947        1.79947
    5         0        1.23979      0.0123979        190.458        1.90458
    5         0        1.33402      0.0133402        201.473        2.01473
    5         0        1.43659      0.0143659        212.987        2.12987
    5         0        1.53445      0.0153445        223.802        2.23802
    5         0        1.63304      0.0163304        234.537        2.34537
    5         1      0.0165039    0.000165039        9.75522      0.0975522
    5         1      0.0795132    0.000795132        21.1185       0.211185
    5         1       0.145948     0.00145948        32.2896       0.322896
    5         1       0.219417     0.00219417         43.476        0.43476
    5         1       0.299462     0.00299462        54.7973       0.547973
    5         1        0.38026      0.0038026         65.474        0.65474
    5         1       0.466587     0.00466587        76.5103       0.765103
    5         1       0.560897     0.00560897        87.8551       0.878551
    5         1       0.654447     0.00654447        98.8337       0.988337
    5         1       0.748357     0.00748357        109.528        1.09528
    5         1       0.848803     0.00848803        120.748        1.20748
    5         1       0.949549     0.00949549        131.777        1.31777
    5         1        1.05118      0.0105118        142.659        1.42659
    5         1        1.15454      0.0115454        153.426        1.53426
    5         1        1.26702      0.0126702        164.813        1.64813
    5         1        1.37543      0.0137543        175.419        1.75419
    5         1        1.49252      0.0149252        186.676        1.86676
    5         1        1.61129      0.0161129         197.89         1.9789
    5         1        1.72479      0.0172479        208.378        2.08378
    5         1        1.84604      0.0184604        219.547        2.19547
    5         1        1.96775      0.0196775        230.707        2.30707
    5         2      0.0209202    0.000209202        13.2692       0.132692
    5         2      0.0777167    0.000777167        23.9525       0.239525
    5         2       0.139619     0.00139619        33.5725       0.335725
    5         2       0.211627     0.00211627        43.9962       0.439962
    5         2       0.285205     0.00285205        53.8986       0.538986
    5         2       0.357528     0.00357528        63.5055       0.635055
    5         2       0.437179     0.00437179        73.6627       0.736627
    5         2        0.51644      0.0051644        83.5435       0.835435
    5         2       0.601439     0.00601439         93.914        0.93914
    5         2       0.680345     0.00680345        103.335        1.03335
    5         2       0.771517     0.00771517         113.98         1.1398
    5         2       0.856557     0.00856557        123.718        1.23718
    5         2       0.948177     0.00948177         133.96         1.3396
    5         2        1.03478      0.0103478        143.359        1.43359
    5         2         1.1342       0.011342         153.93         1.5393
    5         2        1.22891      0.0122891        163.691        1.63691
    5         2        1.33329      0.0133329        173.961        1.73961
    5         2        1.43225      0.0143225        183.469        1.83469
    5         2        1.53919      0.0153919        193.496        1.93496
    5         2        1.64826      0.0164826        203.418        2.03418
    5         2        1.76554      0.0176554        213.855        2.13855
    5         3      0.0223306    0.000223306        13.3607       0.133607
    5         3      0.0897491    0.000897491        22.9142       0.229142
    5         3       0.163354     0.00163354        31.4654       0.314654
    5         3       0.253552     0.00253552        40.8381       0.408381
    5         3       0.343254     0.00343254        49.7007       0.497007
    5         3        0.43365      0.0043365         58.262        0.58262
    5         3       0.531727     0.00531727        67.3335       0.673335
    5         3       0.637999     0.00637999        76.8921       0.768921
    5         3       0.736544     0.00736544        85.4292       0.854292
    5         3       0.842146     0.00842146        94.4554       0.944554
    5         3         0.9573       0.009573        103.939        1.03939
    5         3        1.06494      0.0106494        112.555        1.12555
    5         3        1.18307      0.0118307        121.651        1.21651
    5         3        1.30379      0.0130379        130.579        1.30579
    5         3        1.43695      0.0143695        139.982        1.39982
    5         3        1.56306      0.0156306        148.623        1.48623
    5         3        1.70004      0.0170004        157.754        1.57754
    5         3        1.83888      0.0183888        166.768        1.66768
    5         3        1.97823      0.0197823        175.679        1.75679
    5         3        2.11832      0.0211832        184.499        1.84499
    5         3        2.26807      0.0226807        193.818        1.93818
    5         3        2.40829      0.0240829        202.481        2.02481
    6         0      0.0169618    0.000169618        13.8914       0.138914
    6         0      0.0624033    0.000624033        25.5479       0.255479
    6         0       0.117172     0.00117172        36.9763       0.369763
    6         0        0.17539      0.0017539        47.9825       0.479825
    6         0       0.233544     0.00233544        58.2268       0.582268
