 *tel    numcsi      CsIV        errCsIV           CsIE       errCsIE
    4         0       0.423266              0        66.1974              0
    4         0       0.507125              0        78.0277              0
    4         0       0.589908              0        89.7917              0
    4         0       0.673682              0        101.513              0
    4         0       0.763109              0        113.991              0
    4         0       0.845544              0        125.686              0
    4         0       0.935438              0        138.175              0
    4         0         1.0192              0        149.909              0
    4         0        1.10441              0        161.681              0
    4         0        1.19142              0        173.502              0
    4         0        1.28476              0        186.174              0
    4         0        1.37521              0         198.12              0
    4         0        1.46591              0        210.139              0
    4         0         1.5523              0        221.427              0
    4         0        1.64491              0        233.602              0
    4         0        1.73933              0        245.866              0
    4         1      0.0208013              0         6.3554              0
    4         1      0.0916891              0        18.2232              0
    4         1       0.179705              0        30.9346              0
    4         1       0.260291              0        42.3916              0
    4         1        0.34869              0        54.6814              0
    4         1       0.436868              0         67.021              0
    4         1       0.518114              0        78.5242              0
    4         1       0.605825              0        90.9553              0
    4         1       0.687549              0        102.537              0
    4         1       0.775013              0        115.053              0
    4         1       0.856618              0        126.718              0
    4         1       0.938691              0        138.428              0
    4         1        1.02133              0        150.189              0
    4         1        1.11015              0        162.915              0
    4         1        1.19518              0        174.796              0
    4         1        1.28075              0        186.741              0
    4         1        1.36875              0        198.755              0
    4         1        1.45834              0        210.843              0
    4         1        1.54732              0        223.008              0
    4         1         1.6317              0         234.31              0
    4         1        1.72321              0        246.634              0
    4         1        1.80902              0         258.09              0
    4         2       0.021394              0        6.22164              0
    4         2      0.0944994              0        17.2091              0
    4         2       0.177763              0        28.5146              0
    4         2       0.261748              0        39.4185              0
    4         2       0.352335              0        50.9564              0
    4         2       0.435701              0        61.6291              0
    4         2       0.525773              0        73.1082              0
    4         2       0.609804              0         83.767              0
    4         2       0.692801              0        94.4341              0
    4         2       0.783766              0        105.939              0
    4         2         0.8668              0        116.646              0
    4         2        0.95147              0        127.382              0
    4         2        1.04286              0        138.983              0
    4         2        1.12812              0        149.798              0
    4         2        1.21617              0         160.66              0
    4         2        1.30453              0        171.575              0
    4         2        1.39558              0        182.546              0
    4         2        1.48788              0        193.578              0
    4         2        1.58048              0        204.675              0
    4         2        1.67404              0        215.844              0
    4         2        1.76986              0        227.085              0
    4         3      0.0206936              0        6.31882              0
    4         3      0.0895041              0         16.977              0
    4         3       0.161541              0        27.0707              0
    4         3       0.232545              0        36.8774              0
    4         3       0.309368              0        47.2078              0
    4         3       0.380474              0        56.7648              0
    4         3        0.45743              0        66.9518              0
    4         3       0.534593              0        77.1017              0
    4         3       0.610422              0        87.2283              0
    4         3       0.682429              0        96.6694              0
    4         3       0.758384              0        106.784              0
    4         3       0.835412              0        116.908              0
    4         3       0.912183              0        127.048              0
    4         3        0.98944              0        137.214              0
    4         3        1.06171              0         146.73              0
    4         3        1.14061              0        156.961              0
    4         3        1.22121              0        167.237              0
    4         3        1.29633              0        176.872              0
    4         3        1.37959              0        187.247              0
    4         3        1.45757              0        196.981              0
    4         3        1.53614              0        206.769              0
    4         3        1.61638              0        216.614              0
    5         0       0.020985              0        6.84167              0
    5         0            0.1              0        18.3438              0
    5         0        0.18884              0        30.7348              0
    5         0       0.277467              0        42.9565              0
    5         0       0.366429              0        55.0047              0
    5         0       0.455344              0        66.9466              0
    5         0       0.544516              0        78.8091              0
    5         0       0.632833              0        90.6157              0
    5         0       0.728231              0        103.172              0
    5         0       0.816296              0        114.929              0
    5         0       0.905989              0        126.687              0
    5         0       0.994728              0        138.461              0
    5         0        1.09194              0        151.052              0
    5         0        1.18323              0        162.896              0
    5         0        1.27767              0        174.791              0
    5         0        1.37291              0        186.743              0
    5         0        1.46974              0        198.758              0
    5         0         1.5688              0        210.847              0
    5         0        1.66789              0        223.014              0
    5         0        1.76123              0        234.444              0
    5         0        1.86288              0        246.777              0
    5         1      0.0175063              0        5.34975              0
    5         1       0.111814              0        17.8367              0
    5         1       0.203404              0         29.345              0
    5         1       0.302345              0        41.2666              0
    5         1       0.409664              0        53.6674              0
    5         1       0.516721              0        65.8656              0
    5         1       0.624086              0        77.9744              0
    5         1       0.731024              0        90.0624              0
    5         1       0.830822              0        101.308              0
    5         1        0.93794              0         113.47              0
    5         1        1.04641              0        125.707              0
    5         1        1.15654              0        138.037              0
    5         1          1.261              0         149.58              0
    5         1        1.36825              0        161.222              0
    5         1        1.48513              0        173.881              0
    5         1        1.59555              0        185.754              0
    5         1        1.70763              0        197.745              0
    5         1        1.81963              0        209.863              0
    5         1        1.92365              0        221.163              0
    5         1        2.03749              0        233.532              0
    5         1        2.14271              0        245.072              0
    5         1        2.25611              0        257.711              0
    5         2      0.0219755              0        6.70546              0
    5         2       0.109933              0        17.4244              0
    5         2       0.208586              0        29.1428              0
    5         2       0.301313              0        39.8025              0
    5         2       0.400631              0        50.9485              0
    5         2       0.500535              0        61.8689              0
    5         2       0.599399              0        72.6202              0
    5         2        0.70554              0        84.0079              0
    5         2       0.805147              0        94.5555              0
    5         2       0.911236              0        105.805              0
    5         2        1.01938              0        117.032              0
    5         2        1.12041              0        127.509              0
    5         2        1.23105              0        138.752              0
    5         2        1.34509              0        150.028              0
    5         2        1.45367              0        160.594              0
    5         2        1.57115              0        171.972              0
    5         2        1.68216              0        182.652              0
    5         2        1.80283              0        194.166              0
    5         2        1.91656              0        204.987              0
    5         2        2.03005              0        215.887              0
    5         2        2.14436              0        226.868              0
    5         3      0.0242594              0        5.65946              0
    5         3       0.136107              0        16.3746              0
    5         3       0.266042              0        27.5192              0
    5         3       0.406218              0        39.0782              0
    5         3       0.536224              0        49.4743              0
    5         3       0.676312              0        60.4663              0
    5         3       0.825915              0        72.0892              0
    5         3        0.96646              0        82.8493              0
    5         3        1.10845              0        93.5645              0
    5         3         1.2651              0        105.029              0
    5         3        1.41628              0        115.737              0
    5         3         1.5702              0        126.472              0
    5         3        1.73821              0         138.02              0
    5         3         1.8964              0        148.852              0
    5         3         2.0558              0        159.746              0
    5         3        2.21566              0        170.713              0
    5         3        2.37575              0        181.757              0
    5         3        2.53633              0        192.886              0
    5         3        2.69679              0        204.104              0
    5         3        2.84576              0        214.607              0
    5         3         3.0064              0        226.013              0
    6         0      0.0169618              0        6.61277              0
    6         0      0.0825081              0        17.5822              0
    6         0       0.156244              0        28.5807              0
    6         0       0.233544              0        39.9289              0
    6         0        0.31209              0        51.0235              0
    6         0        0.38974              0        62.0042              0
    6         0       0.468181              0         72.911              0
    6         0         0.5466              0        83.7742              0
    6         0       0.628869              0        95.2952              0
    6         0       0.707439              0        106.139              0
    6         0       0.785035              0        116.999              0
    6         0       0.863293              0        127.887              0
    6         0       0.942027              0        138.815              0
    6         0         1.0204              0        149.793              0
    6         0        1.10054              0        160.827              0
    6         0        1.18073              0        171.926              0
    6         0        1.26359              0        183.097              0
    6         0        1.34108              0        193.637              0
    6         0         1.4266              0        204.959              0
    6         0        1.50662              0        215.652              0
    6         0        1.59395              0        227.144              0
    6         1      0.0245442              0        7.37051              0
    6         1      0.0982616              0        18.4253              0
    6         1       0.175044              0        29.5071              0
    6         1       0.258331              0        41.0786              0
    6         1       0.335196              0        51.5444              0
    6         1       0.418799              0        62.6675              0
    6         1       0.502397              0        73.7038              0
    6         1       0.585113              0        84.7019              0
    6         1       0.668939              0        95.6962              0
    6         1       0.751418              0        106.713              0
    6         1         0.8351              0         117.77              0
    6         1       0.918418              0        128.884              0
    6         1        1.00269              0        140.067              0
    6         1        1.08181              0         150.52              0
    6         1        1.16731              0         161.86              0
    6         1        1.24857              0        172.475              0
    6         1         1.3379              0        184.003              0
    6         1        1.42138              0          194.8              0
    6         1        1.50729              0        205.691              0
    6         1        1.59273              0        216.682              0
    6         1        1.68004              0        227.773              0
    6         2      0.0229693              0        6.78139              0
    6         2       0.081288              0         16.174              0
    6         2       0.137463              0        24.9606              0
    6         2        0.20125              0        34.4066              0
    6         2       0.260573              0        42.9582              0
    6         2       0.328555              0        52.3326              0
    6         2       0.392788              0        61.0745              0
    6         2         0.4596              0        70.2856              0
    6         2       0.523944              0        78.9864              0
    6         2       0.591794              0        88.2329              0
    6         2       0.655468              0        97.0191              0
    6         2       0.722674              0        106.396              0
    6         2       0.787039              0        115.333              0
    6         2       0.850602              0        124.357              0
    6         2       0.910431              0        132.936              0
    6         2       0.975253              0        142.149              0
    6         2         1.0364              0        150.914              0
    6         2        1.10151              0        160.332              0
    6         2        1.16329              0        169.298              0
    6         2         1.2266              0        178.365              0
    6         2        1.28662              0         186.96              0
    6         2         1.3506              0        196.229              0
    6         3      0.0182378              0        6.19794              0
    6         3      0.0875566              0        18.0156              0
    6         3       0.160295              0        28.8217              0
    6         3       0.236733              0        40.0622              0
    6         3       0.314166              0          51.18              0
    6         3         0.3917              0        62.2722              0
    6         3       0.463396              0        72.6479              0
    6         3       0.540903              0         83.693              0
    6         3       0.617813              0        94.7205              0
    6         3       0.694882              0        105.738              0
    6         3       0.772532              0        116.754              0
    6         3       0.848666              0        127.776              0
    6         3        0.92675              0        138.812              0
    6         3        1.00462              0        149.872              0
    6         3        1.08267              0         160.96              0
    6         3        1.16275              0        172.086              0
    6         3        1.24295              0        183.254              0
    6         3         1.3205              0        193.767              0
    6         3        1.40392              0        205.033              0
    6         3         1.4834              0        215.648              0
    7         0      0.0191649              0          6.896              0
    7         0      0.0745187              0        15.6663              0
    7         0       0.137579              0        25.1041              0
    7         0       0.201078              0        34.2604              0
    7         0       0.263685              0        43.2114              0
    7         0       0.327611              0         51.999              0
    7         0       0.391478              0        60.6867              0
    7         0       0.458991              0        69.9642              0
    7         0       0.527862              0        79.1845              0
    7         0       0.591353              0        87.7109              0
    7         0       0.659005              0        96.8686              0
    7         0       0.727746              0        106.012              0
    7         0       0.796278              0        115.152              0
    7         0       0.863976              0        124.294              0
    7         0       0.928156              0        132.792              0
    7         0       0.997208              0         141.96              0
    7         0        1.06615              0        151.149              0
    7         0        1.13155              0        159.704              0
    7         0        1.20282              0        168.947              0
    7         0        1.27495              0        178.225              0
    7         0        1.34298              0        186.874              0
    7         0        1.41696              0        196.227              0
    7         1       0.026616              0         7.0587              0
    7         1      0.0913028              0        17.1259              0
    7         1       0.163567              0        27.0965              0
    7         1       0.239587              0         37.288              0
    7         1       0.316744              0        47.3026              0
    7         1          0.394              0         57.269              0
    7         1       0.470228              0        67.2257              0
    7         1       0.547577              0        77.1845              0
    7         1       0.624018              0        87.1523              0
    7         1        0.70107              0        97.1354              0
    7         1       0.778326              0         107.14              0
    7         1       0.854572              0        117.171              0
    7         1       0.931931              0        127.234              0
    7         1        1.01004              0        137.335              0
    7         1        1.08263              0        146.842              0
    7         1        1.16233              0        157.027              0
    7         1         1.2426              0        167.264              0
    7         1        1.31948              0        176.911              0
    7         1        1.40245              0        187.257              0
    7         1        1.48152              0        197.012              0
    7         2      0.0257929              0        7.02231              0
    7         2      0.0743812              0        14.8179              0
    7         2       0.131101              0        23.1526              0
    7         2        0.18814              0        31.1226              0
    7         2       0.245488              0        38.9199              0
    7         2       0.306636              0        47.1701              0
    7         2        0.36895              0         55.316              0
    7         2       0.426345              0        62.7697              0
    7         2         0.4884              0        70.7953              0
    7         2       0.549839              0        78.7866              0
    7         2       0.616776              0          87.37              0
    7         2       0.679083              0        95.3312              0
    7         2       0.740226              0        103.293              0
    7         2       0.802542              0        111.263              0
    7         2       0.864795              0        119.247              0
    7         2       0.926345              0        127.251              0
    7         2       0.989056              0         135.28              0
    7         2        1.05212              0        143.337              0
    7         2        1.11007              0        150.803              0
    7         2        1.17427              0        158.925              0
    7         2        1.23989              0        167.086              0
    7         2         1.3055              0        175.288              0
    7         3      0.0168134              0        5.74787              0
    7         3      0.0838601              0        16.2001              0
    7         3       0.154464              0        26.1403              0
    7         3       0.224255              0        35.7247              0
    7         3       0.300059              0        45.7595              0
    7         3       0.380388              0         56.313              0
    7         3       0.456278              0        66.1422              0
    7         3       0.531352              0        75.9456              0
    7         3        0.60704              0        85.7475              0
    7         3         0.6881              0        96.2215              0
    7         3       0.763112              0        106.073              0
    7         3       0.839065              0        115.968              0
    7         3       0.914714              0        125.914              0
    7         3       0.991108              0        135.919              0
    7         3        1.06741              0        145.989              0
    7         3        1.14535              0        156.129              0
    7         3        1.21969              0        165.663              0
    7         3        1.29909              0        175.955              0
    7         3        1.37585              0        185.636              0
    7         3        1.45797              0        196.092              0
    8         0      0.0330697              0         7.0671              0
    8         0        0.07422              0        14.9045              0
    8         0         0.1236              0        23.0766              0
    8         0       0.177096              0        31.2883              0
