 *tel    numcsi   CsIInChannel     errCsIInChannel           CsIE       errCsIE
    0         0             90            0.5        22.8506       0.228506
    0         0            130            0.5        35.8301       0.358301
    0         0            174            0.5        47.7813       0.477813
    0         0            222            0.5        59.3973       0.593973
    0         0            278            0.5        71.9422       0.719422
    0         0            334            0.5        83.8623       0.838623
    0         0            390            0.5        95.3911       0.953911
    0         0            450            0.5         107.35         1.0735
    0         0            514            0.5        119.834        1.19834
    0         0            574            0.5        131.295        1.31295
    0         0            638            0.5        143.293        1.43293
    0         0            706            0.5        155.839        1.55839
    0         0            770            0.5        167.459        1.67459
    0         0            838            0.5        179.622        1.79622
    0         0            906            0.5        191.609        1.91609
    0         0            974            0.5        203.432        2.03432
    0         0           1046            0.5        215.784        2.15784
    0         0           1118            0.5        227.978        2.27978
    0         0           1186            0.5        239.359        2.39359
    0         0           1262            0.5        251.935        2.51935
    0         0           1334            0.5        263.717        2.63717
    0         1             76            0.5        21.3127       0.213127
    0         1            136            0.5        37.0745       0.370745
    0         1            202            0.5        53.4158       0.534158
    0         1            268            0.5        69.0072       0.690072
    0         1            340            0.5        85.3112       0.853112
    0         1            412            0.5        100.964        1.00964
    0         1            490            0.5        117.242        1.17242
    0         1            568            0.5        132.982        1.32982
    0         1            652            0.5         149.38         1.4938
    0         1            736            0.5        165.328        1.65328
    0         1            826            0.5        181.969        1.81969
    0         1            910            0.5        197.139        1.97139
    0         1           1000            0.5        213.054        2.13054
    0         1           1096            0.5        229.692        2.29692
    0         1           1186            0.5        245.009        2.45009
    0         1           1282            0.5        261.086        2.61086
    0         1           1384            0.5        277.904        2.77904
    0         1           1480            0.5        293.513        2.93513
    0         1           1582            0.5        309.892        3.09892
    0         1           1678            0.5        325.136        3.25136
    0         1           1780            0.5        341.168        3.41168
    0         2             92            0.5        22.2001       0.222001
    0         2            152            0.5        37.8077       0.378077
    0         2            212            0.5        52.2043       0.522043
    0         2            277            0.5         67.154        0.67154
    0         2            347            0.5         82.672        0.82672
    0         2            417            0.5        97.6709       0.976709
    0         2            487            0.5        112.134        1.12134
    0         2            562            0.5        127.178        1.27178
    0         2            642            0.5        142.769        1.42769
    0         2            722            0.5        157.962        1.57962
    0         2            802            0.5        172.796        1.72796
    0         2            882            0.5        187.308        1.87308
    0         2            967            0.5        202.414        2.02414
    0         2           1052            0.5        217.229        2.17229
    0         2           1142            0.5        232.632        2.32632
    0         2           1232            0.5        247.771        2.47771
    0         2           1322            0.5        262.673        2.62673
    0         2           1412            0.5         277.36         2.7736
    0         2           1507            0.5        292.651        2.92651
    0         2           1602            0.5        307.745        3.07745
    0         3             44            0.5        23.4055       0.234055
    0         3             89            0.5        35.8472       0.358472
    0         3            144            0.5        49.4684       0.494684
    0         3            199            0.5        62.4916       0.624916
    0         3            254            0.5        75.0879       0.750879
    0         3            314            0.5        88.4251       0.884251
    0         3            374            0.5        101.356        1.01356
    0         3            439            0.5        114.949        1.14949
    0         3            499            0.5        127.171        1.27171
    0         3            564            0.5         140.11         1.4011
    0         3            634            0.5         153.74         1.5374
    0         3            699            0.5        166.139        1.66139
    0         3            769            0.5         179.24         1.7924
    0         3            839            0.5        192.107        1.92107
    0         3            914            0.5        205.658        2.05658
    0         3            989            0.5        218.988        2.18988
    0         3           1059            0.5        231.248        2.31248
    0         3           1134            0.5        244.208        2.44208
    0         3           1214            0.5        257.847        2.57847
    0         3           1289            0.5        270.477        2.70477
    0         3           1369            0.5        283.795        2.83795
    1         0            105            0.5        19.8715       0.198715
    1         0            153            0.5        35.4509       0.354509
    1         0            213            0.5         51.325        0.51325
    1         0            285            0.5        67.8964       0.678964
    1         0            357            0.5         83.153        0.83153
    1         0            435            0.5        98.8631       0.988631
    1         0            519            0.5        115.077        1.15077
    1         0            609            0.5        131.937        1.31937
    1         0            693            0.5        147.276        1.47276
    1         0            783            0.5        163.348        1.63348
    1         0            873            0.5        179.083        1.79083
    1         0            969            0.5        195.533        1.95533
    1         0           1065            0.5        211.668        2.11668
    1         0           1161            0.5        227.518        2.27518
    1         0           1257            0.5        243.107        2.43107
    1         0           1359            0.5         259.41         2.5941
    1         0           1461            0.5        275.467        2.75467
    1         0           1563            0.5        291.302        2.91302
    1         0           1671            0.5        307.847        3.07847
    1         0           1773            0.5        323.283        3.23283
    1         0           1881            0.5        339.444        3.39444
    1         1             97            0.5        23.8956       0.238956
    1         1            163            0.5        39.0432       0.390432
    1         1            235            0.5        54.9678       0.549678
    1         1            313            0.5        71.6469       0.716469
    1         1            391            0.5        87.8123       0.878123
    1         1            469            0.5        103.469        1.03469
    1         1            553            0.5        119.817        1.19817
    1         1            637            0.5        135.722        1.35722
    1         1            721            0.5        151.248        1.51248
    1         1            811            0.5        167.504        1.67504
    1         1            901            0.5        183.409        1.83409
    1         1            991            0.5        199.002        1.99002
    1         1           1087            0.5        215.323        2.15323
    1         1           1183            0.5        231.356        2.31356
    1         1           1279            0.5        247.129        2.47129
    1         1           1381            0.5        263.629        2.63629
    1         1           1483            0.5        279.889        2.79889
    1         1           1585            0.5        295.931        2.95931
    1         1           1687            0.5        311.775        3.11775
    1         1           1789            0.5        327.439        3.27439
    1         1           1897            0.5        343.846        3.43846
    1         2             82            0.5        24.9927       0.249927
    1         2            137            0.5        38.3618       0.383618
    1         2            197            0.5        52.4146       0.524146
    1         2            257            0.5        66.0121       0.660121
    1         2            322            0.5        80.2951       0.802951
    1         2            387            0.5        94.1741       0.941741
    1         2            457            0.5         108.62         1.0862
    1         2            527            0.5        122.689        1.22689
    1         2            597            0.5        136.381        1.36381
    1         2            672            0.5        150.727        1.50727
    1         2            747            0.5         164.76         1.6476
    1         2            822            0.5        178.511        1.78511
    1         2            902            0.5        192.901        1.92901
    1         2            977            0.5        206.156        2.06156
    1         2           1062            0.5         220.93         2.2093
    1         2           1142            0.5        234.617        2.34617
    1         2           1227            0.5        248.949        2.48949
    1         2           1307            0.5        262.257        2.62257
    1         2           1392            0.5        276.224        2.76224
    1         2           1482            0.5        290.833        2.90833
    1         2           1567            0.5        304.477        3.04477
    1         3            103            0.5        20.0223       0.200223
    1         3            153            0.5        34.9098       0.349098
    1         3            203            0.5        47.8937       0.478937
    1         3            263            0.5        62.4835       0.624835
    1         3            323            0.5        76.3653       0.763653
    1         3            388            0.5        90.8012       0.908012
    1         3            453            0.5        104.663        1.04663
    1         3            518            0.5        118.066        1.18066
    1         3            588            0.5        132.065        1.32065
    1         3            663            0.5        146.644        1.46644
    1         3            738            0.5        160.858        1.60858
    1         3            813            0.5        174.748        1.74748
    1         3            888            0.5        188.355        1.88355
    1         3            968            0.5        202.594        2.02594
    1         3           1048            0.5         216.58         2.1658
    1         3           1128            0.5        230.342        2.30342
    1         3           1213            0.5        244.745        2.44745
    1         3           1298            0.5        258.948        2.58948
    1         3           1383            0.5         272.97         2.7297
    1         3           1468            0.5        286.831        2.86831
    1         3           1553            0.5        300.546        3.00546
    2         0             73            0.5        19.9062       0.199062
    2         0            113            0.5         33.243        0.33243
    2         0            168            0.5         47.858        0.47858
    2         0            228            0.5        61.8621       0.618621
    2         0            288            0.5         75.038        0.75038
    2         0            358            0.5        89.8762       0.898762
    2         0            423            0.5        103.263        1.03263
    2         0            493            0.5        117.298        1.17298
    2         0            563            0.5        131.045        1.31045
    2         0            638            0.5        145.407        1.45407
    2         0            713            0.5        159.473        1.59473
    2         0            788            0.5        173.243        1.73243
    2         0            868            0.5        187.629        1.87629
    2         0            948            0.5        201.724        2.01724
    2         0           1028            0.5        215.552        2.15552
    2         0           1113            0.5        229.975        2.29975
    2         0           1193            0.5        243.316        2.43316
    2         0           1278            0.5        257.264        2.57264
    2         0           1368            0.5        271.797        2.71797
    2         0           1453            0.5         285.32         2.8532
    2         0           1543            0.5        299.442        2.99442
    2         1            102            0.5        17.3921       0.173921
    2         1            137            0.5        30.3841       0.303841
    2         1            182            0.5        44.5946       0.445946
    2         1            237            0.5        59.9325       0.599325
    2         1            287            0.5        72.7655       0.727655
