      *tel    numcsi         Z         A     -dE/dx (MeV/um)               Leff
*         5         0         2         4            0.107164             6.35202
*         5         0         2         4           0.0783376             6.95863
*         5         0         2         4           0.0629801             7.19497
*         5         0         2         4           0.0533096             7.27797
*         5         0         2         4           0.0465909             7.31346
*         5         0         2         4           0.0416005             7.34753
*         5         0         2         4           0.0381609             7.42598
*         5         0         2         4           0.0352222             7.46072
         5         0         2         4           0.0327397              7.4953
         5         0         2         4           0.0305957             7.52517
         5         0         2         4           0.0287285             7.55183
         5         0         2         4           0.0270902             7.57535
         5         0         2         4            0.025642              7.5958
         5         0         2         4           0.0243529             7.61311
         5         0         2         4           0.0231984             7.62719
         5         0         2         4           0.0221584             7.63847
         5         0         2         4           0.0212167             7.64685
         5         0         2         4             0.02036             7.65241
         5         0         2         4           0.0195774             7.65514
         5         0         2         4           0.0188594             7.65616
         5         0         2         4           0.0181983             7.65484
         5         0         2         4           0.0175876              7.6516
         5         0         2         4           0.0170217             7.64595
         5         0         2         4           0.0164959             7.63854
         5         0         2         4           0.0160059             7.62974
         5         0         2         4           0.0155482             7.62011
         5         0         2         4           0.0151197             7.60823
         5         0         2         4           0.0147176             7.59451
         5         0         2         4           0.0143395             7.57984
         5         0         2         4           0.0139834             7.56391
         5         0         2         4           0.0136473             7.54778
         5         0         2         4           0.0133295              7.5302
         5         0         2         4           0.0130287             7.51159
         5         0         2         4           0.0127435             7.49285
         5         0         2         4           0.0124726             7.47268
         5         0         2         4            0.012215             7.45153
         5         0         2         4           0.0119698             7.43018
         5         0         2         4            0.011736             7.40803
         5         0         2         4           0.0115129             7.38605
         5         0         2         4           0.0112998             7.36341
         5         0         2         4           0.0110959             7.33992
         5         0         2         4           0.0109007             7.31589
         5         0         2         4           0.0107136             7.29191
         5         0         2         4           0.0105341             7.26716
         5         0         2         4           0.0103619             7.24238
         5         0         2         4           0.0101963             7.21791
         5         0         2         4           0.0100371             7.19152
         5         0         2         4          0.00988394             7.16666
         5         0         2         4          0.00973639             7.14098
         5         0         2         4          0.00959419             7.11541
         5         1         2         4              0.1207             7.31808
         5         1         2         4           0.0840147             7.78464
         5         1         2         4           0.0660149              8.1207
         5         1         2         4           0.0551464             8.36495
         5         1         2         4           0.0477882             8.55852
         5         1         2         4           0.0424339             8.71657
         5         1         2         4           0.0386817             8.90297
         5         1         2         4           0.0356105             9.01964
         5         1         2         4           0.0330319              9.1064
         5         1         2         4           0.0308091             9.16852
         5         1         2         4           0.0288806             9.21275
         5         1         2         4           0.0271939             9.24167
         5         1         2         4           0.0257073             9.25888
         5         1         2         4           0.0243874               9.266
         5         1         2         4            0.023208             9.26494
         5         1         2         4           0.0221479             9.25701
         5         1         2         4           0.0211898             9.24358
         5         1         2         4           0.0203196             9.22458
         5         1         2         4           0.0195259             9.20253
         5         1         2         4           0.0187987             9.17689
         5         1         2         4           0.0181301             9.14871
         5         1         2         4           0.0175132             9.11817
         5         1         2         4           0.0169422             9.08569
         5         1         2         4           0.0164121             9.05118
         5         1         2         4           0.0159186              9.0149
         5         1         2         4            0.015458             8.97826
         5         1         2         4           0.0150272             8.94095
         5         1         2         4           0.0146232             8.90087
         5         1         2         4           0.0142436             8.86103
         5         1         2         4           0.0138863             8.82047
         5         1         2         4           0.0135494             8.77982
         5         1         2         4            0.013231             8.73901
         5         1         2         4           0.0129297             8.69785
         5         1         2         4           0.0126442              8.6567
         5         1         2         4           0.0123732             8.61447
         5         1         2         4           0.0121156             8.57111
         5         1         2         4           0.0118705             8.52913
         5         1         2         4           0.0116369             8.48695
         5         1         2         4           0.0114141             8.44561
         5         1         2         4           0.0112013              8.4028
         5         1         2         4           0.0109978             8.36142
         5         1         2         4           0.0108031             8.31878
         5         1         2         4           0.0106165             8.27652
         5         1         2         4           0.0104376             8.23429
         5         1         2         4            0.010266             8.19325
         5         1         2         4            0.010101             8.15215
         5         1         2         4          0.00994246             8.10961
