 *tel    numcsi           CsIV        errCsIV           CsIE       errCsIE
*    5         1      0.0175063    0.000175063        5.34975      0.0534975
    5         1      0.0813549    0.000813549        13.8324       0.138324
    5         1       0.142142     0.00142142        21.7445       0.217445
    5         1       0.210954     0.00210954        30.2791       0.302791
    5         1       0.294653     0.00294653        40.3698       0.403698
    5         1       0.379301     0.00379301        50.1514       0.501514
    5         1       0.470449     0.00470449        60.6541       0.606541
    5         1       0.555128     0.00555128        70.1962       0.701962
    5         1       0.646868     0.00646868        80.5646       0.805646
    5         2      0.0146128    0.000146128        5.26831      0.0526831
    5         2      0.0812265    0.000812265        13.8106       0.138106
    5         2        0.14568      0.0014568        21.2669       0.212669
    5         2        0.22998      0.0022998         30.985        0.30985
    5         2       0.315276     0.00315276        40.6414       0.406414
    5         2       0.407746     0.00407746         50.958        0.50958
    5         2       0.493513     0.00493513        60.3977       0.603977
    5         2       0.585087     0.00585087        70.5406       0.705406
    5         2       0.677323     0.00677323        80.6109       0.806109
    5         3      0.0242594    0.000242594         5.5329       0.055329
    5         3       0.106107     0.00106107        13.3248       0.133248
    5         3       0.206246     0.00206246        21.9472       0.219472
    5         3       0.305542     0.00305542        30.3669       0.303669
    5         3       0.426325     0.00426325        40.3371       0.403371
    5         3       0.556122     0.00556122        50.9018       0.509018
    5         3       0.676312     0.00676312        60.5146       0.605146
    5         3       0.806242     0.00806242        70.8077       0.708077
    5         3       0.926244     0.00926244        80.2245       0.802245
    6         0      0.0111342    0.000111342        5.58186      0.0558186
    6         0      0.0543753    0.000543753        13.1971       0.131971
    6         0       0.108361     0.00108361          21.47         0.2147
    6         0       0.166793     0.00166793        30.1557       0.301557
    6         0       0.236492     0.00236492        40.3476       0.403476
    6         0        0.30715      0.0030715         50.334        0.50334
    6         0       0.377229     0.00377229        60.2258       0.602258
    6         0         0.4535       0.004535          70.87         0.7087
    6         0       0.524218     0.00524218         80.654        0.80654
    6         1   6.95288e-310   6.95288e-310   2.76695e+278   2.92099e-316
    6         1      0.0673219    0.000673219        13.7285       0.137285
    6         1       0.121735     0.00121735         21.252        0.21252
    6         1       0.186802     0.00186802        30.2853       0.302853
    6         1       0.264348     0.00264348        40.9556       0.409556
    6         1       0.335196     0.00335196         50.728        0.50728
    6         1       0.406864     0.00406864        60.4668       0.604668
    6         1       0.484684     0.00484684        70.9793       0.709793
    6         1       0.555218     0.00555218        80.6552       0.806552
    6         2      0.0152845    0.000152845         5.5223       0.055223
    6         2      0.0655296    0.000655296        13.7267       0.137267
    6         2       0.114999     0.00114999        21.5091       0.215091
    6         2       0.175068     0.00175068        30.5671       0.305671
    6         2       0.245604     0.00245604        40.8518       0.408518
    6         2       0.317236     0.00317236        50.7813       0.507813
    6         2       0.389049     0.00389049         60.562        0.60562
    6         2       0.463376     0.00463376         70.797        0.70797
    6         2       0.535254     0.00535254        80.5243       0.805243
    6         3      0.0132946    0.000132946        5.15071      0.0515071
    6         3      0.0604693    0.000604693        13.8512       0.138512
    6         3        0.11371      0.0011371        21.9796       0.219796
    6         3        0.17197      0.0017197        30.5147       0.305147
    6         3       0.240525     0.00240525        40.6186       0.406186
    6         3       0.310286     0.00310286        50.6248       0.506248
    6         3       0.380146     0.00380146          60.61         0.6061
    6         3       0.448868     0.00448868        70.5745       0.705745
    6         3       0.518678     0.00518678        80.5197       0.805197
    7         0      0.0142032    0.000142032        5.92141      0.0592141
    7         0      0.0626784    0.000626784        13.8637       0.138637
    7         0       0.115051     0.00115051        21.8091       0.218091
    7         0       0.173927     0.00173927          30.34         0.3034
    7         0       0.243228     0.00243228        40.3499       0.403499
    7         0       0.319765     0.00319765        50.9236       0.509236
    7         0       0.390506     0.00390506        60.5536       0.605536
    7         0       0.465868     0.00465868        70.8885       0.708885
    7         0       0.536686     0.00536686        80.3668       0.803668
    7         1      0.0161196    0.000161196        5.19929      0.0519929
    7         1      0.0644573    0.000644573        13.2305       0.132305
    7         1       0.123114     0.00123114        21.6101       0.216101
    7         1       0.192386     0.00192386        30.9414       0.309414
    7         1       0.266423     0.00266423        40.8084       0.408084
    7         1       0.341808     0.00341808        50.5437       0.505437
    7         1       0.416701     0.00416701        60.2563       0.602563
    7         1       0.497422     0.00497422        70.7106       0.707106
    7         1       0.572732     0.00572732        80.4227       0.804227
    7         2      0.0163556    0.000163556        5.21426      0.0521426
    7         2      0.0649475    0.000649475        13.3572       0.133572
    7         2       0.121626     0.00121626        21.7986       0.217986
    7         2       0.183361     0.00183361        30.4662       0.304662
    7         2       0.259603     0.00259603        40.8362       0.408362
    7         2       0.335393     0.00335393        50.9404       0.509404
    7         2       0.411987     0.00411987         60.911        0.60911
    7         2         0.4884       0.004884        70.7953       0.707953
    7         2       0.564155     0.00564155        80.6274       0.806274
    7         3      0.0120003    0.000120003         5.6865       0.056865
    7         3      0.0605809    0.000605809        13.3529       0.133529
    7         3       0.122343     0.00122343          21.86         0.2186
    7         3       0.182108     0.00182108        30.1946       0.301946
    7         3       0.260725     0.00260725        40.9211       0.409211
    7         3       0.333619     0.00333619         50.683        0.50683
    7         3       0.405346     0.00405346        60.3875       0.603875
    7         3       0.484678     0.00484678        70.8545       0.708545
    7         3       0.556354     0.00556354        80.4863       0.804863
    8         0      0.0248397    0.000248397        5.08944      0.0508944
    8         0       0.069282     0.00069282        13.4597       0.134597
    8         0       0.118662     0.00118662        21.5758       0.215758
    8         0       0.177919     0.00177919        30.7925       0.307925
    8         0       0.243894     0.00243894        40.4813       0.404813
    8         0       0.316022     0.00316022        50.6542       0.506542
    8         0        0.38763      0.0038763        60.7074       0.607074
    8         0       0.459521     0.00459521        70.6967       0.706967
    8         0       0.531807     0.00531807        80.6599       0.806599
    8         1      0.0207456    0.000207456        5.45998      0.0545998
    8         1      0.0678274    0.000678274        13.5349       0.135349
    8         1       0.120141     0.00120141         21.799        0.21799
    8         1       0.177685     0.00177685        30.2918       0.302918
    8         1       0.250924     0.00250924        40.4907       0.404907
    8         1       0.329391     0.00329391        50.9037       0.509037
    8         1       0.402759     0.00402759        60.4109       0.604109
    8         1       0.480474     0.00480474        70.5027       0.705027
    8         1       0.559036     0.00559036        80.5742       0.805742
    8         2      0.0237586    0.000237586        5.34572      0.0534572
    8         2       0.069053     0.00069053        13.4261       0.134261
    8         2       0.123406     0.00123406        21.7872       0.217872
    8         2       0.183559     0.00183559        30.5136       0.305136
    8         2       0.252686     0.00252686        40.4168       0.404168
    8         2       0.326373     0.00326373        50.7509       0.507509
    8         2        0.40042      0.0040042        60.9345       0.609345
    8         2       0.475024     0.00475024        70.9921       0.709921
    8         2       0.548402     0.00548402        80.9493       0.809493
    8         3   2.93308e-316   6.94008e-310    2.8307e-316   6.95288e-310
    8         3      0.0655401    0.000655401        13.6929       0.136929
    8         3       0.117076     0.00117076        21.7228       0.217228
    8         3       0.176681     0.00176681        30.7365       0.307365
    8         3        0.24491      0.0024491        40.7635       0.407635
    8         3       0.313867     0.00313867        50.5773       0.505773
    8         3       0.387054     0.00387054        60.8381       0.608381
    8         3       0.458912     0.00458912        70.9964       0.709964
    8         3       0.528158     0.00528158        80.5177       0.805177
    9         0     0.00367325    3.67325e-05        5.45221      0.0545221
    9         0      0.0511657    0.000511657        13.4351       0.134351
    9         0       0.108157     0.00108157        21.7319       0.217319
    9         0       0.169425     0.00169425        30.4091       0.304091
    9         0       0.237811     0.00237811         40.865        0.40865
    9         0       0.303371     0.00303371        50.4523       0.504523
    9         0       0.373362     0.00373362        60.5541       0.605541
    9         0       0.442308     0.00442308          70.56         0.7056
    9         0       0.512422     0.00512422        80.4937       0.804937
    9         1              0   6.94008e-310   6.94008e-310   6.95288e-310
    9         1      0.0624081    0.000624081        13.7057       0.137057
    9         1       0.109229     0.00109229           21.3          0.213
    9         1       0.166417     0.00166417        30.3078       0.303078
    9         1       0.234705     0.00234705        40.7736       0.407736
    9         1       0.298512     0.00298512        50.2562       0.502562
    9         1       0.366432     0.00366432        60.4293       0.604293
    9         1       0.435315     0.00435315        70.5225       0.705225
    9         1       0.504278     0.00504278        80.5528       0.805528
    9         2   4.94066e-324              0   6.95288e-310   6.95288e-310
    9         2      0.0583792    0.000583792        13.4542       0.134542
    9         2       0.117678     0.00117678        21.9999       0.219999
    9         2       0.176512     0.00176512        30.3185       0.303185
    9         2       0.248755     0.00248755        40.7755       0.407755
    9         2       0.316511     0.00316511        50.3427       0.503427
    9         2       0.389644     0.00389644        60.5816       0.605816
    9         2        0.46236      0.0046236        70.7739       0.707739
    9         2        0.53505      0.0053505        80.9335       0.809335
    9         3      0.0204042    0.000204042        5.57478      0.0557478
    9         3      0.0690779    0.000690779          13.77         0.1377
    9         3       0.122619     0.00122619        21.5846       0.215846
    9         3       0.186843     0.00186843        30.4578       0.304578
    9         3       0.259599     0.00259599        40.4574       0.404574
    9         3       0.337008     0.00337008        50.8689       0.508689
    9         3       0.410873     0.00410873        60.5032       0.605032
    9         3       0.488321     0.00488321        70.6817       0.706817
    9         3       0.566976     0.00566976        80.7852       0.807852
   10         0      0.0276416    0.000276416        5.22519      0.0522519
   10         0      0.0759274    0.000759274         13.407        0.13407
   10         0       0.129042     0.00129042        21.4353       0.214353
   10         0       0.192463     0.00192463        30.6684       0.306684
   10         0       0.260953     0.00260953        40.4394       0.404394
   10         0       0.334345     0.00334345        50.6457       0.506457
   10         0       0.407959     0.00407959        60.6701       0.606701
   10         0       0.481638     0.00481638        70.5449       0.705449
   10         0       0.560069     0.00560069         80.949        0.80949
   10         1      0.0243037    0.000243037        5.54348      0.0554348
   10         1      0.0734206    0.000734206        13.3831       0.133831
   10         1       0.131468     0.00131468        21.6576       0.216576
   10         1       0.199338     0.00199338        30.9151       0.309151
   10         1       0.272706     0.00272706        40.6186       0.406186
   10         1       0.349259     0.00349259        50.7199       0.507199
   10         1       0.427347     0.00427347        60.7046       0.607046
   10         1       0.505265     0.00505265        70.5973       0.705973
   10         1        0.58683      0.0058683        80.9919       0.809919
   10         2      0.0153288    0.000153288        5.72524      0.0572524
   10         2      0.0749591    0.000749591        13.3486       0.133486
   10         2       0.140552     0.00140552        21.4556       0.214556
   10         2       0.209659     0.00209659         30.743        0.30743
   10         2       0.283414     0.00283414        40.4405       0.404405
   10         2       0.362349     0.00362349        50.4888       0.504888
   10         2       0.446556     0.00446556        60.9865       0.609865
   10         2       0.524748     0.00524748        70.6933       0.706933
   10         2       0.609269     0.00609269        80.9603       0.809603
   10         3      0.0255469    0.000255469        5.33841      0.0533841
   10         3      0.0755924    0.000755924        13.5134       0.135134
   10         3       0.125638     0.00125638        21.3755       0.213755
   10         3       0.185249     0.00185249        30.4013       0.304013
   10         3       0.255751     0.00255751        40.5236       0.405236
   10         3       0.329981     0.00329981        50.9676       0.509676
   10         3       0.400588     0.00400588        60.5528       0.605528
   10         3       0.475221     0.00475221        70.6116       0.706116
   10         3       0.550138     0.00550138        80.5426       0.805426
   11         0      0.0267645    0.000267645        5.73534      0.0573534
   11         0      0.0702975    0.000702975        13.4789       0.134789
   11         0       0.122537     0.00122537        21.9734       0.219734
   11         0       0.179426     0.00179426        30.8244       0.308244
   11         0       0.245906     0.00245906        40.7732       0.407732
   11         0       0.313438     0.00313438        50.4798       0.504798
   11         0       0.385523     0.00385523        60.7154       0.607154
   11         0       0.456632     0.00456632        70.8917       0.708917
   11         0       0.524411     0.00524411        80.4182       0.804182
   11         1      0.0287519    0.000287519        5.98259      0.0598259
   11         1      0.0784968    0.000784968        13.9438       0.139438
   11         1       0.128242     0.00128242        21.7806       0.217806
   11         1       0.185759     0.00185759        30.6197       0.306197
   11         1       0.256195     0.00256195        40.8958       0.408958
   11         1       0.326566     0.00326566        50.8166       0.508166
   11         1       0.397436     0.00397436         60.556        0.60556
   11         1       0.471542     0.00471542        70.7492       0.707492
   11         1       0.546239     0.00546239        80.9333       0.809333
   11         2      0.0198036    0.000198036        5.68064      0.0568064
   11         2      0.0676378    0.000676378        13.6717       0.136717
   11         2       0.123444     0.00123444         21.959        0.21959
   11         2       0.183413     0.00183413        30.6199       0.306199
   11         2       0.256225     0.00256225        40.8517       0.408517
   11         2       0.328398     0.00328398        50.8838       0.508838
   11         2       0.401063     0.00401063        60.8036       0.608036
   11         2       0.474174     0.00474174        70.6323       0.706323
   11         2        0.55129      0.0055129        80.9263       0.809263
   11         3       0.018194     0.00018194        5.63516      0.0563516
   11         3      0.0671748    0.000671748        13.6104       0.136104
   11         3       0.120608     0.00120608        21.5806       0.215806
   11         3       0.184442     0.00184442        30.6499       0.306499
   11         3       0.256591     0.00256591        40.7811       0.407811
   11         3       0.328656     0.00328656        50.6334       0.506334
   11         3       0.406095     0.00406095        60.9021       0.609021
   11         3       0.479165     0.00479165        70.4129       0.704129
   11         3       0.561219     0.00561219        80.9674       0.809674
