 *tel    numcsi   CsIInVoltage     errCsIInVoltage           CsIE       errCsIE
    2         2        1.96847      0.0196847        260.571        2.60571
    2         2        2.07632      0.0207632        274.015        2.74015
    2         2         2.1927       0.021927        288.632        2.88632
    2         3       0.031276     0.00031276        8.48667      0.0848667
    2         3       0.129697     0.00129697         22.758        0.22758
    2         3       0.226699     0.00226699         36.249        0.36249
    2         3       0.329238     0.00329238        50.6684       0.506684
    2         3       0.426422     0.00426422         64.263        0.64263
    2         3       0.529387     0.00529387        78.6987       0.786987
    2         3       0.627484     0.00627484        92.2686       0.922686
    2         3       0.730407     0.00730407        106.678        1.06678
    2         3       0.827186     0.00827186        120.245        1.20245
    2         3       0.931043     0.00931043        134.684        1.34684
    2         3         1.0294       0.010294         148.31         1.4831
    2         3        1.13685      0.0113685        162.841        1.62841
    2         3        1.23901      0.0123901        176.584        1.76584
    2         3        1.34317      0.0134317        190.401        1.90401
    2         3        1.44963      0.0144963        204.302        2.04302
    2         3        1.55879      0.0155879        218.298        2.18298
    2         3        1.66869      0.0166869        232.396        2.32396
    2         3        1.77934      0.0177934        246.605        2.46605
    2         3        1.89068      0.0189068        260.931        2.60931
    2         3        1.99558      0.0199558        274.476        2.74476
    2         3          2.101        0.02101        288.135        2.88135
    3         0      0.0323886    0.000323886        8.30137      0.0830137
    3         0       0.116996     0.00116996        20.2998       0.202998
    3         0       0.203016     0.00203016        32.2297       0.322297
    3         0          0.296        0.00296        44.9149       0.449149
    3         0       0.383455     0.00383455        56.7714       0.567714
    3         0       0.472171     0.00472171        68.6129       0.686129
    3         0       0.559459     0.00559459        80.4372       0.804372
    3         0       0.647027     0.00647027        92.2487       0.922487
    3         0       0.741538     0.00741538        104.843        1.04843
    3         0       0.829142     0.00829142        116.657        1.16657
    3         0       0.917528     0.00917528        128.488        1.28488
    3         0        1.00668      0.0100668        140.345        1.40345
    3         0        1.09701      0.0109701        152.238        1.52238
    3         0        1.19453      0.0119453        164.973        1.64973
    3         0        1.28756      0.0128756        176.967        1.76967
    3         0        1.37742      0.0137742        188.216        1.88216
    3         0        1.47407      0.0147407        200.331        2.00331
    3         0        1.57198      0.0157198        212.521        2.12521
    3         0        1.67126      0.0167126        224.787        2.24787
    3         0        1.76466      0.0176466        236.311        2.36311
    3         0        1.86521      0.0186521        248.744        2.48744
    3         1      0.0362631    0.000362631        8.26502      0.0826502
    3         1       0.123182     0.00123182        20.8273       0.208273
    3         1       0.208133     0.00208133        32.8108       0.328108
    3         1       0.292733     0.00292733        44.3795       0.443795
    3         1       0.384785     0.00384785        56.4664       0.564664
    3         1       0.476417     0.00476417        68.4181       0.684181
    3         1       0.567453     0.00567453        80.3321       0.803321
    3         1       0.659541     0.00659541        92.2672       0.922672
    3         1       0.751342     0.00751342        104.261        1.04261
    3         1       0.842998     0.00842998        116.338        1.16338
    3         1       0.934979     0.00934979        128.514        1.28514
    3         1        1.02789      0.0102789        140.802        1.40802
    3         1        1.11599      0.0111599        152.379        1.52379
    3         1        1.21286      0.0121286        164.906        1.64906
    3         1        1.30404      0.0130404         176.72         1.7672
    3         1         1.3968       0.013968        188.654        1.88654
    3         1        1.49123      0.0149123        200.712        2.00712
    3         1          1.587        0.01587          212.9          2.129
    3         1        1.67777      0.0167777        224.334        2.24334
    3         1        1.77576      0.0177576        236.777        2.36777
    3         1        1.86708      0.0186708        248.454        2.48454
    3         2      0.0311205    0.000311205        9.96443      0.0996443
    3         2      0.0946409    0.000946409        22.6849       0.226849
    3         2       0.160369     0.00160369        35.9087       0.359087
    3         2        0.22807      0.0022807        48.7686       0.487686
    3         2       0.294339     0.00294339        61.4306       0.614306
    3         2       0.366909     0.00366909        74.9151       0.749151
    3         2       0.433571     0.00433571        87.4914       0.874914
    3         2       0.501167     0.00501167        100.102        1.00102
    3         2        0.57265      0.0057265        113.684        1.13684
    3         2       0.640545     0.00640545        126.449        1.26449
    3         2        0.70727      0.0070727        139.316        1.39316
    3         2       0.774175     0.00774175        152.297        1.52297
    3         2       0.841872     0.00841872        165.403        1.65403
    3         2       0.909443     0.00909443        178.645        1.78645
    3         2       0.972702     0.00972702        191.068        1.91068
    3         2        1.04043      0.0104043         204.59         2.0459
    3         2        1.10553      0.0110553        217.287        2.17287
    3         2        1.17009      0.0117009        230.122        2.30122
    3         2        1.23621      0.0123621        243.101        2.43101
    3         2        1.30252      0.0130252        256.229        2.56229
    3         2        1.37114      0.0137114        269.509        2.69509
    3         3       0.024153     0.00024153        6.99088      0.0699088
    3         3        0.12607      0.0012607        21.5207       0.215207
    3         3       0.223095     0.00223095        35.2224       0.352224
    3         3       0.329422     0.00329422        49.6295       0.496295
    3         3       0.435062     0.00435062        63.8264       0.638264
    3         3       0.541236     0.00541236        77.9038       0.779038
    3         3       0.647201     0.00647201        91.9185       0.919185
    3         3       0.754159     0.00754159        105.916        1.05916
    3         3       0.860834     0.00860834        119.933        1.19933
    3         3       0.967742     0.00967742        133.998        1.33998
    3         3        1.06864      0.0106864        147.189        1.47189
    3         3        1.17899      0.0117899        161.407        1.61407
    3         3        1.29169      0.0129169        175.733        1.75733
    3         3        1.40004      0.0140004         189.21         1.8921
    3         3        1.51732      0.0151732        203.775        2.03775
    3         3        1.62879      0.0162879        217.498        2.17498
    3         3         1.7417       0.017417        231.352        2.31352
    3         3         1.8557       0.018557        245.343        2.45343
    3         3        1.96996      0.0196996        259.479        2.59479
    3         3        2.08491      0.0208491        273.766        2.73766
    3         3        2.19189      0.0219189        287.173        2.87173
    4         0      0.0230209    0.000230209        6.85736      0.0685736
    4         0        0.10239      0.0010239        19.5611       0.195611
    4         0         0.1868       0.001868        32.0696       0.320696
    4         0       0.278012     0.00278012        45.3277       0.453277
    4         0       0.368252     0.00368252        58.3943       0.583943
    4         0       0.459568     0.00459568        71.3336       0.713336
    4         0       0.550628     0.00550628        84.1779       0.841779
    4         0       0.647588     0.00647588        97.8694       0.978694
    4         0       0.738776     0.00738776        110.613        1.10613
    4         0       0.828953     0.00828953        123.347        1.23347
    4         0       0.920462     0.00920462        136.092        1.36092
    4         0        1.01827      0.0101827        149.779        1.49779
    4         0         1.1111       0.011111        162.599        1.62599
    4         0        1.20613      0.0120613        175.478        1.75478
    4         0        1.30167      0.0130167        188.426        1.88426
    4         0         1.4003       0.014003        201.451        2.01451
    4         0        1.49951      0.0149951        214.565        2.14565
    4         0        1.60049      0.0160049        227.774        2.27774
    4         0        1.69561      0.0169561        240.131        2.40131
    4         0        1.79781      0.0179781        253.544        2.53544
    4         0        1.89458      0.0189458        266.102        2.66102
    4         1      0.0271973    0.000271973        7.61756      0.0761756
    4         1        0.11673      0.0011673        21.9591       0.219591
    4         1       0.210806     0.00210806        35.3567       0.353567
    4         1       0.310821     0.00310821        49.4094       0.494094
    4         1       0.411638     0.00411638          63.49         0.6349
    4         1       0.511953     0.00511953        77.6379       0.776379
    4         1       0.612107     0.00612107        91.8449       0.918449
    4         1       0.706497     0.00706497        105.215        1.05215
    4         1       0.806194     0.00806194        119.534        1.19534
    4         1       0.907087     0.00907087        133.919        1.33919
    4         1        1.00223      0.0100223         147.47         1.4747
    4         1        1.09721      0.0109721        161.093        1.61093
    4         1        1.20181      0.0120181        175.713        1.75713
    4         1        1.30089      0.0130089        189.508        1.89508
    4         1         1.4029       0.014029        203.395        2.03395
    4         1        1.50593      0.0150593        217.384        2.17384
    4         1        1.61081      0.0161081        231.478        2.31478
    4         1        1.71608      0.0171608        245.683        2.45683
    4         1        1.81611      0.0181611        259.048        2.59048
    4         1        1.92265      0.0192265        273.486        2.73486
    4         1        2.02332      0.0202332        287.075        2.87075
    4         2      0.0280832    0.000280832        7.35231      0.0735231
    4         2       0.120448     0.00120448        20.7757       0.207757
    4         2       0.216072     0.00216072        33.5701       0.335701
    4         2       0.320159     0.00320159        46.8435       0.468435
    4         2       0.422651     0.00422651        59.9884       0.599884
    4         2       0.519458     0.00519458        72.2884       0.722884
    4         2       0.622801     0.00622801        85.4074       0.854074
    4         2       0.725227     0.00725227        98.5405       0.985405
    4         2       0.827995     0.00827995        111.701        1.11701
    4         2       0.932248     0.00932248        124.902        1.24902
    4         2        1.02956      0.0102956        137.323        1.37323
    4         2        1.13475      0.0113475        150.632        1.50632
    4         2        1.23643      0.0123643        163.174        1.63174
    4         2        1.34683      0.0134683        176.631        1.76631
    4         2        1.45176      0.0145176        189.327        1.89327
    4         2        1.56606      0.0156606        202.963        2.02963
    4         2        1.67404      0.0167404        215.844        2.15844
    4         2        1.78423      0.0178423        228.821        2.28821
    4         2        1.89388      0.0189388        241.901        2.41901
    4         2        1.99784      0.0199784        254.208        2.54208
    4         3      0.0280486    0.000280486        7.62092      0.0762092
    4         3       0.109914     0.00109914        19.9212       0.199212
    4         3        0.19648      0.0019648        31.8507       0.318507
    4         3         0.2814       0.002814        43.5024       0.435024
    4         3        0.37345      0.0037345        55.8115       0.558115
    4         3       0.459488     0.00459488        67.2229       0.672229
    4         3       0.551805     0.00551805        79.3987       0.793987
    4         3       0.643442     0.00643442        91.5449       0.915449
    4         3       0.734762     0.00734762        103.682        1.03682
    4         3       0.827201     0.00827201        115.827        1.15827
    4         3       0.919232     0.00919232        127.996        1.27996
    4         3         1.0062       0.010062        139.386        1.39386
    4         3        1.09909      0.0109909        151.636        1.51636
    4         3        1.19529      0.0119529        163.944        1.63944
    4         3        1.28535      0.0128535        175.493        1.75493
    4         3        1.38506      0.0138506        187.941        1.87941
    4         3        1.47911      0.0147911        199.632        1.99632
    4         3        1.57368      0.0157368        211.403        2.11403
    4         3        1.66948      0.0166948        223.257        2.23257
    4         3        1.76715      0.0176715        235.199        2.35199
    4         3        1.86436      0.0186436        247.233        2.47233
  *  5         0      0.0220004    0.000220004        7.00651      0.0700651
    5         0       0.113838     0.00113838        20.2902       0.202902
    5         0        0.21031      0.0021031        33.7401       0.337401
    5         0       0.307368     0.00307368         46.987        0.46987
    5         0       0.396654     0.00396654        59.1285       0.591285
    5         0       0.494088     0.00494088        72.0954       0.720954
    5         0       0.597078     0.00597078        85.8983       0.858983
    5         0       0.694378     0.00694378        98.7278       0.987278
    5         0       0.790603     0.00790603        111.533        1.11533
    5         0       0.887997     0.00887997        124.334        1.24334
    5         0       0.984773     0.00984773        137.152        1.37152
    5         0        1.09092      0.0109092        150.921        1.50921
    5         0        1.19045      0.0119045        163.819        1.63819
    5         0        1.29323      0.0129323        176.778        1.76778
    5         0        1.39788      0.0139788        189.807        1.89807
    5         0        1.50345      0.0150345        202.914        2.02914
    5         0        1.60344      0.0160344        215.164        2.15164
    5         0        1.71279      0.0171279        228.448        2.28448
    5         0        1.82217      0.0182217        241.833        2.41833
    5         0        1.92412      0.0192412        254.359        2.54359
    5         0        2.03518      0.0203518        267.959        2.67959
    5         0        2.13849      0.0213849        280.694        2.80694
*    5         1      0.0256448    0.000256448        6.45981      0.0645981
    5         1        0.13455      0.0013455        20.7755       0.207755
    5         1       0.248613     0.00248613        34.9071       0.349071
    5         1       0.363906     0.00363906        48.3866       0.483866
    5         1       0.485916     0.00485916        62.3934       0.623934
    5         1        0.60884      0.0060884        76.2471       0.762471
    5         1       0.738734     0.00738734        90.9263       0.909263
    5         1       0.861061     0.00861061        104.776        1.04776
    5         1       0.984433     0.00984433        118.704        1.18704
    5         1        1.10862      0.0110862         132.74         1.3274
    5         1        1.23709      0.0123709        146.907        1.46907
    5         1        1.36001      0.0136001        160.323        1.60323
    5         1        1.49358      0.0149358         174.79         1.7479
    5         1         1.6208       0.016208         188.51         1.8851
    5         1        1.75016      0.0175016         202.39         2.0239
    5         1        1.88064      0.0188064        216.441        2.16441
    5         1        2.01165      0.0201165        230.666        2.30666
    5         1         2.1339       0.021339        244.106        2.44106
    5         1          2.265        0.02265        258.689        2.58689
    5         1        2.38759      0.0238759        272.473        2.72473
    5         1         2.5103       0.025103        286.431        2.86431
    5         2      0.0293424    0.000293424        7.40188      0.0740188
    5         2       0.131489     0.00131489        19.6347       0.196347
    5         2       0.237152     0.00237152        31.7924       0.317924
    5         2       0.343281     0.00343281         43.823        0.43823
    5         2       0.450489     0.00450489        55.6878       0.556878
    5         2       0.556461     0.00556461        67.4281       0.674281
    5         2       0.670273     0.00670273        79.8385       0.798385
    5         2       0.776617     0.00776617        91.3929       0.913929
    5         2       0.889782     0.00889782        103.659        1.03659
    5         2         1.0049       0.010049        115.891        1.15891
    5         2        1.11301      0.0111301        127.345        1.27345
    5         2        1.23105      0.0123105         139.57         1.3957
    5         2         1.3526       0.013526        151.816        1.51816
    5         2        1.46933      0.0146933         163.33         1.6333
    5         2         1.5953       0.015953         175.66         1.7566
    5         2        1.71467      0.0171467        187.273        1.87273
    5         2        1.84314      0.0184314        199.728        1.99728
    5         2        1.96467      0.0196467        211.476        2.11476
    5         2        2.08665      0.0208665          223.3          2.233
    5         2        2.20897      0.0220897        235.206        2.35206
    5         2        2.33179      0.0233179        247.199        2.47199
    5         3      0.0347008    0.000347008        6.63294      0.0663294
    5         3       0.166081     0.00166081         18.541        0.18541
    5         3       0.305542     0.00305542        30.3669       0.303669
    5         3        0.45658      0.0045658        42.7877       0.427877
    5         3       0.606188     0.00606188        54.9221       0.549221
    5         3       0.756623     0.00756623        66.8616       0.668616
    5         3       0.906145     0.00906145        78.6596       0.786596
    5         3        1.05763      0.0105763        90.3606       0.903606
    5         3        1.22338      0.0122338        102.776        1.02776
    5         3        1.38352      0.0138352        114.386        1.14386
    5         3        1.55898      0.0155898        126.764        1.26764
    5         3         1.7269       0.017269        138.385        1.38385
    5         3        1.90788      0.0190788        150.815        1.50815
    5         3        2.07883      0.0207883        162.515        1.62515
    5         3        2.25023      0.0225023        174.273        1.74273
    5         3        2.43374      0.0243374        186.889        1.86889
    5         3        2.60554      0.0260554        198.794        1.98794
    5         3        2.77776      0.0277776        210.783        2.10783
    5         3        2.94955      0.0294955        222.861        2.22861
    5         3        3.11017      0.0311017        234.221        2.34221
    5         3         3.2822       0.032822         246.49         2.4649
    6         0      0.0241271    0.000241271         7.9788       0.079788
    6         0      0.0967083    0.000967083        19.6906       0.196906
    6         0       0.178254     0.00178254         31.868        0.31868
    6         0       0.260029     0.00260029        43.6864       0.436864
    6         0       0.342569     0.00342569        55.2898       0.552898
    6         0       0.429901     0.00429901         67.601        0.67601
    6         0       0.518319     0.00518319        79.8397       0.798397
    6         0       0.599419     0.00599419          91.23         0.9123
    6         0       0.687705     0.00687705        103.427        1.03427
    6         0       0.775409     0.00775409         115.64         1.1564
    6         0       0.863293     0.00863293        127.887        1.27887
    6         0       0.945895     0.00945895        139.363        1.39363
    6         0         1.0344       0.010344        151.719        1.51719
    6         0        1.11867      0.0111867        163.318        1.63318
    6         0        1.20945      0.0120945        175.828        1.75828
    6         0        1.29649      0.0129649        187.586        1.87586
    6         0        1.38496      0.0138496        199.429        1.99429
    6         0        1.47414      0.0147414        211.366        2.11366
    6         0         1.5654       0.015654        223.399        2.23399
    6         0        1.65683      0.0165683        235.534        2.35534
    6         0         1.7499       0.017499        247.775        2.47775
    6         1      0.0305649    0.000305649        8.27987      0.0827987
    6         1       0.115813     0.00115813        20.4281       0.204281
    6         1       0.204507     0.00204507          32.75         0.3275
    6         1       0.288297     0.00288297        44.2141       0.442141
    6         1       0.376873     0.00376873        56.4134       0.564134
    6         1       0.466734     0.00466734        68.5564       0.685564
    6         1       0.555218     0.00555218        80.6552       0.806552
    6         1       0.644905     0.00644905        92.7259       0.927259
    6         1       0.733665     0.00733665        104.786        1.04786
    6         1       0.823118     0.00823118        116.854        1.16854
    6         1       0.912541     0.00912541        128.942        1.28942
    6         1       0.996634     0.00996634        140.257        1.40257
    6         1        1.08783      0.0108783        152.425        1.52425
    6         1        1.17989      0.0117989         164.65         1.6465
    6         1        1.27348      0.0127348        176.942        1.76942
    6         1        1.36382      0.0136382        188.483        1.88483
    6         1        1.46081      0.0146081        200.926        2.00926
    6         1        1.55306      0.0155306        212.623        2.12623
    6         1        1.64668      0.0164668        224.401        2.24401
    6         1        1.74005      0.0174005        236.268        2.36268
    6         1        1.83505      0.0183505        248.227        2.48227
    6         1         1.9303       0.019303        260.283        2.60283
    6         2      0.0267841    0.000267841        7.41748      0.0741748
    6         2      0.0962405    0.000962405        18.5701       0.185701
    6         2        0.16754      0.0016754        29.4583       0.294583
    6         2       0.245604     0.00245604        40.8518       0.408518
