 *tel    numcsi      CsIV        errCsIV           CsIE       errCsIE
    0         0      0.0221579    0.000221579        13.9991       0.139991
    0         0      0.0883465    0.000883465        26.6715       0.266715
    0         0       0.156185     0.00156185        38.2663       0.382663
    0         0       0.237345     0.00237345        50.8455       0.508455
    0         0       0.311482     0.00311482         62.157        0.62157
    0         0       0.398917     0.00398917        74.9465       0.749465
    0         0       0.479613     0.00479613        86.7339       0.867339
    0         0       0.560961     0.00560961        98.4019       0.984019
    0         0       0.647707     0.00647707        110.785        1.10785
    0         0       0.728266     0.00728266         122.24         1.2224
    0         0       0.815179     0.00815179        134.415        1.34415
    0         0       0.902897     0.00902897        146.495        1.46495
    0         0       0.990103     0.00990103        158.492        1.58492
    0         0        1.07965      0.0107965        170.415        1.70415
    0         0        1.16957      0.0116957        182.272        1.82272
    0         0        1.26716      0.0126716        194.856        1.94856
    0         0        1.36098      0.0136098        206.604        2.06604
    0         0        1.45644      0.0145644        218.311        2.18311
    0         0        1.55932      0.0155932        230.762        2.30762
    0         0        1.65857      0.0165857        242.406        2.42406
    0         0        1.76388      0.0176388        254.803        2.54803
    0         1      0.0204121    0.000204121        14.1701       0.141701
    0         1       0.102956     0.00102956        27.8308       0.278308
    0         1        0.18824      0.0018824        42.0937       0.420937
    0         1       0.274101     0.00274101        55.8827       0.558827
    0         1       0.368506     0.00368506        70.3152       0.703152
    0         1       0.462623     0.00462623        84.3519       0.843519
    0         1       0.556943     0.00556943        98.0761       0.980761
    0         1       0.657807     0.00657807        112.572        1.12572
    0         1       0.759836     0.00759836        126.825        1.26825
    0         1       0.860931     0.00860931        140.878        1.40878
    0         1       0.963735     0.00963735        154.765        1.54765
    0         1        1.06691      0.0106691        168.515        1.68515
    0         1        1.17184      0.0117184        182.151        1.82151
    0         1        1.28732      0.0128732        196.656        1.96656
    0         1        1.39738      0.0139738        210.115        2.10115
    0         1        1.51775      0.0151775        224.467        2.24467
    0         1        1.63983      0.0163983        238.764        2.38764
    0         1         1.7562       0.017562         252.07         2.5207
    0         1        1.88055      0.0188055        266.297        2.66297
    0         1        2.00543      0.0200543        280.505        2.80505
    0         1        2.13153      0.0213153        294.702        2.94702
    0         2       0.032262     0.00032262        15.8683       0.158683
    0         2       0.112737     0.00112737        28.9085       0.289085
    0         2       0.190523     0.00190523        41.3228       0.413228
    0         2       0.275194     0.00275194        54.3155       0.543155
    0         2       0.365962     0.00365962        67.8252       0.678252
    0         2       0.457203     0.00457203        80.9963       0.809963
    0         2       0.547707     0.00547707        93.8959       0.938959
    0         2         0.6384       0.006384        106.566        1.06566
    0         2       0.736518     0.00736518        119.865        1.19865
    0         2       0.833173     0.00833173        132.971        1.32971
    0         2       0.930631     0.00930631        145.912        1.45912
    0         2        1.02902      0.0102902        158.709        1.58709
    0         2        1.12875      0.0112875         171.38         1.7138
    0         2        1.23814      0.0123814        184.725        1.84725
    0         2        1.34868      0.0134868        197.965        1.97965
    0         2        1.45497      0.0145497        210.343        2.10343
    0         2        1.56986      0.0156986        223.419        2.23419
    0         2        1.68756      0.0168756        236.429        2.36429
    0         2        1.80517      0.0180517        249.383        2.49383
    0         2        1.92384      0.0192384        262.291        2.62291
    0         2        2.05096      0.0205096        275.917        2.75917
    0         3      0.0233842    0.000233842          15.98         0.1598
    0         3       0.107259     0.00107259        29.5086       0.295086
    0         3       0.188852     0.00188852        42.1564       0.421564
    0         3       0.276119     0.00276119        55.3831       0.553831
    0         3       0.364144     0.00364144        68.2392       0.682392
    0         3       0.457539     0.00457539        81.7013       0.817013
    0         3       0.551278     0.00551278        94.9061       0.949061
    0         3         0.6451       0.006451        107.898        1.07898
    0         3       0.739982     0.00739982         120.71         1.2071
    0         3       0.833618     0.00833618        133.369        1.33369
    0         3       0.934292     0.00934292        146.729        1.46729
    0         3        1.03563      0.0103563        159.964        1.59964
    0         3        1.13225      0.0113225        172.273        1.72273
    0         3        1.23747      0.0123747        185.314        1.85314
    0         3        1.34617      0.0134617        198.278        1.98278
    0         3        1.46251      0.0146251        211.981        2.11981
    0         3        1.57424      0.0157424        224.824        2.24824
    0         3        1.68777      0.0168777        237.624        2.37624
    0         3        1.80251      0.0180251        250.389        2.50389
    0         3        1.92513      0.0192513        263.923        2.63923
    1         0      0.0274619    0.000274619        12.8682       0.128682
    1         0       0.103343     0.00103343        27.3802       0.273802
    1         0       0.192578     0.00192578        41.8999       0.418999
    1         0       0.299025     0.00299025        57.6902       0.576902
    1         0       0.405787     0.00405787        72.8698       0.728698
    1         0       0.512757     0.00512757        87.7532       0.877532
    1         0       0.618973     0.00618973        102.416        1.02416
    1         0       0.733829     0.00733829        117.997        1.17997
    1         0       0.840273     0.00840273        132.291        1.32291
    1         0       0.956791     0.00956791        147.517        1.47517
    1         0        1.07368      0.0107368        162.593        1.62593
    1         0        1.19385      0.0119385        177.536        1.77536
    1         0        1.31596      0.0131596        192.366        1.92366
    1         0        1.44239      0.0144239          207.1          2.071
    1         0        1.57941      0.0157941        222.798        2.22798
    1         0        1.70999      0.0170999        237.383        2.37383
    1         0        1.85162      0.0185162        252.953        2.52953
    1         0        1.98384      0.0198384        267.444        2.67444
    1         0        2.12636      0.0212636        282.939        2.82939
    1         0        2.26037      0.0226037        297.383        2.97383
    1         0        2.40395      0.0240395         312.85         3.1285
    1         1      0.0357706    0.000357706        15.9552       0.159552
    1         1       0.134398     0.00134398        31.5418       0.315418
    1         1       0.240866     0.00240866        47.9446       0.479446
    1         1       0.346423     0.00346423        63.8838       0.638838
    1         1       0.452003     0.00452003        79.4009       0.794009
