 *tel    numcsi   CsIInChannel     errCsIInChannel           CsIE       errCsIE
    2         0           1193            0.5        215.806        2.15806
    2         0           1263            0.5        229.951        2.29951
    2         0           1328            0.5        243.178        2.43178
    2         0           1398            0.5        257.525        2.57525
    2         0           1468            0.5        271.975        2.71975
    2         0           1533            0.5        285.489        2.85489
    2         0           1598            0.5        299.096        2.99096
    2         1            107            0.5        5.23093      0.0523093
    2         1            202            0.5        21.8675       0.218675
    2         1            282            0.5        37.7953       0.377953
    2         1            357            0.5        53.2704       0.532704
    2         1            432            0.5        69.1587       0.691587
    2         1            507            0.5        85.3967       0.853967
    2         1            582            0.5         101.96         1.0196
    2         1            652            0.5        117.703        1.17703
    2         1            722            0.5        133.719        1.33719
    2         1            787            0.5        148.839        1.48839
    2         1            857            0.5        165.389        1.65389
    2         1            922            0.5         181.01         1.8101
    2         1            987            0.5        196.878        1.96878
    2         1           1052            0.5        212.996        2.12996
    2         1           1117            0.5        229.371        2.29371
    2         1           1177            0.5        244.717        2.44717
    2         1           1242            0.5        261.599        2.61599
    2         1           1302            0.5        277.421        2.77421
    2         1           1362            0.5        293.479        2.93479
    2         1           1422            0.5        309.776        3.09776
    2         1           1477            0.5        324.931        3.24931
    2         2             81            0.5        4.86683      0.0486683
    2         2            166            0.5        19.2526       0.192526
    2         2            251            0.5        34.6182       0.346182
    2         2            331            0.5        49.2651       0.492651
    2         2            411            0.5        64.1211       0.641211
    2         2            491            0.5        79.1742       0.791742
    2         2            571            0.5        94.4202       0.944202
    2         2            651            0.5        109.859        1.09859
    2         2            726            0.5        124.512        1.24512
    2         2            801            0.5         139.34         1.3934
    2         2            876            0.5        154.348        1.54348
    2         2            951            0.5        169.539        1.69539
    2         2           1026            0.5        184.917        1.84917
    2         2           1096            0.5        199.443        1.99443
    2         2           1166            0.5        214.138        2.14138
    2         2           1236            0.5        229.006        2.29006
    2         2           1306            0.5        244.051        2.44051
    2         2           1376            0.5        259.277        2.59277
    2         2           1446            0.5        274.685        2.74685
    2         2           1511            0.5        289.161        2.89161
    2         3            109            0.5        5.77755      0.0577755
    2         3            194            0.5        19.9242       0.199242
    2         3            264            0.5        33.2765       0.332765
    2         3            339            0.5        47.8923       0.478923
    2         3            409            0.5        61.7222       0.617222
    2         3            479            0.5        75.6938       0.756938
    2         3            549            0.5        89.7956       0.897956
    2         3            614            0.5        103.004        1.03004
    2         3            684            0.5        117.351        1.17351
    2         3            754            0.5        131.828        1.31828
    2         3            819            0.5        145.391        1.45391
    2         3            884            0.5        159.068        1.59068
    2         3            954            0.5        173.932        1.73932
    2         3           1019            0.5        187.858        1.87858
    2         3           1084            0.5        201.906        2.01906
    2         3           1144            0.5        214.984        2.14984
    2         3           1209            0.5        229.272        2.29272
    2         3           1274            0.5        243.687        2.43687
    2         3           1334            0.5        257.108        2.57108
    2         3           1399            0.5        271.771        2.71771
    2         3           1459            0.5        285.423        2.85423
    2         3           1519            0.5         299.19         2.9919
    3         0             86            0.5        5.52321      0.0552321
    3         0            161            0.5        17.2357       0.172357
    3         0            231            0.5        29.4554       0.294554
    3         0            301            0.5        41.9175       0.419175
    3         0            366            0.5        53.6348       0.536348
    3         0            431            0.5        65.4522       0.654522
    3         0            496            0.5        77.3569       0.773569
    3         0            561            0.5        89.3452       0.893452
    3         0            626            0.5        101.416        1.01416
    3         0            691            0.5         113.57         1.1357
    3         0            756            0.5        125.809        1.25809
    3         0            816            0.5        137.183        1.37183
    3         0            881            0.5        149.591        1.49591
    3         0            941            0.5        161.122        1.61122
    3         0           1006            0.5        173.703        1.73703
    3         0           1066            0.5        185.397        1.85397
    3         0           1126            0.5        197.172        1.97172
    3         0           1186            0.5        209.026        2.09026
    3         0           1251            0.5         221.96         2.2196
    3         0           1311            0.5        233.985        2.33985
    3         0           1366            0.5        245.082        2.45082
    3         0           1426            0.5        257.269        2.57269
    3         1            114            0.5        5.99357      0.0599357
    3         1            178            0.5        16.7788       0.167788
    3         1            242            0.5        27.7777       0.277777
    3         1            306            0.5         38.912        0.38912
    3         1            366            0.5         49.544        0.49544
    3         1            426            0.5        60.3812       0.603812
    3         1            486            0.5        71.4054       0.714054
    3         1            546            0.5        82.5964       0.825964
    3         1            606            0.5        93.9375       0.939375
    3         1            662            0.5        104.646        1.04646
    3         1            718            0.5        115.463        1.15463
    3         1            774            0.5        126.382        1.26382
    3         1            830            0.5        137.398        1.37398
    3         1            886            0.5        148.505        1.48505
    3         1            942            0.5        159.698        1.59698
    3         1            998            0.5        170.974        1.70974
    3         1           1050            0.5        181.518        1.81518
    3         1           1106            0.5        192.946        1.92946
    3         1           1158            0.5        203.624        2.03624
    3         1           1210            0.5        214.366        2.14366
    3         1           1262            0.5         225.17         2.2517
    3         2            100            0.5        5.84991      0.0584991
    3         2            154            0.5        18.6096       0.186096
    3         2            205            0.5         31.427        0.31427
    3         2            256            0.5          44.43         0.4443
    3         2            307            0.5        57.6885       0.576885
    3         2            355            0.5        70.3955       0.703955
    3         2            403            0.5        83.3212       0.833212
    3         2            451            0.5        96.4644       0.964644
    3         2            499            0.5        109.825        1.09825
    3         2            544            0.5        122.549        1.22549
    3         2            589            0.5        135.465        1.35465
    3         2            634            0.5        148.578        1.48578
    3         2            679            0.5        161.886        1.61886
    3         2            721            0.5        174.487        1.74487
    3         2            763            0.5        187.264        1.87264
    3         2            805            0.5        200.218        2.00218
    3         2            847            0.5        213.352        2.13352
    3         2            889            0.5        226.669        2.26669
    3         2            928            0.5          239.2          2.392
    3         2            970            0.5        252.878        2.52878
    3         2           1009            0.5        265.749        2.65749
    3         3             86            0.5        5.30768      0.0530768
    3         3            171            0.5        18.6744       0.186744
    3         3            246            0.5        31.7134       0.317134
    3         3            321            0.5        44.9071       0.449071
    3         3            391            0.5        57.3584       0.573584
    3         3            466            0.5        70.8388       0.708388
    3         3            536            0.5         83.554        0.83554
    3         3            606            0.5        96.4029       0.964029
    3         3            676            0.5         109.39         1.0939
    3         3            746            0.5        122.518        1.22518
    3         3            816            0.5        135.791        1.35791
    3         3            881            0.5         148.25         1.4825
    3         3            951            0.5        161.811        1.61811
    3         3           1016            0.5        174.542        1.74542
    3         3           1081            0.5        187.406        1.87406
    3         3           1146            0.5        200.406        2.00406
    3         3           1211            0.5        213.544        2.13544
    3         3           1276            0.5        226.821        2.26821
    3         3           1336            0.5        239.202        2.39202
    3         3           1401            0.5        252.754        2.52754
    3         3           1461            0.5        265.391        2.65391
    4         0            119            0.5        4.63538      0.0463538
    4         0            215            0.5        17.3544       0.173544
    4         0            305            0.5         30.594        0.30594
    4         0            395            0.5        43.9677       0.439677
    4         0            479            0.5        56.5421       0.565421
    4         0            563            0.5        69.1904       0.691904
    4         0            653            0.5        82.8277       0.828277
    4         0            737            0.5        95.6415       0.956415
    4         0            821            0.5        108.543        1.08543
    4         0            905            0.5        121.537        1.21537
    4         0            989            0.5        134.627        1.34627
    4         0           1073            0.5        147.817        1.47817
    4         0           1151            0.5        160.155        1.60155
    4         0           1235            0.5        173.542        1.73542
    4         0           1313            0.5        186.068        1.86068
    4         0           1397            0.5         199.66         1.9966
    4         0           1475            0.5        212.379        2.12379
    4         0           1553            0.5        225.192        2.25192
    4         0           1631            0.5        238.101        2.38101
    4         0           1709            0.5        251.108        2.51108
    4         0           1787            0.5        264.212        2.64212
    4         1             84            0.5        4.45678      0.0445678
    4         1            192            0.5        17.9842       0.179842
    4         1            282            0.5        30.5898       0.305898
    4         1            372            0.5        43.5337       0.435337
    4         1            462            0.5        56.6783       0.566783
    4         1            552            0.5        69.9336       0.699336
    4         1            636            0.5        82.3707       0.823707
    4         1            726            0.5         95.748        0.95748
    4         1            810            0.5        108.272        1.08272
    4         1            900            0.5        121.727        1.21727
    4         1            984            0.5        134.315        1.34315
    4         1           1074            0.5        147.834        1.47834
    4         1           1158            0.5        160.476        1.60476
    4         1           1242            0.5        173.143        1.73143
    4         1           1332            0.5        186.743        1.86743
    4         1           1416            0.5        199.459        1.99459
    4         1           1500            0.5        212.198        2.12198
    4         1           1590            0.5        225.871        2.25871
    4         1           1674            0.5        238.655        2.38655
    4         1           1758            0.5        251.462        2.51462
    4         1           1842            0.5        264.289        2.64289
    4         2            113            0.5        4.92599      0.0492599
    4         2            193            0.5        15.8654       0.158654
    4         2            263            0.5        26.2702       0.262702
    4         2            338            0.5        37.8661       0.378661
    4         2            408            0.5        48.8827       0.488827
    4         2            473            0.5        59.2596       0.592596
    4         2            543            0.5        70.5669       0.705669
    4         2            613            0.5         81.998        0.81998
    4         2            678            0.5        92.7181       0.927181
    4         2            743            0.5        103.537        1.03537
    4         2            808            0.5        114.455        1.14455
    4         2            873            0.5        125.472        1.25472
    4         2            938            0.5         136.59         1.3659
    4         2           1003            0.5         147.81         1.4781
    4         2           1063            0.5        158.256        1.58256
    4         2           1128            0.5        169.675        1.69675
    4         2           1188            0.5         180.31         1.8031
    4         2           1253            0.5        191.934        1.91934
    4         2           1313            0.5         202.76         2.0276
    4         2           1373            0.5        213.681        2.13681
    4         2           1433            0.5        224.697        2.24697
    4         2           1493            0.5         235.81         2.3581
    4         3            113            0.5        5.72474      0.0572474
    4         3            203            0.5         17.881        0.17881
    4         3            283            0.5        29.8964       0.298964
    4         3            358            0.5        41.3982       0.413982
    4         3            438            0.5        53.8704       0.538704
    4         3            513            0.5        65.7063       0.657063
    4         3            588            0.5        77.6624       0.776624
    4         3            663            0.5        89.7305       0.897305
    4         3            738            0.5        101.905        1.01905
    4         3            808            0.5        113.362        1.13362
    4         3            883            0.5        125.735        1.25735
    4         3            953            0.5        137.374        1.37374
    4         3           1028            0.5        149.942        1.49942
    4         3           1098            0.5         161.76         1.6176
    4         3           1168            0.5        173.663        1.73663
    4         3           1238            0.5        185.652        1.85652
    4         3           1308            0.5        197.725        1.97725
    4         3           1378            0.5        209.881        2.09881
    4         3           1443            0.5        221.244        2.21244
    4         3           1513            0.5        233.561        2.33561
    4         3           1583            0.5        245.962        2.45962
    5         0            102            0.5        5.32738      0.0532738
    5         0            198            0.5        18.3642       0.183642
    5         0            288            0.5        31.7098       0.317098
    5         0            372            0.5        44.2845       0.442845
    5         0            462            0.5        57.8669       0.578669
    5         0            546            0.5        70.6323       0.706323
    5         0            630            0.5        83.4831       0.834831
    5         0            714            0.5        96.4233       0.964233
    5         0            798            0.5        109.457        1.09457
    5         0            882            0.5        122.589        1.22589
    5         0            966            0.5        135.822        1.35822
    5         0           1044            0.5        148.205        1.48205
    5         0           1128            0.5        161.642        1.61642
    5         0           1206            0.5         174.22         1.7422
    5         0           1290            0.5        187.874        1.87874
    5         0           1368            0.5        200.654        2.00654
    5         0           1446            0.5        213.535        2.13535
    5         0           1524            0.5        226.519        2.26519
    5         0           1602            0.5        239.605        2.39605
    5         0           1680            0.5        252.797        2.52797
    5         0           1752            0.5        265.068        2.65068
    5         1            100            0.5        3.86498      0.0386498
    5         1            219            0.5         17.925        0.17925
    5         1            331            0.5        31.6556       0.316556
    5         1            443            0.5        45.4456       0.454456
    5         1            555            0.5        59.4472       0.594472
    5         1            667            0.5        73.7023       0.737023
    5         1            772            0.5        87.3184       0.873184
    5         1            877            0.5        101.192        1.01192
    5         1            982            0.5        115.333        1.15333
    5         1           1087            0.5        129.752        1.29752
    5         1           1185            0.5        143.469        1.43469
    5         1           1283            0.5        157.442        1.57442
    5         1           1381            0.5         171.68         1.7168
    5         1           1472            0.5        185.143        1.85143
    5         1           1570            0.5        199.909        1.99909
    5         1           1661            0.5        213.876        2.13876
    5         1           1745            0.5        226.992        2.26992
    5         1           1836            0.5        241.449        2.41449
    5         1           1920            0.5         255.03         2.5503
    5         1           2004            0.5         268.84         2.6884
    5         1           2088            0.5        282.887        2.82887
    5         2             91            0.5        4.82442      0.0482442
    5         2            199            0.5        16.5823       0.165823
    5         2            295            0.5        28.2711       0.282711
    5         2            397            0.5        40.9301       0.409301
    5         2            493            0.5        52.9823       0.529823
    5         2            583            0.5        64.4066       0.644066
    5         2            679            0.5        76.7344       0.767344
    5         2            769            0.5        88.4349       0.884349
    5         2            859            0.5        100.283        1.00283
    5         2            949            0.5        112.286        1.12286
    5         2           1039            0.5        124.453        1.24453
    5         2           1129            0.5         136.79         1.3679
    5         2           1213            0.5        148.465        1.48465
    5         2           1297            0.5        160.297        1.60297
    5         2           1381            0.5        172.293        1.72293
    5         2           1465            0.5        184.459        1.84459
    5         2           1549            0.5        196.797        1.96797
    5         2           1627            0.5        208.411        2.08411
    5         2           1705            0.5        220.182        2.20182
    5         2           1783            0.5        232.113        2.32113
    5         2           1861            0.5        244.208        2.44208
    5         3            126            0.5        4.79249      0.0479249
    5         3            279            0.5        15.9217       0.159217
    5         3            414            0.5        26.6676       0.266676
    5         3            549            0.5        37.5399       0.375399
    5         3            684            0.5         48.418        0.48418
    5         3            819            0.5        59.3498       0.593498
    5         3            954            0.5        70.3506       0.703506
    5         3           1089            0.5        81.4332       0.814332
    5         3           1224            0.5        92.6075       0.926075
    5         3           1359            0.5        103.881        1.03881
    5         3           1485            0.5        114.498        1.14498
    5         3           1620            0.5        125.979        1.25979
    5         3           1746            0.5        136.798        1.36798
    5         3           1872            0.5         147.72         1.4772
    5         3           1998            0.5        158.744        1.58744
    5         3           2124            0.5        169.877        1.69877
    5         3           2241            0.5        180.312        1.80312
    5         3           2367            0.5        191.657        1.91657
    5         3           2484            0.5         202.29         2.0229
    5         3           2610            0.5        213.853        2.13853
    5         3           2727            0.5        224.693        2.24693
    6         0             80            0.5        4.88994      0.0488994
    6         0            165            0.5        16.4878       0.164878
    6         0            245            0.5        28.6122       0.286122
    6         0            325            0.5        40.9823       0.409823
    6         0            400            0.5        52.7124       0.527124
    6         0            475            0.5         64.546        0.64546
    6         0            550            0.5        76.4691       0.764691
    6         0            625            0.5        88.4747       0.884747
    6         0            700            0.5        100.557        1.00557
    6         0            775            0.5        112.712        1.12712
    6         0            850            0.5        124.937        1.24937
    6         0            920            0.5        136.408        1.36408
    6         0            995            0.5        148.761        1.48761
    6         0           1065            0.5        160.345        1.60345
    6         0           1140            0.5        172.815        1.72815
    6         0           1210            0.5        184.507        1.84507
    6         0           1280            0.5        196.247        1.96247
    6         0           1355            0.5        208.878        2.08878
    6         0           1425            0.5        220.714        2.20714
    6         0           1495            0.5        232.595        2.32595
    6         0           1565            0.5        244.519        2.44519
    6         0           1635            0.5        256.487        2.56487
    6         1             86            0.5        5.46863      0.0546863
    6         1            181            0.5         17.576        0.17576
    6         1            266            0.5         29.811        0.29811
    6         1            346            0.5        41.5263       0.415263
    6         1            426            0.5        53.3926       0.533926
    6         1            506            0.5        65.3783       0.653783
    6         1            586            0.5        77.4773       0.774773
    6         1            666            0.5        89.6901       0.896901
    6         1            741            0.5        101.244        1.01244
    6         1            821            0.5        113.682        1.13682
    6         1            896            0.5        125.452        1.25452
    6         1            971            0.5         137.33         1.3733
    6         1           1046            0.5        149.318        1.49318
    6         1           1121            0.5        161.416        1.61416
    6         1           1196            0.5        173.628        1.73628
    6         1           1271            0.5        185.955        1.85955
    6         1           1341            0.5        197.564        1.97564
    6         1           1411            0.5        209.276        2.09276
    6         1           1486            0.5        221.939        2.21939
    6         1           1556            0.5        233.865        2.33865
    6         1           1626            0.5        245.899        2.45899
    6         1           1691            0.5        257.169        2.57169
    6         2             91            0.5        4.62025      0.0462025
    6         2            171            0.5        15.4786       0.154786
    6         2            251            0.5        26.7941       0.267941
    6         2            326            0.5        37.5489       0.375489
    6         2            401            0.5        48.4504       0.484504
    6         2            476            0.5        59.5688       0.595688
    6         2            551            0.5        70.9155       0.709155
    6         2            621            0.5        81.7129       0.817129
    6         2            691            0.5        92.7086       0.927086
    6         2            761            0.5        103.899        1.03899
    6         2            826            0.5        114.461        1.14461
    6         2            891            0.5        125.185        1.25185
    6         2            961            0.5        136.912        1.36912
    6         2           1026            0.5        147.965        1.47965
    6         2           1086            0.5        158.303        1.58303
    6         2           1151            0.5        169.651        1.69651
    6         2           1211            0.5         180.26         1.8026
    6         2           1276            0.5        191.897        1.91897
    6         2           1336            0.5         202.77         2.0277
    6         2           1396            0.5         213.77         2.1377
    6         2           1456            0.5        224.895        2.24895
    6         3             97            0.5        4.93888      0.0493888
    6         3            172            0.5        15.2936       0.152936
    6         3            247            0.5        26.5904       0.265904
    6         3            317            0.5        37.4414       0.374414
    6         3            387            0.5        48.3711       0.483711
    6         3            457            0.5        59.3791       0.593791
    6         3            527            0.5        70.4536       0.704536
    6         3            597            0.5        81.5925       0.815925
    6         3            667            0.5        92.7982       0.927982
    6         3            732            0.5        103.266        1.03266
    6         3            802            0.5        114.609        1.14609
    6         3            867            0.5        125.212        1.25212
    6         3            937            0.5        136.708        1.36708
    6         3           1002            0.5        147.459        1.47459
    6         3           1067            0.5        158.284        1.58284
    6         3           1132            0.5        169.188        1.69188
    6         3           1197            0.5        180.172        1.80172
    6         3           1262            0.5        191.237        1.91237
    6         3           1327            0.5        202.387        2.02387
    6         3           1392            0.5        213.623        2.13623
    6         3           1457            0.5        224.948        2.24948
    6         3           1517            0.5        235.481        2.35481
    7         0            102            0.5         3.4479       0.034479
    7         0            192            0.5        15.9691       0.159691
    7         0            272            0.5        27.6889       0.276889
    7         0            352            0.5         39.568        0.39568
    7         0            432            0.5        51.5718       0.515718
    7         0            512            0.5        63.7227       0.637227
    7         0            587            0.5        75.2511       0.752511
    7         0            667            0.5        87.7006       0.877006
    7         0            742            0.5        99.5208       0.995208
    7         0            817            0.5        111.492        1.11492
    7         0            892            0.5         123.62         1.2362
    7         0            967            0.5        135.913        1.35913
    7         0           1037            0.5        147.542        1.47542
    7         0           1107            0.5        159.322        1.59322
    7         0           1177            0.5        171.263        1.71263
    7         0           1247            0.5         183.37         1.8337
    7         0           1317            0.5        195.645        1.95645
    7         0           1382            0.5        207.199        2.07199
    7         0           1452            0.5        219.817        2.19817
    7         0           1517            0.5        231.698        2.31698
    7         0           1582            0.5        243.743        2.43743
    7         1            100            0.5         4.9546       0.049546
    7         1            185            0.5        15.4284       0.154284
    7         1            270            0.5        26.9133       0.269133
    7         1            345            0.5        37.4536       0.374536
    7         1            425            0.5        48.8836       0.488836
    7         1            500            0.5         59.754        0.59754
    7         1            575            0.5        70.7501       0.707501
    7         1            650            0.5        81.8612       0.818612
    7         1            720            0.5         92.331        0.92331
    7         1            795            0.5        103.653        1.03653
    7         1            865            0.5        114.318        1.14318
    7         1            940            0.5        125.849        1.25849
    7         1           1010            0.5         136.71         1.3671
    7         1           1080            0.5        147.669        1.47669
    7         1           1150            0.5        158.722        1.58722
    7         1           1220            0.5        169.876        1.69876
    7         1           1285            0.5        180.323        1.80323
    7         1           1355            0.5         191.67         1.9167
    7         1           1420            0.5        202.298        2.02298
    7         1           1490            0.5        213.844        2.13844
    7         1           1555            0.5        224.659        2.24659
    7         1           1620            0.5        235.565        2.35565
    7         2            117            0.5        4.69648      0.0469648
    7         2            197            0.5         14.749        0.14749
    7         2            267            0.5        24.3397       0.243397
    7         2            342            0.5        34.9544       0.349544
    7         2            412            0.5        44.9259       0.449259
    7         2            482            0.5        54.9916       0.549916
    7         2            547            0.5        64.4131       0.644131
    7         2            617            0.5        74.6331       0.746331
    7         2            687            0.5         84.925        0.84925
    7         2            752            0.5        94.5423       0.945423
    7         2            822            0.5        104.961        1.04961
    7         2            887            0.5        114.691        1.14691
    7         2            952            0.5        124.471        1.24471
    7         2           1017            0.5        134.299        1.34299
    7         2           1087            0.5        144.937        1.44937
    7         2           1152            0.5         154.86         1.5486
    7         2           1217            0.5        164.827        1.64827
    7         2           1282            0.5        174.835        1.74835
    7         2           1347            0.5        184.884        1.84884
    7         2           1412            0.5        194.972        1.94972
    7         2           1472            0.5        204.315        2.04315
    7         2           1537            0.5        214.473        2.14473
    7         3             89            0.5        3.79541      0.0379541
    7         3            169            0.5        14.8855       0.148855
    7         3            244            0.5        25.9292       0.259292
    7         3            314            0.5        36.4845       0.364845
    7         3            389            0.5        47.8847       0.478847
    7         3            459            0.5        58.6398       0.586398
    7         3            529            0.5         69.496        0.69496
