 *tel    numcsi   CsIInChannel     errCsIInChannel           CsIE       errCsIE
    1         0           1926            0.5        301.508        3.01508
    1         0           2038            0.5        318.006        3.18006
    1         0           2157            0.5        335.539        3.35539
    1         0           2269            0.5        352.056        3.52056
    1         1             93            0.5        14.8179       0.148179
    1         1            189            0.5        32.6364       0.326364
    1         1            285            0.5        49.8898       0.498898
    1         1            381            0.5        66.6379       0.666379
    1         1            477            0.5        82.9334       0.829334
    1         1            581            0.5        100.196        1.00196
    1         1            685            0.5        117.123        1.17123
    1         1            789            0.5         133.77         1.3377
    1         1            901            0.5        151.434        1.51434
    1         1           1013            0.5         168.87         1.6887
    1         1           1117            0.5        184.889        1.84889
    1         1           1229            0.5        201.985        2.01985
    1         1           1341            0.5        218.947        2.18947
    1         1           1453            0.5          235.8          2.358
    1         1           1573            0.5        253.758        2.53758
    1         1           1685            0.5        270.447        2.70447
    1         1           1797            0.5        287.082        2.87082
    1         1           1917            0.5        304.862        3.04862
    1         1           2029            0.5        321.432        3.21432
    1         1           2141            0.5        337.989        3.37989
    1         1           2261            0.5        355.724        3.55724
    1         2             84            0.5        16.8245       0.168245
    1         2            162            0.5        31.8861       0.318861
    1         2            240            0.5        46.4905       0.464905
    1         2            324            0.5        61.7858       0.617858
    1         2            408            0.5          76.64         0.7664
    1         2            492            0.5        91.1733       0.911733
    1         2            582            0.5        106.449        1.06449
    1         2            672            0.5        121.471        1.21471
    1         2            762            0.5        136.279        1.36279
    1         2            858            0.5        151.876        1.51876
    1         2            948            0.5        166.342        1.66342
    1         2           1044            0.5        181.632        1.81632
    1         2           1140            0.5        196.801        1.96801
    1         2           1236            0.5        211.869        2.11869
    1         2           1332            0.5        226.856        2.26856
    1         2           1428            0.5        241.775        2.41775
    1         2           1524            0.5        256.642        2.56642
    1         2           1620            0.5        271.469        2.71469
    1         2           1716            0.5        286.266        2.86266
    1         2           1818            0.5        301.967        3.01967
    1         3            104            0.5         14.423        0.14423
    1         3            170            0.5        28.9962       0.289962
    1         3            248            0.5        44.5208       0.445208
    1         3            326            0.5        59.3244       0.593244
    1         3            410            0.5         74.645        0.74645
    1         3            494            0.5         89.542        0.89542
    1         3            578            0.5        104.112        1.04112
    1         3            668            0.5        119.437        1.19437
    1         3            758            0.5        134.525        1.34525
    1         3            848            0.5        149.423        1.49423
    1         3            938            0.5        164.167        1.64167
    1         3           1034            0.5        179.757        1.79757
    1         3           1124            0.5        194.269        1.94269
    1         3           1220            0.5        209.663        2.09663
    1         3           1316            0.5        224.987        2.24987
    1         3           1406            0.5        239.307        2.39307
    1         3           1502            0.5        254.547        2.54547
    1         3           1598            0.5        269.764        2.69764
    1         3           1694            0.5        284.969        2.84969
    1         3           1784            0.5        299.224        2.99224
    1         3           1880            0.5        314.439        3.14439
    2         0             74            0.5        12.5023       0.125023
    2         0            134            0.5        26.1554       0.261554
    2         0            212            0.5        40.9131       0.409131
    2         0            290            0.5        54.9641       0.549641
    2         0            368            0.5          68.68         0.6868
    2         0            446            0.5        82.1436       0.821436
    2         0            530            0.5        96.3873       0.963873
    2         0            614            0.5        110.382        1.10382
    2         0            698            0.5        124.146        1.24146
    2         0            788            0.5        138.666        1.38666
    2         0            878            0.5        152.976        1.52976
    2         0            962            0.5        166.168        1.66168
    2         0           1052            0.5         180.15         1.8015
    2         0           1148            0.5        194.916        1.94916
    2         0           1238            0.5        208.641        2.08641
    2         0           1328            0.5         222.27         2.2227
    2         0           1424            0.5        236.721        2.36721
    2         0           1514            0.5        250.201        2.50201
    2         0           1610            0.5        264.523        2.64523
    2         0           1706            0.5        278.799        2.78799
    2         0           1796            0.5        292.153        2.92153
    2         1            102            0.5        11.0611       0.110611
    2         1            157            0.5        25.5653       0.255653
    2         1            222            0.5        39.9656       0.399656
    2         1            287            0.5        53.2637       0.532637
    2         1            362            0.5        67.9186       0.679186
    2         1            432            0.5        81.2033       0.812033
    2         1            507            0.5        95.1628       0.951628
    2         1            587            0.5        109.819        1.09819
    2         1            662            0.5        123.386        1.23386
    2         1            742            0.5        137.708        1.37708
    2         1            822            0.5        151.904        1.51904
    2         1            897            0.5        165.122        1.65122
    2         1            977            0.5        179.141        1.79141
    2         1           1062            0.5        193.967        1.93967
    2         1           1142            0.5        207.872        2.07872
    2         1           1222            0.5        221.743        2.21743
    2         1           1302            0.5        235.593        2.35593
    2         1           1382            0.5        249.432        2.49432
    2         1           1462            0.5        263.271        2.63271
    2         1           1547            0.5        277.983        2.77983
    2         1           1627            0.5        291.846        2.91846
    2         2             76            0.5        14.4575       0.144575
    2         2            131            0.5        25.4867       0.254867
    2         2            186            0.5         36.071        0.36071
    2         2            246            0.5        47.2212       0.472212
    2         2            311            0.5         58.912        0.58912
    2         2            371            0.5        69.3395       0.693395
    2         2            436            0.5        80.3581       0.803581
    2         2            506            0.5        91.9545       0.919545
    2         2            571            0.5        102.515        1.02515
    2         2            641            0.5        113.703        1.13703
    2         2            711            0.5         124.73         1.2473
    2         2            781            0.5        135.621        1.35621
    2         2            851            0.5        146.398        1.46398
    2         2            926            0.5         157.84         1.5784
    2         2            996            0.5        168.435        1.68435
    2         2           1071            0.5        179.714        1.79714
    2         2           1146            0.5        190.929        1.90929
    2         2           1216            0.5         201.35         2.0135
    2         2           1291            0.5        212.475        2.12475
    2         2           1366            0.5        223.567        2.23567
    2         2           1441            0.5        234.635        2.34635
    2         3             99            0.5        10.9074       0.109074
    2         3            154            0.5        24.9568       0.249568
    2         3            214            0.5        37.4007       0.374007
    2         3            284            0.5        50.8324       0.508324
    2         3            354            0.5        63.7748       0.637748
    2         3            424            0.5        76.4007       0.764007
    2         3            499            0.5        89.6778       0.896778
    2         3            574            0.5        102.731        1.02731
    2         3            649            0.5        115.585        1.15585
    2         3            724            0.5        128.261        1.28261
    2         3            804            0.5        141.608        1.41608
    2         3            884            0.5        154.798        1.54798
    2         3            964            0.5         167.85         1.6785
    2         3           1044            0.5        180.784        1.80784
    2         3           1124            0.5        193.615        1.93615
    2         3           1204            0.5         206.36         2.0636
    2         3           1289            0.5        219.822        2.19822
    2         3           1369            0.5         232.43         2.3243
    2         3           1454            0.5        245.771        2.45771
    2         3           1534            0.5        258.287        2.58287
    2         3           1619            0.5        271.552        2.71552
    2         3           1704            0.5        284.793        2.84793
    3         0             76            0.5        12.7526       0.127526
    3         0            126            0.5        24.6772       0.246772
    3         0            181            0.5        35.5865       0.355865
    3         0            241            0.5        46.5189       0.465189
    3         0            306            0.5        57.8775       0.578775
    3         0            371            0.5        68.8737       0.688737
    3         0            436            0.5        79.6579       0.796579
    3         0            501            0.5        90.2687       0.902687
    3         0            571            0.5        101.529        1.01529
    3         0            641            0.5        112.636        1.12636
    3         0            711            0.5        123.609        1.23609
    3         0            781            0.5         134.46         1.3446
    3         0            856            0.5        145.967        1.45967
    3         0            926            0.5         156.61         1.5661
    3         0           1001            0.5        167.921        1.67921
    3         0           1071            0.5        178.402        1.78402
    3         0           1146            0.5        189.562        1.89562
    3         0           1221            0.5        200.659        2.00659
    3         0           1296            0.5        211.703        2.11703
    3         0           1371            0.5        222.701        2.22701
    3         0           1446            0.5        233.662        2.33662
    3         1            106            0.5        14.7695       0.147695
    3         1            146            0.5        23.5077       0.235077
    3         1            190            0.5         32.665        0.32665
    3         1            234            0.5        41.4396       0.414396
    3         1            282            0.5        50.6548       0.506548
    3         1            330            0.5        59.5376       0.595376
    3         1            382            0.5        68.8078       0.688078
    3         1            434            0.5        77.8185       0.778185
    3         1            486            0.5        86.6141       0.866141
    3         1            542            0.5        95.8899       0.958899
    3         1            594            0.5        104.354        1.04354
    3         1            654            0.5        113.975        1.13975
    3         1            710            0.5        122.841        1.22841
    3         1            766            0.5        131.616        1.31616
    3         1            826            0.5        140.938        1.40938
    3         1            882            0.5        149.577        1.49577
    3         1            942            0.5        158.782        1.58782
    3         1           1002            0.5        167.944        1.67944
    3         1           1058            0.5        176.467        1.76467
    3         1           1118            0.5        185.575        1.85575
    3         1           1178            0.5        194.666        1.94666
    3         1           1238            0.5        203.747        2.03747
    3         2             97            0.5        16.1008       0.161008
    3         2            133            0.5         26.825        0.26825
    3         2            169            0.5        36.8836       0.368836
    3         2            205            0.5        46.4655       0.464655
    3         2            244            0.5        56.4232       0.564232
    3         2            286            0.5        66.7018       0.667018
    3         2            328            0.5        76.6585       0.766585
    3         2            370            0.5        86.3646       0.863646
    3         2            415            0.5        96.5468       0.965468
    3         2            460            0.5        106.552        1.06552
    3         2            505            0.5        116.418        1.16418
    3         2            553            0.5        126.821        1.26821
    3         2            598            0.5        136.485        1.36485
    3         2            646            0.5        146.719        1.46719
    3         2            694            0.5        156.896        1.56896
    3         2            739            0.5        166.397        1.66397
    3         2            787            0.5        176.501        1.76501
    3         2            835            0.5        186.585        1.86585
    3         2            883            0.5        196.657        1.96657
    3         2            931            0.5        206.726        2.06726
    3         2            979            0.5        216.798        2.16798
    3         3             76            0.5        11.3882       0.113882
    3         3            121            0.5        22.2028       0.222028
    3         3            176            0.5        33.3991       0.333991
    3         3            236            0.5        44.6643       0.446643
    3         3            296            0.5        55.4054       0.554054
    3         3            361            0.5          66.55         0.6655
    3         3            426            0.5        77.3338       0.773338
    3         3            496            0.5        88.6308       0.886308
    3         3            566            0.5        99.6625       0.996625
    3         3            636            0.5        110.477        1.10477
    3         3            711            0.5        121.866        1.21866
    3         3            781            0.5        132.342        1.32342
    3         3            856            0.5         143.43         1.4343
    3         3            931            0.5        154.404        1.54404
    3         3           1006            0.5        165.282        1.65282
    3         3           1086            0.5          176.8          1.768
    3         3           1161            0.5        187.535        1.87535
    3         3           1241            0.5        198.932        1.98932
    3         3           1316            0.5        209.578        2.09578
    3         3           1396            0.5        220.904        2.20904
    3         3           1471            0.5        231.503        2.31503
    4         0            106            0.5        8.75763      0.0875763
    4         0            156            0.5        20.1196       0.201196
    4         0            221            0.5        31.8648       0.318648
    4         0            286            0.5        42.3695       0.423695
    4         0            361            0.5        53.8277       0.538277
    4         0            436            0.5        64.8047       0.648047
    4         0            511            0.5        75.4453       0.754453
    4         0            591            0.5          86.51         0.8651
    4         0            676            0.5        97.9993       0.979993
    4         0            756            0.5        108.599        1.08599
    4         0            841            0.5        119.668        1.19668
    4         0            926            0.5        130.563        1.30563
    4         0           1016            0.5        141.939        1.41939
    4         0           1101            0.5        152.551        1.52551
    4         0           1191            0.5        163.669        1.63669
    4         0           1281            0.5        174.683        1.74683
    4         0           1371            0.5        185.607        1.85607
    4         0           1461            0.5        196.457        1.96457
    4         0           1556            0.5        207.841        2.07841
    4         0           1646            0.5        218.573        2.18573
    4         0           1741            0.5        229.855        2.29855
    4         1             78            0.5        10.3031       0.103031
    4         1            132            0.5        21.7475       0.217475
    4         1            192            0.5         32.285        0.32285
    4         1            264            0.5        43.4365       0.434365
    4         1            342            0.5        54.6162       0.546162
    4         1            420            0.5        65.2622       0.652622
    4         1            504            0.5        76.3988       0.763988
    4         1            588            0.5        87.3228       0.873228
    4         1            678            0.5        98.8596       0.988596
    4         1            762            0.5        109.505        1.09505
    4         1            852            0.5        120.801        1.20801
    4         1            936            0.5        131.258        1.31258
    4         1           1026            0.5        142.379        1.42379
    4         1           1116            0.5        153.427        1.53427
    4         1           1206            0.5        164.411        1.64411
    4         1           1296            0.5        175.339        1.75339
    4         1           1392            0.5        186.941        1.86941
    4         1           1482            0.5        197.776        1.97776
    4         1           1572            0.5        208.576        2.08576
    4         1           1662            0.5        219.347        2.19347
    4         1           1758            0.5        230.811        2.30811
    4         2            104            0.5        9.99524      0.0999524
    4         2            158            0.5        21.7973       0.217973
    4         2            218            0.5        32.9401       0.329401
    4         2            278            0.5        43.0596       0.430596
    4         2            350            0.5        54.4832       0.544832
    4         2            422            0.5        65.3594       0.653594
    4         2            500            0.5        76.7535       0.767535
    4         2            578            0.5         87.866        0.87866
    4         2            656            0.5        98.7646       0.987646
    4         2            734            0.5        109.492        1.09492
    4         2            818            0.5        120.885        1.20885
    4         2            896            0.5        131.341        1.31341
    4         2            980            0.5        142.487        1.42487
    4         2           1064            0.5        153.532        1.53532
    4         2           1148            0.5        164.491        1.64491
    4         2           1232            0.5        175.376        1.75376
    4         2           1322            0.5        186.969        1.86969
    4         2           1406            0.5        197.734        1.97734
    4         2           1490            0.5        208.455        2.08455
    4         2           1580            0.5        219.902        2.19902
    4         2           1664            0.5        230.555        2.30555
    4         3             98            0.5        9.85175      0.0985175
    4         3            143            0.5        20.1286       0.201286
    4         3            198            0.5        30.7361       0.307361
    4         3            253            0.5        40.3311       0.403311
    4         3            318            0.5        50.9931       0.509931
    4         3            378            0.5        60.4073       0.604073
    4         3            448            0.5        70.9947       0.709947
    4         3            513            0.5        80.5692       0.805692
    4         3            583            0.5        90.6587       0.906587
    4         3            653            0.5        100.557        1.00557
    4         3            728            0.5        110.982        1.10982
    4         3            798            0.5        120.568        1.20568
    4         3            873            0.5        130.704        1.30704
    4         3            948            0.5         140.72         1.4072
    4         3           1023            0.5         150.63         1.5063
    4         3           1098            0.5        160.447        1.60447
    4         3           1178            0.5        170.831        1.70831
    4         3           1253            0.5        180.493        1.80493
    4         3           1333            0.5        190.733        1.90733
    4         3           1413            0.5        200.913        2.00913
    4         3           1488            0.5        210.411        2.10411
    5         0             94            0.5        13.2598       0.132598
    5         0            149            0.5        23.9188       0.239188
    5         0            204            0.5        33.2498       0.332498
    5         0            269            0.5        43.5497       0.435497
    5         0            334            0.5        53.4221       0.534221
    5         0            404            0.5        63.6934       0.636934
    5         0            474            0.5        73.6747       0.736747
    5         0            544            0.5        83.4309       0.834309
    5         0            619            0.5        93.6739       0.936739
    5         0            694            0.5         103.73         1.0373
    5         0            769            0.5        113.624        1.13624
    5         0            844            0.5        123.376        1.23376
    5         0            924            0.5        133.642        1.33642
    5         0           1004            0.5        143.785        1.43785
    5         0           1084            0.5        153.822        1.53822
    5         0           1164            0.5        163.766        1.63766
    5         0           1244            0.5        173.628        1.73628
    5         0           1324            0.5        183.421        1.83421
    5         0           1409            0.5         193.76         1.9376
    5         0           1489            0.5        203.437        2.03437
    5         0           1574            0.5        213.671        2.13671
    5         0           1659            0.5        223.863        2.23863
    5         1             86            0.5        10.1488       0.101488
    5         1            149            0.5          20.61         0.2061
    5         1            219            0.5        30.9849       0.309849
    5         1            289            0.5        40.5359       0.405359
    5         1            366            0.5        50.3885       0.503885
    5         1            450            0.5        60.5741       0.605741
    5         1            534            0.5        70.2901       0.702901
    5         1            625            0.5        80.4631       0.804631
    5         1            716            0.5        90.3623       0.903623
    5         1            814            0.5        100.795        1.00795
    5         1            905            0.5        110.324        1.10324
    5         1           1003            0.5        120.456        1.20456
    5         1           1101            0.5        130.488        1.30488
    5         1           1199            0.5        140.446        1.40446
    5         1           1297            0.5        150.351        1.50351
    5         1           1402            0.5        160.922        1.60922
    5         1           1500            0.5        170.764        1.70764
    5         1           1598            0.5        180.594        1.80594
    5         1           1696            0.5        190.421        1.90421
    5         1           1801            0.5        200.956        2.00956
    5         1           1899            0.5          210.8          2.108
    5         1           1997            0.5        220.661        2.20661
    5         2             79            0.5        10.7803       0.107803
    5         2            133            0.5        20.7943       0.207943
    5         2            193            0.5        29.9676       0.299676
    5         2            253            0.5        38.3357       0.383357
    5         2            325            0.5        47.8891       0.478891
    5         2            391            0.5        56.3708       0.563708
    5         2            463            0.5        65.3557       0.653557
    5         2            541            0.5        74.8647       0.748647
    5         2            613            0.5         83.462        0.83462
    5         2            691            0.5        92.6043       0.926043
    5         2            769            0.5        101.587        1.01587
    5         2            847            0.5        110.427        1.10427
    5         2            931            0.5        119.803        1.19803
    5         2           1009            0.5         128.39         1.2839
    5         2           1093            0.5        137.523        1.37523
    5         2           1177            0.5        146.549        1.46549
    5         2           1261            0.5        155.479        1.55479
    5         2           1351            0.5        164.954        1.64954
    5         2           1435            0.5         173.72         1.7372
    5         2           1519            0.5        182.418        1.82418
    5         2           1609            0.5        191.673        1.91673
    5         2           1699            0.5        200.868        2.00868
    5         3             99            0.5        10.0926       0.100926
    5         3            171            0.5        19.2373       0.192373
    5         3            261            0.5        28.4301       0.284301
    5         3            360            0.5        37.5049       0.375049
    5         3            468            0.5          46.85         0.4685
    5         3            576            0.5        55.8248       0.558248
    5         3            684            0.5        64.4933       0.644933
    5         3            801            0.5        73.6162       0.736162
    5         3            918            0.5        82.5043       0.825043
    5         3           1044            0.5        91.8533       0.918533
    5         3           1161            0.5        100.356        1.00356
    5         3           1296            0.5        109.982        1.09982
    5         3           1422            0.5        118.812        1.18812
    5         3           1548            0.5        127.514        1.27514
    5         3           1683            0.5        136.714        1.36714
    5         3           1818            0.5        145.802        1.45802
    5         3           1953            0.5        154.796        1.54796
    5         3           2088            0.5        163.708        1.63708
    5         3           2223            0.5        172.548        1.72548
    5         3           2367            0.5        181.912        1.81912
    5         3           2502            0.5        190.638        1.90638
    6         0             75            0.5        12.9451       0.129451
    6         0            120            0.5        23.4602       0.234602
    6         0            175            0.5        34.1282       0.341282
    6         0            240            0.5        45.4083       0.454083
    6         0            310            0.5        56.7249       0.567249
    6         0            380            0.5        67.4661       0.674661
    6         0            455            0.5        78.5561       0.785561
    6         0            530            0.5        89.3177       0.893177
    6         0            610            0.5        100.511        1.00511
    6         0            690            0.5        111.466        1.11466
    6         0            775            0.5        122.891        1.22891
    6         0            855            0.5        133.477        1.33477
    6         0            940            0.5        144.577        1.44577
    6         0           1025            0.5        155.551        1.55551
    6         0           1110            0.5         166.42         1.6642
    6         0           1200            0.5        177.834        1.77834
    6         0           1285            0.5        188.542        1.88542
    6         0           1375            0.5        199.817        1.99817
    6         0           1460            0.5        210.419        2.10419
    6         0           1550            0.5        221.606        2.21606
    6         0           1640            0.5        232.764        2.32764
    6         1             77            0.5        11.8104       0.118104
    6         1            131            0.5        22.9646       0.229646
    6         1            197            0.5        34.3437       0.343437
    6         1            269            0.5        45.7846       0.457846
    6         1            341            0.5        56.7579       0.567579
    6         1            413            0.5        67.3834       0.673834
    6         1            491            0.5        78.6274       0.786274
    6         1            569            0.5        89.6414       0.896414
    6         1            647            0.5        100.459        1.00459
    6         1            731            0.5        111.921        1.11921
    6         1            809            0.5        122.411        1.22411
    6         1            893            0.5        133.566        1.33566
    6         1            977            0.5        144.594        1.44594
    6         1           1061            0.5        155.513        1.55513
    6         1           1145            0.5        166.339        1.66339
    6         1           1235            0.5        177.849        1.77849
    6         1           1319            0.5        188.522        1.88522
    6         1           1409            0.5        199.896        1.99896
    6         1           1493            0.5        210.463        2.10463
    6         1           1583            0.5        221.745        2.21745
    6         1           1673            0.5        232.992        2.32992
    6         2             86            0.5        12.9259       0.129259
    6         2            126            0.5        21.1235       0.211235
    6         2            176            0.5        30.6382       0.306382
    6         2            226            0.5        39.3267       0.393267
    6         2            286            0.5        48.9518       0.489518
    6         2            346            0.5         57.936        0.57936
    6         2            406            0.5        66.4231       0.664231
    6         2            476            0.5        75.9089       0.759089
    6         2            541            0.5        84.4186       0.844186
    6         2            616            0.5        93.9785       0.939785
    6         2            686            0.5        102.717        1.02717
    6         2            761            0.5        111.936        1.11936
    6         2            831            0.5        120.443        1.20443
    6         2            906            0.5        129.483        1.29483
    6         2            981            0.5        138.472        1.38472
    6         2           1056            0.5        147.427        1.47427
    6         2           1136            0.5        156.963        1.56963
    6         2           1211            0.5        165.899        1.65899
    6         2           1286            0.5        174.842        1.74842
    6         2           1361            0.5        183.802        1.83802
    6         2           1436            0.5        192.786        1.92786
    6         3             92            0.5        12.8256       0.128256
    6         3            127            0.5        21.0829       0.210829
    6         3            177            0.5        30.8888       0.308888
    6         3            227            0.5        39.5155       0.395155
    6         3            282            0.5         48.332        0.48332
    6         3            342            0.5        57.5202       0.575202
    6         3            402            0.5        66.3969       0.663969
    6         3            467            0.5         75.813        0.75813
    6         3            527            0.5         84.362        0.84362
    6         3            592            0.5        93.4987       0.934987
    6         3            657            0.5        102.524        1.02524
    6         3            722            0.5        111.451        1.11451
    6         3            792            0.5        120.967        1.20967
    6         3            857            0.5        129.721        1.29721
    6         3            922            0.5        138.403        1.38403
    6         3            992            0.5        147.682        1.47682
    6         3           1062            0.5        156.893        1.56893
    6         3           1127            0.5        165.392        1.65392
    6         3           1197            0.5        174.493        1.74493
    6         3           1267            0.5        183.546        1.83546
    6         3           1337            0.5        192.556        1.92556
    6         3           1407            0.5        201.528        2.01528
    7         0             97            0.5        12.2367       0.122367
    7         0            142            0.5        21.5919       0.215919
    7         0            192            0.5        30.4857       0.304857
    7         0            247            0.5          39.64         0.3964
    7         0            302            0.5        48.3934       0.483934
    7         0            362            0.5        57.6045       0.576045
    7         0            422            0.5        66.4705       0.664705
    7         0            487            0.5        75.8116       0.758116
    7         0            552            0.5        84.9228       0.849228
    7         0            617            0.5         93.844        0.93844
    7         0            682            0.5        102.605        1.02605
    7         0            752            0.5        111.888        1.11888
    7         0            817            0.5        120.388        1.20388
    7         0            887            0.5        129.428        1.29428
    7         0            957            0.5        138.369        1.38369
    7         0           1032            0.5        147.852        1.47852
    7         0           1102            0.5        156.626        1.56626
    7         0           1177            0.5        165.955        1.65955
    7         0           1247            0.5        174.604        1.74604
    7         0           1322            0.5        183.818        1.83818
    7         0           1397            0.5        192.984        1.92984
    7         1             95            0.5        11.5266       0.115266
    7         1            135            0.5        20.0457       0.200457
    7         1            190            0.5        29.9856       0.299856
    7         1            245            0.5        38.8112       0.388112
    7         1            305            0.5        47.7305       0.477305
    7         1            370            0.5        56.9151       0.569151
    7         1            435            0.5        65.7106       0.657106
    7         1            505            0.5        74.9257       0.749257
    7         1            575            0.5        83.9424       0.839424
    7         1            645            0.5         92.807        0.92807
    7         1            715            0.5        101.548        1.01548
    7         1            790            0.5          110.8          1.108
    7         1            865            0.5        119.952        1.19952
    7         1            935            0.5        128.417        1.28417
    7         1           1010            0.5        137.414        1.37414
    7         1           1090            0.5        146.939        1.46939
    7         1           1165            0.5        155.812        1.55812
    7         1           1240            0.5        164.636        1.64636
    7         1           1315            0.5        173.419        1.73419
    7         1           1395            0.5        182.747        1.82747
    7         1           1470            0.5         191.46         1.9146
    7         2            110            0.5        10.7888       0.107888
    7         2            142            0.5        17.8939       0.178939
    7         2            178            0.5        24.8659       0.248659
    7         2            218            0.5        31.9056       0.319056
    7         2            258            0.5          38.49         0.3849
    7         2            306            0.5        45.9864       0.459864
    7         2            350            0.5        52.5822       0.525822
    7         2            398            0.5        59.5263       0.595263
    7         2            450            0.5        66.7829       0.667829
    7         2            502            0.5        73.8502       0.738502
    7         2            554            0.5        80.7518       0.807518
    7         2            606            0.5        87.5145       0.875145
    7         2            662            0.5        94.6636       0.946636
    7         2            718            0.5        101.693        1.01693
    7         2            774            0.5        108.618        1.08618
    7         2            834            0.5        115.937        1.15937
    7         2            890            0.5        122.685        1.22685
    7         2            950            0.5        129.838        1.29838
    7         2           1010            0.5        136.921        1.36921
    7         2           1070            0.5        143.941        1.43941
    7         2           1130            0.5        150.907        1.50907
    7         2           1190            0.5        157.825        1.57825
    7         3             82            0.5         12.927        0.12927
    7         3            126            0.5         21.388        0.21388
    7         3            182            0.5        30.7256       0.307256
    7         3            238            0.5        39.5962       0.395962
    7         3            298            0.5        48.8264       0.488264
    7         3            358            0.5         57.834        0.57834
    7         3            418            0.5        66.6134       0.666134
    7         3            482            0.5        75.8148       0.758148
    7         3            546            0.5        84.8676       0.848676
    7         3            610            0.5        93.7933       0.937933
    7         3            674            0.5        102.608        1.02608
    7         3            742            0.5        111.866        1.11866
    7         3            806            0.5         120.49         1.2049
