 *tel    numcsi   CsIInVoltage     errCsIInVoltage           CsIE       errCsIE
    1         2      0.0318352    0.000318352        24.9927       0.249927
    1         2       0.101115     0.00101115        38.3618       0.383618
    1         2       0.173346     0.00173346        52.4146       0.524146
    1         2       0.245803     0.00245803        66.0121       0.660121
    1         2       0.325562     0.00325562        80.2951       0.802951
    1         2       0.403893     0.00403893        94.1741       0.941741
    1         2       0.488865     0.00488865         108.62         1.0862
    1         2        0.57509      0.0057509        122.689        1.22689
    1         2       0.659866     0.00659866        136.381        1.36381
    1         2       0.750643     0.00750643        150.727        1.50727
    1         2       0.842862     0.00842862         164.76         1.6476
    1         2       0.934718     0.00934718        178.511        1.78511
    1         2        1.03366      0.0103366        192.901        1.92901
    1         2        1.12748      0.0112748        206.156        2.06156
    1         2        1.23636      0.0123636         220.93         2.2093
    1         2        1.34094      0.0134094        234.617        2.34617
    1         2        1.45516      0.0145516        248.949        2.48949
    1         2        1.56358      0.0156358        262.257        2.62257
    1         2         1.6806       0.016806        276.224        2.76224
    1         2        1.80669      0.0180669        290.833        2.90833
    1         2        1.92568      0.0192568        304.477        3.04477
    1         3      0.0256955    0.000256955        20.0223       0.200223
    1         3      0.0887217    0.000887217        34.9098       0.349098
    1         3       0.149603     0.00149603        47.8937       0.478937
    1         3       0.221499     0.00221499        62.4835       0.624835
    1         3       0.293597     0.00293597        76.3653       0.763653
    1         3       0.373204     0.00373204        90.8012       0.908012
    1         3       0.451302     0.00451302        104.663        1.04663
    1         3       0.530109     0.00530109        118.066        1.18066
    1         3       0.615767     0.00615767        132.065        1.32065
    1         3       0.706219     0.00706219        146.644        1.46644
    1         3       0.796757     0.00796757        160.858        1.60858
    1         3       0.889088     0.00889088        174.748        1.74748
    1         3       0.980894     0.00980894        188.355        1.88355
    1         3        1.07987      0.0107987        202.594        2.02594
    1         3        1.18042      0.0118042         216.58         2.1658
    1         3        1.28321      0.0128321        230.342        2.30342
    1         3        1.39508      0.0139508        244.745        2.44745
    1         3        1.50968      0.0150968        258.948        2.58948
    1         3        1.62547      0.0162547         272.97         2.7297
    1         3        1.74313      0.0174313        286.831        2.86831
    1         3        1.86176      0.0186176        300.546        3.00546
    2         0      0.0284385    0.000284385        19.9062       0.199062
    2         0      0.0760926    0.000760926         33.243        0.33243
    2         0       0.140717     0.00140717         47.858        0.47858
    2         0       0.211107     0.00211107        61.8621       0.618621
    2         0       0.280492     0.00280492         75.038        0.75038
    2         0       0.362502     0.00362502        89.8762       0.898762
    2         0       0.438244     0.00438244        103.263        1.03263
    2         0       0.520109     0.00520109        117.298        1.17298
    2         0       0.602179     0.00602179        131.045        1.31045
    2         0       0.689546     0.00689546        145.407        1.45407
    2         0       0.777089     0.00777089        159.473        1.59473
    2         0       0.865743     0.00865743        173.243        1.73243
    2         0        0.95956      0.0095956        187.629        1.87629
    2         0        1.05445      0.0105445        201.724        2.01724
    2         0        1.15172      0.0115172        215.552        2.15552
    2         0        1.25631      0.0125631        229.975        2.29975
    2         0        1.35791      0.0135791        243.316        2.43316
    2         0         1.4672       0.014672        257.264        2.57264
    2         0        1.58448      0.0158448        271.797        2.71797
    2         0        1.69745      0.0169745         285.32         2.8532
    2         0        1.81807      0.0181807        299.442        2.99442
    2         1      0.0228025    0.000228025        17.3921       0.173921
    2         1      0.0679264    0.000679264        30.3841       0.303841
    2         1        0.12314      0.0012314        44.5946       0.445946
    2         1       0.189915     0.00189915        59.9325       0.599325
    2         1       0.251264     0.00251264        72.7655       0.727655
    2         1       0.324183     0.00324183        87.2987       0.872987
    2         1       0.398475     0.00398475        101.144        1.01144
    2         1       0.477858     0.00477858        115.532        1.15532
    2         1       0.557052     0.00557052         129.48         1.2948
    2         1       0.637663     0.00637663        143.025        1.43025
    2         1       0.723158     0.00723158        157.276        1.57276
    2         1       0.808365     0.00808365         171.21         1.7121
    2         1       0.901623     0.00901623        185.833        1.85833
    2         1       0.988458     0.00988458        199.228        1.99228
    2         1        1.08226      0.0108226        213.338        2.13338
    2         1        1.17774      0.0117774        227.226        2.27226
    2         1        1.28183      0.0128183         241.82         2.4182
    2         1        1.38141      0.0138141        255.317        2.55317
