 *tel    numcsi   CsIInVoltage     errCsIInVoltage           CsIE       errCsIE
    0         3        1.15207      0.0115207        165.433        1.65433
    0         3        1.24416      0.0124416        177.289        1.77289
    0         3        1.34617      0.0134617        189.982        1.89982
    0         3        1.44212      0.0144212        201.825        2.01825
    0         3        1.53945      0.0153945        213.671        2.13671
    0         3        1.63816      0.0163816        225.526        2.25526
    0         3        1.73783      0.0173783        237.395        2.37395
    0         3        1.83828      0.0183828        249.282        2.49282
    0         3        1.93923      0.0193923        261.191        2.61191
    1         0      0.0337714    0.000337714        9.96132      0.0996132
    1         0       0.126797     0.00126797         23.911        0.23911
    1         0        0.22418      0.0022418        37.4517       0.374517
    1         0       0.322395     0.00322395        51.0689       0.510689
    1         0       0.427612     0.00427612        65.6728       0.656728
    1         0       0.526958     0.00526958        79.2073       0.792073
    1         0       0.632093     0.00632093        93.6262       0.936262
    1         0       0.737353     0.00737353        107.958        1.07958
    1         0       0.835584     0.00835584        121.262        1.21262
    1         0       0.942829     0.00942829         135.45         1.3545
    1         0        1.04995      0.0104995        149.583        1.49583
    1         0        1.15947      0.0115947        163.676        1.63676
    1         0        1.27109      0.0127109         177.74         1.7774
    1         0        1.38552      0.0138552         191.79         1.9179
    1         0        1.50224      0.0150224        205.834        2.05834
    1         0        1.62085      0.0162085        219.885        2.19885
    1         0        1.74074      0.0174074        233.953        2.33953
    1         0        1.85432      0.0185432        247.104        2.47104
    1         0        1.97585      0.0197585        261.223        2.61223
    1         0        2.09749      0.0209749        275.379        2.75379
    1         0        2.22017      0.0222017        289.581        2.89581
    1         1      0.0333099    0.000333099         7.9188       0.079188
    1         1        0.11843      0.0011843        20.5114       0.205114
    1         1       0.202133     0.00202133        32.9815       0.329815
    1         1       0.292425     0.00292425        46.4165       0.464165
    1         1       0.384144     0.00384144        59.7327       0.597327
    1         1       0.474464     0.00474464        72.7618       0.727618
    1         1       0.564927     0.00564927        85.6304       0.856304
    1         1       0.656435     0.00656435        98.3585       0.983585
    1         1       0.754526     0.00754526        111.932        1.11932
    1         1       0.844964     0.00844964        124.431        1.24431
    1         1       0.943853     0.00943853        137.796        1.37796
    1         1        1.03656      0.0103656        150.133        1.50133
    1         1        1.13716      0.0113716        163.355        1.63355
    1         1        1.23992      0.0123992        176.522        1.76522
    1         1          1.345        0.01345        189.645        1.89645
    1         1        1.45254      0.0145254        202.736        2.02736
    1         1        1.56154      0.0156154        215.803        2.15803
    1         1        1.67197      0.0167197        228.857        2.28857
    1         1        1.78363      0.0178363        241.903        2.41903
    1         1        1.89667      0.0189667         254.95         2.5495
    1         1        2.00148      0.0200148        267.068        2.67068
    1         1        2.11474      0.0211474         280.13         2.8013
    1         2      0.0318352    0.000318352         8.7011       0.087011
    1         2       0.120328     0.00120328        21.2492       0.212492
    1         2       0.210201     0.00210201        34.5594       0.345594
    1         2       0.300945     0.00300945        47.7986       0.477986
    1         2       0.391696     0.00391696        60.9164       0.609164
    1         2       0.482858     0.00482858         73.776        0.73776
    1         2        0.57509      0.0057509        86.4968       0.864968
    1         2       0.672207     0.00672207        99.9341       0.999341
    1         2       0.762956     0.00762956        112.429        1.12429
    1         2       0.860941     0.00860941        125.666        1.25666
    1         2        0.95907      0.0095907        138.826        1.38826
    1         2        1.05904      0.0105904        151.926        1.51926
    1         2        1.15967      0.0115967        164.978        1.64978
    1         2        1.26272      0.0126272        177.994        1.77994
    1         2        1.36776      0.0136776        190.985        1.90985
    1         2        1.47525      0.0147525        203.959        2.03959
    1         2        1.58432      0.0158432        216.926        2.16926
    1         2         1.6948       0.016948        229.893        2.29893
    1         2        1.80669      0.0180669        242.868        2.42868
    1         2        1.91874      0.0191874        255.856        2.55856
    1         2        2.03146      0.0203146        268.861        2.68861
    1         3      0.0256955    0.000256955        7.96829      0.0796829
    1         3       0.112883     0.00112883        21.7021       0.217021
    1         3       0.197158     0.00197158        34.6424       0.346424
    1         3       0.281663     0.00281663         47.379        0.47379
    1         3       0.373204     0.00373204        60.8463       0.608463
    1         3       0.457449     0.00457449        73.1506       0.731506
    1         3       0.548125     0.00548125        86.1898       0.861898
    1         3       0.646075     0.00646075        99.9676       0.999676
    1         3       0.736879     0.00736879        112.789        1.12789
    1         3       0.827443     0.00827443        125.539        1.25539
    1         3       0.919152     0.00919152        138.235        1.38235
    1         3        1.01732      0.0101732        151.734        1.51734
    1         3        1.11166      0.0111166        164.361        1.64361
    1         3         1.2128       0.012128        177.812        1.77812
    1         3        1.30987      0.0130987        190.416        1.90416
    1         3        1.41548      0.0141548         203.86         2.0386
    1         3        1.51639      0.0151639        216.474        2.16474
    1         3        1.62547      0.0162547        229.948        2.29948
    1         3        1.72892      0.0172892        242.602        2.42602
    1         3        1.83336      0.0183336        255.284        2.55284
    1         3        1.94534      0.0194534        268.845        2.68845
    2         0      0.0345878    0.000345878        10.0833       0.100833
    2         0       0.123038     0.00123038        22.6374       0.226374
    2         0       0.211107     0.00211107        34.9543       0.349543
    2         0       0.292328     0.00292328        46.7286       0.467286
    2         0       0.373964     0.00373964        58.5817       0.585817
    2         0       0.456086     0.00456086        70.2599       0.702599
    2         0       0.543224     0.00543224        82.6489       0.826489
    2         0        0.63082      0.0063082        94.9067       0.949067
    2         0       0.713287     0.00713287         106.24         1.0624
    2         0       0.800374     0.00800374        118.283        1.18283
    2         0       0.889244     0.00889244         130.24         1.3024
    2         0        0.98342      0.0098342        142.917        1.42917
    2         0        1.07276      0.0107276        154.745        1.54745
    2         0        1.16369      0.0116369        166.532        1.66532
    2         0        1.25631      0.0125631        178.288        1.78288
    2         0        1.35791      0.0135791        190.808        1.90808
    2         0        1.45409      0.0145409        202.533        2.02533
    2         0        1.55153      0.0155153        214.257        2.14257
    2         0        1.65704      0.0165704        226.769        2.26769
    2         0        1.75701      0.0175701        238.512        2.38512
    2         0         1.8576       0.018576        250.273        2.50273
    2         1      0.0228025    0.000228025        8.15217      0.0815217
    2         1      0.0928887    0.000928887         20.078        0.20078
    2         1       0.171995     0.00171995        32.3754       0.323754
    2         1       0.251264     0.00251264        44.4345       0.444345
    2         1       0.330403     0.00330403        56.5025       0.565025
    2         1       0.410481     0.00410481         68.455        0.68455
    2         1       0.490276     0.00490276        80.3555       0.803555
    2         1       0.569436     0.00569436        92.2181       0.922181
    2         1       0.655765     0.00655765        104.961        1.04961
    2         1       0.735528     0.00735528        116.771        1.16771
    2         1       0.814583     0.00814583        128.569        1.28569
    2         1       0.895573     0.00895573        140.363        1.40363
    2         1       0.975994     0.00975994        152.161        1.52161
    2         1        1.06328      0.0106328        164.879        1.64879
    2         1         1.1451       0.011451        176.707        1.76707
    2         1        1.23022      0.0123022         188.56         1.8856
    2         1        1.31552      0.0131552        200.442        2.00442
    2         1        1.40195      0.0140195         212.36         2.1236
    2         1        1.48977      0.0148977        224.318        2.24318
    2         1        1.57871      0.0157871        236.321        2.36321
    2         1         1.6698       0.016698        248.374        2.48374
    2         1        1.76122      0.0176122        260.478        2.60478
    2         2      0.0308442    0.000308442        7.12497      0.0712497
    2         2       0.115503     0.00115503        19.8955       0.198955
    2         2        0.19375      0.0019375        31.4136       0.314136
    2         2       0.276571     0.00276571        43.5994       0.435994
    2         2       0.360516     0.00360516        55.6021       0.556021
    2         2       0.444313     0.00444313         67.332        0.67332
    2         2       0.533674     0.00533674        79.6943       0.796943
    2         2       0.623501     0.00623501        91.9072       0.919072
    2         2       0.707266     0.00707266        103.206        1.03206
    2         2       0.797082     0.00797082         115.23         1.1523
    2         2       0.892623     0.00892623         127.99         1.2799
    2         2       0.984534     0.00984534        139.908        1.39908
    2         2        1.07582      0.0107582        151.799        1.51799
    2         2        1.16869      0.0116869        163.677        1.63677
    2         2        1.26333      0.0126333        175.549        1.75549
    2         2        1.36036      0.0136036        187.427        1.87427
    2         2        1.45874      0.0145874        199.318        1.99318
    2         2        1.55872      0.0155872        211.227        2.11227
    2         2          1.668        0.01668         223.96         2.2396
    2         2        1.77037      0.0177037         235.93         2.3593
    2         3       0.028617     0.00028617        8.86831      0.0886831
    2         3      0.0892133    0.000892133        18.3542       0.183542
    2         3       0.160776     0.00160776        28.8064       0.288064
    2         3       0.229144     0.00229144        38.5533       0.385533
    2         3       0.296361     0.00296361        48.3958       0.483958
    2         3       0.369896     0.00369896         58.977        0.58977
    2         3       0.437199     0.00437199        68.7229       0.687229
    2         3       0.505591     0.00505591        78.4135       0.784135
    2         3       0.578104     0.00578104        88.7234       0.887234
    2         3       0.651569     0.00651569         98.962        0.98962
    2         3       0.719335     0.00719335         108.46         1.0846
    2         3       0.791668     0.00791668        118.581        1.18581
    2         3       0.865714     0.00865714        128.654        1.28654
    2         3       0.938412     0.00938412        138.687        1.38687
    2         3        1.01235      0.0101235        148.686        1.48686
    2         3        1.08754      0.0108754        158.661        1.58661
    2         3        1.16296      0.0116296        168.617        1.68617
    2         3        1.24028      0.0124028        178.559        1.78559
    2         3        1.31841      0.0131841        188.494        1.88494
    2         3        1.39734      0.0139734        198.426        1.98426
    2         3         1.4775       0.014775        208.359        2.08359
    2         3        1.56564      0.0156564        218.962        2.18962
    3         0       0.034886     0.00034886        9.69687      0.0969687
    3         0       0.102353     0.00102353        19.9162       0.199162
    3         0       0.171013     0.00171013        29.8272       0.298272
    3         0       0.240683     0.00240683        39.6409       0.396409
    3         0       0.311442     0.00311442         49.477        0.49477
    3         0       0.385765     0.00385765        59.9523       0.599523
    3         0       0.456725     0.00456725        69.6292       0.696292
    3         0       0.531229     0.00531229        79.8842       0.798842
    3         0       0.602006     0.00602006        89.4312       0.894312
    3         0       0.676475     0.00676475        99.5492       0.995492
    3         0       0.751951     0.00751951        109.608        1.09608
    3         0       0.826754     0.00826754        119.616        1.19616
    3         0       0.902468     0.00902468        129.581        1.29581
    3         0       0.978424     0.00978424        139.512        1.39512
    3         0        1.05422      0.0105422        149.416        1.49416
    3         0        1.13709      0.0113709        159.917        1.59917
    3         0         1.2158       0.012158        169.786        1.69786
    3         0        1.29518      0.0129518        179.647        1.79647
    3         0        1.37742      0.0137742        189.504        1.89504
    3         0        1.46497      0.0146497        199.979        1.99979
    3         0        1.54804      0.0154804        209.842        2.09842
    3         1      0.0295911    0.000295911        7.98037      0.0798037
    3         1      0.0931575    0.000931575        18.0385       0.180385
    3         1       0.158888     0.00158888        28.4319       0.284319
    3         1        0.22658      0.0022658        38.3214       0.383214
    3         1       0.298793     0.00298793        48.7028       0.487028
    3         1       0.372611     0.00372611        58.7731       0.587731
    3         1       0.445461     0.00445461        68.5107       0.685107
    3         1       0.524756     0.00524756        78.8772       0.788772
    3         1       0.598585     0.00598585        88.3309       0.883309
    3         1       0.677554     0.00677554        98.4954       0.984954
    3         1       0.757368     0.00757368        108.615        1.08615
    3         1       0.836748     0.00836748        118.714        1.18714
    3         1       0.916643     0.00916643        128.813        1.28813
    3         1       0.997335     0.00997335        138.924        1.38924
    3         1        1.07228      0.0107228        148.278        1.48278
    3         1        1.15404      0.0115404        158.442        1.58442
    3         1        1.23867      0.0123867        168.644        1.68644
    3         1        1.32408      0.0132408        178.888        1.78888
    3         1        1.40366      0.0140366        188.387        1.88387
    3         1        1.49123      0.0149123        198.725        1.98725
    3         1        1.57315      0.0157315        208.316        2.08316
    3         1        1.66399      0.0166399        218.761        2.18761
    3         2      0.0323869    0.000323869        9.64628      0.0964628
    3         2      0.0801424    0.000801424        19.9151       0.199151
    3         2       0.126378     0.00126378        29.7546       0.297546
    3         2       0.172343     0.00172343        39.3285       0.393285
    3         2       0.223239     0.00223239        49.4401       0.494401
    3         2       0.273148     0.00273148          59.39         0.5939
    3         2        0.32676      0.0032676        69.8018       0.698018
    3         2       0.377807     0.00377807         79.418        0.79418
    3         2       0.431198     0.00431198        89.6432       0.896432
    3         2       0.485625     0.00485625        99.8153       0.998153
    3         2        0.53886      0.0053886        109.956        1.09956
    3         2       0.589756     0.00589756        119.408        1.19408
    3         2       0.644103     0.00644103        129.534        1.29534
    3         2       0.697538     0.00697538        139.668        1.39668
    3         2       0.751842     0.00751842        149.819        1.49819
    3         2       0.805215     0.00805215        159.996        1.59996
    3         2       0.856583     0.00856583        169.522        1.69522
    3         2       0.910629     0.00910629        179.762        1.79762
    3         2        0.96161      0.0096161        189.356        1.89356
    3         2        1.01615      0.0101615        199.678        1.99678
    3         2        1.06781      0.0106781        209.353        2.09353
    3         3      0.0289593    0.000289593        9.30371      0.0930371
    3         3      0.0950268    0.000950268        19.3249       0.193249
    3         3        0.16515      0.0016515        29.4766       0.294766
    3         3       0.235702     0.00235702        39.4683       0.394683
    3         3       0.306694     0.00306694        49.3607       0.493607
    3         3        0.38295      0.0038295        59.9454       0.599454
    3         3       0.454301     0.00454301        69.4979       0.694979
    3         3       0.530685     0.00530685        79.7273       0.797273
    3         3       0.607665     0.00607665        89.8495       0.898495
    3         3       0.684042     0.00684042        99.8874       0.998874
    3         3       0.761115     0.00761115         109.86         1.0986
    3         3       0.838008     0.00838008        119.784        1.19784
    3         3       0.914954     0.00914954        129.673        1.29673
    3         3       0.992972     0.00992972        139.537        1.39537
    3         3        1.07111      0.0107111        149.388        1.49388
    3         3         1.1569       0.011569        159.992        1.59992
    3         3        1.23808      0.0123808         169.84         1.6984
    3         3        1.32005      0.0132005        179.697        1.79697
    3         3        1.40385      0.0140385        189.568        1.89568
    3         3        1.48894      0.0148894        199.457        1.99457
    3         3        1.57489      0.0157489        209.369        2.09369
    3         3        1.66139      0.0166139        219.308        2.19308
    4         0      0.0210563    0.000210563        7.53201      0.0753201
    4         0       0.084065     0.00084065        18.3206       0.183206
    4         0       0.156244     0.00156244        29.4613       0.294613
    4         0       0.228541     0.00228541        40.3807       0.403807
    4         0       0.301154     0.00301154        51.2205       0.512205
    4         0       0.378506     0.00378506        62.7303       0.627303
    4         0        0.45119      0.0045119        73.2088       0.732088
    4         0       0.529458     0.00529458        84.3465       0.843465
    4         0       0.606548     0.00606548         95.355        0.95355
    4         0       0.684841     0.00684841        106.257        1.06257
    4         0       0.768704     0.00768704        117.841        1.17841
    4         0       0.845544     0.00845544        128.583        1.28583
    4         0       0.924201     0.00924201        139.271        1.39271
    4         0        1.00812      0.0100812         150.68         1.5068
    4         0        1.08725      0.0108725          161.3          1.613
    4         0         1.1738       0.011738         172.66         1.7266
    4         0        1.25553      0.0125553        183.253        1.83253
    4         0        1.34498      0.0134498        194.602        1.94602
    4         0        1.43551      0.0143551        205.956        2.05956
    4         0         1.5211       0.015211        216.566        2.16566
    4         0        1.61376      0.0161376        227.954        2.27954
    4         1      0.0198815    0.000198815        6.85998      0.0685998
    4         1      0.0916891    0.000916891        19.8747       0.198747
    4         1       0.167118     0.00167118        31.2548       0.312548
    4         1       0.252248     0.00252248        43.7078       0.437078
    4         1       0.333379     0.00333379        55.3545       0.553545
    4         1       0.419743     0.00419743         67.684        0.67684
    4         1       0.505789     0.00505789        79.9565       0.799565
    4         1       0.586034     0.00586034        91.4239       0.914239
    4         1       0.672234     0.00672234        103.618        1.03618
    4         1       0.758246     0.00758246        115.778        1.15778
    4         1       0.844009     0.00844009        127.909        1.27909
    4         1       0.925142     0.00925142        139.262        1.39262
    4         1        1.01225      0.0101225        151.357        1.51357
    4         1        1.09905      0.0109905        163.446        1.63446
    4         1        1.18856      0.0118856        175.533        1.75533
    4         1        1.27885      0.0127885        187.626        1.87626
    4         1        1.37167      0.0137167         199.73         1.9973
    4         1        1.46622      0.0146622        211.851        2.11851
    4         1         1.5604       0.015604        223.995        2.23995
    4         1        1.65049      0.0165049        235.404        2.35404
    4         2      0.0258594    0.000258594        7.35014      0.0735014
    4         2      0.0923449    0.000923449        18.2016       0.182016
    4         2       0.172532     0.00172532        29.7917       0.297917
    4         2       0.253082     0.00253082        40.7769       0.407769
    4         2       0.334184     0.00334184        51.5756       0.515756
    4         2       0.419396     0.00419396        62.9368       0.629368
    4         2       0.500491     0.00500491        73.4271       0.734271
    4         2       0.585864     0.00585864        84.5255       0.845255
    4         2       0.671605     0.00671605        95.5484       0.955484
    4         2       0.757915     0.00757915         106.51         1.0651
    4         2       0.842922     0.00842922        117.422        1.17422
    4         2       0.935467     0.00935467        128.973        1.28973
    4         2        1.02181      0.0102181        139.816        1.39816
    4         2        1.10958      0.0110958        150.639        1.50639
    4         2        1.19915      0.0119915        161.449        1.61449
    4         2        1.29525      0.0129525         172.93         1.7293
    4         2        1.38872      0.0138872        183.736        1.83736
    4         2        1.48307      0.0148307        194.549        1.94549
    4         2        1.57806      0.0157806        205.372        2.05372
    4         2        1.68012      0.0168012        216.891        2.16891
    4         2        1.77825      0.0177825        227.755        2.27755
    4         3      0.0206936    0.000206936        7.00237      0.0700237
    4         3      0.0843807    0.000843807        17.6775       0.176775
    4         3       0.151176     0.00151176        27.5471       0.275471
    4         3       0.222564     0.00222564        37.7227       0.377227
    4         3       0.293823     0.00293823        47.7428       0.477428
    4         3       0.365434     0.00365434        57.6618       0.576618
    4         3       0.436799     0.00436799         67.378        0.67378
    4         3       0.514076     0.00514076        77.6693       0.776693
    4         3           0.59         0.0059         87.853        0.87853
    4         3       0.667124     0.00667124        97.9487       0.979487
    4         3       0.742926     0.00742926        107.972        1.07972
    4         3       0.820043     0.00820043        117.937        1.17937
    4         3        0.89708      0.0089708        127.856        1.27856
    4         3       0.973734     0.00973734        137.738        1.37738
    4         3        1.05152      0.0105152        147.595        1.47595
    4         3        1.12996      0.0112996        157.433        1.57433
    4         3        1.21583      0.0121583        167.914        1.67914
    4         3        1.29633      0.0129633        177.736        1.77736
    4         3        1.37959      0.0137959        187.559        1.87559
    4         3        1.46326      0.0146326        197.388        1.97388
    4         3        1.55309      0.0155309        207.884        2.07884
    5         0      0.0270936    0.000270936        8.77116      0.0877116
    5         0            0.1          0.001        19.9551       0.199551
    5         0       0.171296     0.00171296        30.3078       0.303078
    5         0       0.247692     0.00247692        41.3465       0.413465
    5         0       0.325273     0.00325273        52.2772       0.522772
    5         0       0.407523     0.00407523        63.8523       0.638523
    5         0       0.485143     0.00485143        74.3997       0.743997
    5         0       0.567812     0.00567812        85.6107       0.856107
    5         0       0.650711     0.00650711        96.6954       0.966954
    5         0        0.73415      0.0073415        107.677        1.07677
    5         0       0.816296     0.00816296        118.574        1.18574
    5         0       0.899994     0.00899994        129.405        1.29405
    5         0       0.988745     0.00988745        140.952        1.40952
    5         0        1.07358      0.0107358         151.69         1.5169
    5         0        1.15882      0.0115882        162.401        1.62401
    5         0        1.25247      0.0125247        173.857        1.73857
    5         0        1.34044      0.0134044         184.54         1.8454
    5         0        1.43765      0.0143765        195.983        1.95983
    5         0        1.52889      0.0152889        206.669        2.06669
    5         0        1.62087      0.0162087        217.365        2.17365
    5         1      0.0236116    0.000236116        5.60519      0.0560519
    5         1      0.0994259    0.000994259        16.4732       0.164732
    5         1       0.179538     0.00179538        27.2799       0.272799
    5         1       0.265795     0.00265795         38.364        0.38364
    5         1       0.360047     0.00360047        49.8803       0.498803
    5         1       0.446427     0.00446427        60.3047       0.603047
    5         1       0.540712     0.00540712        71.2287       0.712287
    5         1       0.641181     0.00641181        82.7757       0.827757
    5         1        0.73488      0.0073488        93.4583       0.934583
    5         1       0.835569     0.00835569        104.846        1.04846
    5         1       0.929218     0.00929218        115.447        1.15447
    5         1         1.0311       0.010311          126.8          1.268
    5         1         1.1266       0.011266        137.406        1.37406
    5         1         1.2321       0.012321        148.794        1.48794
    5         1        1.33198      0.0133198        159.455        1.59455
    5         1        1.44048      0.0144048         170.92         1.7092
    5         1        1.54468      0.0154468        181.668        1.81668
    5         1        1.64872      0.0164872        192.465        1.92465
    5         1         1.7544       0.017544        203.316        2.03316
    5         1         1.8613       0.018613        214.226        2.14226
    5         1        1.97549      0.0197549        225.984        2.25984
    5         1        2.07427      0.0207427        236.234        2.36234
    5         2      0.0219755    0.000219755        7.93531      0.0793531
    5         2       0.102694     0.00102694        18.3529       0.183529
    5         2       0.187508     0.00187508        28.4125       0.284125
    5         2       0.273006     0.00273006        38.3738       0.383738
    5         2       0.357528     0.00357528        48.3056       0.483056
    5         2       0.450489     0.00450489        58.9784       0.589784
    5         2       0.535299     0.00535299        68.6126       0.686126
    5         2       0.627866     0.00627866        78.9147       0.789147
    5         2       0.712605     0.00712605        88.3052       0.883052
    5         2       0.805147     0.00805147        98.3667       0.983667
    5         2       0.896911     0.00896911        108.329        1.08329
    5         2        0.99764      0.0099764        118.966        1.18966
    5         2        1.09098      0.0109098        128.774        1.28774
    5         2        1.18699      0.0118699        138.526        1.38526
    5         2          1.292        0.01292         148.98         1.4898
    5         2        1.39073      0.0139073        158.653        1.58653
    5         2        1.49252      0.0149252        168.302        1.68302
    5         2        1.60332      0.0160332        178.674        1.78674
    5         2        1.70651      0.0170651        188.295        1.88295
    5         2        1.81878      0.0181878        198.651        1.98651
    5         2        1.92456      0.0192456        208.269        2.08269
    5         2        2.03807      0.0203807        218.634        2.18634
    5         3      0.0309358    0.000309358        8.28437      0.0828437
    5         3       0.130658     0.00130658        17.6378       0.176378
    5         3       0.237326     0.00237326        26.7905       0.267905
    5         3       0.343254     0.00343254        35.8369       0.358369
    5         3       0.450157     0.00450157        44.8101       0.448101
    5         3       0.556122     0.00556122        53.6851       0.536851
    5         3       0.662616     0.00662616         62.404        0.62404
    5         3       0.777519     0.00777519        71.6011       0.716011
    5         3       0.891509     0.00891509        80.6672       0.806672
    5         3        1.00708      0.0100708        89.6234       0.896234
    5         3        1.12346      0.0112346        98.4878       0.984878
    5         3        1.25182      0.0125182        107.902        1.07902
    5         3        1.37459      0.0137459        116.626        1.16626
    5         3        1.50828      0.0150828        125.921        1.25921
    5         3        1.63612      0.0163612        134.558        1.34558
    5         3        1.77427      0.0177427        143.781        1.43781
    5         3         1.9131       0.019131        152.981        1.52981
    5         3        2.04321      0.0204321        161.555        1.61555
    5         3        2.18343      0.0218343        170.734        1.70734
    5         3        2.32418      0.0232418        179.911        1.79911
    5         3        2.45573      0.0245573        188.479        1.88479
    5         3        2.59605      0.0259605        197.667        1.97667
    6         0      0.0169618    0.000169618        8.10763      0.0810763
    6         0      0.0825081    0.000825081        19.6878       0.196878
    6         0       0.156244     0.00156244        30.9793       0.309793
    6         0       0.228632     0.00228632        41.8496       0.418496
    6         0       0.302212     0.00302212        52.5441       0.525441
    6         0       0.380109     0.00380109        63.7342       0.637342
    6         0       0.458396     0.00458396        74.7067       0.747067
    6         0       0.536925     0.00536925        85.5419       0.855419
    6         0       0.619025     0.00619025        96.9397       0.969397
    6         0       0.697563     0.00697563        107.585        1.07585
    6         0       0.780217     0.00780217        118.833        1.18833
    6         0       0.858375     0.00858375        129.377        1.29377
    6         0       0.942027     0.00942027        140.552        1.40552
    6         0         1.0254       0.010254        151.711        1.51711
    6         0        1.11062      0.0111062        162.867        1.62867
    6         0        1.19092      0.0119092        173.374        1.73374
    6         0        1.27909      0.0127909        184.551        1.84551
    6         0        1.36777      0.0136777         195.75         1.9575
    6         0         1.4582       0.014582        206.978        2.06978
    6         0         1.5447       0.015447        217.577        2.17577
    6         0        1.63745      0.0163745        228.878        2.28878
    6         1      0.0336275    0.000336275        10.7991       0.107991
    6         1       0.100193     0.00100193        20.4754       0.204754
    6         1       0.174064     0.00174064        30.8924       0.308924
    6         1       0.243295     0.00243295        40.6305       0.406305
    6         1       0.312814     0.00312814        50.3953       0.503953
    6         1       0.386895     0.00386895        60.8101       0.608101
    6         1       0.456716     0.00456716         70.376        0.70376
    6         1       0.530631     0.00530631        80.5421       0.805421
    6         1       0.605033     0.00605033        90.6249       0.906249
    6         1       0.679892     0.00679892        100.636        1.00636
    6         1       0.753403     0.00753403        110.586        1.10586
    6         1       0.828105     0.00828105        120.487        1.20487
    6         1        0.90276      0.0090276         130.35         1.3035
    6         1       0.982505     0.00982505        140.838        1.40838
    6         1        1.05851      0.0105851        150.649        1.50649
