 *tel    numcsi   CsIInChannel     errCsIInChannel           CsIE       errCsIE
    3         0            407            0.5        65.8453       0.658453
    3         0            463            0.5        77.3562       0.773562
    3         0            523            0.5         89.952        0.89952
    3         0            579            0.5        101.953        1.01953
    3         0            631            0.5        113.312        1.13312
    3         0            687            0.5        125.779        1.25779
    3         0            739            0.5        137.578        1.37578
    3         0            791            0.5          149.6          1.496
    3         0            843            0.5        161.848        1.61848
    3         0            891            0.5        173.362        1.73362
    3         0            939            0.5        185.083        1.85083
    3         0            987            0.5        197.016        1.97016
    3         0           1035            0.5         209.17         2.0917
    3         0           1083            0.5        221.552        2.21552
    3         0           1127            0.5        233.109        2.33109
    3         1            113            0.5        5.94518      0.0594518
    3         1            176            0.5        16.7187       0.167187
    3         1            236            0.5        27.8035       0.278035
    3         1            293            0.5        38.9046       0.389046
    3         1            347            0.5        49.7987       0.497987
    3         1            401            0.5        60.9823       0.609823
    3         1            452            0.5        71.7677       0.717677
    3         1            503            0.5        82.7435       0.827435
    3         1            554            0.5        93.8931       0.938931
    3         1            602            0.5        104.535        1.04535
    3         1            653            0.5        115.992        1.15992
    3         1            701            0.5        126.909        1.26909
    3         1            749            0.5        137.954        1.37954
    3         1            794            0.5        148.424        1.48424
    3         1            842            0.5        159.711        1.59711
    3         1            887            0.5        170.405        1.70405
    3         1            935            0.5        181.932        1.81932
    3         1            980            0.5        192.851        1.92851
    3         1           1025            0.5         203.88         2.0388
    3         1           1067            0.5        214.274        2.14274
    3         2            103            0.5        7.68985      0.0768985
    3         2            160            0.5        21.3555       0.213555
    3         2            214            0.5        35.4148       0.354148
    3         2            265            0.5        49.5456       0.495456
    3         2            313            0.5        63.5558       0.635558
    3         2            358            0.5        77.3127       0.773127
    3         2            403            0.5        91.6857       0.916857
    3         2            445            0.5        105.677        1.05677
    3         2            484            0.5        119.191        1.19191
    3         2            523            0.5        133.231        1.33231
    3         2            562            0.5        147.825        1.47825
    3         2            598            0.5        161.815        1.61815
    3         2            631            0.5        175.102        1.75102
    3         2            664            0.5        188.854        1.88854
    3         2            697            0.5        203.098        2.03098
    3         2            730            0.5        217.862        2.17862
    3         2            760            0.5        231.762        2.31762
    3         2            787            0.5        244.684        2.44684
    3         2            817            0.5        259.524        2.59524
    3         2            844            0.5        273.341        2.73341
    3         2            871            0.5         287.62         2.8762
    3         3             87            0.5        5.45815      0.0545815
    3         3            163            0.5        18.3405       0.183405
    3         3            235            0.5        31.5975       0.315975
    3         3            303            0.5        44.7109       0.447109
    3         3            367            0.5        57.5035       0.575035
    3         3            431            0.5        70.7158       0.707158
    3         3            491            0.5        83.4839       0.834839
    3         3            551            0.5        96.6296       0.966296
    3         3            607            0.5         109.25         1.0925
    3         3            663            0.5        122.221        1.22221
    3         3            719            0.5        135.555        1.35555
    3         3            771            0.5        148.276        1.48276
    3         3            823            0.5        161.338        1.61338
    3         3            875            0.5        174.754        1.74754
    3         3            923            0.5        187.467        1.87467
    3         3            971            0.5        200.509        2.00509
    3         3           1019            0.5        213.896        2.13896
    3         3           1063            0.5        226.483        2.26483
    3         3           1107            0.5        239.388        2.39388
    3         3           1151            0.5        252.623        2.52623
    4         0            117            0.5        4.64391      0.0464391
    4         0            201            0.5        16.5088       0.165088
    4         0            281            0.5        28.6908       0.286908
    4         0            357            0.5        40.7038       0.407038
    4         0            429            0.5        52.3861       0.523861
    4         0            501            0.5        64.3327       0.643327
