 *tel    numcsi   CsIInChannel     errCsIInChannel           CsIE       errCsIE
    2         1            297            0.5        66.7733       0.667733
    2         1            357            0.5        79.9964       0.799964
    2         1            417            0.5        92.7126       0.927126
    2         1            477            0.5        105.037        1.05037
    2         1            542            0.5        118.065        1.18065
    2         1            612            0.5        131.782        1.31782
    2         1            677            0.5        144.275        1.44275
    2         1            747            0.5        157.507        1.57507
    2         1            817            0.5        170.539        1.70539
    2         1            887            0.5        183.396        1.83396
    2         1            957            0.5        196.101        1.96101
    2         1           1032            0.5        209.563        2.09563
    2         1           1107            0.5         222.89         2.2289
    2         1           1177            0.5         235.22         2.3522
    2         1           1252            0.5         248.33         2.4833
    2         1           1327            0.5        261.346        2.61346
    2         1           1402            0.5        274.282        2.74282
    2         2             74            0.5        22.5288       0.225288
    2         2            114            0.5        31.7387       0.317387
    2         2            154            0.5        40.6126       0.406126
    2         2            194            0.5         49.201        0.49201
    2         2            238            0.5        58.3604       0.583604
    2         2            282            0.5         67.251        0.67251
    2         2            330            0.5         76.633        0.76633
    2         2            378            0.5        85.7743       0.857743
    2         2            426            0.5          94.67         0.9467
    2         2            474            0.5        103.382        1.03382
    2         2            526            0.5        112.622        1.12622
    2         2            578            0.5        121.679        1.21679
    2         2            630            0.5        130.572        1.30572
    2         2            686            0.5        139.987        1.39987
    2         2            738            0.5        148.594        1.48594
    2         2            794            0.5         157.73         1.5773
    2         2            850            0.5        166.743        1.66743
    2         2            906            0.5        175.645        1.75645
    2         2            962            0.5        184.446        1.84446
    2         2           1022            0.5        193.774        1.93774
    2         2           1078            0.5        202.394        2.02394
    2         2           1138            0.5        211.546        2.11546
    2         3             98            0.5        13.3619       0.133619
    2         3            134            0.5        25.2993       0.252993
    2         3            178            0.5        37.3853       0.373853
    2         3            230            0.5        49.9515       0.499515
    2         3            282            0.5        61.5561       0.615561
    2         3            338            0.5         73.414        0.73414
    2         3            398            0.5        85.6284       0.856284
    2         3            458            0.5        97.4981       0.974981
    2         3            522            0.5        109.858        1.09858
    2         3            586            0.5        121.955        1.21955
    2         3            650            0.5        133.822        1.33822
    2         3            714            0.5        145.482        1.45482
    2         3            782            0.5        157.668        1.57668
    2         3            850            0.5        169.662        1.69662
    2         3            918            0.5        181.482        1.81482
    2         3            990            0.5        193.825        1.93825
    2         3           1058            0.5        205.334        2.05334
    2         3           1130            0.5        217.376        2.17376
    2         3           1206            0.5        229.942        2.29942
    2         3           1278            0.5        241.721        2.41721
    3         0             79            0.5        19.7117       0.197117
    3         0            115            0.5        30.3791       0.303791
    3         0            159            0.5        41.4633       0.414633
    3         0            207            0.5        52.2374       0.522374
    3         0            263            0.5        63.8542       0.638542
    3         0            319            0.5         74.818        0.74818
    3         0            375            0.5        85.3752       0.853752
    3         0            435            0.5          96.38         0.9638
    3         0            499            0.5        107.815        1.07815
    3         0            559            0.5        118.312        1.18312
    3         0            627            0.5        129.984        1.29984
    3         0            691            0.5        140.776        1.40776
    3         0            755            0.5        151.401        1.51401
    3         0            823            0.5        162.522        1.62522
    3         0            891            0.5        173.488        1.73488
    3         0            963            0.5        184.944        1.84944
    3         0           1031            0.5         195.63         1.9563
    3         0           1103            0.5        206.816        2.06816
    3         0           1175            0.5        217.881        2.17881
    3         0           1247            0.5        228.836        2.28836
    3         0           1319            0.5         239.69         2.3969
    3         1            106            0.5        23.2562       0.232562
    3         1            146            0.5        33.1608       0.331608
    3         1            190            0.5        43.5381       0.435381
    3         1            234            0.5        53.4658       0.534658
    3         1            282            0.5        63.8557       0.638557
    3         1            330            0.5        73.8133       0.738133
    3         1            378            0.5        83.4301       0.834301
    3         1            430            0.5        93.5136       0.935136
    3         1            482            0.5        103.296        1.03296
    3         1            538            0.5        113.549        1.13549
    3         1            594            0.5        123.551        1.23551
    3         1            650            0.5        133.336        1.33336
    3         1            710            0.5        143.614        1.43614
    3         1            770            0.5        153.706        1.53706
    3         1            830            0.5        163.638        1.63638
    3         1            890            0.5        173.431        1.73431
    3         1            954            0.5        183.742        1.83742
    3         1           1018            0.5        193.934        1.93934
    3         1           1078            0.5        203.393        2.03393
    3         1           1142            0.5        213.394        2.13394
    3         1           1210            0.5        223.933        2.23933
    3         1           1274            0.5        233.781        2.33781
    3         2             97            0.5        24.6744       0.246744
    3         2            127            0.5        35.1341       0.351341
    3         2            163            0.5         46.829        0.46829
    3         2            199            0.5        57.7996       0.577996
    3         2            235            0.5        68.2023       0.682023
    3         2            277            0.5        79.6975       0.796975
    3         2            319            0.5        90.6991       0.906991
    3         2            361            0.5        101.292        1.01292
    3         2            409            0.5        112.988        1.12988
    3         2            454            0.5        123.632        1.23632
    3         2            502            0.5        134.702        1.34702
    3         2            550            0.5         145.53         1.4553
    3         2            601            0.5        156.814        1.56814
    3         2            652            0.5        167.907        1.67907
    3         2            703            0.5        178.841        1.78841
    3         2            754            0.5        189.642        1.89642
    3         2            808            0.5        200.955        2.00955
    3         2            859            0.5        211.542        2.11542
    3         2            913            0.5        222.667        2.22667
    3         2            967            0.5        233.718        2.33718
    3         2           1021            0.5        244.709        2.44709
    3         3             75            0.5        15.0126       0.150126
    3         3            111            0.5        26.0514       0.260514
    3         3            155            0.5        37.3875       0.373875
    3         3            203            0.5         48.451        0.48451
    3         3            255            0.5        59.5614       0.595614
    3         3            311            0.5        70.8298       0.708298
    3         3            367            0.5        81.5427       0.815427
    3         3            427            0.5        92.5822       0.925822
    3         3            491            0.5        103.922        1.03922
    3         3            555            0.5        114.902        1.14902
    3         3            619            0.5        125.576        1.25576
    3         3            687            0.5        136.632        1.36632
    3         3            755            0.5        147.436        1.47436
    3         3            827            0.5        158.637        1.58637
    3         3            899            0.5        169.626        1.69626
    3         3            971            0.5        180.431        1.80431
    3         3           1047            0.5        191.662        1.91662
    3         3           1123            0.5        202.737        2.02737
    3         3           1199            0.5        213.675        2.13675
    3         3           1275            0.5        224.494        2.24494
    4         0            106            0.5        12.2187       0.122187
    4         0            146            0.5        23.7888       0.237888
    4         0            201            0.5        36.6642       0.366642
    4         0            261            0.5        48.7621       0.487621
    4         0            326            0.5        60.6802       0.606802
    4         0            396            0.5        72.6652       0.726652
    4         0            471            0.5        84.8679       0.848679
    4         0            546            0.5        96.5919       0.965919
    4         0            626            0.5        108.672        1.08672
    4         0            706            0.5        120.395        1.20395
    4         0            791            0.5         132.52         1.3252
    4         0            876            0.5        144.349        1.44349
    4         0            966            0.5        156.593        1.56593
    4         0           1056            0.5        168.583        1.68583
    4         0           1151            0.5        180.997        1.80997
    4         0           1241            0.5        192.555        1.92555
    4         0           1336            0.5        204.566        2.04566
    4         0           1431            0.5        216.405        2.16405
    4         0           1531            0.5        228.701        2.28701
    4         0           1631            0.5        240.847        2.40847
    4         0           1731            0.5         252.86         2.5286
    4         1             82            0.5        15.9131       0.159131
    4         1            117            0.5        24.8273       0.248273
    4         1            167            0.5        35.9802       0.359802
    4         1            217            0.5        45.8968       0.458968
    4         1            272            0.5        55.8569       0.558569
    4         1            332            0.5        65.9661       0.659661
    4         1            392            0.5        75.4813       0.754813
    4         1            457            0.5        85.3711       0.853711
    4         1            527            0.5        95.6552       0.956552
    4         1            597            0.5        105.658        1.05658
    4         1            667            0.5        115.445        1.15445
    4         1            742            0.5        125.739        1.25739
    4         1            817            0.5        135.867        1.35867
    4         1            892            0.5        145.853        1.45853
    4         1            967            0.5        155.713        1.55713
    4         1           1042            0.5        165.463        1.65463
    4         1           1122            0.5        175.752        1.75752
    4         1           1202            0.5        185.938        1.85938
    4         1           1277            0.5        195.402        1.95402
    4         1           1357            0.5        205.414        2.05414
    4         1           1442            0.5        215.965        2.15965
    4         1           1522            0.5        225.821        2.25821
    4         2            103            0.5        13.7821       0.137821
    4         2            143            0.5         24.328        0.24328
    4         2            188            0.5        34.7413       0.347413
    4         2            233            0.5        44.2029       0.442029
    4         2            288            0.5        54.9114       0.549114
    4         2            343            0.5         64.966        0.64966
    4         2            398            0.5        74.5055       0.745055
    4         2            458            0.5        84.5154       0.845154
    4         2            523            0.5        94.9799       0.949799
    4         2            583            0.5        104.363        1.04363
    4         2            648            0.5        114.287        1.14287
    4         2            718            0.5        124.738        1.24738
    4         2            788            0.5         134.98         1.3498
    4         2            853            0.5        144.328        1.44328
    4         2            928            0.5        154.944        1.54944
    4         2            998            0.5        164.705        1.64705
    4         2           1068            0.5         174.34         1.7434
    4         2           1143            0.5        184.537        1.84537
    4         2           1218            0.5        194.616        1.94616
    4         2           1293            0.5        204.589        2.04589
    4         2           1368            0.5        214.465        2.14465
    4         3             98            0.5        13.1859       0.131859
    4         3            138            0.5        24.3184       0.243184
    4         3            183            0.5        35.1578       0.351578
    4         3            233            0.5        45.9915       0.459915
    4         3            293            0.5        57.9553       0.579553
    4         3            348            0.5        68.2633       0.682633
    4         3            413            0.5        79.8173       0.798173
    4         3            478            0.5        90.9288       0.909288
    4         3            543            0.5        101.669        1.01669
    4         3            613            0.5        112.901        1.12901
    4         3            683            0.5        123.846        1.23846
    4         3            753            0.5        134.545        1.34545
    4         3            828            0.5        145.771        1.45771
    4         3            903            0.5         156.78         1.5678
    4         3            978            0.5        167.597        1.67597
    4         3           1058            0.5        178.946        1.78946
    4         3           1133            0.5        189.426        1.89426
    4         3           1213            0.5        200.452        2.00452
    4         3           1293            0.5        211.335        2.11335
    4         3           1378            0.5        222.758        2.22758
    4         3           1458            0.5        233.389        2.33389
    4         3           1543            0.5         244.57         2.4457
    5         0             89            0.5        18.3221       0.183221
    5         0            134            0.5        29.3172       0.293172
    5         0            189            0.5        40.8351       0.408351
    5         0            244            0.5        51.2707       0.512707
    5         0            309            0.5        62.8081       0.628081
    5         0            374            0.5        73.7323       0.737323
    5         0            439            0.5        84.2364       0.842364
    5         0            514            0.5        95.9326       0.959326
    5         0            584            0.5        106.532        1.06532
    5         0            659            0.5        117.594        1.17594
    5         0            734            0.5        128.392        1.28392
    5         0            814            0.5        139.656        1.39656
    5         0            894            0.5        150.686        1.50686
    5         0            974            0.5         161.51         1.6151
    5         0           1059            0.5        172.809        1.72809
    5         0           1144            0.5        183.922        1.83922
    5         0           1229            0.5        194.869        1.94869
    5         0           1314            0.5        205.666        2.05666
    5         0           1404            0.5        216.953        2.16953
    5         0           1489            0.5        227.489        2.27489
    5         0           1579            0.5        238.527        2.38527
    5         1             91            0.5        17.9314       0.179314
    5         1            133            0.5        26.2932       0.262932
    5         1            181            0.5         34.997        0.34997
    5         1            241            0.5        44.9557       0.449557
    5         1            295            0.5         53.266        0.53266
    5         1            361            0.5         62.786        0.62786
    5         1            427            0.5        71.7457       0.717457
    5         1            493            0.5        80.2535       0.802535
    5         1            571            0.5        89.8821       0.898821
    5         1            643            0.5        98.4198       0.984198
    5         1            721            0.5        107.384        1.07384
    5         1            805            0.5        116.761        1.16761
    5         1            889            0.5        125.903        1.25903
    5         1            973            0.5        134.852        1.34852
    5         1           1057            0.5        143.641        1.43641
    5         1           1147            0.5         152.91         1.5291
    5         1           1231            0.5        161.446        1.61446
    5         1           1321            0.5        170.488        1.70488
    5         1           1411            0.5         179.44         1.7944
    5         1           1507            0.5        188.906        1.88906
    5         1           1597            0.5        197.717        1.97717
    5         1           1687            0.5        206.476        2.06476
    5         2             78            0.5        14.6881       0.146881
    5         2            123            0.5        25.4131       0.254131
    5         2            173            0.5        35.3168       0.353168
    5         2            233            0.5        45.7833       0.457833
    5         2            293            0.5        55.4026       0.554026
    5         2            363            0.5        65.9904       0.659904
    5         2            428            0.5        75.3668       0.753668
    5         2            503            0.5         85.816        0.85816
    5         2            578            0.5        95.9413       0.959413
    5         2            653            0.5        105.803        1.05803
    5         2            728            0.5        115.431        1.15431
    5         2            808            0.5        125.472        1.25472
    5         2            893            0.5         135.91         1.3591
    5         2            973            0.5        145.537        1.45537
    5         2           1058            0.5        155.577        1.55577
    5         2           1143            0.5         165.44         1.6544
    5         2           1233            0.5        175.708        1.75708
    5         2           1323            0.5        185.812        1.85812
    5         2           1413            0.5        195.768        1.95768
    5         2           1503            0.5        205.588        2.05588
    5         3             98            0.5         14.118        0.14118
    5         3            154            0.5        23.5482       0.235482
    5         3            218            0.5        32.3602       0.323602
    5         3            298            0.5        41.8926       0.418926
    5         3            378            0.5        50.5344       0.505344
    5         3            466            0.5        59.4288       0.594288
    5         3            562            0.5        68.6351       0.686351
    5         3            658            0.5        77.4125       0.774125
    5         3            762            0.5        86.5879       0.865879
    5         3            866            0.5        95.4651       0.954651
    5         3            978            0.5        104.741        1.04741
    5         3           1090            0.5        113.761        1.13761
    5         3           1202            0.5        122.556        1.22556
    5         3           1322            0.5        131.759        1.31759
    5         3           1442            0.5        140.759        1.40759
    5         3           1562            0.5        149.578        1.49578
    5         3           1690            0.5        158.808        1.58808
    5         3           1818            0.5        167.874        1.67874
    5         3           1946            0.5        176.793        1.76793
    5         3           2074            0.5         185.58         1.8558
    5         3           2210            0.5        194.786        1.94786
    5         3           2346            0.5        203.872        2.03872
    6         0             70            0.5        16.2601       0.162601
    6         0            110            0.5        28.2361       0.282361
    6         0            160            0.5        40.6815       0.406815
    6         0            215            0.5        52.6619       0.526619
    6         0            275            0.5        64.5549       0.645549
    6         0            340            0.5        76.5111       0.765111
    6         0            410            0.5        88.6632       0.886632
    6         0            480            0.5        100.264        1.00264
    6         0            555            0.5        112.226        1.12226
    6         0            635            0.5        124.549        1.24549
    6         0            715            0.5        136.501        1.36501
    6         0            800            0.5        148.858        1.48858
    6         0            885            0.5        160.915        1.60915
    6         0            970            0.5        172.715        1.72715
    6         0           1060            0.5        184.967        1.84967
    6         0           1145            0.5        196.339        1.96339
    6         0           1240            0.5        208.849        2.08849
    6         0           1330            0.5        220.532        2.20532
    6         0           1425            0.5        232.708        2.32708
    6         0           1520            0.5        244.742        2.44742
    6         0           1615            0.5        256.655        2.56655
    6         1             77            0.5         15.269        0.15269
    6         1            125            0.5        27.8658       0.278658
    6         1            179            0.5        39.6839       0.396839
    6         1            239            0.5        51.4035       0.514035
    6         1            305            0.5        63.3761       0.633761
    6         1            377            0.5         75.714        0.75714
    6         1            449            0.5        87.5525       0.875525
    6         1            527            0.5        99.9407       0.999407
    6         1            605            0.5        111.978        1.11978
    6         1            683            0.5        123.712        1.23712
    6         1            761            0.5        135.185        1.35185
    6         1            845            0.5        147.285        1.47285
    6         1            935            0.5        159.989        1.59989
    6         1           1019            0.5        171.632        1.71632
    6         1           1109            0.5        183.905        1.83905
    6         1           1199            0.5        195.992        1.95992
    6         1           1289            0.5        207.914        2.07914
    6         1           1379            0.5         219.69         2.1969
    6         1           1469            0.5        231.335        2.31335
    6         1           1565            0.5        243.629        2.43629
    6         1           1661            0.5        255.806        2.55806
    6         2             86            0.5         18.946        0.18946
    6         2            121            0.5        27.7927       0.277927
    6         2            156            0.5        36.1744       0.361744
    6         2            196            0.5         44.999        0.44999
    6         2            241            0.5        54.1107       0.541107
    6         2            291            0.5        63.4367       0.634367
    6         2            346            0.5          72.93         0.7293
    6         2            401            0.5        81.8017       0.818017
    6         2            461            0.5        90.9786       0.909786
    6         2            521            0.5        99.6936       0.996936
    6         2            586            0.5        108.774        1.08774
    6         2            651            0.5         117.54         1.1754
    6         2            721            0.5          126.7          1.267
    6         2            791            0.5        135.625        1.35625
    6         2            866            0.5        144.979        1.44979
    6         2            936            0.5        153.552        1.53552
    6         2           1011            0.5        162.599        1.62599
    6         2           1086            0.5         171.53         1.7153
    6         2           1166            0.5        180.954        1.80954
    6         2           1241            0.5        189.712        1.89712
    6         2           1321            0.5        198.989        1.98989
    6         2           1396            0.5        207.639        2.07639
    6         3             87            0.5        17.3683       0.173683
    6         3            122            0.5         27.619        0.27619
    6         3            162            0.5        37.5292       0.375292
    6         3            207            0.5        47.2695       0.472695
    6         3            262            0.5        57.9506       0.579506
    6         3            317            0.5        67.8065       0.678065
    6         3            377            0.5        77.9157       0.779157
    6         3            437            0.5        87.6167       0.876167
    6         3            502            0.5        97.7894       0.977894
    6         3            567            0.5        107.706        1.07706
    6         3            632            0.5        117.412        1.17412
    6         3            702            0.5        127.668        1.27668
    6         3            772            0.5        137.747        1.37747
    6         3            842            0.5        147.669        1.47669
    6         3            912            0.5        157.452        1.57452
    6         3            987            0.5        167.794        1.67794
    6         3           1057            0.5        177.327        1.77327
    6         3           1132            0.5        187.426        1.87426
    6         3           1207            0.5        197.414        1.97414
    6         3           1287            0.5        207.958        2.07958
    6         3           1362            0.5        217.748        2.17748
    6         3           1437            0.5        227.455        2.27455
    7         0             97            0.5        18.9678       0.189678
    7         0            137            0.5        29.1783       0.291783
    7         0            187            0.5        39.7007       0.397007
    7         0            237            0.5         49.361        0.49361
    7         0            292            0.5        59.3914       0.593914
    7         0            352            0.5        69.7965       0.697965
    7         0            412            0.5         79.738        0.79738
    7         0            472            0.5        89.3352       0.893352
    7         0            537            0.5        99.3932       0.993932
    7         0            607            0.5        109.893        1.09893
    7         0            672            0.5        119.384        1.19384
    7         0            742            0.5        129.365        1.29365
    7         0            817            0.5        139.817        1.39817
    7         0            887            0.5        149.378        1.49378
    7         0            962            0.5        159.437        1.59437
    7         0           1042            0.5        169.982        1.69982
    7         0           1117            0.5        179.715        1.79715
    7         0           1197            0.5        189.953        1.89953
    7         0           1272            0.5        199.432        1.99432
    7         0           1352            0.5        209.427        2.09427
    7         0           1437            0.5        219.933        2.19933
    7         1             95            0.5        15.9854       0.159854
    7         1            130            0.5        24.9162       0.249162
    7         1            175            0.5        34.9707       0.349707
    7         1            230            0.5        45.8666       0.458666
    7         1            285            0.5        55.7679       0.557679
    7         1            345            0.5        65.8111       0.658111
    7         1            405            0.5        75.2533       0.752533
    7         1            475            0.5         85.771        0.85771
    7         1            545            0.5        95.8882       0.958882
    7         1            615            0.5        105.686        1.05686
    7         1            690            0.5        115.909        1.15909
    7         1            765            0.5        125.897        1.25897
    7         1            840            0.5        135.688        1.35688
    7         1            920            0.5        145.945        1.45945
    7         1            995            0.5        155.409        1.55409
    7         1           1080            0.5        165.978        1.65978
    7         1           1160            0.5        175.792        1.75792
    7         1           1240            0.5        185.489        1.85489
    7         1           1325            0.5        195.679        1.95679
    7         1           1410            0.5        205.764        2.05764
    7         2            110            0.5        14.5382       0.145382
    7         2            138            0.5        22.2195       0.222195
    7         2            174            0.5        30.9189       0.309189
    7         2            210            0.5        38.7858       0.387858
    7         2            250            0.5        46.8705       0.468705
    7         2            290            0.5        54.4653       0.544653
    7         2            334            0.5        62.3884       0.623884
    7         2            382            0.5        70.6184       0.706184
    7         2            430            0.5        78.4808       0.784808
    7         2            482            0.5        86.7086       0.867086
    7         2            534            0.5        94.6661       0.946661
    7         2            590            0.5         102.97         1.0297
    7         2            642            0.5        110.476        1.10476
    7         2            702            0.5        118.922        1.18922
    7         2            758            0.5        126.624        1.26624
    7         2            818            0.5        134.704        1.34704
    7         2            878            0.5        142.626        1.42626
    7         2            942            0.5         150.92         1.5092
    7         2           1002            0.5        158.565        1.58565
    7         2           1066            0.5        166.595        1.66595
    7         2           1134            0.5        174.999        1.74999
    7         2           1198            0.5        182.799        1.82799
    7         3             78            0.5        19.0895       0.190895
    7         3            122            0.5        29.5932       0.295932
    7         3            174            0.5         39.666        0.39666
    7         3            230            0.5        49.7603       0.497603
    7         3            286            0.5        59.4297       0.594297
    7         3            346            0.5        69.4526       0.694526
    7         3            410            0.5        79.7983       0.797983
    7         3            474            0.5        89.9022       0.899022
    7         3            538            0.5        99.7755       0.997755
    7         3            602            0.5        109.456        1.09456
    7         3            670            0.5        119.557        1.19557
    7         3            738            0.5        129.488        1.29488
    7         3            810            0.5        139.838        1.39838
    7         3            878            0.5        149.472        1.49472
    7         3            950            0.5        159.537        1.59537
    7         3           1022            0.5        169.474        1.69474
    7         3           1098            0.5        179.839        1.79839
    7         3           1170            0.5        189.549        1.89549
    7         3           1246            0.5        199.692        1.99692
